,From,To,edge
2514,Christopher Murphy,Bernard Sanders,1
2515,Christopher Murphy,Richard Blumenthal,1
2517,Christopher Murphy,Jeanne Shaheen,1
2518,Christopher Murphy,Sherrod Brown,1
2522,Christopher Murphy,Benjamin L. Cardin,1
2526,Christopher Murphy,Thomas Richard Harkin,1
2527,Christopher Murphy,Carl Milton Levin,1
2528,Christopher Murphy,Jeff Merkley,1
2529,Christopher Murphy,Brian Schatz,1
2534,Christopher Murphy,Amy Klobuchar,1
2535,Christopher Murphy,John F. Reed,1
2536,Christopher Murphy,Al Franken,1
2537,Christopher Murphy,Kirsten E. Gillibrand,1
2539,Christopher Murphy,Timothy Kaine,1
2541,Christopher Murphy,Richard J. Durbin,1
2542,Christopher Murphy,Barbara Ann Mikulski,1
2549,Christopher Murphy,Mazie K. Hirono,1
2553,Christopher Murphy,Deborah Ann Stabenow,1
2554,Christopher Murphy,Patty Murray,1
2561,Christopher Murphy,Barbara Boxer,1
2563,Christopher Murphy,Martin Heinrich,1
2567,Christopher Murphy,Elizabeth A. Warren,1
2570,Christopher Murphy,Sheldon Whitehouse,1
2571,Christopher Murphy,Christopher A. Coons,1
2572,Christopher Murphy,Patrick Joseph Leahy,1
2576,Christopher Murphy,Maria Cantwell,1
2577,Christopher Murphy,Tammy Baldwin,1
2589,Christopher Murphy,Edward J. Markey,1
2596,Christopher Murphy,Cory A. Booker,1
2598,Christopher Murphy,"William ""Mo"" Cowan",1
2602,Mark Steven Kirk,Mark R. Warner,1
2607,Mark Steven Kirk,Rob Portman,1
2613,Mark Steven Kirk,Mike Johanns,1
2614,Mark Steven Kirk,Roy Blunt,1
2620,Mark Steven Kirk,John Hoeven,1
2635,Mark Steven Kirk,Johnny Isakson,1
2645,Mark Steven Kirk,Richard J. Durbin,1
2647,Mark Steven Kirk,Marco Rubio,1
2662,Mark Steven Kirk,Pat Toomey,1
2663,Mark Steven Kirk,Richard Burr,1
2668,Mark Steven Kirk,Pat Roberts,1
2673,Mark Steven Kirk,Daniel Ray Coats,1
2683,Mark Steven Kirk,Lindsey O. Graham,1
2688,Mark Steven Kirk,Kelly Ayotte,1
2692,Mark Steven Kirk,Roger F. Wicker,1
2698,Mark Steven Kirk,Tim Scott,1
2706,Benjamin L. Cardin,Mark R. Warner,1
2708,Benjamin L. Cardin,Robert Menendez,1
2714,Benjamin L. Cardin,Charles E. Schumer,1
2720,Benjamin L. Cardin,Bob Casey,1
2725,Benjamin L. Cardin,Jeanne Shaheen,1
2726,Benjamin L. Cardin,Sherrod Brown,1
2728,Benjamin L. Cardin,Christopher Murphy,1
2731,Benjamin L. Cardin,Ron Wyden,1
2735,Benjamin L. Cardin,Carl Milton Levin,1
2736,Benjamin L. Cardin,Jeff Merkley,1
2737,Benjamin L. Cardin,Brian Schatz,1
2743,Benjamin L. Cardin,John F. Reed,1
2744,Benjamin L. Cardin,Al Franken,1
2745,Benjamin L. Cardin,Kirsten E. Gillibrand,1
2747,Benjamin L. Cardin,Timothy Kaine,1
2748,Benjamin L. Cardin,Kay R. Hagan,1
2749,Benjamin L. Cardin,Richard J. Durbin,1
2750,Benjamin L. Cardin,Barbara Ann Mikulski,1
2756,Benjamin L. Cardin,Clarence William Nelson,1
2757,Benjamin L. Cardin,Mazie K. Hirono,1
2760,Benjamin L. Cardin,Mary Landrieu,1
2761,Benjamin L. Cardin,Deborah Ann Stabenow,1
2762,Benjamin L. Cardin,Patty Murray,1
2764,Benjamin L. Cardin,Thomas R. Carper,1
2769,Benjamin L. Cardin,Barbara Boxer,1
2775,Benjamin L. Cardin,Elizabeth A. Warren,1
2778,Benjamin L. Cardin,Sheldon Whitehouse,1
2779,Benjamin L. Cardin,Christopher A. Coons,1
2780,Benjamin L. Cardin,Patrick Joseph Leahy,1
2784,Benjamin L. Cardin,Maria Cantwell,1
2785,Benjamin L. Cardin,Tammy Baldwin,1
2791,Benjamin L. Cardin,Tim Johnson,1
2797,Benjamin L. Cardin,Edward J. Markey,1
2804,Benjamin L. Cardin,Cory A. Booker,1
2806,Benjamin L. Cardin,"William ""Mo"" Cowan",1
2825,Ron Wyden,Mark Udall,1
2827,Ron Wyden,Richard Blumenthal,1
2834,Ron Wyden,Benjamin L. Cardin,1
2840,Ron Wyden,Jeff Merkley,1
2841,Ron Wyden,Brian Schatz,1
2848,Ron Wyden,Al Franken,1
2849,Ron Wyden,Kirsten E. Gillibrand,1
2861,Ron Wyden,Mazie K. Hirono,1
2873,Ron Wyden,Barbara Boxer,1
2875,Ron Wyden,Martin Heinrich,1
2879,Ron Wyden,Elizabeth A. Warren,1
2882,Ron Wyden,Sheldon Whitehouse,1
2883,Ron Wyden,Christopher A. Coons,1
2888,Ron Wyden,Maria Cantwell,1
2889,Ron Wyden,Tammy Baldwin,1
2913,Orrin Grant Hatch,David Vitter,1
2915,Orrin Grant Hatch,John Cornyn,1
2917,Orrin Grant Hatch,Tom Coburn,1
2919,Orrin Grant Hatch,Rob Portman,1
2920,Orrin Grant Hatch,John Barrasso,1
2925,Orrin Grant Hatch,Mike Johanns,1
2926,Orrin Grant Hatch,Roy Blunt,1
2932,Orrin Grant Hatch,John Hoeven,1
2935,Orrin Grant Hatch,Bob Corker,1
2946,Orrin Grant Hatch,Charles Ernest Grassley,1
2947,Orrin Grant Hatch,Johnny Isakson,1
2948,Orrin Grant Hatch,Dean Heller,1
2959,Orrin Grant Hatch,Marco Rubio,1
2960,Orrin Grant Hatch,Thad Cochran,1
2962,Orrin Grant Hatch,Lamar Alexander,1
2963,Orrin Grant Hatch,Mike Lee,1
2967,Orrin Grant Hatch,Ron Johnson,1
2974,Orrin Grant Hatch,Pat Toomey,1
2975,Orrin Grant Hatch,Richard Burr,1
2978,Orrin Grant Hatch,Jerry Moran,1
2980,Orrin Grant Hatch,Pat Roberts,1
2982,Orrin Grant Hatch,John R. Thune,1
2984,Orrin Grant Hatch,Michael B. Enzi,1
2985,Orrin Grant Hatch,Daniel Ray Coats,1
2989,Orrin Grant Hatch,Saxby Chambliss,1
2991,Orrin Grant Hatch,Jim Inhofe,1
2994,Orrin Grant Hatch,Ted Cruz,1
2995,Orrin Grant Hatch,Lindsey O. Graham,1
2996,Orrin Grant Hatch,Jeff Flake,1
2998,Orrin Grant Hatch,John Boozman,1
3000,Orrin Grant Hatch,Kelly Ayotte,1
3001,Orrin Grant Hatch,Deb Fischer,1
3002,Orrin Grant Hatch,James E. Risch,1
3003,Orrin Grant Hatch,Mitch Mcconnell,1
3004,Orrin Grant Hatch,Roger F. Wicker,1
3007,Orrin Grant Hatch,Michael D. Crapo,1
3008,Orrin Grant Hatch,Richard Craig Shelby,1
3009,Orrin Grant Hatch,John Sidney Mccain,1
3010,Orrin Grant Hatch,Tim Scott,1
3015,Orrin Grant Hatch,Jeff Sessions,1
3018,Claire Mccaskill,Mark R. Warner,1
3030,Claire Mccaskill,Roy Blunt,1
3054,Claire Mccaskill,Amy Klobuchar,1
3060,Claire Mccaskill,Kay R. Hagan,1
3094,Claire Mccaskill,Joe Manchin,1
3130,Thomas Richard Harkin,Charles E. Schumer,1
3136,Thomas Richard Harkin,Bob Casey,1
3138,Thomas Richard Harkin,Bernard Sanders,1
3139,Thomas Richard Harkin,Richard Blumenthal,1
3142,Thomas Richard Harkin,Sherrod Brown,1
3144,Thomas Richard Harkin,Christopher Murphy,1
3151,Thomas Richard Harkin,Carl Milton Levin,1
3152,Thomas Richard Harkin,Jeff Merkley,1
3153,Thomas Richard Harkin,Brian Schatz,1
3159,Thomas Richard Harkin,John F. Reed,1
3160,Thomas Richard Harkin,Al Franken,1
3161,Thomas Richard Harkin,Kirsten E. Gillibrand,1
3165,Thomas Richard Harkin,Richard J. Durbin,1
3166,Thomas Richard Harkin,Barbara Ann Mikulski,1
3173,Thomas Richard Harkin,Mazie K. Hirono,1
3177,Thomas Richard Harkin,Deborah Ann Stabenow,1
3178,Thomas Richard Harkin,Patty Murray,1
3185,Thomas Richard Harkin,Barbara Boxer,1
3191,Thomas Richard Harkin,Elizabeth A. Warren,1
3194,Thomas Richard Harkin,Sheldon Whitehouse,1
3196,Thomas Richard Harkin,Patrick Joseph Leahy,1
3200,Thomas Richard Harkin,Maria Cantwell,1
3201,Thomas Richard Harkin,Tammy Baldwin,1
3207,Thomas Richard Harkin,Tim Johnson,1
3228,Carl Milton Levin,Robert Menendez,1
3234,Carl Milton Levin,Charles E. Schumer,1
3246,Carl Milton Levin,Sherrod Brown,1
3248,Carl Milton Levin,Christopher Murphy,1
3250,Carl Milton Levin,Benjamin L. Cardin,1
3254,Carl Milton Levin,Thomas Richard Harkin,1
3263,Carl Milton Levin,John F. Reed,1
3265,Carl Milton Levin,Kirsten E. Gillibrand,1
3269,Carl Milton Levin,Richard J. Durbin,1
3270,Carl Milton Levin,Barbara Ann Mikulski,1
3277,Carl Milton Levin,Mazie K. Hirono,1
3281,Carl Milton Levin,Deborah Ann Stabenow,1
3282,Carl Milton Levin,Patty Murray,1
3284,Carl Milton Levin,Thomas R. Carper,1
3285,Carl Milton Levin,Dianne Feinstein,1
3289,Carl Milton Levin,Barbara Boxer,1
3295,Carl Milton Levin,Elizabeth A. Warren,1
3298,Carl Milton Levin,Sheldon Whitehouse,1
3299,Carl Milton Levin,Christopher A. Coons,1
3305,Carl Milton Levin,Tammy Baldwin,1
3332,Jeff Merkley,Robert Menendez,1
3338,Jeff Merkley,Charles E. Schumer,1
3343,Jeff Merkley,Tom Udall,1
3345,Jeff Merkley,Mark Udall,1
3346,Jeff Merkley,Bernard Sanders,1
3347,Jeff Merkley,Richard Blumenthal,1
3349,Jeff Merkley,Jeanne Shaheen,1
3350,Jeff Merkley,Sherrod Brown,1
3352,Jeff Merkley,Christopher Murphy,1
3354,Jeff Merkley,Benjamin L. Cardin,1
3355,Jeff Merkley,Ron Wyden,1
3358,Jeff Merkley,Thomas Richard Harkin,1
3361,Jeff Merkley,Brian Schatz,1
3367,Jeff Merkley,John F. Reed,1
3368,Jeff Merkley,Al Franken,1
3369,Jeff Merkley,Kirsten E. Gillibrand,1
3370,Jeff Merkley,Mark Begich,1
3373,Jeff Merkley,Richard J. Durbin,1
3374,Jeff Merkley,Barbara Ann Mikulski,1
3381,Jeff Merkley,Mazie K. Hirono,1
3385,Jeff Merkley,Deborah Ann Stabenow,1
3386,Jeff Merkley,Patty Murray,1
3393,Jeff Merkley,Barbara Boxer,1
3395,Jeff Merkley,Martin Heinrich,1
3399,Jeff Merkley,Elizabeth A. Warren,1
3402,Jeff Merkley,Sheldon Whitehouse,1
3403,Jeff Merkley,Christopher A. Coons,1
3404,Jeff Merkley,Patrick Joseph Leahy,1
3408,Jeff Merkley,Maria Cantwell,1
3409,Jeff Merkley,Tammy Baldwin,1
3415,Jeff Merkley,Tim Johnson,1
3421,Jeff Merkley,Edward J. Markey,1
3428,Jeff Merkley,Cory A. Booker,1
3442,Brian Schatz,Charles E. Schumer,1
3447,Brian Schatz,Tom Udall,1
3450,Brian Schatz,Bernard Sanders,1
3451,Brian Schatz,Richard Blumenthal,1
3453,Brian Schatz,Jeanne Shaheen,1
3454,Brian Schatz,Sherrod Brown,1
3456,Brian Schatz,Christopher Murphy,1
3458,Brian Schatz,Benjamin L. Cardin,1
3459,Brian Schatz,Ron Wyden,1
3462,Brian Schatz,Thomas Richard Harkin,1
3464,Brian Schatz,Jeff Merkley,1
3470,Brian Schatz,Amy Klobuchar,1
3471,Brian Schatz,John F. Reed,1
3472,Brian Schatz,Al Franken,1
3473,Brian Schatz,Kirsten E. Gillibrand,1
3474,Brian Schatz,Mark Begich,1
3477,Brian Schatz,Richard J. Durbin,1
3478,Brian Schatz,Barbara Ann Mikulski,1
3485,Brian Schatz,Mazie K. Hirono,1
3489,Brian Schatz,Deborah Ann Stabenow,1
3490,Brian Schatz,Patty Murray,1
3491,Brian Schatz,Jon Tester,1
3497,Brian Schatz,Barbara Boxer,1
3499,Brian Schatz,Martin Heinrich,1
3503,Brian Schatz,Elizabeth A. Warren,1
3506,Brian Schatz,Sheldon Whitehouse,1
3507,Brian Schatz,Christopher A. Coons,1
3508,Brian Schatz,Patrick Joseph Leahy,1
3512,Brian Schatz,Maria Cantwell,1
3513,Brian Schatz,Tammy Baldwin,1
3519,Brian Schatz,Tim Johnson,1
3525,Brian Schatz,Edward J. Markey,1
3526,Brian Schatz,Heidi Heitkamp,1
3532,Brian Schatz,Cory A. Booker,1
3537,Charles Ernest Grassley,David Vitter,1
3539,Charles Ernest Grassley,John Cornyn,1
3541,Charles Ernest Grassley,Tom Coburn,1
3543,Charles Ernest Grassley,Rob Portman,1
3544,Charles Ernest Grassley,John Barrasso,1
3549,Charles Ernest Grassley,Mike Johanns,1
3550,Charles Ernest Grassley,Roy Blunt,1
3556,Charles Ernest Grassley,John Hoeven,1
3564,Charles Ernest Grassley,Orrin Grant Hatch,1
3571,Charles Ernest Grassley,Johnny Isakson,1
3583,Charles Ernest Grassley,Marco Rubio,1
3584,Charles Ernest Grassley,Thad Cochran,1
3586,Charles Ernest Grassley,Lamar Alexander,1
3587,Charles Ernest Grassley,Mike Lee,1
3591,Charles Ernest Grassley,Ron Johnson,1
3598,Charles Ernest Grassley,Pat Toomey,1
3599,Charles Ernest Grassley,Richard Burr,1
3602,Charles Ernest Grassley,Jerry Moran,1
3604,Charles Ernest Grassley,Pat Roberts,1
3606,Charles Ernest Grassley,John R. Thune,1
3608,Charles Ernest Grassley,Michael B. Enzi,1
3609,Charles Ernest Grassley,Daniel Ray Coats,1
3613,Charles Ernest Grassley,Saxby Chambliss,1
3615,Charles Ernest Grassley,Jim Inhofe,1
3618,Charles Ernest Grassley,Ted Cruz,1
3619,Charles Ernest Grassley,Lindsey O. Graham,1
3620,Charles Ernest Grassley,Jeff Flake,1
3622,Charles Ernest Grassley,John Boozman,1
3624,Charles Ernest Grassley,Kelly Ayotte,1
3625,Charles Ernest Grassley,Deb Fischer,1
3626,Charles Ernest Grassley,James E. Risch,1
3627,Charles Ernest Grassley,Mitch Mcconnell,1
3628,Charles Ernest Grassley,Roger F. Wicker,1
3631,Charles Ernest Grassley,Michael D. Crapo,1
3632,Charles Ernest Grassley,Richard Craig Shelby,1
3633,Charles Ernest Grassley,John Sidney Mccain,1
3634,Charles Ernest Grassley,Tim Scott,1
3639,Charles Ernest Grassley,Jeff Sessions,1
3641,Johnny Isakson,David Vitter,1
3643,Johnny Isakson,John Cornyn,1
3645,Johnny Isakson,Tom Coburn,1
3647,Johnny Isakson,Rob Portman,1
3648,Johnny Isakson,John Barrasso,1
3653,Johnny Isakson,Mike Johanns,1
3654,Johnny Isakson,Roy Blunt,1
3660,Johnny Isakson,John Hoeven,1
3663,Johnny Isakson,Bob Corker,1
3665,Johnny Isakson,Mark Steven Kirk,1
3668,Johnny Isakson,Orrin Grant Hatch,1
3674,Johnny Isakson,Charles Ernest Grassley,1
3676,Johnny Isakson,Dean Heller,1
3687,Johnny Isakson,Marco Rubio,1
3688,Johnny Isakson,Thad Cochran,1
3690,Johnny Isakson,Lamar Alexander,1
3695,Johnny Isakson,Ron Johnson,1
3702,Johnny Isakson,Pat Toomey,1
3703,Johnny Isakson,Richard Burr,1
3706,Johnny Isakson,Jerry Moran,1
3708,Johnny Isakson,Pat Roberts,1
3710,Johnny Isakson,John R. Thune,1
3712,Johnny Isakson,Michael B. Enzi,1
3713,Johnny Isakson,Daniel Ray Coats,1
3717,Johnny Isakson,Saxby Chambliss,1
3719,Johnny Isakson,Jim Inhofe,1
3723,Johnny Isakson,Lindsey O. Graham,1
3724,Johnny Isakson,Jeff Flake,1
3726,Johnny Isakson,John Boozman,1
3728,Johnny Isakson,Kelly Ayotte,1
3729,Johnny Isakson,Deb Fischer,1
3730,Johnny Isakson,James E. Risch,1
3731,Johnny Isakson,Mitch Mcconnell,1
3732,Johnny Isakson,Roger F. Wicker,1
3735,Johnny Isakson,Michael D. Crapo,1
3736,Johnny Isakson,Richard Craig Shelby,1
3737,Johnny Isakson,John Sidney Mccain,1
3738,Johnny Isakson,Tim Scott,1
3743,Johnny Isakson,Jeff Sessions,1
3747,Dean Heller,John Cornyn,1
3752,Dean Heller,John Barrasso,1
3757,Dean Heller,Mike Johanns,1
3758,Dean Heller,Roy Blunt,1
3764,Dean Heller,John Hoeven,1
3772,Dean Heller,Orrin Grant Hatch,1
3779,Dean Heller,Johnny Isakson,1
3806,Dean Heller,Pat Toomey,1
3807,Dean Heller,Richard Burr,1
3810,Dean Heller,Jerry Moran,1
3812,Dean Heller,Pat Roberts,1
3814,Dean Heller,John R. Thune,1
3816,Dean Heller,Michael B. Enzi,1
3821,Dean Heller,Saxby Chambliss,1
3828,Dean Heller,Jeff Flake,1
3830,Dean Heller,John Boozman,1
3832,Dean Heller,Kelly Ayotte,1
3834,Dean Heller,James E. Risch,1
3839,Dean Heller,Michael D. Crapo,1
3840,Dean Heller,Richard Craig Shelby,1
3841,Dean Heller,John Sidney Mccain,1
3842,Dean Heller,Tim Scott,1
3857,Susan Margaret Collins,Angus King,1
3869,Susan Margaret Collins,Jeanne Shaheen,1
3896,Susan Margaret Collins,Thad Cochran,1
3902,Susan Margaret Collins,Lisa Murkowski,1
3914,Susan Margaret Collins,Jerry Moran,1
3936,Susan Margaret Collins,Kelly Ayotte,1
3954,Amy Klobuchar,Mark R. Warner,1
3961,Amy Klobuchar,Angus King,1
3962,Amy Klobuchar,Charles E. Schumer,1
3968,Amy Klobuchar,Bob Casey,1
3971,Amy Klobuchar,Richard Blumenthal,1
3973,Amy Klobuchar,Jeanne Shaheen,1
3976,Amy Klobuchar,Christopher Murphy,1
3981,Amy Klobuchar,Claire Mccaskill,1
3985,Amy Klobuchar,Brian Schatz,1
3992,Amy Klobuchar,Al Franken,1
3993,Amy Klobuchar,Kirsten E. Gillibrand,1
3996,Amy Klobuchar,Kay R. Hagan,1
3997,Amy Klobuchar,Richard J. Durbin,1
4009,Amy Klobuchar,Deborah Ann Stabenow,1
4019,Amy Klobuchar,Martin Heinrich,1
4023,Amy Klobuchar,Elizabeth A. Warren,1
4026,Amy Klobuchar,Sheldon Whitehouse,1
4027,Amy Klobuchar,Christopher A. Coons,1
4028,Amy Klobuchar,Patrick Joseph Leahy,1
4032,Amy Klobuchar,Maria Cantwell,1
4033,Amy Klobuchar,Tammy Baldwin,1
4037,Amy Klobuchar,Joe Donnelly,1
4039,Amy Klobuchar,Tim Johnson,1
4046,Amy Klobuchar,Heidi Heitkamp,1
4060,John F. Reed,Robert Menendez,1
4066,John F. Reed,Charles E. Schumer,1
4072,John F. Reed,Bob Casey,1
4074,John F. Reed,Bernard Sanders,1
4075,John F. Reed,Richard Blumenthal,1
4077,John F. Reed,Jeanne Shaheen,1
4078,John F. Reed,Sherrod Brown,1
4080,John F. Reed,Christopher Murphy,1
4082,John F. Reed,Benjamin L. Cardin,1
4086,John F. Reed,Thomas Richard Harkin,1
4087,John F. Reed,Carl Milton Levin,1
4088,John F. Reed,Jeff Merkley,1
4089,John F. Reed,Brian Schatz,1
4096,John F. Reed,Al Franken,1
4097,John F. Reed,Kirsten E. Gillibrand,1
4100,John F. Reed,Kay R. Hagan,1
4101,John F. Reed,Richard J. Durbin,1
4102,John F. Reed,Barbara Ann Mikulski,1
4109,John F. Reed,Mazie K. Hirono,1
4113,John F. Reed,Deborah Ann Stabenow,1
4114,John F. Reed,Patty Murray,1
4120,John F. Reed,Jay Rockefeller,1
4121,John F. Reed,Barbara Boxer,1
4123,John F. Reed,Martin Heinrich,1
4127,John F. Reed,Elizabeth A. Warren,1
4130,John F. Reed,Sheldon Whitehouse,1
4131,John F. Reed,Christopher A. Coons,1
4132,John F. Reed,Patrick Joseph Leahy,1
4137,John F. Reed,Tammy Baldwin,1
4149,John F. Reed,Edward J. Markey,1
4156,John F. Reed,Cory A. Booker,1
4158,John F. Reed,"William ""Mo"" Cowan",1
4170,Al Franken,Charles E. Schumer,1
4175,Al Franken,Tom Udall,1
4176,Al Franken,Bob Casey,1
4178,Al Franken,Bernard Sanders,1
4179,Al Franken,Richard Blumenthal,1
4181,Al Franken,Jeanne Shaheen,1
4182,Al Franken,Sherrod Brown,1
4184,Al Franken,Christopher Murphy,1
4186,Al Franken,Benjamin L. Cardin,1
4187,Al Franken,Ron Wyden,1
4190,Al Franken,Thomas Richard Harkin,1
4192,Al Franken,Jeff Merkley,1
4193,Al Franken,Brian Schatz,1
4198,Al Franken,Amy Klobuchar,1
4199,Al Franken,John F. Reed,1
4201,Al Franken,Kirsten E. Gillibrand,1
4204,Al Franken,Kay R. Hagan,1
4205,Al Franken,Richard J. Durbin,1
4206,Al Franken,Barbara Ann Mikulski,1
4213,Al Franken,Mazie K. Hirono,1
4217,Al Franken,Deborah Ann Stabenow,1
4218,Al Franken,Patty Murray,1
4225,Al Franken,Barbara Boxer,1
4227,Al Franken,Martin Heinrich,1
4231,Al Franken,Elizabeth A. Warren,1
4234,Al Franken,Sheldon Whitehouse,1
4235,Al Franken,Christopher A. Coons,1
4236,Al Franken,Patrick Joseph Leahy,1
4240,Al Franken,Maria Cantwell,1
4241,Al Franken,Tammy Baldwin,1
4247,Al Franken,Tim Johnson,1
4253,Al Franken,Edward J. Markey,1
4254,Al Franken,Heidi Heitkamp,1
4260,Al Franken,Cory A. Booker,1
4262,Al Franken,"William ""Mo"" Cowan",1
4268,Kirsten E. Gillibrand,Robert Menendez,1
4274,Kirsten E. Gillibrand,Charles E. Schumer,1
4275,Kirsten E. Gillibrand,Frank R. Lautenberg,1
4280,Kirsten E. Gillibrand,Bob Casey,1
4282,Kirsten E. Gillibrand,Bernard Sanders,1
4283,Kirsten E. Gillibrand,Richard Blumenthal,1
4285,Kirsten E. Gillibrand,Jeanne Shaheen,1
4286,Kirsten E. Gillibrand,Sherrod Brown,1
4288,Kirsten E. Gillibrand,Christopher Murphy,1
4290,Kirsten E. Gillibrand,Benjamin L. Cardin,1
4291,Kirsten E. Gillibrand,Ron Wyden,1
4294,Kirsten E. Gillibrand,Thomas Richard Harkin,1
4295,Kirsten E. Gillibrand,Carl Milton Levin,1
4296,Kirsten E. Gillibrand,Jeff Merkley,1
4297,Kirsten E. Gillibrand,Brian Schatz,1
4302,Kirsten E. Gillibrand,Amy Klobuchar,1
4303,Kirsten E. Gillibrand,John F. Reed,1
4304,Kirsten E. Gillibrand,Al Franken,1
4309,Kirsten E. Gillibrand,Richard J. Durbin,1
4310,Kirsten E. Gillibrand,Barbara Ann Mikulski,1
4316,Kirsten E. Gillibrand,Clarence William Nelson,1
4317,Kirsten E. Gillibrand,Mazie K. Hirono,1
4321,Kirsten E. Gillibrand,Deborah Ann Stabenow,1
4322,Kirsten E. Gillibrand,Patty Murray,1
4325,Kirsten E. Gillibrand,Dianne Feinstein,1
4329,Kirsten E. Gillibrand,Barbara Boxer,1
4331,Kirsten E. Gillibrand,Martin Heinrich,1
4335,Kirsten E. Gillibrand,Elizabeth A. Warren,1
4338,Kirsten E. Gillibrand,Sheldon Whitehouse,1
4339,Kirsten E. Gillibrand,Christopher A. Coons,1
4340,Kirsten E. Gillibrand,Patrick Joseph Leahy,1
4344,Kirsten E. Gillibrand,Maria Cantwell,1
4345,Kirsten E. Gillibrand,Tammy Baldwin,1
4357,Kirsten E. Gillibrand,Edward J. Markey,1
4364,Kirsten E. Gillibrand,Cory A. Booker,1
4366,Kirsten E. Gillibrand,"William ""Mo"" Cowan",1
4370,Mark Begich,Mark R. Warner,1
4389,Mark Begich,Jeanne Shaheen,1
4400,Mark Begich,Jeff Merkley,1
4401,Mark Begich,Brian Schatz,1
4412,Mark Begich,Kay R. Hagan,1
4421,Mark Begich,Mazie K. Hirono,1
4422,Mark Begich,Lisa Murkowski,1
4424,Mark Begich,Mary Landrieu,1
4427,Mark Begich,Jon Tester,1
4435,Mark Begich,Martin Heinrich,1
4437,Mark Begich,Mark Lunsford Pryor,1
4448,Mark Begich,Maria Cantwell,1
4455,Mark Begich,Tim Johnson,1
4462,Mark Begich,Heidi Heitkamp,1
4474,Timothy Kaine,Mark R. Warner,1
4481,Timothy Kaine,Angus King,1
4493,Timothy Kaine,Jeanne Shaheen,1
4496,Timothy Kaine,Christopher Murphy,1
4498,Timothy Kaine,Benjamin L. Cardin,1
4516,Timothy Kaine,Kay R. Hagan,1
4517,Timothy Kaine,Richard J. Durbin,1
4525,Timothy Kaine,Mazie K. Hirono,1
4529,Timothy Kaine,Deborah Ann Stabenow,1
4532,Timothy Kaine,Thomas R. Carper,1
4539,Timothy Kaine,Martin Heinrich,1
4547,Timothy Kaine,Christopher A. Coons,1
4553,Timothy Kaine,Tammy Baldwin,1
4578,Kay R. Hagan,Mark R. Warner,1
4586,Kay R. Hagan,Charles E. Schumer,1
4588,Kay R. Hagan,Michael F. Bennet,1
4592,Kay R. Hagan,Bob Casey,1
4593,Kay R. Hagan,Mark Udall,1
4597,Kay R. Hagan,Jeanne Shaheen,1
4598,Kay R. Hagan,Sherrod Brown,1
4602,Kay R. Hagan,Benjamin L. Cardin,1
4605,Kay R. Hagan,Claire Mccaskill,1
4614,Kay R. Hagan,Amy Klobuchar,1
4615,Kay R. Hagan,John F. Reed,1
4616,Kay R. Hagan,Al Franken,1
4618,Kay R. Hagan,Mark Begich,1
4619,Kay R. Hagan,Timothy Kaine,1
4622,Kay R. Hagan,Barbara Ann Mikulski,1
4628,Kay R. Hagan,Clarence William Nelson,1
4632,Kay R. Hagan,Mary Landrieu,1
4633,Kay R. Hagan,Deborah Ann Stabenow,1
4636,Kay R. Hagan,Thomas R. Carper,1
4643,Kay R. Hagan,Martin Heinrich,1
4645,Kay R. Hagan,Mark Lunsford Pryor,1
4647,Kay R. Hagan,Elizabeth A. Warren,1
4650,Kay R. Hagan,Sheldon Whitehouse,1
4651,Kay R. Hagan,Christopher A. Coons,1
4654,Kay R. Hagan,Joe Manchin,1
4656,Kay R. Hagan,Maria Cantwell,1
4657,Kay R. Hagan,Tammy Baldwin,1
4661,Kay R. Hagan,Joe Donnelly,1
4663,Kay R. Hagan,Tim Johnson,1
4670,Kay R. Hagan,Heidi Heitkamp,1
4684,Richard J. Durbin,Robert Menendez,1
4690,Richard J. Durbin,Charles E. Schumer,1
4698,Richard J. Durbin,Bernard Sanders,1
4699,Richard J. Durbin,Richard Blumenthal,1
4701,Richard J. Durbin,Jeanne Shaheen,1
4702,Richard J. Durbin,Sherrod Brown,1
4704,Richard J. Durbin,Christopher Murphy,1
4705,Richard J. Durbin,Mark Steven Kirk,1
4706,Richard J. Durbin,Benjamin L. Cardin,1
4710,Richard J. Durbin,Thomas Richard Harkin,1
4711,Richard J. Durbin,Carl Milton Levin,1
4712,Richard J. Durbin,Jeff Merkley,1
4713,Richard J. Durbin,Brian Schatz,1
4718,Richard J. Durbin,Amy Klobuchar,1
4719,Richard J. Durbin,John F. Reed,1
4720,Richard J. Durbin,Al Franken,1
4721,Richard J. Durbin,Kirsten E. Gillibrand,1
4723,Richard J. Durbin,Timothy Kaine,1
4726,Richard J. Durbin,Barbara Ann Mikulski,1
4733,Richard J. Durbin,Mazie K. Hirono,1
4737,Richard J. Durbin,Deborah Ann Stabenow,1
4738,Richard J. Durbin,Patty Murray,1
4741,Richard J. Durbin,Dianne Feinstein,1
4745,Richard J. Durbin,Barbara Boxer,1
4747,Richard J. Durbin,Martin Heinrich,1
4751,Richard J. Durbin,Elizabeth A. Warren,1
4754,Richard J. Durbin,Sheldon Whitehouse,1
4755,Richard J. Durbin,Christopher A. Coons,1
4756,Richard J. Durbin,Patrick Joseph Leahy,1
4761,Richard J. Durbin,Tammy Baldwin,1
4773,Richard J. Durbin,Edward J. Markey,1
4780,Richard J. Durbin,Cory A. Booker,1
4786,Barbara Ann Mikulski,Mark R. Warner,1
4788,Barbara Ann Mikulski,Robert Menendez,1
