,From,To,edge
70703,Trent Kelly,Vicky Hartzler,1
70705,Trent Kelly,"Earl L. ""Buddy"" Carter",1
70707,Trent Kelly,"Eric A. ""Rick"" Crawford",1
70708,Trent Kelly,Scott Desjarlais,1
70710,Trent Kelly,Doug Lamalfa,1
70724,Trent Kelly,Don Bacon,1
70726,Trent Kelly,Roger Williams,1
70727,Trent Kelly,Ross Spano,1
70731,Trent Kelly,Glenn Grothman,1
70738,Trent Kelly,Paul Mitchell,1
70743,Trent Kelly,Tim Walberg,1
70745,Trent Kelly,Bob Gibbs,1
70746,Trent Kelly,Pete Olson,1
70749,Trent Kelly,Ralph Lee Abraham,1
70750,Trent Kelly,Jack Bergman,1
70756,Trent Kelly,Sean P. Duffy,1
70757,Trent Kelly,Greg Gianforte,1
70758,Trent Kelly,Mike Johnson,1
70762,Trent Kelly,James Comer,1
70764,Trent Kelly,David Rouzer,1
70769,Trent Kelly,Michael R. Turner,1
70770,Trent Kelly,Mike Rogers,1
70773,Trent Kelly,John H. Rutherford,1
70776,Trent Kelly,Bruce Westerman,1
70778,Trent Kelly,Mo Brooks,1
70783,Trent Kelly,Mike Bost,1
70784,Trent Kelly,Tom Emmer,1
70785,Trent Kelly,Steve Stivers,1
70790,Trent Kelly,David Kustoff,1
70791,Trent Kelly,Rodney Davis,1
70794,Trent Kelly,Richard Hudson,1
70795,Trent Kelly,Tom Cole,1
70798,Trent Kelly,W. Gregory Steube,1
70799,Trent Kelly,Brad R. Wenstrup,1
70802,Trent Kelly,Jeff Duncan,1
70803,Trent Kelly,Liz Cheney,1
70809,Trent Kelly,Jody B. Hice,1
70819,Trent Kelly,Michael Guest,1
70827,Trent Kelly,Jeff Fortenberry,1
70828,Trent Kelly,Lloyd Smucker,1
70829,Trent Kelly,Kenny Marchant,1
70835,Trent Kelly,Sam Graves,1
70838,Trent Kelly,Bill Flores,1
70841,Trent Kelly,Mark E. Amodei,1
70842,Trent Kelly,Ron Estes,1
70850,Trent Kelly,Tim Burchett,1
70854,Trent Kelly,Guy Reschenthaler,1
70863,Trent Kelly,Andy Harris,1
70864,Trent Kelly,Larry Bucshon,1
70870,Trent Kelly,Robert B. Aderholt,1
70875,Trent Kelly,Joe Wilson,1
70877,Trent Kelly,Brett Guthrie,1
70878,Trent Kelly,Billy Long,1
70886,Trent Kelly,Daniel Webster,1
70887,Trent Kelly,Harold Rogers,1
70890,Trent Kelly,Chris Stewart,1
70892,Trent Kelly,John Joyce,1
70893,Trent Kelly,Greg Pence,1
70896,Trent Kelly,Ken Calvert,1
70905,Trent Kelly,Bill Huizenga,1
70908,Trent Kelly,Steven M. Palazzo,1
70910,Trent Kelly,Lance Gooden,1
70912,Trent Kelly,Kelly Armstrong,1
70914,Trent Kelly,Doug Lamborn,1
70915,Trent Kelly,Tom Graves,1
70918,Trent Kelly,Michael Cloud,1
70919,Trent Kelly,Martha Roby,1
70920,Trent Kelly,A. Drew Ferguson,1
70922,Trent Kelly,James R. Baird,1
70924,Trent Kelly,Kevin Hern,1
70925,Trent Kelly,Daniel Meuser,1
70926,Trent Kelly,Fred Keller,1
70928,Trent Kelly,Bill Johnson,1
70931,Trent Kelly,Jim Hagedorn,1
70932,Trent Kelly,"Charles J. ""Chuck"" Fleischmann",1
70934,Trent Kelly,Gregory Murphy,1
70936,Trent Kelly,Matt Gaetz,1
70937,Trent Kelly,Rick W. Allen,1
70938,Trent Kelly,John M. Shimkus,1
70940,Trent Kelly,Jim Jordan,1
70941,Trent Kelly,Kay Granger,1
70942,Gregory W. Meeks,James P. Mcgovern,1
70944,Gregory W. Meeks,Barbara Lee,1
70945,Gregory W. Meeks,Sanford D. Bishop,1
70946,Gregory W. Meeks,Eddie Bernice Johnson,1
70947,Gregory W. Meeks,Donald M. Payne,1
70949,Gregory W. Meeks,Marcia L. Fudge,1
70950,Gregory W. Meeks,G. K. Butterfield,1
70951,Gregory W. Meeks,James E. Clyburn,1
70953,Gregory W. Meeks,Marcy Kaptur,1
70955,Gregory W. Meeks,John B. Larson,1
70956,Gregory W. Meeks,Bobby L. Rush,1
70957,Gregory W. Meeks,Filemon Vela,1
70958,Gregory W. Meeks,Alma S. Adams,1
70959,Gregory W. Meeks,Doris O. Matsui,1
70962,Gregory W. Meeks,Ted Lieu,1
70963,Gregory W. Meeks,Janice D. Schakowsky,1
70964,Gregory W. Meeks,Joyce Beatty,1
70967,Gregory W. Meeks,Debbie Mucarsel-Powell,1
70968,Gregory W. Meeks,Peter A. Defazio,1
70970,Gregory W. Meeks,Wm. Lacy Clay,1
70972,Gregory W. Meeks,Nita M. Lowey,1
70974,Gregory W. Meeks,Jared Huffman,1
70975,Gregory W. Meeks,Dina Titus,1
70980,Gregory W. Meeks,Kathy Castor,1
70981,Gregory W. Meeks,Raul M. Grijalva,1
70983,Gregory W. Meeks,Andy Levin,1
70984,Gregory W. Meeks,Jerrold Nadler,1
70985,Gregory W. Meeks,Harley Rouda,1
70986,Gregory W. Meeks,Carolyn B. Maloney,1
70987,Gregory W. Meeks,Tim Ryan,1
70988,Gregory W. Meeks,Lois Frankel,1
70989,Gregory W. Meeks,Bradley Scott Schneider,1
70991,Gregory W. Meeks,Norma J. Torres,1
70992,Gregory W. Meeks,Eliot L. Engel,1
70993,Gregory W. Meeks,Jamie Raskin,1
70995,Gregory W. Meeks,Brad Sherman,1
70996,Gregory W. Meeks,Karen Bass,1
70997,Gregory W. Meeks,Ayanna Pressley,1
71001,Gregory W. Meeks,Maxine Waters,1
71002,Gregory W. Meeks,David N. Cicilline,1
71004,Gregory W. Meeks,Mark Desaulnier,1
71005,Gregory W. Meeks,Alcee L. Hastings,1
71006,Gregory W. Meeks,Zoe Lofgren,1
71007,Gregory W. Meeks,Earl Blumenauer,1
71008,Gregory W. Meeks,Bonnie Watson Coleman,1
71011,Gregory W. Meeks,Joseph D. Morelle,1
71015,Gregory W. Meeks,John Lewis,1
71016,Gregory W. Meeks,Kathleen M. Rice,1
71019,Gregory W. Meeks,Sylvia R. Garcia,1
71020,Gregory W. Meeks,Joe Neguse,1
71021,Gregory W. Meeks,J. Luis Correa,1
71023,Gregory W. Meeks,Jahana Hayes,1
71026,Gregory W. Meeks,Debra A. Haaland,1
71027,Gregory W. Meeks,Debbie Dingell,1
71028,Gregory W. Meeks,Lisa Blunt Rochester,1
71030,Gregory W. Meeks,Ann M. Kuster,1
71032,Gregory W. Meeks,Rosa Delauro,1
71034,Gregory W. Meeks,Ilhan Omar,1
71035,Gregory W. Meeks,Donald S. Beyer,1
71038,Gregory W. Meeks,Al Green,1
71041,Gregory W. Meeks,Betty Mccollum,1
71043,Gregory W. Meeks,Theodore E. Deutch,1
71047,Gregory W. Meeks,Grace Meng,1
71048,Gregory W. Meeks,Stacey E. Plaskett,1
71051,Gregory W. Meeks,Sheila Jackson Lee,1
71052,Gregory W. Meeks,Lucille Roybal-Allard,1
71054,Gregory W. Meeks,John A. Yarmuth,1
71057,Gregory W. Meeks,Ro Khanna,1
71058,Gregory W. Meeks,Jackie Speier,1
71061,Gregory W. Meeks,Ruben Gallego,1
71062,Gregory W. Meeks,Linda T. Sanchez,1
71063,Gregory W. Meeks,Joaquin Castro,1
71065,Gregory W. Meeks,Pramila Jayapal,1
71072,Gregory W. Meeks,Adam B. Schiff,1
71073,Gregory W. Meeks,Seth Moulton,1
71075,Gregory W. Meeks,Tom Malinowski,1
71076,Gregory W. Meeks,Abigail Davis Spanberger,1
71078,Gregory W. Meeks,Steve Cohen,1
71079,Gregory W. Meeks,Mikie Sherrill,1
71080,Gregory W. Meeks,Jerry Mcnerney,1
71081,Gregory W. Meeks,Susie Lee,1
71083,Gregory W. Meeks,Anthony G. Brown,1
71085,Gregory W. Meeks,Cedric L. Richmond,1
71086,Gregory W. Meeks,Mark Pocan,1
71090,Gregory W. Meeks,John P. Sarbanes,1
71091,Gregory W. Meeks,Frederica S. Wilson,1
71092,Gregory W. Meeks,Brenda L. Lawrence,1
71094,Gregory W. Meeks,Tony Cardenas,1
71095,Gregory W. Meeks,Adriano Espaillat,1
71097,Gregory W. Meeks,Katie Hill,1
71098,Gregory W. Meeks,Steven Horsford,1
71101,Gregory W. Meeks,Jimmy Panetta,1
71103,Gregory W. Meeks,Mike Quigley,1
71108,Gregory W. Meeks,Juan Vargas,1
71111,Gregory W. Meeks,Scott H. Peters,1
71112,Gregory W. Meeks,Bill Foster,1
71113,Gregory W. Meeks,Lloyd Doggett,1
71115,Gregory W. Meeks,Paul Tonko,1
71116,Gregory W. Meeks,Terri A. Sewell,1
71117,Gregory W. Meeks,Salud O. Carbajal,1
71118,Gregory W. Meeks,"Henry C. ""Hank"" Johnson",1
71120,Gregory W. Meeks,Elijah E. Cummings,1
71121,Gregory W. Meeks,Stephen F. Lynch,1
71122,Gregory W. Meeks,John Garamendi,1
71123,Gregory W. Meeks,Pete Aguilar,1
71125,Gregory W. Meeks,Judy Chu,1
71127,Gregory W. Meeks,Gerald E. Connolly,1
71128,Gregory W. Meeks,Joe Courtney,1
71129,Gregory W. Meeks,Vicente Gonzalez,1
71131,Gregory W. Meeks,Denny Heck,1
71138,Gregory W. Meeks,Eleanor Holmes Norton,1
71140,Gregory W. Meeks,Chellie Pingree,1
71141,Gregory W. Meeks,David E. Price,1
71144,Gregory W. Meeks,"Robert C. ""Bobby"" Scott",1
71146,Gregory W. Meeks,Jose E. Serrano,1
71149,Gregory W. Meeks,Debbie Wasserman Schultz,1
71151,Gregory W. Meeks,Grace F. Napolitano,1
71153,Gregory W. Meeks,Robin L. Kelly,1
71155,Gregory W. Meeks,Emanuel Cleaver,1
71158,Gregory W. Meeks,Derek Kilmer,1
71160,Gregory W. Meeks,Cheri Bustos,1
71161,Gregory W. Meeks,Albio Sires,1
71162,Gregory W. Meeks,Mark Takano,1
71165,Gregory W. Meeks,Bennie Thompson,1
71167,Gregory W. Meeks,William J. Pascrell,1
71168,Gregory W. Meeks,Anna G. Eshoo,1
71171,Gregory W. Meeks,James R. Langevin,1
71172,Gregory W. Meeks,Daniel T. Kildee,1
71177,Gregory W. Meeks,Diana Degette,1
71181,Gregory W. Meeks,James A. Himes,1
71182,Gregory W. Meeks,Joseph P. Kennedy,1
71184,Gregory W. Meeks,Rick Larsen,1
71185,Gregory W. Meeks,Elaine G. Luria,1
71188,Gregory W. Meeks,Stephanie N. Murphy,1
71190,Gregory W. Meeks,Mike Thompson,1
71191,Gregory W. Meeks,Nydia M. Velazquez,1
71193,Gregory W. Meeks,Peter Welch,1
71196,Gregory W. Meeks,Val Butler Demings,1
71197,Gregory W. Meeks,Suzanne Bonamici,1
71200,Gregory W. Meeks,Matt Cartwright,1
71203,Gregory W. Meeks,Danny K. Davis,1
71204,Gregory W. Meeks,Suzan K. Delbene,1
71208,Gregory W. Meeks,Raja Krishnamoorthi,1
71209,Gregory W. Meeks,Alan S. Lowenthal,1
71210,Gregory W. Meeks,Ben Ray Lujan,1
71212,Gregory W. Meeks,Ed Perlmutter,1
71215,Gregory W. Meeks,David Scott,1
71216,Gregory W. Meeks,Eric Swalwell,1
71217,Gregory W. Meeks,James H. Cooper,1
71221,Gregory W. Meeks,Sean Patrick Maloney,1
71224,Gregory W. Meeks,Angie Craig,1
71226,Gregory W. Meeks,Nanette Diaz Barragan,1
71228,Gregory W. Meeks,Sharice Davids,1
71229,Gregory W. Meeks,Brian Higgins,1
71230,Gregory W. Meeks,Gwen Moore,1
71235,Gregory W. Meeks,Brendan F. Boyle,1
71236,Gregory W. Meeks,Susan A. Davis,1
71237,Gregory W. Meeks,Mary Gay Scanlon,1
71238,Gregory W. Meeks,Andy Kim,1
71242,Gregory W. Meeks,Ami Bera,1
71245,Gregory W. Meeks,Charlie Crist,1
71246,Gregory W. Meeks,Al Lawson,1
71249,Gregory W. Meeks,Jennifer Wexton,1
71257,Gregory W. Meeks,Katherine M. Clark,1
71259,Gregory W. Meeks,Colin Z. Allred,1
71261,Gregory W. Meeks,Lucy Mcbath,1
71262,Gregory W. Meeks,Susan Wild,1
71265,Gregory W. Meeks,Sean Casten,1
71266,Gregory W. Meeks,Dwight Evans,1
71267,Gregory W. Meeks,Chris Pappas,1
71269,Gregory W. Meeks,Yvette D. Clarke,1
71272,Gregory W. Meeks,Katie Porter,1
71273,Gregory W. Meeks,Marc A. Veasey,1
71275,Gregory W. Meeks,Mike Doyle,1
71279,Gregory W. Meeks,Haley M. Stevens,1
71280,Gregory W. Meeks,Rashida Tlaib,1
71281,Gregory W. Meeks,Jesus G. Garcia,1
71283,Gregory W. Meeks,Julia Brownley,1
71286,Gregory W. Meeks,Lauren Underwood,1
71288,Gregory W. Meeks,Mike Levin,1
71292,Gregory W. Meeks,William R. Keating,1
71293,Gregory W. Meeks,Conor Lamb,1
71294,Gregory W. Meeks,David Loebsack,1
71295,Gregory W. Meeks,Donald Norcross,1
71296,Gregory W. Meeks,Frank Pallone,1
71297,Gregory W. Meeks,Jimmy Gomez,1
71298,Gregory W. Meeks,Jason Crow,1
71301,Gregory W. Meeks,Gilbert Ray Cisneros,1
71302,Gregory W. Meeks,Dean Phillips,1
71304,Gregory W. Meeks,Kim Schrier,1
71305,Gregory W. Meeks,Lori Trahan,1
71307,Gregory W. Meeks,Darren Soto,1
71308,Gregory W. Meeks,Hakeem S. Jeffries,1
71309,Gregory W. Meeks,Richard E. Neal,1
71310,Gregory W. Meeks,Antonio Delgado,1
71311,Gregory W. Meeks,Donna E. Shalala,1
71315,Gregory W. Meeks,Daniel William Lipinski,1
71317,Gregory W. Meeks,C. A. Dutch Ruppersberger,1
71320,Gregory W. Meeks,Greg Stanton,1
71323,Gregory W. Meeks,Adam Smith,1
71329,Gregory W. Meeks,Veronica Escobar,1
71334,Gregory W. Meeks,Max Rose,1
71343,Gregory W. Meeks,David J. Trone,1
71347,Gregory W. Meeks,Lizzie Fletcher,1
71348,Gregory W. Meeks,Madeleine Dean,1
71351,Gregory W. Meeks,Thomas R. Suozzi,1
71352,Gregory W. Meeks,Tj Cox,1
71353,Gregory W. Meeks,Andre Carson,1
71355,Gregory W. Meeks,Alexandria Ocasio-Cortez,1
71356,Gregory W. Meeks,Chrissy Houlahan,1
71358,Gregory W. Meeks,Peter J. Visclosky,1
71360,Gregory W. Meeks,Ann Kirkpatrick,1
71365,Gregory W. Meeks,A. Donald Mceachin,1
71376,Gregory W. Meeks,Jim Costa,1
71391,Jimmy Panetta,James P. Mcgovern,1
71393,Jimmy Panetta,Barbara Lee,1
71394,Jimmy Panetta,Sanford D. Bishop,1
71396,Jimmy Panetta,Donald M. Payne,1
71398,Jimmy Panetta,Marcia L. Fudge,1
71402,Jimmy Panetta,Marcy Kaptur,1
71404,Jimmy Panetta,John B. Larson,1
71405,Jimmy Panetta,Bobby L. Rush,1
71406,Jimmy Panetta,Filemon Vela,1
71407,Jimmy Panetta,Alma S. Adams,1
71408,Jimmy Panetta,Doris O. Matsui,1
71411,Jimmy Panetta,Ted Lieu,1
71412,Jimmy Panetta,Janice D. Schakowsky,1
71414,Jimmy Panetta,Ron Kind,1
71416,Jimmy Panetta,Debbie Mucarsel-Powell,1
71417,Jimmy Panetta,Peter A. Defazio,1
71419,Jimmy Panetta,Wm. Lacy Clay,1
71421,Jimmy Panetta,Nita M. Lowey,1
71423,Jimmy Panetta,Jared Huffman,1
71424,Jimmy Panetta,Dina Titus,1
71425,Jimmy Panetta,Raul Ruiz,1
71429,Jimmy Panetta,Kathy Castor,1
71430,Jimmy Panetta,Raul M. Grijalva,1
71432,Jimmy Panetta,Andy Levin,1
71433,Jimmy Panetta,Jerrold Nadler,1
71434,Jimmy Panetta,Harley Rouda,1
71435,Jimmy Panetta,Carolyn B. Maloney,1
71436,Jimmy Panetta,Tim Ryan,1
71437,Jimmy Panetta,Lois Frankel,1
71438,Jimmy Panetta,Bradley Scott Schneider,1
71440,Jimmy Panetta,Norma J. Torres,1
71441,Jimmy Panetta,Eliot L. Engel,1
71442,Jimmy Panetta,Jamie Raskin,1
71444,Jimmy Panetta,Brad Sherman,1
71445,Jimmy Panetta,Karen Bass,1
71450,Jimmy Panetta,Maxine Waters,1
71451,Jimmy Panetta,David N. Cicilline,1
71453,Jimmy Panetta,Mark Desaulnier,1
71454,Jimmy Panetta,Alcee L. Hastings,1
71455,Jimmy Panetta,Zoe Lofgren,1
71456,Jimmy Panetta,Earl Blumenauer,1
71457,Jimmy Panetta,Bonnie Watson Coleman,1
71460,Jimmy Panetta,Joseph D. Morelle,1
71464,Jimmy Panetta,John Lewis,1
71465,Jimmy Panetta,Kathleen M. Rice,1
71467,Jimmy Panetta,Tulsi Gabbard,1
71468,Jimmy Panetta,Sylvia R. Garcia,1
71469,Jimmy Panetta,Joe Neguse,1
71470,Jimmy Panetta,J. Luis Correa,1
71472,Jimmy Panetta,Jahana Hayes,1
71473,Jimmy Panetta,Elissa Slotkin,1
71475,Jimmy Panetta,Debra A. Haaland,1
71476,Jimmy Panetta,Debbie Dingell,1
71477,Jimmy Panetta,Lisa Blunt Rochester,1
71479,Jimmy Panetta,Ann M. Kuster,1
71481,Jimmy Panetta,Rosa Delauro,1
71484,Jimmy Panetta,Donald S. Beyer,1
71487,Jimmy Panetta,Al Green,1
71490,Jimmy Panetta,Betty Mccollum,1
71492,Jimmy Panetta,Theodore E. Deutch,1
71494,Jimmy Panetta,Kurt Schrader,1
71496,Jimmy Panetta,Grace Meng,1
71501,Jimmy Panetta,Lucille Roybal-Allard,1
71503,Jimmy Panetta,John A. Yarmuth,1
71506,Jimmy Panetta,Ro Khanna,1
71507,Jimmy Panetta,Jackie Speier,1
71510,Jimmy Panetta,Ruben Gallego,1
71511,Jimmy Panetta,Linda T. Sanchez,1
71512,Jimmy Panetta,Joaquin Castro,1
71514,Jimmy Panetta,Pramila Jayapal,1
71521,Jimmy Panetta,Adam B. Schiff,1
71522,Jimmy Panetta,Seth Moulton,1
71524,Jimmy Panetta,Tom Malinowski,1
71525,Jimmy Panetta,Abigail Davis Spanberger,1
71526,Jimmy Panetta,Josh Gottheimer,1
71527,Jimmy Panetta,Steve Cohen,1
71528,Jimmy Panetta,Mikie Sherrill,1
71529,Jimmy Panetta,Jerry Mcnerney,1
71530,Jimmy Panetta,Susie Lee,1
71532,Jimmy Panetta,Anthony G. Brown,1
71534,Jimmy Panetta,Cedric L. Richmond,1
71535,Jimmy Panetta,Mark Pocan,1
71539,Jimmy Panetta,John P. Sarbanes,1
71540,Jimmy Panetta,Frederica S. Wilson,1
71541,Jimmy Panetta,Brenda L. Lawrence,1
71543,Jimmy Panetta,Tony Cardenas,1
71544,Jimmy Panetta,Adriano Espaillat,1
71546,Jimmy Panetta,Katie Hill,1
71547,Jimmy Panetta,Steven Horsford,1
71549,Jimmy Panetta,Gregory W. Meeks,1
71552,Jimmy Panetta,Mike Quigley,1
71557,Jimmy Panetta,Juan Vargas,1
71560,Jimmy Panetta,Scott H. Peters,1
71561,Jimmy Panetta,Bill Foster,1
71562,Jimmy Panetta,Lloyd Doggett,1
71564,Jimmy Panetta,Paul Tonko,1
71565,Jimmy Panetta,Terri A. Sewell,1
71566,Jimmy Panetta,Salud O. Carbajal,1
71567,Jimmy Panetta,"Henry C. ""Hank"" Johnson",1
71569,Jimmy Panetta,Elijah E. Cummings,1
71570,Jimmy Panetta,Stephen F. Lynch,1
71571,Jimmy Panetta,John Garamendi,1
71572,Jimmy Panetta,Pete Aguilar,1
71574,Jimmy Panetta,Judy Chu,1
71576,Jimmy Panetta,Gerald E. Connolly,1
71577,Jimmy Panetta,Joe Courtney,1
71578,Jimmy Panetta,Vicente Gonzalez,1
71580,Jimmy Panetta,Denny Heck,1
71587,Jimmy Panetta,Eleanor Holmes Norton,1
71588,Jimmy Panetta,Tom O'Halleran,1
71589,Jimmy Panetta,Chellie Pingree,1
71590,Jimmy Panetta,David E. Price,1
71593,Jimmy Panetta,"Robert C. ""Bobby"" Scott",1
71595,Jimmy Panetta,Jose E. Serrano,1
71598,Jimmy Panetta,Debbie Wasserman Schultz,1
71600,Jimmy Panetta,Grace F. Napolitano,1
71602,Jimmy Panetta,Robin L. Kelly,1
71604,Jimmy Panetta,Emanuel Cleaver,1
71607,Jimmy Panetta,Derek Kilmer,1
71609,Jimmy Panetta,Cheri Bustos,1
71610,Jimmy Panetta,Albio Sires,1
71611,Jimmy Panetta,Mark Takano,1
71616,Jimmy Panetta,William J. Pascrell,1
71617,Jimmy Panetta,Anna G. Eshoo,1
71620,Jimmy Panetta,James R. Langevin,1
71621,Jimmy Panetta,Daniel T. Kildee,1
71626,Jimmy Panetta,Diana Degette,1
71627,Jimmy Panetta,Jared F. Golden,1
71630,Jimmy Panetta,James A. Himes,1
71631,Jimmy Panetta,Joseph P. Kennedy,1
71633,Jimmy Panetta,Rick Larsen,1
71634,Jimmy Panetta,Elaine G. Luria,1
71637,Jimmy Panetta,Stephanie N. Murphy,1
71639,Jimmy Panetta,Mike Thompson,1
71640,Jimmy Panetta,Nydia M. Velazquez,1
71642,Jimmy Panetta,Peter Welch,1
71645,Jimmy Panetta,Val Butler Demings,1
71646,Jimmy Panetta,Suzanne Bonamici,1
71649,Jimmy Panetta,Matt Cartwright,1
71652,Jimmy Panetta,Danny K. Davis,1
71653,Jimmy Panetta,Suzan K. Delbene,1
71657,Jimmy Panetta,Raja Krishnamoorthi,1
71658,Jimmy Panetta,Alan S. Lowenthal,1
71659,Jimmy Panetta,Ben Ray Lujan,1
71661,Jimmy Panetta,Ed Perlmutter,1
71664,Jimmy Panetta,David Scott,1
71665,Jimmy Panetta,Eric Swalwell,1
71666,Jimmy Panetta,James H. Cooper,1
71670,Jimmy Panetta,Sean Patrick Maloney,1
71673,Jimmy Panetta,Angie Craig,1
71675,Jimmy Panetta,Nanette Diaz Barragan,1
71677,Jimmy Panetta,Sharice Davids,1
71678,Jimmy Panetta,Brian Higgins,1
71679,Jimmy Panetta,Gwen Moore,1
71684,Jimmy Panetta,Brendan F. Boyle,1
71685,Jimmy Panetta,Susan A. Davis,1
71686,Jimmy Panetta,Mary Gay Scanlon,1
71687,Jimmy Panetta,Andy Kim,1
71691,Jimmy Panetta,Ami Bera,1
71694,Jimmy Panetta,Charlie Crist,1
71695,Jimmy Panetta,Al Lawson,1
71698,Jimmy Panetta,Jennifer Wexton,1
71706,Jimmy Panetta,Katherine M. Clark,1
71708,Jimmy Panetta,Colin Z. Allred,1
71710,Jimmy Panetta,Lucy Mcbath,1
71711,Jimmy Panetta,Susan Wild,1
71712,Jimmy Panetta,Nancy Pelosi,1
71714,Jimmy Panetta,Sean Casten,1
71715,Jimmy Panetta,Dwight Evans,1
71716,Jimmy Panetta,Chris Pappas,1
71718,Jimmy Panetta,Yvette D. Clarke,1
71719,Jimmy Panetta,Xochitl Torres Small,1
71721,Jimmy Panetta,Katie Porter,1
71722,Jimmy Panetta,Marc A. Veasey,1
71724,Jimmy Panetta,Mike Doyle,1
71728,Jimmy Panetta,Haley M. Stevens,1
71730,Jimmy Panetta,Jesus G. Garcia,1
71732,Jimmy Panetta,Julia Brownley,1
71737,Jimmy Panetta,Mike Levin,1
71738,Jimmy Panetta,Gregorio Kilili Camacho Sablan,1
71741,Jimmy Panetta,William R. Keating,1
71742,Jimmy Panetta,Conor Lamb,1
71743,Jimmy Panetta,David Loebsack,1
71744,Jimmy Panetta,Donald Norcross,1
71745,Jimmy Panetta,Frank Pallone,1
71746,Jimmy Panetta,Jimmy Gomez,1
71747,Jimmy Panetta,Jason Crow,1
71750,Jimmy Panetta,Gilbert Ray Cisneros,1
71753,Jimmy Panetta,Kim Schrier,1
71754,Jimmy Panetta,Lori Trahan,1
71756,Jimmy Panetta,Darren Soto,1
71757,Jimmy Panetta,Hakeem S. Jeffries,1
71758,Jimmy Panetta,Richard E. Neal,1
71759,Jimmy Panetta,Antonio Delgado,1
71760,Jimmy Panetta,Donna E. Shalala,1
71764,Jimmy Panetta,Daniel William Lipinski,1
71766,Jimmy Panetta,C. A. Dutch Ruppersberger,1
71769,Jimmy Panetta,Greg Stanton,1
71770,Jimmy Panetta,Abby Finkenauer,1
71772,Jimmy Panetta,Adam Smith,1
71778,Jimmy Panetta,Veronica Escobar,1
71783,Jimmy Panetta,Max Rose,1
71786,Jimmy Panetta,Ed Case,1
71792,Jimmy Panetta,David J. Trone,1
71793,Jimmy Panetta,Josh Harder,1
71796,Jimmy Panetta,Lizzie Fletcher,1
71797,Jimmy Panetta,Madeleine Dean,1
71800,Jimmy Panetta,Thomas R. Suozzi,1
71801,Jimmy Panetta,Tj Cox,1
71805,Jimmy Panetta,Chrissy Houlahan,1
71807,Jimmy Panetta,Peter J. Visclosky,1
71809,Jimmy Panetta,Ann Kirkpatrick,1
71814,Jimmy Panetta,A. Donald Mceachin,1
71825,Jimmy Panetta,Jim Costa,1
71841,Bill Posey,Carol D. Miller,1
71852,Bill Posey,Mark E. Green,1
71867,Bill Posey,Robert J. Wittman,1
71871,Bill Posey,Ben Cline,1
71875,Bill Posey,Steve Womack,1
71888,Bill Posey,Lee M. Zeldin,1
71892,Bill Posey,Mark Meadows,1
71897,Bill Posey,Glenn Thompson,1
71901,Bill Posey,Brian Babin,1
71911,Bill Posey,John R. Moolenaar,1
71915,Bill Posey,Ted S. Yoho,1
71920,Bill Posey,David P. Roe,1
71923,Bill Posey,Brian J. Mast,1
71927,Bill Posey,Michael Waltz,1
71929,Bill Posey,Andy Barr,1
71940,Bill Posey,Ralph Norman,1
71947,Bill Posey,Bradley Byrne,1
71948,Bill Posey,George Holding,1
71953,Bill Posey,Warren Davidson,1
71958,Bill Posey,Barry Loudermilk,1
71962,Bill Posey,Steve King,1
71964,Bill Posey,Vern Buchanan,1
71965,Bill Posey,Scott Perry,1
71966,Bill Posey,John Ratcliffe,1
71982,Bill Posey,William R. Timmons,1
71991,Bill Posey,Robert E. Latta,1
71997,Bill Posey,Trent Kelly,1
72002,Bill Posey,Austin Scott,1
72004,Bill Posey,Jason Smith,1
72005,Bill Posey,Scott R. Tipton,1
72007,Bill Posey,Denver Riggleman,1
72012,Bill Posey,Neal P. Dunn,1
72022,Bill Posey,Ted Budd,1
72032,Bill Posey,Debbie Lesko,1
72033,Bill Posey,Blaine Luetkemeyer,1
72034,Bill Posey,Roger W. Marshall,1
72035,Bill Posey,Alexander X. Mooney,1
72050,Bill Posey,Vicky Hartzler,1
72052,Bill Posey,"Earl L. ""Buddy"" Carter",1
72055,Bill Posey,Scott Desjarlais,1
72057,Bill Posey,Doug Lamalfa,1
72061,Bill Posey,Duncan D. Hunter,1
72073,Bill Posey,Roger Williams,1
72074,Bill Posey,Ross Spano,1
72078,Bill Posey,Glenn Grothman,1
72085,Bill Posey,Paul Mitchell,1
72090,Bill Posey,Tim Walberg,1
72092,Bill Posey,Bob Gibbs,1
72093,Bill Posey,Pete Olson,1
72096,Bill Posey,Ralph Lee Abraham,1
72097,Bill Posey,Jack Bergman,1
72105,Bill Posey,Mike Johnson,1
72109,Bill Posey,James Comer,1
72111,Bill Posey,David Rouzer,1
72116,Bill Posey,Michael R. Turner,1
72120,Bill Posey,John H. Rutherford,1
72123,Bill Posey,Bruce Westerman,1
72125,Bill Posey,Mo Brooks,1
72131,Bill Posey,Tom Emmer,1
72132,Bill Posey,Steve Stivers,1
72137,Bill Posey,David Kustoff,1
72141,Bill Posey,Richard Hudson,1
72145,Bill Posey,W. Gregory Steube,1
72149,Bill Posey,Jeff Duncan,1
72156,Bill Posey,Jody B. Hice,1
72166,Bill Posey,Michael Guest,1
72176,Bill Posey,Kenny Marchant,1
72182,Bill Posey,Sam Graves,1
72185,Bill Posey,Bill Flores,1
72197,Bill Posey,Tim Burchett,1
72210,Bill Posey,Andy Harris,1
72211,Bill Posey,Larry Bucshon,1
72217,Bill Posey,Robert B. Aderholt,1
72225,Bill Posey,Billy Long,1
