,From,To,edge
4599,Tammy Duckworth,Christopher Murphy,1
4603,Tammy Duckworth,Bob Casey,1
4608,Tammy Duckworth,Dianne Feinstein,1
4609,Tammy Duckworth,Martin Heinrich,1
4610,Tammy Duckworth,Edward J. Markey,1
4612,Tammy Duckworth,Kirsten E. Gillibrand,1
4615,Tammy Duckworth,Michael F. Bennet,1
4616,Tammy Duckworth,Patty Murray,1
4619,Tammy Duckworth,Margaret Wood Hassan,1
4622,Tammy Duckworth,Mazie K. Hirono,1
4626,Tammy Duckworth,Sherrod Brown,1
4628,Tammy Duckworth,Gary C. Peters,1
4629,Tammy Duckworth,Bernard Sanders,1
4632,Tammy Duckworth,Thomas R. Carper,1
4633,Tammy Duckworth,Christopher A. Coons,1
4635,Tammy Duckworth,Jeanne Shaheen,1
4642,Tammy Duckworth,Elizabeth A. Warren,1
4643,Tammy Duckworth,Cory A. Booker,1
4645,Tammy Duckworth,Robert Menendez,1
4648,Tammy Duckworth,Richard J. Durbin,1
4649,Tammy Duckworth,Patrick Joseph Leahy,1
4652,Tammy Duckworth,Sheldon Whitehouse,1
4656,Tammy Duckworth,Amy Klobuchar,1
4658,Tammy Duckworth,Deborah Ann Stabenow,1
4664,Tammy Duckworth,Charles E. Schumer,1
4665,Tammy Duckworth,John F. Reed,1
4668,Tammy Duckworth,Kamala D. Harris,1
4669,Tammy Duckworth,Chris Van Hollen,1
4674,Tammy Duckworth,Catherine Cortez Masto,1
4676,Tammy Duckworth,Tina Smith,1
4680,Roger F. Wicker,Michael B. Enzi,1
4684,Roger F. Wicker,Michael D. Crapo,1
4685,Roger F. Wicker,Jerry Moran,1
4695,Roger F. Wicker,Shelley Moore Capito,1
4696,Roger F. Wicker,Deb Fischer,1
4699,Roger F. Wicker,John Hoeven,1
4704,Roger F. Wicker,Johnny Isakson,1
4710,Roger F. Wicker,Steve Daines,1
4711,Roger F. Wicker,Pat Roberts,1
4715,Roger F. Wicker,Joni Ernst,1
4717,Roger F. Wicker,Ron Johnson,1
4728,Roger F. Wicker,John Neely Kennedy,1
4735,Roger F. Wicker,Pat Toomey,1
4741,Roger F. Wicker,Luther Strange,1
4743,Roger F. Wicker,Dan Sullivan,1
4744,Roger F. Wicker,Bill Cassidy,1
4745,Roger F. Wicker,James Lankford,1
4748,Roger F. Wicker,John R. Thune,1
4750,Roger F. Wicker,Roy Blunt,1
4754,Roger F. Wicker,Todd C. Young,1
4757,Roger F. Wicker,Mike Rounds,1
4758,Roger F. Wicker,Tom Cotton,1
4759,Roger F. Wicker,Lindsey O. Graham,1
4761,Roger F. Wicker,John Barrasso,1
4763,Roger F. Wicker,Thad Cochran,1
4764,Roger F. Wicker,Jim Inhofe,1
4765,Roger F. Wicker,John Boozman,1
4766,Roger F. Wicker,Tim Scott,1
4770,Roger F. Wicker,Thomas Roland Tillis,1
4771,Roger F. Wicker,James E. Risch,1
4774,Roger F. Wicker,Bob Corker,1
4775,Roger F. Wicker,Richard Craig Shelby,1
4776,Roger F. Wicker,Ben Sasse,1
4779,Roger F. Wicker,David Alfred Perdue,1
4782,Roger F. Wicker,Cindy Hyde-Smith,1
4785,Mazie K. Hirono,Benjamin L. Cardin,1
4787,Mazie K. Hirono,Al Franken,1
4791,Mazie K. Hirono,Timothy Kaine,1
4792,Mazie K. Hirono,Ron Wyden,1
4793,Mazie K. Hirono,Jeff Merkley,1
4795,Mazie K. Hirono,Angus King,1
4798,Mazie K. Hirono,Tom Udall,1
4802,Mazie K. Hirono,Brian Schatz,1
4804,Mazie K. Hirono,Richard Blumenthal,1
4805,Mazie K. Hirono,Maria Cantwell,1
4806,Mazie K. Hirono,Tammy Baldwin,1
4807,Mazie K. Hirono,Christopher Murphy,1
4811,Mazie K. Hirono,Bob Casey,1
4816,Mazie K. Hirono,Dianne Feinstein,1
4817,Mazie K. Hirono,Martin Heinrich,1
4818,Mazie K. Hirono,Edward J. Markey,1
4820,Mazie K. Hirono,Kirsten E. Gillibrand,1
4823,Mazie K. Hirono,Michael F. Bennet,1
4824,Mazie K. Hirono,Patty Murray,1
4827,Mazie K. Hirono,Margaret Wood Hassan,1
4828,Mazie K. Hirono,Tammy Duckworth,1
4834,Mazie K. Hirono,Sherrod Brown,1
4836,Mazie K. Hirono,Gary C. Peters,1
4837,Mazie K. Hirono,Bernard Sanders,1
4840,Mazie K. Hirono,Thomas R. Carper,1
4841,Mazie K. Hirono,Christopher A. Coons,1
4843,Mazie K. Hirono,Jeanne Shaheen,1
4844,Mazie K. Hirono,Heidi Heitkamp,1
4850,Mazie K. Hirono,Elizabeth A. Warren,1
4851,Mazie K. Hirono,Cory A. Booker,1
4853,Mazie K. Hirono,Robert Menendez,1
4855,Mazie K. Hirono,Mark R. Warner,1
4856,Mazie K. Hirono,Richard J. Durbin,1
4857,Mazie K. Hirono,Patrick Joseph Leahy,1
4860,Mazie K. Hirono,Sheldon Whitehouse,1
4864,Mazie K. Hirono,Amy Klobuchar,1
4866,Mazie K. Hirono,Deborah Ann Stabenow,1
4872,Mazie K. Hirono,Charles E. Schumer,1
4873,Mazie K. Hirono,John F. Reed,1
4876,Mazie K. Hirono,Kamala D. Harris,1
4877,Mazie K. Hirono,Chris Van Hollen,1
4882,Mazie K. Hirono,Catherine Cortez Masto,1
4884,Mazie K. Hirono,Tina Smith,1
4889,Clarence William Nelson,Benjamin L. Cardin,1
4895,Clarence William Nelson,Timothy Kaine,1
4908,Clarence William Nelson,Richard Blumenthal,1
4909,Clarence William Nelson,Maria Cantwell,1
4915,Clarence William Nelson,Bob Casey,1
4926,Clarence William Nelson,Marco Rubio,1
4940,Clarence William Nelson,Gary C. Peters,1
4944,Clarence William Nelson,Thomas R. Carper,1
4957,Clarence William Nelson,Robert Menendez,1
4963,Clarence William Nelson,Joe Donnelly,1
4970,Clarence William Nelson,Deborah Ann Stabenow,1
4976,Clarence William Nelson,Charles E. Schumer,1
4977,Clarence William Nelson,John F. Reed,1
4981,Clarence William Nelson,Chris Van Hollen,1
4986,Clarence William Nelson,Catherine Cortez Masto,1
4992,John Neely Kennedy,Michael B. Enzi,1
4996,John Neely Kennedy,Michael D. Crapo,1
4997,John Neely Kennedy,Jerry Moran,1
4998,John Neely Kennedy,Charles Ernest Grassley,1
5005,John Neely Kennedy,John Cornyn,1
5007,John Neely Kennedy,Shelley Moore Capito,1
5008,John Neely Kennedy,Deb Fischer,1
5009,John Neely Kennedy,Orrin Grant Hatch,1
5011,John Neely Kennedy,John Hoeven,1
5016,John Neely Kennedy,Johnny Isakson,1
5022,John Neely Kennedy,Steve Daines,1
5023,John Neely Kennedy,Pat Roberts,1
5027,John Neely Kennedy,Joni Ernst,1
5029,John Neely Kennedy,Ron Johnson,1
5030,John Neely Kennedy,Marco Rubio,1
5037,John Neely Kennedy,Roger F. Wicker,1
5041,John Neely Kennedy,Ted Cruz,1
5047,John Neely Kennedy,Pat Toomey,1
5056,John Neely Kennedy,Bill Cassidy,1
5062,John Neely Kennedy,Roy Blunt,1
5066,John Neely Kennedy,Todd C. Young,1
5069,John Neely Kennedy,Mike Rounds,1
5070,John Neely Kennedy,Tom Cotton,1
5071,John Neely Kennedy,Lindsey O. Graham,1
5073,John Neely Kennedy,John Barrasso,1
5076,John Neely Kennedy,Jim Inhofe,1
5077,John Neely Kennedy,John Boozman,1
5078,John Neely Kennedy,Tim Scott,1
5082,John Neely Kennedy,Thomas Roland Tillis,1
5083,John Neely Kennedy,James E. Risch,1
5086,John Neely Kennedy,Bob Corker,1
5087,John Neely Kennedy,Richard Craig Shelby,1
5088,John Neely Kennedy,Ben Sasse,1
5091,John Neely Kennedy,David Alfred Perdue,1
5094,John Neely Kennedy,Cindy Hyde-Smith,1
5109,Ted Cruz,John Cornyn,1
5112,Ted Cruz,Deb Fischer,1
5125,Ted Cruz,Mike Lee,1
5133,Ted Cruz,Ron Johnson,1
5134,Ted Cruz,Marco Rubio,1
5144,Ted Cruz,John Neely Kennedy,1
5151,Ted Cruz,Pat Toomey,1
5161,Ted Cruz,James Lankford,1
5174,Ted Cruz,Tom Cotton,1
5180,Ted Cruz,Jim Inhofe,1
5182,Ted Cruz,Tim Scott,1
5186,Ted Cruz,Thomas Roland Tillis,1
5191,Ted Cruz,Richard Craig Shelby,1
5192,Ted Cruz,Ben Sasse,1
5195,Ted Cruz,David Alfred Perdue,1
5201,Sherrod Brown,Benjamin L. Cardin,1
5203,Sherrod Brown,Al Franken,1
5207,Sherrod Brown,Timothy Kaine,1
5208,Sherrod Brown,Ron Wyden,1
5209,Sherrod Brown,Jeff Merkley,1
5211,Sherrod Brown,Angus King,1
5220,Sherrod Brown,Richard Blumenthal,1
5221,Sherrod Brown,Maria Cantwell,1
5222,Sherrod Brown,Tammy Baldwin,1
5223,Sherrod Brown,Christopher Murphy,1
5227,Sherrod Brown,Bob Casey,1
5232,Sherrod Brown,Dianne Feinstein,1
5233,Sherrod Brown,Martin Heinrich,1
5234,Sherrod Brown,Edward J. Markey,1
5236,Sherrod Brown,Kirsten E. Gillibrand,1
5240,Sherrod Brown,Patty Murray,1
5243,Sherrod Brown,Margaret Wood Hassan,1
5244,Sherrod Brown,Tammy Duckworth,1
5246,Sherrod Brown,Mazie K. Hirono,1
5252,Sherrod Brown,Gary C. Peters,1
5253,Sherrod Brown,Bernard Sanders,1
5256,Sherrod Brown,Thomas R. Carper,1
5257,Sherrod Brown,Christopher A. Coons,1
5259,Sherrod Brown,Jeanne Shaheen,1
5266,Sherrod Brown,Elizabeth A. Warren,1
5267,Sherrod Brown,Cory A. Booker,1
5269,Sherrod Brown,Robert Menendez,1
5272,Sherrod Brown,Richard J. Durbin,1
5273,Sherrod Brown,Patrick Joseph Leahy,1
5276,Sherrod Brown,Sheldon Whitehouse,1
5280,Sherrod Brown,Amy Klobuchar,1
5282,Sherrod Brown,Deborah Ann Stabenow,1
5288,Sherrod Brown,Charles E. Schumer,1
5289,Sherrod Brown,John F. Reed,1
5292,Sherrod Brown,Kamala D. Harris,1
5293,Sherrod Brown,Chris Van Hollen,1
5298,Sherrod Brown,Catherine Cortez Masto,1
5300,Sherrod Brown,Tina Smith,1
5347,Claire Mccaskill,Margaret Wood Hassan,1
5356,Claire Mccaskill,Gary C. Peters,1
5360,Claire Mccaskill,Thomas R. Carper,1
5362,Claire Mccaskill,Jon Tester,1
5364,Claire Mccaskill,Heidi Heitkamp,1
5379,Claire Mccaskill,Joe Donnelly,1
5386,Claire Mccaskill,Deborah Ann Stabenow,1
5409,Gary C. Peters,Benjamin L. Cardin,1
5415,Gary C. Peters,Timothy Kaine,1
5416,Gary C. Peters,Ron Wyden,1
5417,Gary C. Peters,Jeff Merkley,1
5419,Gary C. Peters,Angus King,1
5426,Gary C. Peters,Brian Schatz,1
5428,Gary C. Peters,Richard Blumenthal,1
5429,Gary C. Peters,Maria Cantwell,1
5430,Gary C. Peters,Tammy Baldwin,1
5431,Gary C. Peters,Christopher Murphy,1
5435,Gary C. Peters,Bob Casey,1
5440,Gary C. Peters,Dianne Feinstein,1
5441,Gary C. Peters,Martin Heinrich,1
5442,Gary C. Peters,Edward J. Markey,1
5444,Gary C. Peters,Kirsten E. Gillibrand,1
5447,Gary C. Peters,Michael F. Bennet,1
5448,Gary C. Peters,Patty Murray,1
5451,Gary C. Peters,Margaret Wood Hassan,1
5452,Gary C. Peters,Tammy Duckworth,1
5454,Gary C. Peters,Mazie K. Hirono,1
5455,Gary C. Peters,Clarence William Nelson,1
5458,Gary C. Peters,Sherrod Brown,1
5459,Gary C. Peters,Claire Mccaskill,1
5461,Gary C. Peters,Bernard Sanders,1
5464,Gary C. Peters,Thomas R. Carper,1
5465,Gary C. Peters,Christopher A. Coons,1
5466,Gary C. Peters,Jon Tester,1
5467,Gary C. Peters,Jeanne Shaheen,1
5474,Gary C. Peters,Elizabeth A. Warren,1
5475,Gary C. Peters,Cory A. Booker,1
5477,Gary C. Peters,Robert Menendez,1
5479,Gary C. Peters,Mark R. Warner,1
5480,Gary C. Peters,Richard J. Durbin,1
5481,Gary C. Peters,Patrick Joseph Leahy,1
5483,Gary C. Peters,Joe Donnelly,1
5484,Gary C. Peters,Sheldon Whitehouse,1
5488,Gary C. Peters,Amy Klobuchar,1
5490,Gary C. Peters,Deborah Ann Stabenow,1
5496,Gary C. Peters,Charles E. Schumer,1
5497,Gary C. Peters,John F. Reed,1
5500,Gary C. Peters,Kamala D. Harris,1
5501,Gary C. Peters,Chris Van Hollen,1
5506,Gary C. Peters,Catherine Cortez Masto,1
5513,Bernard Sanders,Benjamin L. Cardin,1
5515,Bernard Sanders,Al Franken,1
5519,Bernard Sanders,Timothy Kaine,1
5520,Bernard Sanders,Ron Wyden,1
5521,Bernard Sanders,Jeff Merkley,1
5526,Bernard Sanders,Tom Udall,1
5530,Bernard Sanders,Brian Schatz,1
5532,Bernard Sanders,Richard Blumenthal,1
5533,Bernard Sanders,Maria Cantwell,1
5534,Bernard Sanders,Tammy Baldwin,1
5535,Bernard Sanders,Christopher Murphy,1
5539,Bernard Sanders,Bob Casey,1
5544,Bernard Sanders,Dianne Feinstein,1
5545,Bernard Sanders,Martin Heinrich,1
5546,Bernard Sanders,Edward J. Markey,1
5548,Bernard Sanders,Kirsten E. Gillibrand,1
5551,Bernard Sanders,Michael F. Bennet,1
5552,Bernard Sanders,Patty Murray,1
5555,Bernard Sanders,Margaret Wood Hassan,1
5556,Bernard Sanders,Tammy Duckworth,1
5558,Bernard Sanders,Mazie K. Hirono,1
5562,Bernard Sanders,Sherrod Brown,1
5564,Bernard Sanders,Gary C. Peters,1
5568,Bernard Sanders,Thomas R. Carper,1
5569,Bernard Sanders,Christopher A. Coons,1
5571,Bernard Sanders,Jeanne Shaheen,1
5578,Bernard Sanders,Elizabeth A. Warren,1
5579,Bernard Sanders,Cory A. Booker,1
5581,Bernard Sanders,Robert Menendez,1
5584,Bernard Sanders,Richard J. Durbin,1
5585,Bernard Sanders,Patrick Joseph Leahy,1
5588,Bernard Sanders,Sheldon Whitehouse,1
5594,Bernard Sanders,Deborah Ann Stabenow,1
5600,Bernard Sanders,Charles E. Schumer,1
5601,Bernard Sanders,John F. Reed,1
5604,Bernard Sanders,Kamala D. Harris,1
5605,Bernard Sanders,Chris Van Hollen,1
5610,Bernard Sanders,Catherine Cortez Masto,1
5612,Bernard Sanders,Tina Smith,1
5627,Joe Manchin,Angus King,1
5631,Joe Manchin,Shelley Moore Capito,1
5674,Joe Manchin,Jon Tester,1
5676,Joe Manchin,Heidi Heitkamp,1
5687,Joe Manchin,Mark R. Warner,1
5691,Joe Manchin,Joe Donnelly,1
5725,Pat Toomey,Jerry Moran,1
5739,Pat Toomey,John Hoeven,1
5744,Pat Toomey,Johnny Isakson,1
5745,Pat Toomey,Rob Portman,1
5751,Pat Toomey,Pat Roberts,1
5755,Pat Toomey,Joni Ernst,1
5757,Pat Toomey,Ron Johnson,1
5758,Pat Toomey,Marco Rubio,1
5765,Pat Toomey,Roger F. Wicker,1
5768,Pat Toomey,John Neely Kennedy,1
5769,Pat Toomey,Ted Cruz,1
5790,Pat Toomey,Roy Blunt,1
5794,Pat Toomey,Todd C. Young,1
5798,Pat Toomey,Tom Cotton,1
5799,Pat Toomey,Lindsey O. Graham,1
5804,Pat Toomey,Jim Inhofe,1
5805,Pat Toomey,John Boozman,1
5806,Pat Toomey,Tim Scott,1
5810,Pat Toomey,Thomas Roland Tillis,1
5814,Pat Toomey,Bob Corker,1
5815,Pat Toomey,Richard Craig Shelby,1
5816,Pat Toomey,Ben Sasse,1
5819,Pat Toomey,David Alfred Perdue,1
5825,Thomas R. Carper,Benjamin L. Cardin,1
5831,Thomas R. Carper,Timothy Kaine,1
5832,Thomas R. Carper,Ron Wyden,1
5833,Thomas R. Carper,Jeff Merkley,1
5838,Thomas R. Carper,Tom Udall,1
5842,Thomas R. Carper,Brian Schatz,1
5844,Thomas R. Carper,Richard Blumenthal,1
5845,Thomas R. Carper,Maria Cantwell,1
5846,Thomas R. Carper,Tammy Baldwin,1
5847,Thomas R. Carper,Christopher Murphy,1
5851,Thomas R. Carper,Bob Casey,1
5856,Thomas R. Carper,Dianne Feinstein,1
5857,Thomas R. Carper,Martin Heinrich,1
5858,Thomas R. Carper,Edward J. Markey,1
5860,Thomas R. Carper,Kirsten E. Gillibrand,1
5863,Thomas R. Carper,Michael F. Bennet,1
5864,Thomas R. Carper,Patty Murray,1
5867,Thomas R. Carper,Margaret Wood Hassan,1
5868,Thomas R. Carper,Tammy Duckworth,1
5870,Thomas R. Carper,Mazie K. Hirono,1
5871,Thomas R. Carper,Clarence William Nelson,1
5874,Thomas R. Carper,Sherrod Brown,1
5875,Thomas R. Carper,Claire Mccaskill,1
5876,Thomas R. Carper,Gary C. Peters,1
5877,Thomas R. Carper,Bernard Sanders,1
5881,Thomas R. Carper,Christopher A. Coons,1
5883,Thomas R. Carper,Jeanne Shaheen,1
5890,Thomas R. Carper,Elizabeth A. Warren,1
5891,Thomas R. Carper,Cory A. Booker,1
5893,Thomas R. Carper,Robert Menendez,1
5895,Thomas R. Carper,Mark R. Warner,1
5896,Thomas R. Carper,Richard J. Durbin,1
5897,Thomas R. Carper,Patrick Joseph Leahy,1
5900,Thomas R. Carper,Sheldon Whitehouse,1
5906,Thomas R. Carper,Deborah Ann Stabenow,1
5912,Thomas R. Carper,Charles E. Schumer,1
5913,Thomas R. Carper,John F. Reed,1
5916,Thomas R. Carper,Kamala D. Harris,1
5917,Thomas R. Carper,Chris Van Hollen,1
5922,Thomas R. Carper,Catherine Cortez Masto,1
5924,Thomas R. Carper,Tina Smith,1
5929,Christopher A. Coons,Benjamin L. Cardin,1
5935,Christopher A. Coons,Timothy Kaine,1
5936,Christopher A. Coons,Ron Wyden,1
5937,Christopher A. Coons,Jeff Merkley,1
5939,Christopher A. Coons,Angus King,1
5948,Christopher A. Coons,Richard Blumenthal,1
5949,Christopher A. Coons,Maria Cantwell,1
5950,Christopher A. Coons,Tammy Baldwin,1
5951,Christopher A. Coons,Christopher Murphy,1
5955,Christopher A. Coons,Bob Casey,1
5960,Christopher A. Coons,Dianne Feinstein,1
5962,Christopher A. Coons,Edward J. Markey,1
5964,Christopher A. Coons,Kirsten E. Gillibrand,1
5967,Christopher A. Coons,Michael F. Bennet,1
5968,Christopher A. Coons,Patty Murray,1
5971,Christopher A. Coons,Margaret Wood Hassan,1
5972,Christopher A. Coons,Tammy Duckworth,1
5974,Christopher A. Coons,Mazie K. Hirono,1
5978,Christopher A. Coons,Sherrod Brown,1
5980,Christopher A. Coons,Gary C. Peters,1
5981,Christopher A. Coons,Bernard Sanders,1
5984,Christopher A. Coons,Thomas R. Carper,1
5987,Christopher A. Coons,Jeanne Shaheen,1
5994,Christopher A. Coons,Elizabeth A. Warren,1
5995,Christopher A. Coons,Cory A. Booker,1
5997,Christopher A. Coons,Robert Menendez,1
6000,Christopher A. Coons,Richard J. Durbin,1
6001,Christopher A. Coons,Patrick Joseph Leahy,1
6004,Christopher A. Coons,Sheldon Whitehouse,1
6008,Christopher A. Coons,Amy Klobuchar,1
6010,Christopher A. Coons,Deborah Ann Stabenow,1
6016,Christopher A. Coons,Charles E. Schumer,1
6017,Christopher A. Coons,John F. Reed,1
6020,Christopher A. Coons,Kamala D. Harris,1
6021,Christopher A. Coons,Chris Van Hollen,1
6026,Christopher A. Coons,Catherine Cortez Masto,1
6043,Jon Tester,Angus King,1
6046,Jon Tester,Tom Udall,1
6054,Jon Tester,Tammy Baldwin,1
6062,Jon Tester,Steve Daines,1
6065,Jon Tester,Martin Heinrich,1
6083,Jon Tester,Claire Mccaskill,1
6084,Jon Tester,Gary C. Peters,1
6086,Jon Tester,Joe Manchin,1
6092,Jon Tester,Heidi Heitkamp,1
6107,Jon Tester,Joe Donnelly,1
6114,Jon Tester,Deborah Ann Stabenow,1
6137,Jeanne Shaheen,Benjamin L. Cardin,1
6139,Jeanne Shaheen,Al Franken,1
6143,Jeanne Shaheen,Timothy Kaine,1
6144,Jeanne Shaheen,Ron Wyden,1
6145,Jeanne Shaheen,Jeff Merkley,1
6147,Jeanne Shaheen,Angus King,1
6150,Jeanne Shaheen,Tom Udall,1
6156,Jeanne Shaheen,Richard Blumenthal,1
6157,Jeanne Shaheen,Maria Cantwell,1
6158,Jeanne Shaheen,Tammy Baldwin,1
6159,Jeanne Shaheen,Christopher Murphy,1
6163,Jeanne Shaheen,Bob Casey,1
6164,Jeanne Shaheen,Susan Margaret Collins,1
6168,Jeanne Shaheen,Dianne Feinstein,1
6169,Jeanne Shaheen,Martin Heinrich,1
6170,Jeanne Shaheen,Edward J. Markey,1
6172,Jeanne Shaheen,Kirsten E. Gillibrand,1
6175,Jeanne Shaheen,Michael F. Bennet,1
6176,Jeanne Shaheen,Patty Murray,1
6179,Jeanne Shaheen,Margaret Wood Hassan,1
6180,Jeanne Shaheen,Tammy Duckworth,1
6182,Jeanne Shaheen,Mazie K. Hirono,1
6186,Jeanne Shaheen,Sherrod Brown,1
6188,Jeanne Shaheen,Gary C. Peters,1
6189,Jeanne Shaheen,Bernard Sanders,1
6192,Jeanne Shaheen,Thomas R. Carper,1
6193,Jeanne Shaheen,Christopher A. Coons,1
6202,Jeanne Shaheen,Elizabeth A. Warren,1
6203,Jeanne Shaheen,Cory A. Booker,1
6205,Jeanne Shaheen,Robert Menendez,1
6208,Jeanne Shaheen,Richard J. Durbin,1
6209,Jeanne Shaheen,Patrick Joseph Leahy,1
6211,Jeanne Shaheen,Joe Donnelly,1
6212,Jeanne Shaheen,Sheldon Whitehouse,1
6216,Jeanne Shaheen,Amy Klobuchar,1
6218,Jeanne Shaheen,Deborah Ann Stabenow,1
6224,Jeanne Shaheen,Charles E. Schumer,1
6225,Jeanne Shaheen,John F. Reed,1
6228,Jeanne Shaheen,Kamala D. Harris,1
6229,Jeanne Shaheen,Chris Van Hollen,1
6234,Jeanne Shaheen,Catherine Cortez Masto,1
6251,Heidi Heitkamp,Angus King,1
6254,Heidi Heitkamp,Tom Udall,1
6259,Heidi Heitkamp,John Hoeven,1
6273,Heidi Heitkamp,Martin Heinrich,1
6286,Heidi Heitkamp,Mazie K. Hirono,1
6291,Heidi Heitkamp,Claire Mccaskill,1
6294,Heidi Heitkamp,Joe Manchin,1
6298,Heidi Heitkamp,Jon Tester,1
6311,Heidi Heitkamp,Mark R. Warner,1
6315,Heidi Heitkamp,Joe Donnelly,1
6320,Heidi Heitkamp,Amy Klobuchar,1
6322,Heidi Heitkamp,Deborah Ann Stabenow,1
6338,Heidi Heitkamp,Catherine Cortez Masto,1
6340,Heidi Heitkamp,Tina Smith,1
6341,Heidi Heitkamp,Doug Jones,1
6357,Luther Strange,John Cornyn,1
6375,Luther Strange,Pat Roberts,1
6389,Luther Strange,Roger F. Wicker,1
6414,Luther Strange,Roy Blunt,1
6421,Luther Strange,Mike Rounds,1
6422,Luther Strange,Tom Cotton,1
6427,Luther Strange,Thad Cochran,1
6428,Luther Strange,Jim Inhofe,1
6429,Luther Strange,John Boozman,1
6430,Luther Strange,Tim Scott,1
6435,Luther Strange,James E. Risch,1
6443,Luther Strange,David Alfred Perdue,1
6477,Rand Paul,Mike Lee,1
6485,Rand Paul,Ron Johnson,1
6513,Rand Paul,James Lankford,1
6543,Rand Paul,Richard Craig Shelby,1
6544,Rand Paul,Ben Sasse,1
6564,Dan Sullivan,Lisa Murkowski,1
6567,Dan Sullivan,Shelley Moore Capito,1
6568,Dan Sullivan,Deb Fischer,1
6571,Dan Sullivan,John Hoeven,1
6597,Dan Sullivan,Roger F. Wicker,1
6622,Dan Sullivan,Roy Blunt,1
6629,Dan Sullivan,Mike Rounds,1
6631,Dan Sullivan,Lindsey O. Graham,1
6633,Dan Sullivan,John Barrasso,1
6636,Dan Sullivan,Jim Inhofe,1
6637,Dan Sullivan,John Boozman,1
6646,Dan Sullivan,Bob Corker,1
6647,Dan Sullivan,Richard Craig Shelby,1
6658,Bill Cassidy,Lamar Alexander,1
6672,Bill Cassidy,Deb Fischer,1
6680,Bill Cassidy,Johnny Isakson,1
6687,Bill Cassidy,Pat Roberts,1
6701,Bill Cassidy,Roger F. Wicker,1
6704,Bill Cassidy,John Neely Kennedy,1
6735,Bill Cassidy,Lindsey O. Graham,1
6741,Bill Cassidy,John Boozman,1
6742,Bill Cassidy,Tim Scott,1
6746,Bill Cassidy,Thomas Roland Tillis,1
6750,Bill Cassidy,Bob Corker,1
6751,Bill Cassidy,Richard Craig Shelby,1
6760,James Lankford,Michael B. Enzi,1
6764,James Lankford,Michael D. Crapo,1
6765,James Lankford,Jerry Moran,1
6773,James Lankford,John Cornyn,1
6776,James Lankford,Deb Fischer,1
6779,James Lankford,John Hoeven,1
6789,James Lankford,Mike Lee,1
6790,James Lankford,Steve Daines,1
6791,James Lankford,Pat Roberts,1
6795,James Lankford,Joni Ernst,1
6797,James Lankford,Ron Johnson,1
6805,James Lankford,Roger F. Wicker,1
6809,James Lankford,Ted Cruz,1
6822,James Lankford,Rand Paul,1
6828,James Lankford,John R. Thune,1
6830,James Lankford,Roy Blunt,1
6837,James Lankford,Mike Rounds,1
6838,James Lankford,Tom Cotton,1
6841,James Lankford,John Barrasso,1
6844,James Lankford,Jim Inhofe,1
6846,James Lankford,Tim Scott,1
6850,James Lankford,Thomas Roland Tillis,1
6851,James Lankford,James E. Risch,1
6855,James Lankford,Richard Craig Shelby,1
6856,James Lankford,Ben Sasse,1
6859,James Lankford,David Alfred Perdue,1
6865,Elizabeth A. Warren,Benjamin L. Cardin,1
6867,Elizabeth A. Warren,Al Franken,1
6871,Elizabeth A. Warren,Timothy Kaine,1
6872,Elizabeth A. Warren,Ron Wyden,1
6873,Elizabeth A. Warren,Jeff Merkley,1
6878,Elizabeth A. Warren,Tom Udall,1
6882,Elizabeth A. Warren,Brian Schatz,1
6884,Elizabeth A. Warren,Richard Blumenthal,1
6885,Elizabeth A. Warren,Maria Cantwell,1
6886,Elizabeth A. Warren,Tammy Baldwin,1
6887,Elizabeth A. Warren,Christopher Murphy,1
6891,Elizabeth A. Warren,Bob Casey,1
6896,Elizabeth A. Warren,Dianne Feinstein,1
6897,Elizabeth A. Warren,Martin Heinrich,1
6898,Elizabeth A. Warren,Edward J. Markey,1
6900,Elizabeth A. Warren,Kirsten E. Gillibrand,1
6904,Elizabeth A. Warren,Patty Murray,1
6907,Elizabeth A. Warren,Margaret Wood Hassan,1
6908,Elizabeth A. Warren,Tammy Duckworth,1
6910,Elizabeth A. Warren,Mazie K. Hirono,1
6914,Elizabeth A. Warren,Sherrod Brown,1
6916,Elizabeth A. Warren,Gary C. Peters,1
6917,Elizabeth A. Warren,Bernard Sanders,1
6920,Elizabeth A. Warren,Thomas R. Carper,1
6921,Elizabeth A. Warren,Christopher A. Coons,1
6923,Elizabeth A. Warren,Jeanne Shaheen,1
6931,Elizabeth A. Warren,Cory A. Booker,1
6933,Elizabeth A. Warren,Robert Menendez,1
6936,Elizabeth A. Warren,Richard J. Durbin,1
6937,Elizabeth A. Warren,Patrick Joseph Leahy,1
6940,Elizabeth A. Warren,Sheldon Whitehouse,1
6944,Elizabeth A. Warren,Amy Klobuchar,1
6946,Elizabeth A. Warren,Deborah Ann Stabenow,1
6952,Elizabeth A. Warren,Charles E. Schumer,1
6953,Elizabeth A. Warren,John F. Reed,1
6956,Elizabeth A. Warren,Kamala D. Harris,1
6957,Elizabeth A. Warren,Chris Van Hollen,1
6962,Elizabeth A. Warren,Catherine Cortez Masto,1
6964,Elizabeth A. Warren,Tina Smith,1
6969,Cory A. Booker,Benjamin L. Cardin,1
6971,Cory A. Booker,Al Franken,1
6975,Cory A. Booker,Timothy Kaine,1
6976,Cory A. Booker,Ron Wyden,1
6977,Cory A. Booker,Jeff Merkley,1
6982,Cory A. Booker,Tom Udall,1
