,From,To,edge
2044,Jerry Moran,Pat Toomey,1
2049,Jerry Moran,Richard Burr,1
2056,Jerry Moran,John R. Thune,1
2058,Jerry Moran,Steve Daines,1
2061,Jerry Moran,Michael B. Enzi,1
2062,Jerry Moran,Joe Donnelly,1
2063,Jerry Moran,Deb Fischer,1
2064,Jerry Moran,John Sidney Mccain,1
2066,Jerry Moran,Kelly Ayotte,1
2072,Jerry Moran,Lindsey O. Graham,1
2077,Jerry Moran,Michael D. Crapo,1
2079,Jerry Moran,Bill Cassidy,1
2080,Jerry Moran,Joni Ernst,1
2081,Jerry Moran,Shelley Moore Capito,1
2083,Jerry Moran,Mike Rounds,1
2086,Jerry Moran,Dan Sullivan,1
2087,Jerry Moran,Thomas Roland Tillis,1
2088,Jerry Moran,Pat Roberts,1
2089,Jerry Moran,Jim Inhofe,1
2090,Jerry Moran,David Alfred Perdue,1
2091,Jerry Moran,Daniel Ray Coats,1
2092,Jerry Moran,Richard Craig Shelby,1
2094,Jerry Moran,James Lankford,1
2096,Jerry Moran,Jeff Sessions,1
2097,Jerry Moran,John Boozman,1
2098,Jerry Moran,Ben Sasse,1
2099,Jerry Moran,Tom Cotton,1
2116,Jon Tester,Martin Heinrich,1
2126,Jon Tester,Christopher A. Coons,1
2135,Jon Tester,Heidi Heitkamp,1
2147,Jon Tester,Tammy Baldwin,1
2157,Jon Tester,Michael F. Bennet,1
2158,Jon Tester,Steve Daines,1
2162,Jon Tester,Joe Donnelly,1
2165,Jon Tester,Gary C. Peters,1
2168,Jon Tester,Deborah Ann Stabenow,1
2176,Jon Tester,Tom Udall,1
2200,John Barrasso,John Hoeven,1
2201,John Barrasso,Tim Scott,1
2202,John Barrasso,David Vitter,1
2203,John Barrasso,James E. Risch,1
2209,John Barrasso,Rob Portman,1
2210,John Barrasso,Orrin Grant Hatch,1
2214,John Barrasso,Thad Cochran,1
2215,John Barrasso,Ron Johnson,1
2220,John Barrasso,Jerry Moran,1
2223,John Barrasso,Dean Heller,1
2227,John Barrasso,Roger F. Wicker,1
2228,John Barrasso,Mitch Mcconnell,1
2229,John Barrasso,Cory Gardner,1
2234,John Barrasso,Lamar Alexander,1
2241,John Barrasso,Johnny Isakson,1
2242,John Barrasso,Roy Blunt,1
2244,John Barrasso,Pat Toomey,1
2249,John Barrasso,Richard Burr,1
2250,John Barrasso,Ted Cruz,1
2252,John Barrasso,Marco Rubio,1
2256,John Barrasso,John R. Thune,1
2258,John Barrasso,Steve Daines,1
2261,John Barrasso,Michael B. Enzi,1
2263,John Barrasso,Deb Fischer,1
2264,John Barrasso,John Sidney Mccain,1
2267,John Barrasso,Mike Lee,1
2272,John Barrasso,Lindsey O. Graham,1
2273,John Barrasso,John Cornyn,1
2277,John Barrasso,Michael D. Crapo,1
2278,John Barrasso,Jeff Flake,1
2279,John Barrasso,Bill Cassidy,1
2280,John Barrasso,Joni Ernst,1
2281,John Barrasso,Shelley Moore Capito,1
2283,John Barrasso,Mike Rounds,1
2286,John Barrasso,Dan Sullivan,1
2287,John Barrasso,Thomas Roland Tillis,1
2288,John Barrasso,Pat Roberts,1
2289,John Barrasso,Jim Inhofe,1
2290,John Barrasso,David Alfred Perdue,1
2291,John Barrasso,Daniel Ray Coats,1
2292,John Barrasso,Richard Craig Shelby,1
2294,John Barrasso,James Lankford,1
2295,John Barrasso,Bob Corker,1
2296,John Barrasso,Jeff Sessions,1
2297,John Barrasso,John Boozman,1
2298,John Barrasso,Ben Sasse,1
2299,John Barrasso,Tom Cotton,1
2320,Dean Heller,Jerry Moran,1
2322,Dean Heller,John Barrasso,1
2329,Dean Heller,Cory Gardner,1
2342,Dean Heller,Roy Blunt,1
2358,Dean Heller,Steve Daines,1
2372,Dean Heller,Lindsey O. Graham,1
2373,Dean Heller,John Cornyn,1
2377,Dean Heller,Michael D. Crapo,1
2381,Dean Heller,Shelley Moore Capito,1
2383,Dean Heller,Mike Rounds,1
2388,Dean Heller,Pat Roberts,1
2391,Dean Heller,Daniel Ray Coats,1
2392,Dean Heller,Richard Craig Shelby,1
2397,Dean Heller,John Boozman,1
2404,Patty Murray,Benjamin L. Cardin,1
2407,Patty Murray,Ron Wyden,1
2408,Patty Murray,Dianne Feinstein,1
2412,Patty Murray,Maria Cantwell,1
2413,Patty Murray,Sherrod Brown,1
2416,Patty Murray,Martin Heinrich,1
2417,Patty Murray,Charles E. Schumer,1
2419,Patty Murray,Richard J. Durbin,1
2426,Patty Murray,Christopher A. Coons,1
2430,Patty Murray,Bernard Sanders,1
2431,Patty Murray,Robert Menendez,1
2432,Patty Murray,Jeff Merkley,1
2433,Patty Murray,Edward J. Markey,1
2435,Patty Murray,Heidi Heitkamp,1
2436,Patty Murray,Brian Schatz,1
2437,Patty Murray,Al Franken,1
2438,Patty Murray,Jeanne Shaheen,1
2439,Patty Murray,Mazie K. Hirono,1
2440,Patty Murray,Kirsten E. Gillibrand,1
2443,Patty Murray,Richard Blumenthal,1
2445,Patty Murray,Christopher Murphy,1
2446,Patty Murray,Thomas R. Carper,1
2447,Patty Murray,Tammy Baldwin,1
2448,Patty Murray,Amy Klobuchar,1
2451,Patty Murray,Cory A. Booker,1
2454,Patty Murray,John F. Reed,1
2455,Patty Murray,Sheldon Whitehouse,1
2457,Patty Murray,Michael F. Bennet,1
2459,Patty Murray,Harry M. Reid,1
2460,Patty Murray,Elizabeth A. Warren,1
2465,Patty Murray,Gary C. Peters,1
2468,Patty Murray,Deborah Ann Stabenow,1
2469,Patty Murray,Barbara Boxer,1
2470,Patty Murray,Claire Mccaskill,1
2471,Patty Murray,Bob Casey,1
2475,Patty Murray,Patrick Joseph Leahy,1
2476,Patty Murray,Tom Udall,1
2485,Patty Murray,Timothy Kaine,1
2493,Patty Murray,Barbara Ann Mikulski,1
2500,Charles Ernest Grassley,John Hoeven,1
2501,Charles Ernest Grassley,Tim Scott,1
2514,Charles Ernest Grassley,Thad Cochran,1
2515,Charles Ernest Grassley,Ron Johnson,1
2520,Charles Ernest Grassley,Jerry Moran,1
2527,Charles Ernest Grassley,Roger F. Wicker,1
2542,Charles Ernest Grassley,Roy Blunt,1
2544,Charles Ernest Grassley,Pat Toomey,1
2556,Charles Ernest Grassley,John R. Thune,1
2558,Charles Ernest Grassley,Steve Daines,1
2563,Charles Ernest Grassley,Deb Fischer,1
2566,Charles Ernest Grassley,Kelly Ayotte,1
2572,Charles Ernest Grassley,Lindsey O. Graham,1
2573,Charles Ernest Grassley,John Cornyn,1
2580,Charles Ernest Grassley,Joni Ernst,1
2581,Charles Ernest Grassley,Shelley Moore Capito,1
2587,Charles Ernest Grassley,Thomas Roland Tillis,1
2588,Charles Ernest Grassley,Pat Roberts,1
2591,Charles Ernest Grassley,Daniel Ray Coats,1
2592,Charles Ernest Grassley,Richard Craig Shelby,1
2596,Charles Ernest Grassley,Jeff Sessions,1
2597,Charles Ernest Grassley,John Boozman,1
2599,Charles Ernest Grassley,Tom Cotton,1
2604,Christopher A. Coons,Benjamin L. Cardin,1
2605,Christopher A. Coons,Susan Margaret Collins,1
2607,Christopher A. Coons,Ron Wyden,1
2608,Christopher A. Coons,Dianne Feinstein,1
2612,Christopher A. Coons,Maria Cantwell,1
2613,Christopher A. Coons,Sherrod Brown,1
2616,Christopher A. Coons,Martin Heinrich,1
2617,Christopher A. Coons,Charles E. Schumer,1
2619,Christopher A. Coons,Richard J. Durbin,1
2621,Christopher A. Coons,Jon Tester,1
2624,Christopher A. Coons,Patty Murray,1
2631,Christopher A. Coons,Robert Menendez,1
2632,Christopher A. Coons,Jeff Merkley,1
2633,Christopher A. Coons,Edward J. Markey,1
2635,Christopher A. Coons,Heidi Heitkamp,1
2636,Christopher A. Coons,Brian Schatz,1
2637,Christopher A. Coons,Al Franken,1
2638,Christopher A. Coons,Jeanne Shaheen,1
2639,Christopher A. Coons,Mazie K. Hirono,1
2640,Christopher A. Coons,Kirsten E. Gillibrand,1
2643,Christopher A. Coons,Richard Blumenthal,1
2645,Christopher A. Coons,Christopher Murphy,1
2646,Christopher A. Coons,Thomas R. Carper,1
2647,Christopher A. Coons,Tammy Baldwin,1
2648,Christopher A. Coons,Amy Klobuchar,1
2651,Christopher A. Coons,Cory A. Booker,1
2654,Christopher A. Coons,John F. Reed,1
2655,Christopher A. Coons,Sheldon Whitehouse,1
2657,Christopher A. Coons,Michael F. Bennet,1
2660,Christopher A. Coons,Elizabeth A. Warren,1
2662,Christopher A. Coons,Joe Donnelly,1
2665,Christopher A. Coons,Gary C. Peters,1
2666,Christopher A. Coons,Kelly Ayotte,1
2668,Christopher A. Coons,Deborah Ann Stabenow,1
2669,Christopher A. Coons,Barbara Boxer,1
2671,Christopher A. Coons,Bob Casey,1
2675,Christopher A. Coons,Patrick Joseph Leahy,1
2682,Christopher A. Coons,Angus King,1
2684,Christopher A. Coons,Mark R. Warner,1
2685,Christopher A. Coons,Timothy Kaine,1
2693,Christopher A. Coons,Barbara Ann Mikulski,1
2700,Roger F. Wicker,John Hoeven,1
2701,Roger F. Wicker,Tim Scott,1
2702,Roger F. Wicker,David Vitter,1
2703,Roger F. Wicker,James E. Risch,1
2706,Roger F. Wicker,Mark Steven Kirk,1
2709,Roger F. Wicker,Rob Portman,1
2710,Roger F. Wicker,Orrin Grant Hatch,1
2714,Roger F. Wicker,Thad Cochran,1
2715,Roger F. Wicker,Ron Johnson,1
2718,Roger F. Wicker,Rand Paul,1
2720,Roger F. Wicker,Jerry Moran,1
2722,Roger F. Wicker,John Barrasso,1
2725,Roger F. Wicker,Charles Ernest Grassley,1
2728,Roger F. Wicker,Mitch Mcconnell,1
2729,Roger F. Wicker,Cory Gardner,1
2734,Roger F. Wicker,Lamar Alexander,1
2741,Roger F. Wicker,Johnny Isakson,1
2742,Roger F. Wicker,Roy Blunt,1
2744,Roger F. Wicker,Pat Toomey,1
2749,Roger F. Wicker,Richard Burr,1
2750,Roger F. Wicker,Ted Cruz,1
2752,Roger F. Wicker,Marco Rubio,1
2756,Roger F. Wicker,John R. Thune,1
2758,Roger F. Wicker,Steve Daines,1
2761,Roger F. Wicker,Michael B. Enzi,1
2763,Roger F. Wicker,Deb Fischer,1
2764,Roger F. Wicker,John Sidney Mccain,1
2766,Roger F. Wicker,Kelly Ayotte,1
2772,Roger F. Wicker,Lindsey O. Graham,1
2773,Roger F. Wicker,John Cornyn,1
2774,Roger F. Wicker,Lisa Murkowski,1
2777,Roger F. Wicker,Michael D. Crapo,1
2779,Roger F. Wicker,Bill Cassidy,1
2780,Roger F. Wicker,Joni Ernst,1
2781,Roger F. Wicker,Shelley Moore Capito,1
2783,Roger F. Wicker,Mike Rounds,1
2786,Roger F. Wicker,Dan Sullivan,1
2787,Roger F. Wicker,Thomas Roland Tillis,1
2788,Roger F. Wicker,Pat Roberts,1
2789,Roger F. Wicker,Jim Inhofe,1
2790,Roger F. Wicker,David Alfred Perdue,1
2791,Roger F. Wicker,Daniel Ray Coats,1
2792,Roger F. Wicker,Richard Craig Shelby,1
2794,Roger F. Wicker,James Lankford,1
2795,Roger F. Wicker,Bob Corker,1
2796,Roger F. Wicker,Jeff Sessions,1
2797,Roger F. Wicker,John Boozman,1
2798,Roger F. Wicker,Ben Sasse,1
2799,Roger F. Wicker,Tom Cotton,1
2801,Mitch Mcconnell,Tim Scott,1
2802,Mitch Mcconnell,David Vitter,1
2803,Mitch Mcconnell,James E. Risch,1
2810,Mitch Mcconnell,Orrin Grant Hatch,1
2814,Mitch Mcconnell,Thad Cochran,1
2815,Mitch Mcconnell,Ron Johnson,1
2818,Mitch Mcconnell,Rand Paul,1
2822,Mitch Mcconnell,John Barrasso,1
2827,Mitch Mcconnell,Roger F. Wicker,1
2834,Mitch Mcconnell,Lamar Alexander,1
2841,Mitch Mcconnell,Johnny Isakson,1
2842,Mitch Mcconnell,Roy Blunt,1
2850,Mitch Mcconnell,Ted Cruz,1
2856,Mitch Mcconnell,John R. Thune,1
2858,Mitch Mcconnell,Steve Daines,1
2861,Mitch Mcconnell,Michael B. Enzi,1
2863,Mitch Mcconnell,Deb Fischer,1
2867,Mitch Mcconnell,Mike Lee,1
2872,Mitch Mcconnell,Lindsey O. Graham,1
2873,Mitch Mcconnell,John Cornyn,1
2877,Mitch Mcconnell,Michael D. Crapo,1
2879,Mitch Mcconnell,Bill Cassidy,1
2880,Mitch Mcconnell,Joni Ernst,1
2881,Mitch Mcconnell,Shelley Moore Capito,1
2883,Mitch Mcconnell,Mike Rounds,1
2887,Mitch Mcconnell,Thomas Roland Tillis,1
2888,Mitch Mcconnell,Pat Roberts,1
2889,Mitch Mcconnell,Jim Inhofe,1
2890,Mitch Mcconnell,David Alfred Perdue,1
2891,Mitch Mcconnell,Daniel Ray Coats,1
2892,Mitch Mcconnell,Richard Craig Shelby,1
2894,Mitch Mcconnell,James Lankford,1
2895,Mitch Mcconnell,Bob Corker,1
2896,Mitch Mcconnell,Jeff Sessions,1
2897,Mitch Mcconnell,John Boozman,1
2898,Mitch Mcconnell,Ben Sasse,1
2899,Mitch Mcconnell,Tom Cotton,1
2900,Cory Gardner,John Hoeven,1
2901,Cory Gardner,Tim Scott,1
2903,Cory Gardner,James E. Risch,1
2914,Cory Gardner,Thad Cochran,1
2915,Cory Gardner,Ron Johnson,1
2920,Cory Gardner,Jerry Moran,1
2922,Cory Gardner,John Barrasso,1
2923,Cory Gardner,Dean Heller,1
2927,Cory Gardner,Roger F. Wicker,1
2941,Cory Gardner,Johnny Isakson,1
2942,Cory Gardner,Roy Blunt,1
2952,Cory Gardner,Marco Rubio,1
2957,Cory Gardner,Michael F. Bennet,1
2958,Cory Gardner,Steve Daines,1
2961,Cory Gardner,Michael B. Enzi,1
2963,Cory Gardner,Deb Fischer,1
2966,Cory Gardner,Kelly Ayotte,1
2972,Cory Gardner,Lindsey O. Graham,1
2977,Cory Gardner,Michael D. Crapo,1
2980,Cory Gardner,Joni Ernst,1
2981,Cory Gardner,Shelley Moore Capito,1
2983,Cory Gardner,Mike Rounds,1
2987,Cory Gardner,Thomas Roland Tillis,1
2988,Cory Gardner,Pat Roberts,1
2989,Cory Gardner,Jim Inhofe,1
2990,Cory Gardner,David Alfred Perdue,1
2991,Cory Gardner,Daniel Ray Coats,1
2997,Cory Gardner,John Boozman,1
2999,Cory Gardner,Tom Cotton,1
3004,Bernard Sanders,Benjamin L. Cardin,1
3007,Bernard Sanders,Ron Wyden,1
3008,Bernard Sanders,Dianne Feinstein,1
3012,Bernard Sanders,Maria Cantwell,1
3013,Bernard Sanders,Sherrod Brown,1
3016,Bernard Sanders,Martin Heinrich,1
3017,Bernard Sanders,Charles E. Schumer,1
3019,Bernard Sanders,Richard J. Durbin,1
3024,Bernard Sanders,Patty Murray,1
3031,Bernard Sanders,Robert Menendez,1
3032,Bernard Sanders,Jeff Merkley,1
3033,Bernard Sanders,Edward J. Markey,1
3036,Bernard Sanders,Brian Schatz,1
3037,Bernard Sanders,Al Franken,1
3038,Bernard Sanders,Jeanne Shaheen,1
3039,Bernard Sanders,Mazie K. Hirono,1
3040,Bernard Sanders,Kirsten E. Gillibrand,1
3043,Bernard Sanders,Richard Blumenthal,1
3045,Bernard Sanders,Christopher Murphy,1
3047,Bernard Sanders,Tammy Baldwin,1
3048,Bernard Sanders,Amy Klobuchar,1
3051,Bernard Sanders,Cory A. Booker,1
3054,Bernard Sanders,John F. Reed,1
3055,Bernard Sanders,Sheldon Whitehouse,1
3059,Bernard Sanders,Harry M. Reid,1
3060,Bernard Sanders,Elizabeth A. Warren,1
3065,Bernard Sanders,Gary C. Peters,1
3068,Bernard Sanders,Deborah Ann Stabenow,1
3069,Bernard Sanders,Barbara Boxer,1
3070,Bernard Sanders,Claire Mccaskill,1
3071,Bernard Sanders,Bob Casey,1
3075,Bernard Sanders,Patrick Joseph Leahy,1
3076,Bernard Sanders,Tom Udall,1
3085,Bernard Sanders,Timothy Kaine,1
3093,Bernard Sanders,Barbara Ann Mikulski,1
3104,Robert Menendez,Benjamin L. Cardin,1
3107,Robert Menendez,Ron Wyden,1
3108,Robert Menendez,Dianne Feinstein,1
3112,Robert Menendez,Maria Cantwell,1
3113,Robert Menendez,Sherrod Brown,1
3116,Robert Menendez,Martin Heinrich,1
3117,Robert Menendez,Charles E. Schumer,1
3119,Robert Menendez,Richard J. Durbin,1
3124,Robert Menendez,Patty Murray,1
3126,Robert Menendez,Christopher A. Coons,1
3130,Robert Menendez,Bernard Sanders,1
3132,Robert Menendez,Jeff Merkley,1
3133,Robert Menendez,Edward J. Markey,1
3136,Robert Menendez,Brian Schatz,1
3137,Robert Menendez,Al Franken,1
3138,Robert Menendez,Jeanne Shaheen,1
3139,Robert Menendez,Mazie K. Hirono,1
3140,Robert Menendez,Kirsten E. Gillibrand,1
3143,Robert Menendez,Richard Blumenthal,1
3145,Robert Menendez,Christopher Murphy,1
3146,Robert Menendez,Thomas R. Carper,1
3147,Robert Menendez,Tammy Baldwin,1
3148,Robert Menendez,Amy Klobuchar,1
3151,Robert Menendez,Cory A. Booker,1
3153,Robert Menendez,Clarence William Nelson,1
3154,Robert Menendez,John F. Reed,1
3155,Robert Menendez,Sheldon Whitehouse,1
3159,Robert Menendez,Harry M. Reid,1
3160,Robert Menendez,Elizabeth A. Warren,1
3165,Robert Menendez,Gary C. Peters,1
3168,Robert Menendez,Deborah Ann Stabenow,1
3169,Robert Menendez,Barbara Boxer,1
3171,Robert Menendez,Bob Casey,1
3175,Robert Menendez,Patrick Joseph Leahy,1
3185,Robert Menendez,Timothy Kaine,1
3193,Robert Menendez,Barbara Ann Mikulski,1
3204,Jeff Merkley,Benjamin L. Cardin,1
3207,Jeff Merkley,Ron Wyden,1
3208,Jeff Merkley,Dianne Feinstein,1
3212,Jeff Merkley,Maria Cantwell,1
3213,Jeff Merkley,Sherrod Brown,1
3216,Jeff Merkley,Martin Heinrich,1
3217,Jeff Merkley,Charles E. Schumer,1
3219,Jeff Merkley,Richard J. Durbin,1
3224,Jeff Merkley,Patty Murray,1
3226,Jeff Merkley,Christopher A. Coons,1
3230,Jeff Merkley,Bernard Sanders,1
3231,Jeff Merkley,Robert Menendez,1
3233,Jeff Merkley,Edward J. Markey,1
3236,Jeff Merkley,Brian Schatz,1
3237,Jeff Merkley,Al Franken,1
3238,Jeff Merkley,Jeanne Shaheen,1
3239,Jeff Merkley,Mazie K. Hirono,1
3240,Jeff Merkley,Kirsten E. Gillibrand,1
3243,Jeff Merkley,Richard Blumenthal,1
3245,Jeff Merkley,Christopher Murphy,1
3247,Jeff Merkley,Tammy Baldwin,1
3248,Jeff Merkley,Amy Klobuchar,1
3251,Jeff Merkley,Cory A. Booker,1
3254,Jeff Merkley,John F. Reed,1
3255,Jeff Merkley,Sheldon Whitehouse,1
3257,Jeff Merkley,Michael F. Bennet,1
3259,Jeff Merkley,Harry M. Reid,1
3260,Jeff Merkley,Elizabeth A. Warren,1
3265,Jeff Merkley,Gary C. Peters,1
3268,Jeff Merkley,Deborah Ann Stabenow,1
3269,Jeff Merkley,Barbara Boxer,1
3271,Jeff Merkley,Bob Casey,1
3275,Jeff Merkley,Patrick Joseph Leahy,1
3276,Jeff Merkley,Tom Udall,1
3293,Jeff Merkley,Barbara Ann Mikulski,1
3304,Edward J. Markey,Benjamin L. Cardin,1
3307,Edward J. Markey,Ron Wyden,1
3308,Edward J. Markey,Dianne Feinstein,1
3312,Edward J. Markey,Maria Cantwell,1
3313,Edward J. Markey,Sherrod Brown,1
3316,Edward J. Markey,Martin Heinrich,1
3317,Edward J. Markey,Charles E. Schumer,1
3319,Edward J. Markey,Richard J. Durbin,1
3324,Edward J. Markey,Patty Murray,1
3326,Edward J. Markey,Christopher A. Coons,1
3330,Edward J. Markey,Bernard Sanders,1
3331,Edward J. Markey,Robert Menendez,1
3332,Edward J. Markey,Jeff Merkley,1
3336,Edward J. Markey,Brian Schatz,1
3337,Edward J. Markey,Al Franken,1
3338,Edward J. Markey,Jeanne Shaheen,1
3339,Edward J. Markey,Mazie K. Hirono,1
3340,Edward J. Markey,Kirsten E. Gillibrand,1
3343,Edward J. Markey,Richard Blumenthal,1
3345,Edward J. Markey,Christopher Murphy,1
3347,Edward J. Markey,Tammy Baldwin,1
3351,Edward J. Markey,Cory A. Booker,1
3354,Edward J. Markey,John F. Reed,1
3355,Edward J. Markey,Sheldon Whitehouse,1
3359,Edward J. Markey,Harry M. Reid,1
3360,Edward J. Markey,Elizabeth A. Warren,1
3365,Edward J. Markey,Gary C. Peters,1
3368,Edward J. Markey,Deborah Ann Stabenow,1
3369,Edward J. Markey,Barbara Boxer,1
3371,Edward J. Markey,Bob Casey,1
3375,Edward J. Markey,Patrick Joseph Leahy,1
3385,Edward J. Markey,Timothy Kaine,1
3393,Edward J. Markey,Barbara Ann Mikulski,1
3401,Lamar Alexander,Tim Scott,1
3403,Lamar Alexander,James E. Risch,1
3410,Lamar Alexander,Orrin Grant Hatch,1
3414,Lamar Alexander,Thad Cochran,1
3422,Lamar Alexander,John Barrasso,1
3427,Lamar Alexander,Roger F. Wicker,1
3428,Lamar Alexander,Mitch Mcconnell,1
3441,Lamar Alexander,Johnny Isakson,1
3458,Lamar Alexander,Steve Daines,1
3461,Lamar Alexander,Michael B. Enzi,1
3463,Lamar Alexander,Deb Fischer,1
3464,Lamar Alexander,John Sidney Mccain,1
3472,Lamar Alexander,Lindsey O. Graham,1
3473,Lamar Alexander,John Cornyn,1
3477,Lamar Alexander,Michael D. Crapo,1
3478,Lamar Alexander,Jeff Flake,1
3479,Lamar Alexander,Bill Cassidy,1
3481,Lamar Alexander,Shelley Moore Capito,1
3483,Lamar Alexander,Mike Rounds,1
3487,Lamar Alexander,Thomas Roland Tillis,1
3488,Lamar Alexander,Pat Roberts,1
3489,Lamar Alexander,Jim Inhofe,1
3490,Lamar Alexander,David Alfred Perdue,1
3491,Lamar Alexander,Daniel Ray Coats,1
3492,Lamar Alexander,Richard Craig Shelby,1
3495,Lamar Alexander,Bob Corker,1
3496,Lamar Alexander,Jeff Sessions,1
3497,Lamar Alexander,John Boozman,1
3500,Heidi Heitkamp,John Hoeven,1
3511,Heidi Heitkamp,Joe Manchin,1
3512,Heidi Heitkamp,Maria Cantwell,1
3521,Heidi Heitkamp,Jon Tester,1
3524,Heidi Heitkamp,Patty Murray,1
3526,Heidi Heitkamp,Christopher A. Coons,1
3537,Heidi Heitkamp,Al Franken,1
3539,Heidi Heitkamp,Mazie K. Hirono,1
3547,Heidi Heitkamp,Tammy Baldwin,1
3548,Heidi Heitkamp,Amy Klobuchar,1
3562,Heidi Heitkamp,Joe Donnelly,1
3565,Heidi Heitkamp,Gary C. Peters,1
3568,Heidi Heitkamp,Deborah Ann Stabenow,1
3570,Heidi Heitkamp,Claire Mccaskill,1
3576,Heidi Heitkamp,Tom Udall,1
3582,Heidi Heitkamp,Angus King,1
3584,Heidi Heitkamp,Mark R. Warner,1
3585,Heidi Heitkamp,Timothy Kaine,1
3604,Brian Schatz,Benjamin L. Cardin,1
3607,Brian Schatz,Ron Wyden,1
3612,Brian Schatz,Maria Cantwell,1
3613,Brian Schatz,Sherrod Brown,1
3616,Brian Schatz,Martin Heinrich,1
3617,Brian Schatz,Charles E. Schumer,1
3619,Brian Schatz,Richard J. Durbin,1
3624,Brian Schatz,Patty Murray,1
3626,Brian Schatz,Christopher A. Coons,1
3630,Brian Schatz,Bernard Sanders,1
3631,Brian Schatz,Robert Menendez,1
3632,Brian Schatz,Jeff Merkley,1
3633,Brian Schatz,Edward J. Markey,1
3637,Brian Schatz,Al Franken,1
3638,Brian Schatz,Jeanne Shaheen,1
3639,Brian Schatz,Mazie K. Hirono,1
3640,Brian Schatz,Kirsten E. Gillibrand,1
3643,Brian Schatz,Richard Blumenthal,1
3645,Brian Schatz,Christopher Murphy,1
3646,Brian Schatz,Thomas R. Carper,1
3647,Brian Schatz,Tammy Baldwin,1
3651,Brian Schatz,Cory A. Booker,1
3654,Brian Schatz,John F. Reed,1
3655,Brian Schatz,Sheldon Whitehouse,1
3659,Brian Schatz,Harry M. Reid,1
3660,Brian Schatz,Elizabeth A. Warren,1
3665,Brian Schatz,Gary C. Peters,1
3668,Brian Schatz,Deborah Ann Stabenow,1
3669,Brian Schatz,Barbara Boxer,1
3675,Brian Schatz,Patrick Joseph Leahy,1
3676,Brian Schatz,Tom Udall,1
3685,Brian Schatz,Timothy Kaine,1
3693,Brian Schatz,Barbara Ann Mikulski,1
3704,Al Franken,Benjamin L. Cardin,1
3707,Al Franken,Ron Wyden,1
3708,Al Franken,Dianne Feinstein,1
3712,Al Franken,Maria Cantwell,1
3713,Al Franken,Sherrod Brown,1
3716,Al Franken,Martin Heinrich,1
3717,Al Franken,Charles E. Schumer,1
3719,Al Franken,Richard J. Durbin,1
3724,Al Franken,Patty Murray,1
3726,Al Franken,Christopher A. Coons,1
3730,Al Franken,Bernard Sanders,1
3731,Al Franken,Robert Menendez,1
3732,Al Franken,Jeff Merkley,1
3733,Al Franken,Edward J. Markey,1
3735,Al Franken,Heidi Heitkamp,1
3736,Al Franken,Brian Schatz,1
3738,Al Franken,Jeanne Shaheen,1
3739,Al Franken,Mazie K. Hirono,1
3740,Al Franken,Kirsten E. Gillibrand,1
3743,Al Franken,Richard Blumenthal,1
3745,Al Franken,Christopher Murphy,1
3747,Al Franken,Tammy Baldwin,1
3748,Al Franken,Amy Klobuchar,1
3751,Al Franken,Cory A. Booker,1
3754,Al Franken,John F. Reed,1
3755,Al Franken,Sheldon Whitehouse,1
3759,Al Franken,Harry M. Reid,1
3760,Al Franken,Elizabeth A. Warren,1
3765,Al Franken,Gary C. Peters,1
3768,Al Franken,Deborah Ann Stabenow,1
3769,Al Franken,Barbara Boxer,1
3771,Al Franken,Bob Casey,1
3775,Al Franken,Patrick Joseph Leahy,1
3776,Al Franken,Tom Udall,1
3785,Al Franken,Timothy Kaine,1
3793,Al Franken,Barbara Ann Mikulski,1
3804,Jeanne Shaheen,Benjamin L. Cardin,1
3805,Jeanne Shaheen,Susan Margaret Collins,1
3807,Jeanne Shaheen,Ron Wyden,1
3808,Jeanne Shaheen,Dianne Feinstein,1
3812,Jeanne Shaheen,Maria Cantwell,1
3813,Jeanne Shaheen,Sherrod Brown,1
3816,Jeanne Shaheen,Martin Heinrich,1
3817,Jeanne Shaheen,Charles E. Schumer,1
3819,Jeanne Shaheen,Richard J. Durbin,1
3824,Jeanne Shaheen,Patty Murray,1
3826,Jeanne Shaheen,Christopher A. Coons,1
3830,Jeanne Shaheen,Bernard Sanders,1
3831,Jeanne Shaheen,Robert Menendez,1
3832,Jeanne Shaheen,Jeff Merkley,1
3833,Jeanne Shaheen,Edward J. Markey,1
3836,Jeanne Shaheen,Brian Schatz,1
3837,Jeanne Shaheen,Al Franken,1
3839,Jeanne Shaheen,Mazie K. Hirono,1
3840,Jeanne Shaheen,Kirsten E. Gillibrand,1
3843,Jeanne Shaheen,Richard Blumenthal,1
3845,Jeanne Shaheen,Christopher Murphy,1
3846,Jeanne Shaheen,Thomas R. Carper,1
3847,Jeanne Shaheen,Tammy Baldwin,1
3848,Jeanne Shaheen,Amy Klobuchar,1
3854,Jeanne Shaheen,John F. Reed,1
3855,Jeanne Shaheen,Sheldon Whitehouse,1
3857,Jeanne Shaheen,Michael F. Bennet,1
3860,Jeanne Shaheen,Elizabeth A. Warren,1
3865,Jeanne Shaheen,Gary C. Peters,1
3866,Jeanne Shaheen,Kelly Ayotte,1
3868,Jeanne Shaheen,Deborah Ann Stabenow,1
3869,Jeanne Shaheen,Barbara Boxer,1
3870,Jeanne Shaheen,Claire Mccaskill,1
3875,Jeanne Shaheen,Patrick Joseph Leahy,1
3882,Jeanne Shaheen,Angus King,1
3885,Jeanne Shaheen,Timothy Kaine,1
