,From,To,edge
3994,Mike Rounds,Deb Fischer,1
3996,Mike Rounds,Richard Craig Shelby,1
3998,Mike Rounds,John Boozman,1
3999,Mike Rounds,Cindy Hyde-Smith,1
4000,Cory A. Booker,Jeff Merkley,1
4002,Cory A. Booker,Timothy Kaine,1
4004,Cory A. Booker,Bob Casey,1
4005,Cory A. Booker,Christopher Murphy,1
4006,Cory A. Booker,Catherine Cortez Masto,1
4010,Cory A. Booker,Jeanne Shaheen,1
4011,Cory A. Booker,Edward J. Markey,1
4013,Cory A. Booker,Richard J. Durbin,1
4014,Cory A. Booker,Martin Heinrich,1
4015,Cory A. Booker,Amy Klobuchar,1
4016,Cory A. Booker,Dianne Feinstein,1
4017,Cory A. Booker,Tammy Duckworth,1
4018,Cory A. Booker,Patty Murray,1
4019,Cory A. Booker,Richard Blumenthal,1
4021,Cory A. Booker,Raphael G. Warnock,1
4023,Cory A. Booker,Christopher A. Coons,1
4025,Cory A. Booker,Robert Menendez,1
4026,Cory A. Booker,Tina Smith,1
4038,Cory A. Booker,Sherrod Brown,1
4041,Cory A. Booker,Elizabeth A. Warren,1
4043,Cory A. Booker,Ben Ray Lujan,1
4045,Cory A. Booker,Kirsten E. Gillibrand,1
4048,Cory A. Booker,Tammy Baldwin,1
4050,Cory A. Booker,Mark R. Warner,1
4052,Cory A. Booker,Benjamin L. Cardin,1
4054,Cory A. Booker,Deborah Ann Stabenow,1
4055,Cory A. Booker,Jacklyn Rosen,1
4057,Cory A. Booker,Thomas R. Carper,1
4060,Cory A. Booker,John F. Reed,1
4062,Cory A. Booker,Maria Cantwell,1
4063,Cory A. Booker,Ron Wyden,1
4067,Cory A. Booker,Brian Schatz,1
4070,Cory A. Booker,Bernard Sanders,1
4074,Cory A. Booker,Sheldon Whitehouse,1
4075,Cory A. Booker,Chris Van Hollen,1
4079,Cory A. Booker,Michael F. Bennet,1
4083,Cory A. Booker,Alex Padilla,1
4088,Cory A. Booker,Patrick Joseph Leahy,1
4090,Cory A. Booker,Mazie K. Hirono,1
4095,Cory A. Booker,Jon Ossoff,1
4100,Elizabeth A. Warren,Jeff Merkley,1
4102,Elizabeth A. Warren,Timothy Kaine,1
4104,Elizabeth A. Warren,Bob Casey,1
4105,Elizabeth A. Warren,Christopher Murphy,1
4106,Elizabeth A. Warren,Catherine Cortez Masto,1
4110,Elizabeth A. Warren,Jeanne Shaheen,1
4111,Elizabeth A. Warren,Edward J. Markey,1
4113,Elizabeth A. Warren,Richard J. Durbin,1
4114,Elizabeth A. Warren,Martin Heinrich,1
4115,Elizabeth A. Warren,Amy Klobuchar,1
4116,Elizabeth A. Warren,Dianne Feinstein,1
4117,Elizabeth A. Warren,Tammy Duckworth,1
4118,Elizabeth A. Warren,Patty Murray,1
4119,Elizabeth A. Warren,Richard Blumenthal,1
4121,Elizabeth A. Warren,Raphael G. Warnock,1
4123,Elizabeth A. Warren,Christopher A. Coons,1
4125,Elizabeth A. Warren,Robert Menendez,1
4126,Elizabeth A. Warren,Tina Smith,1
4138,Elizabeth A. Warren,Sherrod Brown,1
4140,Elizabeth A. Warren,Cory A. Booker,1
4143,Elizabeth A. Warren,Ben Ray Lujan,1
4145,Elizabeth A. Warren,Kirsten E. Gillibrand,1
4148,Elizabeth A. Warren,Tammy Baldwin,1
4150,Elizabeth A. Warren,Mark R. Warner,1
4152,Elizabeth A. Warren,Benjamin L. Cardin,1
4155,Elizabeth A. Warren,Jacklyn Rosen,1
4157,Elizabeth A. Warren,Thomas R. Carper,1
4160,Elizabeth A. Warren,John F. Reed,1
4162,Elizabeth A. Warren,Maria Cantwell,1
4163,Elizabeth A. Warren,Ron Wyden,1
4167,Elizabeth A. Warren,Brian Schatz,1
4170,Elizabeth A. Warren,Bernard Sanders,1
4174,Elizabeth A. Warren,Sheldon Whitehouse,1
4175,Elizabeth A. Warren,Chris Van Hollen,1
4179,Elizabeth A. Warren,Michael F. Bennet,1
4183,Elizabeth A. Warren,Alex Padilla,1
4188,Elizabeth A. Warren,Patrick Joseph Leahy,1
4190,Elizabeth A. Warren,Mazie K. Hirono,1
4195,Elizabeth A. Warren,Jon Ossoff,1
4203,Josh Hawley,James Lankford,1
4208,Josh Hawley,Tommy Tuberville,1
4212,Josh Hawley,Ted Cruz,1
4220,Josh Hawley,Roy Blunt,1
4227,Josh Hawley,John Neely Kennedy,1
4229,Josh Hawley,Roger W. Marshall,1
4230,Josh Hawley,Marco Rubio,1
4231,Josh Hawley,Joni Ernst,1
4232,Josh Hawley,Tom Cotton,1
4233,Josh Hawley,John Hoeven,1
4234,Josh Hawley,John R. Thune,1
4235,Josh Hawley,Steve Daines,1
4237,Josh Hawley,Rick Scott,1
4239,Josh Hawley,Mike Rounds,1
4244,Josh Hawley,Mike Braun,1
4246,Josh Hawley,Marsha Blackburn,1
4249,Josh Hawley,Jerry Moran,1
4258,Josh Hawley,Bill Cassidy,1
4266,Josh Hawley,Jim Inhofe,1
4268,Josh Hawley,Charles Ernest Grassley,1
4271,Josh Hawley,Cynthia M. Lummis,1
4276,Josh Hawley,Ben Sasse,1
4277,Josh Hawley,Kevin Cramer,1
4281,Josh Hawley,James E. Risch,1
4282,Josh Hawley,John Barrasso,1
4285,Josh Hawley,Tim Scott,1
4289,Josh Hawley,Thomas Roland Tillis,1
4292,Josh Hawley,Bill Hagerty,1
4293,Josh Hawley,Michael D. Crapo,1
4294,Josh Hawley,Deb Fischer,1
4296,Josh Hawley,Richard Craig Shelby,1
4298,Josh Hawley,John Boozman,1
4299,Josh Hawley,Cindy Hyde-Smith,1
4302,Ben Ray Lujan,Timothy Kaine,1
4305,Ben Ray Lujan,Christopher Murphy,1
4306,Ben Ray Lujan,Catherine Cortez Masto,1
4311,Ben Ray Lujan,Edward J. Markey,1
4313,Ben Ray Lujan,Richard J. Durbin,1
4314,Ben Ray Lujan,Martin Heinrich,1
4315,Ben Ray Lujan,Amy Klobuchar,1
4316,Ben Ray Lujan,Dianne Feinstein,1
4317,Ben Ray Lujan,Tammy Duckworth,1
4318,Ben Ray Lujan,Patty Murray,1
4319,Ben Ray Lujan,Richard Blumenthal,1
4321,Ben Ray Lujan,Raphael G. Warnock,1
4322,Ben Ray Lujan,Gary C. Peters,1
4323,Ben Ray Lujan,Christopher A. Coons,1
4325,Ben Ray Lujan,Robert Menendez,1
4326,Ben Ray Lujan,Tina Smith,1
4340,Ben Ray Lujan,Cory A. Booker,1
4341,Ben Ray Lujan,Elizabeth A. Warren,1
4345,Ben Ray Lujan,Kirsten E. Gillibrand,1
4348,Ben Ray Lujan,Tammy Baldwin,1
4350,Ben Ray Lujan,Mark R. Warner,1
4351,Ben Ray Lujan,Charles E. Schumer,1
4352,Ben Ray Lujan,Benjamin L. Cardin,1
4354,Ben Ray Lujan,Deborah Ann Stabenow,1
4355,Ben Ray Lujan,Jacklyn Rosen,1
4360,Ben Ray Lujan,John F. Reed,1
4362,Ben Ray Lujan,Maria Cantwell,1
4363,Ben Ray Lujan,Ron Wyden,1
4367,Ben Ray Lujan,Brian Schatz,1
4370,Ben Ray Lujan,Bernard Sanders,1
4374,Ben Ray Lujan,Sheldon Whitehouse,1
4375,Ben Ray Lujan,Chris Van Hollen,1
4379,Ben Ray Lujan,Michael F. Bennet,1
4383,Ben Ray Lujan,Alex Padilla,1
4387,Ben Ray Lujan,Mark Kelly,1
4388,Ben Ray Lujan,Patrick Joseph Leahy,1
4390,Ben Ray Lujan,Mazie K. Hirono,1
4395,Ben Ray Lujan,Jon Ossoff,1
4397,Ben Ray Lujan,John W. Hickenlooper,1
4401,Mike Braun,Rand Paul,1
4403,Mike Braun,James Lankford,1
4407,Mike Braun,Ron Johnson,1
4408,Mike Braun,Tommy Tuberville,1
4409,Mike Braun,Mike Lee,1
4412,Mike Braun,Ted Cruz,1
4427,Mike Braun,John Neely Kennedy,1
4429,Mike Braun,Roger W. Marshall,1
4431,Mike Braun,Joni Ernst,1
4432,Mike Braun,Tom Cotton,1
4433,Mike Braun,John Hoeven,1
4434,Mike Braun,John R. Thune,1
4435,Mike Braun,Steve Daines,1
4437,Mike Braun,Rick Scott,1
4439,Mike Braun,Mike Rounds,1
4442,Mike Braun,Josh Hawley,1
4446,Mike Braun,Marsha Blackburn,1
4466,Mike Braun,Jim Inhofe,1
4471,Mike Braun,Cynthia M. Lummis,1
4473,Mike Braun,Todd Young,1
4476,Mike Braun,Ben Sasse,1
4477,Mike Braun,Kevin Cramer,1
4481,Mike Braun,James E. Risch,1
4482,Mike Braun,John Barrasso,1
4485,Mike Braun,Tim Scott,1
4489,Mike Braun,Thomas Roland Tillis,1
4492,Mike Braun,Bill Hagerty,1
4493,Mike Braun,Michael D. Crapo,1
4494,Mike Braun,Deb Fischer,1
4496,Mike Braun,Richard Craig Shelby,1
4498,Mike Braun,John Boozman,1
4499,Mike Braun,Cindy Hyde-Smith,1
4500,Kirsten E. Gillibrand,Jeff Merkley,1
4502,Kirsten E. Gillibrand,Timothy Kaine,1
4504,Kirsten E. Gillibrand,Bob Casey,1
4505,Kirsten E. Gillibrand,Christopher Murphy,1
4510,Kirsten E. Gillibrand,Jeanne Shaheen,1
4511,Kirsten E. Gillibrand,Edward J. Markey,1
4513,Kirsten E. Gillibrand,Richard J. Durbin,1
4514,Kirsten E. Gillibrand,Martin Heinrich,1
4515,Kirsten E. Gillibrand,Amy Klobuchar,1
4516,Kirsten E. Gillibrand,Dianne Feinstein,1
4517,Kirsten E. Gillibrand,Tammy Duckworth,1
4518,Kirsten E. Gillibrand,Patty Murray,1
4519,Kirsten E. Gillibrand,Richard Blumenthal,1
4521,Kirsten E. Gillibrand,Raphael G. Warnock,1
4525,Kirsten E. Gillibrand,Robert Menendez,1
4526,Kirsten E. Gillibrand,Tina Smith,1
4538,Kirsten E. Gillibrand,Sherrod Brown,1
4540,Kirsten E. Gillibrand,Cory A. Booker,1
4541,Kirsten E. Gillibrand,Elizabeth A. Warren,1
4543,Kirsten E. Gillibrand,Ben Ray Lujan,1
4548,Kirsten E. Gillibrand,Tammy Baldwin,1
4550,Kirsten E. Gillibrand,Mark R. Warner,1
4551,Kirsten E. Gillibrand,Charles E. Schumer,1
4552,Kirsten E. Gillibrand,Benjamin L. Cardin,1
4555,Kirsten E. Gillibrand,Jacklyn Rosen,1
4560,Kirsten E. Gillibrand,John F. Reed,1
4563,Kirsten E. Gillibrand,Ron Wyden,1
4567,Kirsten E. Gillibrand,Brian Schatz,1
4570,Kirsten E. Gillibrand,Bernard Sanders,1
4574,Kirsten E. Gillibrand,Sheldon Whitehouse,1
4575,Kirsten E. Gillibrand,Chris Van Hollen,1
4579,Kirsten E. Gillibrand,Michael F. Bennet,1
4583,Kirsten E. Gillibrand,Alex Padilla,1
4588,Kirsten E. Gillibrand,Patrick Joseph Leahy,1
4590,Kirsten E. Gillibrand,Mazie K. Hirono,1
4595,Kirsten E. Gillibrand,Jon Ossoff,1
4603,Marsha Blackburn,James Lankford,1
4607,Marsha Blackburn,Ron Johnson,1
4608,Marsha Blackburn,Tommy Tuberville,1
4609,Marsha Blackburn,Mike Lee,1
4612,Marsha Blackburn,Ted Cruz,1
4629,Marsha Blackburn,Roger W. Marshall,1
4631,Marsha Blackburn,Joni Ernst,1
4632,Marsha Blackburn,Tom Cotton,1
4633,Marsha Blackburn,John Hoeven,1
4634,Marsha Blackburn,John R. Thune,1
4635,Marsha Blackburn,Steve Daines,1
4637,Marsha Blackburn,Rick Scott,1
4639,Marsha Blackburn,Mike Rounds,1
4642,Marsha Blackburn,Josh Hawley,1
4644,Marsha Blackburn,Mike Braun,1
4649,Marsha Blackburn,Jerry Moran,1
4666,Marsha Blackburn,Jim Inhofe,1
4669,Marsha Blackburn,Pat Toomey,1
4671,Marsha Blackburn,Cynthia M. Lummis,1
4676,Marsha Blackburn,Ben Sasse,1
4677,Marsha Blackburn,Kevin Cramer,1
4681,Marsha Blackburn,James E. Risch,1
4682,Marsha Blackburn,John Barrasso,1
4685,Marsha Blackburn,Tim Scott,1
4686,Marsha Blackburn,Roger F. Wicker,1
4689,Marsha Blackburn,Thomas Roland Tillis,1
4692,Marsha Blackburn,Bill Hagerty,1
4693,Marsha Blackburn,Michael D. Crapo,1
4694,Marsha Blackburn,Deb Fischer,1
4696,Marsha Blackburn,Richard Craig Shelby,1
4698,Marsha Blackburn,John Boozman,1
4699,Marsha Blackburn,Cindy Hyde-Smith,1
4707,Mitch Mcconnell,Ron Johnson,1
4769,Mitch Mcconnell,Pat Toomey,1
4772,Mitch Mcconnell,Richard Burr,1
4796,Mitch Mcconnell,Richard Craig Shelby,1
4800,Tammy Baldwin,Jeff Merkley,1
4802,Tammy Baldwin,Timothy Kaine,1
4804,Tammy Baldwin,Bob Casey,1
4805,Tammy Baldwin,Christopher Murphy,1
4806,Tammy Baldwin,Catherine Cortez Masto,1
4810,Tammy Baldwin,Jeanne Shaheen,1
4811,Tammy Baldwin,Edward J. Markey,1
4813,Tammy Baldwin,Richard J. Durbin,1
4814,Tammy Baldwin,Martin Heinrich,1
4815,Tammy Baldwin,Amy Klobuchar,1
4816,Tammy Baldwin,Dianne Feinstein,1
4817,Tammy Baldwin,Tammy Duckworth,1
4818,Tammy Baldwin,Patty Murray,1
4819,Tammy Baldwin,Richard Blumenthal,1
4821,Tammy Baldwin,Raphael G. Warnock,1
4822,Tammy Baldwin,Gary C. Peters,1
4823,Tammy Baldwin,Christopher A. Coons,1
4824,Tammy Baldwin,Margaret Wood Hassan,1
4825,Tammy Baldwin,Robert Menendez,1
4826,Tammy Baldwin,Tina Smith,1
4838,Tammy Baldwin,Sherrod Brown,1
4840,Tammy Baldwin,Cory A. Booker,1
4841,Tammy Baldwin,Elizabeth A. Warren,1
4843,Tammy Baldwin,Ben Ray Lujan,1
4845,Tammy Baldwin,Kirsten E. Gillibrand,1
4850,Tammy Baldwin,Mark R. Warner,1
4851,Tammy Baldwin,Charles E. Schumer,1
4852,Tammy Baldwin,Benjamin L. Cardin,1
4854,Tammy Baldwin,Deborah Ann Stabenow,1
4855,Tammy Baldwin,Jacklyn Rosen,1
4857,Tammy Baldwin,Thomas R. Carper,1
4860,Tammy Baldwin,John F. Reed,1
4862,Tammy Baldwin,Maria Cantwell,1
4863,Tammy Baldwin,Ron Wyden,1
4864,Tammy Baldwin,Angus King,1
4865,Tammy Baldwin,Jon Tester,1
4867,Tammy Baldwin,Brian Schatz,1
4870,Tammy Baldwin,Bernard Sanders,1
4874,Tammy Baldwin,Sheldon Whitehouse,1
4875,Tammy Baldwin,Chris Van Hollen,1
4879,Tammy Baldwin,Michael F. Bennet,1
4883,Tammy Baldwin,Alex Padilla,1
4888,Tammy Baldwin,Patrick Joseph Leahy,1
4890,Tammy Baldwin,Mazie K. Hirono,1
4895,Tammy Baldwin,Jon Ossoff,1
4903,Jerry Moran,James Lankford,1
4920,Jerry Moran,Roy Blunt,1
4929,Jerry Moran,Roger W. Marshall,1
4931,Jerry Moran,Joni Ernst,1
4932,Jerry Moran,Tom Cotton,1
4933,Jerry Moran,John Hoeven,1
4934,Jerry Moran,John R. Thune,1
4935,Jerry Moran,Steve Daines,1
4939,Jerry Moran,Mike Rounds,1
4942,Jerry Moran,Josh Hawley,1
4946,Jerry Moran,Marsha Blackburn,1
4953,Jerry Moran,Dan Sullivan,1
4966,Jerry Moran,Jim Inhofe,1
4971,Jerry Moran,Cynthia M. Lummis,1
4976,Jerry Moran,Ben Sasse,1
4977,Jerry Moran,Kevin Cramer,1
4981,Jerry Moran,James E. Risch,1
4982,Jerry Moran,John Barrasso,1
4985,Jerry Moran,Tim Scott,1
4986,Jerry Moran,Roger F. Wicker,1
4989,Jerry Moran,Thomas Roland Tillis,1
4992,Jerry Moran,Bill Hagerty,1
4993,Jerry Moran,Michael D. Crapo,1
4994,Jerry Moran,Deb Fischer,1
4996,Jerry Moran,Richard Craig Shelby,1
4998,Jerry Moran,John Boozman,1
4999,Jerry Moran,Cindy Hyde-Smith,1
5000,Mark R. Warner,Jeff Merkley,1
5002,Mark R. Warner,Timothy Kaine,1
5004,Mark R. Warner,Bob Casey,1
5005,Mark R. Warner,Christopher Murphy,1
5006,Mark R. Warner,Catherine Cortez Masto,1
5010,Mark R. Warner,Jeanne Shaheen,1
5011,Mark R. Warner,Edward J. Markey,1
5013,Mark R. Warner,Richard J. Durbin,1
5014,Mark R. Warner,Martin Heinrich,1
5015,Mark R. Warner,Amy Klobuchar,1
5016,Mark R. Warner,Dianne Feinstein,1
5017,Mark R. Warner,Tammy Duckworth,1
5018,Mark R. Warner,Patty Murray,1
5019,Mark R. Warner,Richard Blumenthal,1
5021,Mark R. Warner,Raphael G. Warnock,1
5022,Mark R. Warner,Gary C. Peters,1
5023,Mark R. Warner,Christopher A. Coons,1
5025,Mark R. Warner,Robert Menendez,1
5026,Mark R. Warner,Tina Smith,1
5038,Mark R. Warner,Sherrod Brown,1
5040,Mark R. Warner,Cory A. Booker,1
5041,Mark R. Warner,Elizabeth A. Warren,1
5043,Mark R. Warner,Ben Ray Lujan,1
5045,Mark R. Warner,Kirsten E. Gillibrand,1
5048,Mark R. Warner,Tammy Baldwin,1
5052,Mark R. Warner,Benjamin L. Cardin,1
5054,Mark R. Warner,Deborah Ann Stabenow,1
5055,Mark R. Warner,Jacklyn Rosen,1
5057,Mark R. Warner,Thomas R. Carper,1
5059,Mark R. Warner,Kyrsten Sinema,1
5060,Mark R. Warner,John F. Reed,1
5062,Mark R. Warner,Maria Cantwell,1
5063,Mark R. Warner,Ron Wyden,1
5064,Mark R. Warner,Angus King,1
5065,Mark R. Warner,Jon Tester,1
5067,Mark R. Warner,Brian Schatz,1
5075,Mark R. Warner,Chris Van Hollen,1
5079,Mark R. Warner,Michael F. Bennet,1
5083,Mark R. Warner,Alex Padilla,1
5090,Mark R. Warner,Mazie K. Hirono,1
5095,Mark R. Warner,Jon Ossoff,1
5097,Mark R. Warner,John W. Hickenlooper,1
5118,Charles E. Schumer,Patty Murray,1
5121,Charles E. Schumer,Raphael G. Warnock,1
5122,Charles E. Schumer,Gary C. Peters,1
5125,Charles E. Schumer,Robert Menendez,1
5143,Charles E. Schumer,Ben Ray Lujan,1
5145,Charles E. Schumer,Kirsten E. Gillibrand,1
5148,Charles E. Schumer,Tammy Baldwin,1
5154,Charles E. Schumer,Deborah Ann Stabenow,1
5160,Charles E. Schumer,John F. Reed,1
5162,Charles E. Schumer,Maria Cantwell,1
5167,Charles E. Schumer,Brian Schatz,1
5175,Charles E. Schumer,Chris Van Hollen,1
5179,Charles E. Schumer,Michael F. Bennet,1
5183,Charles E. Schumer,Alex Padilla,1
5188,Charles E. Schumer,Patrick Joseph Leahy,1
5190,Charles E. Schumer,Mazie K. Hirono,1
5195,Charles E. Schumer,Jon Ossoff,1
5197,Charles E. Schumer,John W. Hickenlooper,1
5200,Benjamin L. Cardin,Jeff Merkley,1
5202,Benjamin L. Cardin,Timothy Kaine,1
5204,Benjamin L. Cardin,Bob Casey,1
5205,Benjamin L. Cardin,Christopher Murphy,1
5210,Benjamin L. Cardin,Jeanne Shaheen,1
5211,Benjamin L. Cardin,Edward J. Markey,1
5213,Benjamin L. Cardin,Richard J. Durbin,1
5214,Benjamin L. Cardin,Martin Heinrich,1
5215,Benjamin L. Cardin,Amy Klobuchar,1
5216,Benjamin L. Cardin,Dianne Feinstein,1
5217,Benjamin L. Cardin,Tammy Duckworth,1
5218,Benjamin L. Cardin,Patty Murray,1
5219,Benjamin L. Cardin,Richard Blumenthal,1
5221,Benjamin L. Cardin,Raphael G. Warnock,1
5222,Benjamin L. Cardin,Gary C. Peters,1
5223,Benjamin L. Cardin,Christopher A. Coons,1
5225,Benjamin L. Cardin,Robert Menendez,1
5226,Benjamin L. Cardin,Tina Smith,1
5238,Benjamin L. Cardin,Sherrod Brown,1
5240,Benjamin L. Cardin,Cory A. Booker,1
5241,Benjamin L. Cardin,Elizabeth A. Warren,1
5243,Benjamin L. Cardin,Ben Ray Lujan,1
5245,Benjamin L. Cardin,Kirsten E. Gillibrand,1
5248,Benjamin L. Cardin,Tammy Baldwin,1
5250,Benjamin L. Cardin,Mark R. Warner,1
5254,Benjamin L. Cardin,Deborah Ann Stabenow,1
5255,Benjamin L. Cardin,Jacklyn Rosen,1
5257,Benjamin L. Cardin,Thomas R. Carper,1
5260,Benjamin L. Cardin,John F. Reed,1
5262,Benjamin L. Cardin,Maria Cantwell,1
5263,Benjamin L. Cardin,Ron Wyden,1
5267,Benjamin L. Cardin,Brian Schatz,1
5274,Benjamin L. Cardin,Sheldon Whitehouse,1
5275,Benjamin L. Cardin,Chris Van Hollen,1
5279,Benjamin L. Cardin,Michael F. Bennet,1
5283,Benjamin L. Cardin,Alex Padilla,1
5288,Benjamin L. Cardin,Patrick Joseph Leahy,1
5290,Benjamin L. Cardin,Mazie K. Hirono,1
5295,Benjamin L. Cardin,Jon Ossoff,1
5329,Dan Sullivan,Roger W. Marshall,1
5333,Dan Sullivan,John Hoeven,1
5335,Dan Sullivan,Steve Daines,1
5349,Dan Sullivan,Jerry Moran,1
5361,Dan Sullivan,Lisa Murkowski,1
5377,Dan Sullivan,Kevin Cramer,1
5381,Dan Sullivan,James E. Risch,1
5382,Dan Sullivan,John Barrasso,1
5389,Dan Sullivan,Thomas Roland Tillis,1
5393,Dan Sullivan,Michael D. Crapo,1
5396,Dan Sullivan,Richard Craig Shelby,1
5398,Dan Sullivan,John Boozman,1
5400,Deborah Ann Stabenow,Jeff Merkley,1
5402,Deborah Ann Stabenow,Timothy Kaine,1
5404,Deborah Ann Stabenow,Bob Casey,1
5405,Deborah Ann Stabenow,Christopher Murphy,1
5406,Deborah Ann Stabenow,Catherine Cortez Masto,1
5410,Deborah Ann Stabenow,Jeanne Shaheen,1
5413,Deborah Ann Stabenow,Richard J. Durbin,1
5414,Deborah Ann Stabenow,Martin Heinrich,1
5415,Deborah Ann Stabenow,Amy Klobuchar,1
5417,Deborah Ann Stabenow,Tammy Duckworth,1
5418,Deborah Ann Stabenow,Patty Murray,1
5419,Deborah Ann Stabenow,Richard Blumenthal,1
5421,Deborah Ann Stabenow,Raphael G. Warnock,1
5422,Deborah Ann Stabenow,Gary C. Peters,1
5425,Deborah Ann Stabenow,Robert Menendez,1
5426,Deborah Ann Stabenow,Tina Smith,1
5438,Deborah Ann Stabenow,Sherrod Brown,1
5440,Deborah Ann Stabenow,Cory A. Booker,1
5443,Deborah Ann Stabenow,Ben Ray Lujan,1
5448,Deborah Ann Stabenow,Tammy Baldwin,1
5450,Deborah Ann Stabenow,Mark R. Warner,1
5451,Deborah Ann Stabenow,Charles E. Schumer,1
5452,Deborah Ann Stabenow,Benjamin L. Cardin,1
5455,Deborah Ann Stabenow,Jacklyn Rosen,1
5457,Deborah Ann Stabenow,Thomas R. Carper,1
5460,Deborah Ann Stabenow,John F. Reed,1
5462,Deborah Ann Stabenow,Maria Cantwell,1
5463,Deborah Ann Stabenow,Ron Wyden,1
5464,Deborah Ann Stabenow,Angus King,1
5470,Deborah Ann Stabenow,Bernard Sanders,1
5474,Deborah Ann Stabenow,Sheldon Whitehouse,1
5475,Deborah Ann Stabenow,Chris Van Hollen,1
5479,Deborah Ann Stabenow,Michael F. Bennet,1
5483,Deborah Ann Stabenow,Alex Padilla,1
5487,Deborah Ann Stabenow,Mark Kelly,1
5488,Deborah Ann Stabenow,Patrick Joseph Leahy,1
5490,Deborah Ann Stabenow,Mazie K. Hirono,1
5495,Deborah Ann Stabenow,Jon Ossoff,1
5500,Jacklyn Rosen,Jeff Merkley,1
5502,Jacklyn Rosen,Timothy Kaine,1
5504,Jacklyn Rosen,Bob Casey,1
5505,Jacklyn Rosen,Christopher Murphy,1
5506,Jacklyn Rosen,Catherine Cortez Masto,1
5510,Jacklyn Rosen,Jeanne Shaheen,1
5511,Jacklyn Rosen,Edward J. Markey,1
5513,Jacklyn Rosen,Richard J. Durbin,1
5514,Jacklyn Rosen,Martin Heinrich,1
5515,Jacklyn Rosen,Amy Klobuchar,1
5516,Jacklyn Rosen,Dianne Feinstein,1
5517,Jacklyn Rosen,Tammy Duckworth,1
5518,Jacklyn Rosen,Patty Murray,1
5519,Jacklyn Rosen,Richard Blumenthal,1
5521,Jacklyn Rosen,Raphael G. Warnock,1
5522,Jacklyn Rosen,Gary C. Peters,1
5523,Jacklyn Rosen,Christopher A. Coons,1
5524,Jacklyn Rosen,Margaret Wood Hassan,1
5525,Jacklyn Rosen,Robert Menendez,1
5526,Jacklyn Rosen,Tina Smith,1
5538,Jacklyn Rosen,Sherrod Brown,1
5540,Jacklyn Rosen,Cory A. Booker,1
5541,Jacklyn Rosen,Elizabeth A. Warren,1
5543,Jacklyn Rosen,Ben Ray Lujan,1
5545,Jacklyn Rosen,Kirsten E. Gillibrand,1
5548,Jacklyn Rosen,Tammy Baldwin,1
5550,Jacklyn Rosen,Mark R. Warner,1
5552,Jacklyn Rosen,Benjamin L. Cardin,1
5554,Jacklyn Rosen,Deborah Ann Stabenow,1
5557,Jacklyn Rosen,Thomas R. Carper,1
5560,Jacklyn Rosen,John F. Reed,1
5562,Jacklyn Rosen,Maria Cantwell,1
5563,Jacklyn Rosen,Ron Wyden,1
5564,Jacklyn Rosen,Angus King,1
5567,Jacklyn Rosen,Brian Schatz,1
5570,Jacklyn Rosen,Bernard Sanders,1
5575,Jacklyn Rosen,Chris Van Hollen,1
5579,Jacklyn Rosen,Michael F. Bennet,1
5583,Jacklyn Rosen,Alex Padilla,1
5587,Jacklyn Rosen,Mark Kelly,1
5590,Jacklyn Rosen,Mazie K. Hirono,1
5595,Jacklyn Rosen,Jon Ossoff,1
5597,Jacklyn Rosen,John W. Hickenlooper,1
5603,Mitt Romney,James Lankford,1
5607,Mitt Romney,Ron Johnson,1
5636,Mitt Romney,Rob Portman,1
5669,Mitt Romney,Pat Toomey,1
5681,Mitt Romney,James E. Risch,1
5692,Mitt Romney,Bill Hagerty,1
5693,Mitt Romney,Michael D. Crapo,1
5694,Mitt Romney,Deb Fischer,1
5700,Thomas R. Carper,Jeff Merkley,1
5702,Thomas R. Carper,Timothy Kaine,1
5704,Thomas R. Carper,Bob Casey,1
5705,Thomas R. Carper,Christopher Murphy,1
5706,Thomas R. Carper,Catherine Cortez Masto,1
5710,Thomas R. Carper,Jeanne Shaheen,1
5713,Thomas R. Carper,Richard J. Durbin,1
5714,Thomas R. Carper,Martin Heinrich,1
5715,Thomas R. Carper,Amy Klobuchar,1
5716,Thomas R. Carper,Dianne Feinstein,1
5717,Thomas R. Carper,Tammy Duckworth,1
5718,Thomas R. Carper,Patty Murray,1
5719,Thomas R. Carper,Richard Blumenthal,1
5721,Thomas R. Carper,Raphael G. Warnock,1
5722,Thomas R. Carper,Gary C. Peters,1
5723,Thomas R. Carper,Christopher A. Coons,1
5724,Thomas R. Carper,Margaret Wood Hassan,1
5725,Thomas R. Carper,Robert Menendez,1
5726,Thomas R. Carper,Tina Smith,1
5738,Thomas R. Carper,Sherrod Brown,1
5740,Thomas R. Carper,Cory A. Booker,1
5741,Thomas R. Carper,Elizabeth A. Warren,1
5748,Thomas R. Carper,Tammy Baldwin,1
5750,Thomas R. Carper,Mark R. Warner,1
5752,Thomas R. Carper,Benjamin L. Cardin,1
5754,Thomas R. Carper,Deborah Ann Stabenow,1
5755,Thomas R. Carper,Jacklyn Rosen,1
5760,Thomas R. Carper,John F. Reed,1
5762,Thomas R. Carper,Maria Cantwell,1
5763,Thomas R. Carper,Ron Wyden,1
5764,Thomas R. Carper,Angus King,1
5765,Thomas R. Carper,Jon Tester,1
5767,Thomas R. Carper,Brian Schatz,1
5774,Thomas R. Carper,Sheldon Whitehouse,1
5775,Thomas R. Carper,Chris Van Hollen,1
5779,Thomas R. Carper,Michael F. Bennet,1
