,From,To,edge
6212,Patrick Joseph Leahy,Benjamin L. Cardin,1
6213,Patrick Joseph Leahy,Richard J. Durbin,1
6214,Patrick Joseph Leahy,Jeanne Shaheen,1
6222,Patrick Joseph Leahy,Thomas Richard Harkin,1
6223,Patrick Joseph Leahy,Sheldon Whitehouse,1
6229,Patrick Joseph Leahy,Deborah Ann Stabenow,1
6230,Patrick Joseph Leahy,Barbara Boxer,1
6238,Patrick Joseph Leahy,Robert Menendez,1
6239,Patrick Joseph Leahy,Christopher John Dodd,1
6246,Patrick Joseph Leahy,Sherrod Brown,1
6249,Patrick Joseph Leahy,Charles E. Schumer,1
6250,Patrick Joseph Leahy,Russell D. Feingold,1
6254,Patrick Joseph Leahy,Amy Klobuchar,1
6256,Patrick Joseph Leahy,Kirsten E. Gillibrand,1
6262,Patrick Joseph Leahy,Frank R. Lautenberg,1
6266,Patrick Joseph Leahy,Patty Murray,1
6280,Patrick Joseph Leahy,Edward E. Kaufman,1
6282,Patrick Joseph Leahy,Bernard Sanders,1
6285,Patrick Joseph Leahy,Jeff Merkley,1
6295,Patrick Joseph Leahy,Roland Burris,1
6297,Patrick Joseph Leahy,Barbara Ann Mikulski,1
6298,Patrick Joseph Leahy,Al Franken,1
6299,Patrick Joseph Leahy,Tom Udall,1
6314,John Barrasso,David Vitter,1
6327,John Barrasso,Richard Burr,1
6335,John Barrasso,John Cornyn,1
6340,John Barrasso,Kay Bailey Hutchison,1
6341,John Barrasso,Lisa Murkowski,1
6343,John Barrasso,Lindsey O. Graham,1
6344,John Barrasso,John R. Thune,1
6352,John Barrasso,Michael D. Crapo,1
6355,John Barrasso,Sam Brownback,1
6359,John Barrasso,Saxby Chambliss,1
6362,John Barrasso,John Sidney Mccain,1
6364,John Barrasso,Michael B. Enzi,1
6367,John Barrasso,Tom Coburn,1
6375,John Barrasso,Pat Roberts,1
6376,John Barrasso,Charles Ernest Grassley,1
6380,John Barrasso,John Ensign,1
6383,John Barrasso,Johnny Isakson,1
6385,John Barrasso,Jim Inhofe,1
6388,John Barrasso,Mike Johanns,1
6390,John Barrasso,James W. Demint,1
6391,John Barrasso,Orrin Grant Hatch,1
6395,John Barrasso,Jon Llewellyn Kyl,1
6397,John Barrasso,Mitch Mcconnell,1
6398,John Barrasso,Jim Bunning,1
6399,John Barrasso,Roger F. Wicker,1
6400,John Barrasso,Judd Gregg,1
6407,John Barrasso,Robert F. Bennett,1
6412,John Barrasso,Thad Cochran,1
6413,John Barrasso,Christopher S. Bond,1
6415,John Barrasso,Jeff Sessions,1
6416,John Barrasso,Richard Craig Shelby,1
6417,John Barrasso,James E. Risch,1
6422,Patty Murray,Bob Casey,1
6424,Patty Murray,John F. Reed,1
6425,Patty Murray,Blanche Lambert Lincoln,1
6426,Patty Murray,Benjamin L. Cardin,1
6427,Patty Murray,Richard J. Durbin,1
6428,Patty Murray,Jeanne Shaheen,1
6429,Patty Murray,Michael F. Bennet,1
6430,Patty Murray,Daniel Kohikina Akaka,1
6432,Patty Murray,Jesse Francis Bingaman,1
6436,Patty Murray,Thomas Richard Harkin,1
6437,Patty Murray,Sheldon Whitehouse,1
6438,Patty Murray,Evan Bayh,1
6443,Patty Murray,Deborah Ann Stabenow,1
6444,Patty Murray,Barbara Boxer,1
6452,Patty Murray,Robert Menendez,1
6453,Patty Murray,Christopher John Dodd,1
6458,Patty Murray,Mark Udall,1
6460,Patty Murray,Sherrod Brown,1
6463,Patty Murray,Charles E. Schumer,1
6467,Patty Murray,Tim Johnson,1
6468,Patty Murray,Amy Klobuchar,1
6470,Patty Murray,Kirsten E. Gillibrand,1
6473,Patty Murray,Ron Wyden,1
6476,Patty Murray,Frank R. Lautenberg,1
6477,Patty Murray,Mark Lunsford Pryor,1
6478,Patty Murray,Patrick Joseph Leahy,1
6485,Patty Murray,Maria Cantwell,1
6494,Patty Murray,Edward E. Kaufman,1
6496,Patty Murray,Bernard Sanders,1
6499,Patty Murray,Jeff Merkley,1
6509,Patty Murray,Roland Burris,1
6511,Patty Murray,Barbara Ann Mikulski,1
6512,Patty Murray,Al Franken,1
6513,Patty Murray,Tom Udall,1
6515,Patty Murray,Mark Begich,1
6607,Mel Martinez,Clarence William Nelson,1
6635,Pat Roberts,David Vitter,1
6639,Pat Roberts,Blanche Lambert Lincoln,1
6648,Pat Roberts,Richard Burr,1
6656,Pat Roberts,John Cornyn,1
6661,Pat Roberts,Kay Bailey Hutchison,1
6665,Pat Roberts,John R. Thune,1
6668,Pat Roberts,Kent Conrad,1
6673,Pat Roberts,Michael D. Crapo,1
6676,Pat Roberts,Sam Brownback,1
6680,Pat Roberts,Saxby Chambliss,1
6685,Pat Roberts,Michael B. Enzi,1
6688,Pat Roberts,Tom Coburn,1
6693,Pat Roberts,John Barrasso,1
6697,Pat Roberts,Charles Ernest Grassley,1
6701,Pat Roberts,John Ensign,1
6703,Pat Roberts,Lamar Alexander,1
6704,Pat Roberts,Johnny Isakson,1
6705,Pat Roberts,E. Benjamin Nelson,1
6706,Pat Roberts,Jim Inhofe,1
6709,Pat Roberts,Mike Johanns,1
6711,Pat Roberts,James W. Demint,1
6712,Pat Roberts,Orrin Grant Hatch,1
6715,Pat Roberts,Bob Corker,1
6716,Pat Roberts,Jon Llewellyn Kyl,1
6719,Pat Roberts,Jim Bunning,1
6720,Pat Roberts,Roger F. Wicker,1
6728,Pat Roberts,Robert F. Bennett,1
6733,Pat Roberts,Thad Cochran,1
6734,Pat Roberts,Christopher S. Bond,1
6736,Pat Roberts,Jeff Sessions,1
6737,Pat Roberts,Richard Craig Shelby,1
6738,Pat Roberts,James E. Risch,1
6763,Charles Ernest Grassley,John Cornyn,1
6772,Charles Ernest Grassley,John R. Thune,1
6783,Charles Ernest Grassley,Sam Brownback,1
6787,Charles Ernest Grassley,Saxby Chambliss,1
6792,Charles Ernest Grassley,Michael B. Enzi,1
6795,Charles Ernest Grassley,Tom Coburn,1
6800,Charles Ernest Grassley,John Barrasso,1
6803,Charles Ernest Grassley,Pat Roberts,1
6812,Charles Ernest Grassley,E. Benjamin Nelson,1
6813,Charles Ernest Grassley,Jim Inhofe,1
6816,Charles Ernest Grassley,Mike Johanns,1
6818,Charles Ernest Grassley,James W. Demint,1
6845,Charles Ernest Grassley,James E. Risch,1
6855,Edward Moore Kennedy,Richard J. Durbin,1
6864,Edward Moore Kennedy,Thomas Richard Harkin,1
6872,Edward Moore Kennedy,Barbara Boxer,1
6874,Edward Moore Kennedy,John Forbes Kerry,1
6880,Edward Moore Kennedy,Robert Menendez,1
6881,Edward Moore Kennedy,Christopher John Dodd,1
6904,Edward Moore Kennedy,Frank R. Lautenberg,1
6939,Edward Moore Kennedy,Barbara Ann Mikulski,1
6959,Maria Cantwell,John F. Reed,1
6961,Maria Cantwell,Benjamin L. Cardin,1
6963,Maria Cantwell,Jeanne Shaheen,1
6972,Maria Cantwell,Sheldon Whitehouse,1
6978,Maria Cantwell,Deborah Ann Stabenow,1
6979,Maria Cantwell,Barbara Boxer,1
6981,Maria Cantwell,John Forbes Kerry,1
7002,Maria Cantwell,Tim Johnson,1
7008,Maria Cantwell,Ron Wyden,1
7015,Maria Cantwell,Patty Murray,1
7034,Maria Cantwell,Jeff Merkley,1
7046,Maria Cantwell,Barbara Ann Mikulski,1
7048,Maria Cantwell,Tom Udall,1
7068,"James H. ""Jim"" Webb",Benjamin L. Cardin,1
7135,"James H. ""Jim"" Webb",Mark R. Warner,1
7152,"James H. ""Jim"" Webb",Claire Mccaskill,1
7153,"James H. ""Jim"" Webb",Barbara Ann Mikulski,1
7170,John Ensign,David Vitter,1
7183,John Ensign,Richard Burr,1
7191,John Ensign,John Cornyn,1
7196,John Ensign,Kay Bailey Hutchison,1
7199,John Ensign,Lindsey O. Graham,1
7200,John Ensign,John R. Thune,1
7208,John Ensign,Michael D. Crapo,1
7211,John Ensign,Sam Brownback,1
7215,John Ensign,Saxby Chambliss,1
7218,John Ensign,John Sidney Mccain,1
7220,John Ensign,Michael B. Enzi,1
7223,John Ensign,Tom Coburn,1
7228,John Ensign,John Barrasso,1
7231,John Ensign,Pat Roberts,1
7238,John Ensign,Lamar Alexander,1
7239,John Ensign,Johnny Isakson,1
7241,John Ensign,Jim Inhofe,1
7244,John Ensign,Mike Johanns,1
7246,John Ensign,James W. Demint,1
7247,John Ensign,Orrin Grant Hatch,1
7250,John Ensign,Bob Corker,1
7251,John Ensign,Jon Llewellyn Kyl,1
7254,John Ensign,Jim Bunning,1
7255,John Ensign,Roger F. Wicker,1
7256,John Ensign,Judd Gregg,1
7263,John Ensign,Robert F. Bennett,1
7269,John Ensign,Christopher S. Bond,1
7271,John Ensign,Jeff Sessions,1
7273,John Ensign,James E. Risch,1
7278,Arlen Specter,Bob Casey,1
7374,Arlen Specter,Arlen Specter.1,1
7397,Lamar Alexander,Richard Burr,1
7405,Lamar Alexander,John Cornyn,1
7414,Lamar Alexander,John R. Thune,1
7429,Lamar Alexander,Saxby Chambliss,1
7434,Lamar Alexander,Michael B. Enzi,1
7437,Lamar Alexander,Tom Coburn,1
7445,Lamar Alexander,Pat Roberts,1
7450,Lamar Alexander,John Ensign,1
7453,Lamar Alexander,Johnny Isakson,1
7455,Lamar Alexander,Jim Inhofe,1
7458,Lamar Alexander,Mike Johanns,1
7460,Lamar Alexander,James W. Demint,1
7464,Lamar Alexander,Bob Corker,1
7467,Lamar Alexander,Mitch Mcconnell,1
7468,Lamar Alexander,Jim Bunning,1
7469,Lamar Alexander,Roger F. Wicker,1
7470,Lamar Alexander,Judd Gregg,1
7477,Lamar Alexander,Robert F. Bennett,1
7482,Lamar Alexander,Thad Cochran,1
7485,Lamar Alexander,Jeff Sessions,1
7487,Lamar Alexander,James E. Risch,1
7491,Johnny Isakson,David Vitter,1
7504,Johnny Isakson,Richard Burr,1
7512,Johnny Isakson,John Cornyn,1
7517,Johnny Isakson,Kay Bailey Hutchison,1
7520,Johnny Isakson,Lindsey O. Graham,1
7521,Johnny Isakson,John R. Thune,1
7529,Johnny Isakson,Michael D. Crapo,1
7532,Johnny Isakson,Sam Brownback,1
7536,Johnny Isakson,Saxby Chambliss,1
7539,Johnny Isakson,John Sidney Mccain,1
7541,Johnny Isakson,Michael B. Enzi,1
7544,Johnny Isakson,Tom Coburn,1
7549,Johnny Isakson,John Barrasso,1
7552,Johnny Isakson,Pat Roberts,1
7557,Johnny Isakson,John Ensign,1
7559,Johnny Isakson,Lamar Alexander,1
7561,Johnny Isakson,E. Benjamin Nelson,1
7562,Johnny Isakson,Jim Inhofe,1
7565,Johnny Isakson,Mike Johanns,1
7567,Johnny Isakson,James W. Demint,1
7568,Johnny Isakson,Orrin Grant Hatch,1
7571,Johnny Isakson,Bob Corker,1
7572,Johnny Isakson,Jon Llewellyn Kyl,1
7575,Johnny Isakson,Jim Bunning,1
7576,Johnny Isakson,Roger F. Wicker,1
7577,Johnny Isakson,Judd Gregg,1
7584,Johnny Isakson,Robert F. Bennett,1
7589,Johnny Isakson,Thad Cochran,1
7590,Johnny Isakson,Christopher S. Bond,1
7591,Johnny Isakson,George S. Lemieux,1
7592,Johnny Isakson,Jeff Sessions,1
7593,Johnny Isakson,Richard Craig Shelby,1
7594,Johnny Isakson,James E. Risch,1
7602,E. Benjamin Nelson,Blanche Lambert Lincoln,1
7606,E. Benjamin Nelson,Michael F. Bennet,1
7615,E. Benjamin Nelson,Evan Bayh,1
7628,E. Benjamin Nelson,John R. Thune,1
7631,E. Benjamin Nelson,Kent Conrad,1
7639,E. Benjamin Nelson,Sam Brownback,1
7643,E. Benjamin Nelson,Saxby Chambliss,1
7644,E. Benjamin Nelson,Tim Johnson,1
7645,E. Benjamin Nelson,Amy Klobuchar,1
7648,E. Benjamin Nelson,Michael B. Enzi,1
7649,E. Benjamin Nelson,Max Sieben Baucus,1
7654,E. Benjamin Nelson,Mark Lunsford Pryor,1
7659,E. Benjamin Nelson,Pat Roberts,1
7660,E. Benjamin Nelson,Charles Ernest Grassley,1
7667,E. Benjamin Nelson,Johnny Isakson,1
7669,E. Benjamin Nelson,Jim Inhofe,1
7672,E. Benjamin Nelson,Mike Johanns,1
7696,E. Benjamin Nelson,Thad Cochran,1
7697,E. Benjamin Nelson,Christopher S. Bond,1
7705,Jim Inhofe,David Vitter,1
7718,Jim Inhofe,Richard Burr,1
7726,Jim Inhofe,John Cornyn,1
7731,Jim Inhofe,Kay Bailey Hutchison,1
7732,Jim Inhofe,Lisa Murkowski,1
7734,Jim Inhofe,Lindsey O. Graham,1
7735,Jim Inhofe,John R. Thune,1
7743,Jim Inhofe,Michael D. Crapo,1
7746,Jim Inhofe,Sam Brownback,1
7750,Jim Inhofe,Saxby Chambliss,1
7753,Jim Inhofe,John Sidney Mccain,1
7755,Jim Inhofe,Michael B. Enzi,1
7758,Jim Inhofe,Tom Coburn,1
7763,Jim Inhofe,John Barrasso,1
7766,Jim Inhofe,Pat Roberts,1
7767,Jim Inhofe,Charles Ernest Grassley,1
7771,Jim Inhofe,John Ensign,1
7773,Jim Inhofe,Lamar Alexander,1
7774,Jim Inhofe,Johnny Isakson,1
7775,Jim Inhofe,E. Benjamin Nelson,1
7779,Jim Inhofe,Mike Johanns,1
7781,Jim Inhofe,James W. Demint,1
7782,Jim Inhofe,Orrin Grant Hatch,1
7785,Jim Inhofe,Bob Corker,1
7786,Jim Inhofe,Jon Llewellyn Kyl,1
7788,Jim Inhofe,Mitch Mcconnell,1
7789,Jim Inhofe,Jim Bunning,1
7790,Jim Inhofe,Roger F. Wicker,1
7791,Jim Inhofe,Judd Gregg,1
7798,Jim Inhofe,Robert F. Bennett,1
7803,Jim Inhofe,Thad Cochran,1
7804,Jim Inhofe,Christopher S. Bond,1
7806,Jim Inhofe,Jeff Sessions,1
7807,Jim Inhofe,Richard Craig Shelby,1
7808,Jim Inhofe,James E. Risch,1
7817,Mark R. Warner,Benjamin L. Cardin,1
7829,Mark R. Warner,Evan Bayh,1
7830,Mark R. Warner,Byron Leslie Dorgan,1
7832,Mark R. Warner,Thomas R. Carper,1
7848,Mark R. Warner,Jon Tester,1
7849,Mark R. Warner,Mark Udall,1
7852,Mark R. Warner,Joseph I. Lieberman,1
7867,Mark R. Warner,Frank R. Lautenberg,1
7868,Mark R. Warner,Mark Lunsford Pryor,1
7877,Mark R. Warner,"James H. ""Jim"" Webb",1
7885,Mark R. Warner,Edward E. Kaufman,1
7898,Mark R. Warner,Judd Gregg,1
7899,Mark R. Warner,Kay R. Hagan,1
7901,Mark R. Warner,Claire Mccaskill,1
7902,Mark R. Warner,Barbara Ann Mikulski,1
7920,Edward E. Kaufman,Bob Casey,1
7922,Edward E. Kaufman,John F. Reed,1
7924,Edward E. Kaufman,Benjamin L. Cardin,1
7925,Edward E. Kaufman,Richard J. Durbin,1
7926,Edward E. Kaufman,Jeanne Shaheen,1
7928,Edward E. Kaufman,Daniel Kohikina Akaka,1
7934,Edward E. Kaufman,Thomas Richard Harkin,1
7935,Edward E. Kaufman,Sheldon Whitehouse,1
7938,Edward E. Kaufman,Carl Milton Levin,1
7939,Edward E. Kaufman,Thomas R. Carper,1
7942,Edward E. Kaufman,Barbara Boxer,1
7944,Edward E. Kaufman,John Forbes Kerry,1
7950,Edward E. Kaufman,Robert Menendez,1
7966,Edward E. Kaufman,Amy Klobuchar,1
7968,Edward E. Kaufman,Kirsten E. Gillibrand,1
7974,Edward E. Kaufman,Frank R. Lautenberg,1
7976,Edward E. Kaufman,Patrick Joseph Leahy,1
7978,Edward E. Kaufman,Patty Murray,1
7991,Edward E. Kaufman,Mark R. Warner,1
7994,Edward E. Kaufman,Bernard Sanders,1
8007,Edward E. Kaufman,Roland Burris,1
8009,Edward E. Kaufman,Barbara Ann Mikulski,1
8026,Mike Johanns,David Vitter,1
8030,Mike Johanns,Blanche Lambert Lincoln,1
8039,Mike Johanns,Richard Burr,1
8047,Mike Johanns,John Cornyn,1
8052,Mike Johanns,Kay Bailey Hutchison,1
8053,Mike Johanns,Lisa Murkowski,1
8056,Mike Johanns,John R. Thune,1
8059,Mike Johanns,Kent Conrad,1
8064,Mike Johanns,Michael D. Crapo,1
8067,Mike Johanns,Sam Brownback,1
8071,Mike Johanns,Saxby Chambliss,1
8072,Mike Johanns,Tim Johnson,1
8076,Mike Johanns,Michael B. Enzi,1
8079,Mike Johanns,Tom Coburn,1
8084,Mike Johanns,John Barrasso,1
8087,Mike Johanns,Pat Roberts,1
8088,Mike Johanns,Charles Ernest Grassley,1
8092,Mike Johanns,John Ensign,1
8094,Mike Johanns,Lamar Alexander,1
8095,Mike Johanns,Johnny Isakson,1
8096,Mike Johanns,E. Benjamin Nelson,1
8097,Mike Johanns,Jim Inhofe,1
8102,Mike Johanns,James W. Demint,1
8103,Mike Johanns,Orrin Grant Hatch,1
8106,Mike Johanns,Bob Corker,1
8107,Mike Johanns,Jon Llewellyn Kyl,1
8110,Mike Johanns,Jim Bunning,1
8111,Mike Johanns,Roger F. Wicker,1
8112,Mike Johanns,Judd Gregg,1
8119,Mike Johanns,Robert F. Bennett,1
8124,Mike Johanns,Thad Cochran,1
8125,Mike Johanns,Christopher S. Bond,1
8128,Mike Johanns,Richard Craig Shelby,1
8129,Mike Johanns,James E. Risch,1
8134,Bernard Sanders,Bob Casey,1
8136,Bernard Sanders,John F. Reed,1
8138,Bernard Sanders,Benjamin L. Cardin,1
8139,Bernard Sanders,Richard J. Durbin,1
8140,Bernard Sanders,Jeanne Shaheen,1
8141,Bernard Sanders,Michael F. Bennet,1
8142,Bernard Sanders,Daniel Kohikina Akaka,1
8148,Bernard Sanders,Thomas Richard Harkin,1
8149,Bernard Sanders,Sheldon Whitehouse,1
8155,Bernard Sanders,Deborah Ann Stabenow,1
8156,Bernard Sanders,Barbara Boxer,1
8158,Bernard Sanders,John Forbes Kerry,1
8164,Bernard Sanders,Robert Menendez,1
8165,Bernard Sanders,Christopher John Dodd,1
8172,Bernard Sanders,Sherrod Brown,1
8175,Bernard Sanders,Charles E. Schumer,1
8176,Bernard Sanders,Russell D. Feingold,1
8179,Bernard Sanders,Tim Johnson,1
8180,Bernard Sanders,Amy Klobuchar,1
8182,Bernard Sanders,Kirsten E. Gillibrand,1
8185,Bernard Sanders,Ron Wyden,1
8188,Bernard Sanders,Frank R. Lautenberg,1
8190,Bernard Sanders,Patrick Joseph Leahy,1
8192,Bernard Sanders,Patty Murray,1
8206,Bernard Sanders,Edward E. Kaufman,1
8211,Bernard Sanders,Jeff Merkley,1
8221,Bernard Sanders,Roland Burris,1
8223,Bernard Sanders,Barbara Ann Mikulski,1
8224,Bernard Sanders,Al Franken,1
8225,Bernard Sanders,Tom Udall,1
8227,Bernard Sanders,Mark Begich,1
8240,James W. Demint,David Vitter,1
8253,James W. Demint,Richard Burr,1
8261,James W. Demint,John Cornyn,1
8266,James W. Demint,Kay Bailey Hutchison,1
8269,James W. Demint,Lindsey O. Graham,1
8270,James W. Demint,John R. Thune,1
8278,James W. Demint,Michael D. Crapo,1
8281,James W. Demint,Sam Brownback,1
8285,James W. Demint,Saxby Chambliss,1
8288,James W. Demint,John Sidney Mccain,1
8290,James W. Demint,Michael B. Enzi,1
8293,James W. Demint,Tom Coburn,1
8298,James W. Demint,John Barrasso,1
8301,James W. Demint,Pat Roberts,1
8302,James W. Demint,Charles Ernest Grassley,1
8306,James W. Demint,John Ensign,1
8308,James W. Demint,Lamar Alexander,1
8309,James W. Demint,Johnny Isakson,1
8311,James W. Demint,Jim Inhofe,1
8314,James W. Demint,Mike Johanns,1
8320,James W. Demint,Bob Corker,1
8321,James W. Demint,Jon Llewellyn Kyl,1
8323,James W. Demint,Mitch Mcconnell,1
8324,James W. Demint,Jim Bunning,1
8325,James W. Demint,Roger F. Wicker,1
8326,James W. Demint,Judd Gregg,1
8338,James W. Demint,Thad Cochran,1
8339,James W. Demint,Christopher S. Bond,1
8341,James W. Demint,Jeff Sessions,1
8342,James W. Demint,Richard Craig Shelby,1
8343,James W. Demint,James E. Risch,1
8360,Orrin Grant Hatch,Richard Burr,1
8368,Orrin Grant Hatch,John Cornyn,1
8377,Orrin Grant Hatch,John R. Thune,1
8385,Orrin Grant Hatch,Michael D. Crapo,1
8397,Orrin Grant Hatch,Michael B. Enzi,1
8400,Orrin Grant Hatch,Tom Coburn,1
8405,Orrin Grant Hatch,John Barrasso,1
8408,Orrin Grant Hatch,Pat Roberts,1
8413,Orrin Grant Hatch,John Ensign,1
8416,Orrin Grant Hatch,Johnny Isakson,1
8418,Orrin Grant Hatch,Jim Inhofe,1
8421,Orrin Grant Hatch,Mike Johanns,1
8431,Orrin Grant Hatch,Jim Bunning,1
8432,Orrin Grant Hatch,Roger F. Wicker,1
8433,Orrin Grant Hatch,Judd Gregg,1
8440,Orrin Grant Hatch,Robert F. Bennett,1
8445,Orrin Grant Hatch,Thad Cochran,1
8448,Orrin Grant Hatch,Jeff Sessions,1
8450,Orrin Grant Hatch,James E. Risch,1
8455,Jeff Merkley,Bob Casey,1
8457,Jeff Merkley,John F. Reed,1
8459,Jeff Merkley,Benjamin L. Cardin,1
8460,Jeff Merkley,Richard J. Durbin,1
8461,Jeff Merkley,Jeanne Shaheen,1
8463,Jeff Merkley,Daniel Kohikina Akaka,1
8465,Jeff Merkley,Jesse Francis Bingaman,1
8469,Jeff Merkley,Thomas Richard Harkin,1
8470,Jeff Merkley,Sheldon Whitehouse,1
8476,Jeff Merkley,Deborah Ann Stabenow,1
8477,Jeff Merkley,Barbara Boxer,1
8479,Jeff Merkley,John Forbes Kerry,1
8485,Jeff Merkley,Robert Menendez,1
8491,Jeff Merkley,Mark Udall,1
8493,Jeff Merkley,Sherrod Brown,1
8496,Jeff Merkley,Charles E. Schumer,1
8500,Jeff Merkley,Tim Johnson,1
8503,Jeff Merkley,Kirsten E. Gillibrand,1
8506,Jeff Merkley,Ron Wyden,1
8509,Jeff Merkley,Frank R. Lautenberg,1
8511,Jeff Merkley,Patrick Joseph Leahy,1
8513,Jeff Merkley,Patty Murray,1
8518,Jeff Merkley,Maria Cantwell,1
8529,Jeff Merkley,Bernard Sanders,1
8542,Jeff Merkley,Roland Burris,1
8544,Jeff Merkley,Barbara Ann Mikulski,1
8545,Jeff Merkley,Al Franken,1
8546,Jeff Merkley,Tom Udall,1
8548,Jeff Merkley,Mark Begich,1
8621,Clarence William Nelson,Mel Martinez,1
8661,Clarence William Nelson,George S. Lemieux,1
8681,Bob Corker,Richard Burr,1
8689,Bob Corker,John Cornyn,1
8698,Bob Corker,John R. Thune,1
8706,Bob Corker,Michael D. Crapo,1
8709,Bob Corker,Sam Brownback,1
8713,Bob Corker,Saxby Chambliss,1
8718,Bob Corker,Michael B. Enzi,1
8721,Bob Corker,Tom Coburn,1
8729,Bob Corker,Pat Roberts,1
8734,Bob Corker,John Ensign,1
8736,Bob Corker,Lamar Alexander,1
8737,Bob Corker,Johnny Isakson,1
8739,Bob Corker,Jim Inhofe,1
8742,Bob Corker,Mike Johanns,1
8744,Bob Corker,James W. Demint,1
8749,Bob Corker,Jon Llewellyn Kyl,1
8752,Bob Corker,Jim Bunning,1
8753,Bob Corker,Roger F. Wicker,1
8754,Bob Corker,Judd Gregg,1
8767,Bob Corker,Christopher S. Bond,1
8769,Bob Corker,Jeff Sessions,1
8771,Bob Corker,James E. Risch,1
8775,Jon Llewellyn Kyl,David Vitter,1
8796,Jon Llewellyn Kyl,John Cornyn,1
8804,Jon Llewellyn Kyl,Lindsey O. Graham,1
8805,Jon Llewellyn Kyl,John R. Thune,1
8816,Jon Llewellyn Kyl,Sam Brownback,1
8820,Jon Llewellyn Kyl,Saxby Chambliss,1
8823,Jon Llewellyn Kyl,John Sidney Mccain,1
8825,Jon Llewellyn Kyl,Michael B. Enzi,1
8828,Jon Llewellyn Kyl,Tom Coburn,1
8833,Jon Llewellyn Kyl,John Barrasso,1
8836,Jon Llewellyn Kyl,Pat Roberts,1
8841,Jon Llewellyn Kyl,John Ensign,1
8844,Jon Llewellyn Kyl,Johnny Isakson,1
8846,Jon Llewellyn Kyl,Jim Inhofe,1
8849,Jon Llewellyn Kyl,Mike Johanns,1
8851,Jon Llewellyn Kyl,James W. Demint,1
8855,Jon Llewellyn Kyl,Bob Corker,1
8858,Jon Llewellyn Kyl,Mitch Mcconnell,1
8859,Jon Llewellyn Kyl,Jim Bunning,1
8860,Jon Llewellyn Kyl,Roger F. Wicker,1
8861,Jon Llewellyn Kyl,Judd Gregg,1
8876,Jon Llewellyn Kyl,Jeff Sessions,1
8878,Jon Llewellyn Kyl,James E. Risch,1
8886,Robert Carlyle Byrd,Blanche Lambert Lincoln,1
8892,Robert Carlyle Byrd,Jay Rockefeller,1
8928,Robert Carlyle Byrd,Tim Johnson,1
8970,Robert Carlyle Byrd,Roland Burris,1
8976,Robert Carlyle Byrd,Mark Begich,1
8988,Mitch Mcconnell,Harry M. Reid,1
9010,Mitch Mcconnell,John Cornyn,1
9019,Mitch Mcconnell,John R. Thune,1
9037,Mitch Mcconnell,John Sidney Mccain,1
9042,Mitch Mcconnell,Tom Coburn,1
9047,Mitch Mcconnell,John Barrasso,1
9057,Mitch Mcconnell,Lamar Alexander,1
9060,Mitch Mcconnell,Jim Inhofe,1
9065,Mitch Mcconnell,James W. Demint,1
9070,Mitch Mcconnell,Jon Llewellyn Kyl,1
9073,Mitch Mcconnell,Jim Bunning,1
9074,Mitch Mcconnell,Roger F. Wicker,1
9075,Mitch Mcconnell,Judd Gregg,1
9082,Mitch Mcconnell,Robert F. Bennett,1
9091,Mitch Mcconnell,Richard Craig Shelby,1
9096,Jim Bunning,David Vitter,1
9109,Jim Bunning,Richard Burr,1
9117,Jim Bunning,John Cornyn,1
9125,Jim Bunning,Lindsey O. Graham,1
9126,Jim Bunning,John R. Thune,1
9134,Jim Bunning,Michael D. Crapo,1
9137,Jim Bunning,Sam Brownback,1
9141,Jim Bunning,Saxby Chambliss,1
9146,Jim Bunning,Michael B. Enzi,1
9149,Jim Bunning,Tom Coburn,1
9154,Jim Bunning,John Barrasso,1
9157,Jim Bunning,Pat Roberts,1
9162,Jim Bunning,John Ensign,1
9164,Jim Bunning,Lamar Alexander,1
9165,Jim Bunning,Johnny Isakson,1
9167,Jim Bunning,Jim Inhofe,1
9170,Jim Bunning,Mike Johanns,1
9172,Jim Bunning,James W. Demint,1
9173,Jim Bunning,Orrin Grant Hatch,1
9176,Jim Bunning,Bob Corker,1
9177,Jim Bunning,Jon Llewellyn Kyl,1
9179,Jim Bunning,Mitch Mcconnell,1
9181,Jim Bunning,Roger F. Wicker,1
9182,Jim Bunning,Judd Gregg,1
9189,Jim Bunning,Robert F. Bennett,1
9194,Jim Bunning,Thad Cochran,1
9195,Jim Bunning,Christopher S. Bond,1
9197,Jim Bunning,Jeff Sessions,1
9198,Jim Bunning,Richard Craig Shelby,1
9199,Jim Bunning,James E. Risch,1
9203,Roger F. Wicker,David Vitter,1
9207,Roger F. Wicker,Blanche Lambert Lincoln,1
9216,Roger F. Wicker,Richard Burr,1
9224,Roger F. Wicker,John Cornyn,1
9229,Roger F. Wicker,Kay Bailey Hutchison,1
9230,Roger F. Wicker,Lisa Murkowski,1
9233,Roger F. Wicker,John R. Thune,1
9241,Roger F. Wicker,Michael D. Crapo,1
9244,Roger F. Wicker,Sam Brownback,1
9248,Roger F. Wicker,Saxby Chambliss,1
9251,Roger F. Wicker,John Sidney Mccain,1
9253,Roger F. Wicker,Michael B. Enzi,1
9256,Roger F. Wicker,Tom Coburn,1
9261,Roger F. Wicker,John Barrasso,1
9264,Roger F. Wicker,Pat Roberts,1
9269,Roger F. Wicker,John Ensign,1
9271,Roger F. Wicker,Lamar Alexander,1
9272,Roger F. Wicker,Johnny Isakson,1
9274,Roger F. Wicker,Jim Inhofe,1
