,From,To,edge
25221,Robert A. Brady,Betty Mccollum,1
25222,Robert A. Brady,Donald M. Payne,1
25224,Robert A. Brady,C. A. Dutch Ruppersberger,1
25225,Robert A. Brady,Carol Shea-Porter,1
25227,Robert A. Brady,Dina Titus,1
25229,Robert A. Brady,Ed Pastor,1
25231,Robert A. Brady,Bobby L. Rush,1
25232,Robert A. Brady,Jared Huffman,1
25233,Robert A. Brady,Raul Ruiz,1
25234,Robert A. Brady,Chellie Pingree,1
25235,Robert A. Brady,Chris Van Hollen,1
25237,Robert A. Brady,Patrick Murphy,1
25238,Robert A. Brady,Janice Hahn,1
25240,Robert A. Brady,Kyrsten Sinema,1
25241,Robert A. Brady,Suzanne Bonamici,1
25242,Robert A. Brady,Gerald E. Connolly,1
25244,Robert A. Brady,Alcee L. Hastings,1
25247,Robert A. Brady,Frank Pallone,1
25249,Robert A. Brady,Brad Sherman,1
25250,Robert A. Brady,Emanuel Cleaver,1
25253,Robert A. Brady,Ron Barber,1
25256,Robert A. Brady,Steve Israel,1
25260,Robert A. Brady,Hakeem S. Jeffries,1
25261,Robert A. Brady,Joe Garcia,1
25263,Robert A. Brady,James R. Langevin,1
25265,Robert A. Brady,Joaquin Castro,1
25267,Robert A. Brady,Jerrold Nadler,1
25269,Robert A. Brady,Daniel T. Kildee,1
25270,Robert A. Brady,Gregory W. Meeks,1
25271,Robert A. Brady,Lloyd Doggett,1
25276,Robert A. Brady,Yvette D. Clarke,1
25280,Robert A. Brady,"Henry C. ""Hank"" Johnson",1
25286,Robert A. Brady,Nydia M. Velazquez,1
25288,Robert A. Brady,Gene Green,1
25289,Robert A. Brady,Juan Vargas,1
25292,Robert A. Brady,Steven Horsford,1
25295,Robert A. Brady,Sam Farr,1
25297,Robert A. Brady,Marc A. Veasey,1
25298,Robert A. Brady,Peter J. Visclosky,1
25299,Robert A. Brady,Grace Meng,1
25300,Robert A. Brady,Nita M. Lowey,1
25301,Robert A. Brady,Niki Tsongas,1
25302,Robert A. Brady,Filemon Vela,1
25304,Robert A. Brady,James H. Cooper,1
25305,Robert A. Brady,Suzan K. Delbene,1
25308,Robert A. Brady,David Loebsack,1
25309,Robert A. Brady,John F. Tierney,1
25312,Robert A. Brady,Loretta Sanchez,1
25313,Robert A. Brady,Debbie Wasserman Schultz,1
25315,Robert A. Brady,Frederica S. Wilson,1
25316,Robert A. Brady,Mike Doyle,1
25317,Robert A. Brady,Denny Heck,1
25318,Robert A. Brady,Adam Smith,1
25324,Robert A. Brady,Danny K. Davis,1
25327,Robert A. Brady,Ami Bera,1
25328,Robert A. Brady,Robin L. Kelly,1
25329,Robert A. Brady,Michelle Lujan Grisham,1
25332,Robert A. Brady,Tony Cardenas,1
25333,Robert A. Brady,David E. Price,1
25341,Robert A. Brady,Joseph P. Kennedy,1
25342,Robert A. Brady,Alan S. Lowenthal,1
25346,Robert A. Brady,Luis V. Gutierrez,1
25348,Robert A. Brady,Sanford D. Bishop,1
25349,Robert A. Brady,Ruben Hinojosa,1
25350,Robert A. Brady,Bradley Scott Schneider,1
25351,Robert A. Brady,James A. Himes,1
25352,Robert A. Brady,Anna G. Eshoo,1
25355,Robert A. Brady,William R. Keating,1
25356,Robert A. Brady,Grace F. Napolitano,1
25359,Robert A. Brady,Corrine Brown,1
25362,Robert A. Brady,Katherine M. Clark,1
25364,Robert A. Brady,James E. Clyburn,1
25368,Timothy J. Walz,John K. Delaney,1
25371,Timothy J. Walz,Michael H. Michaud,1
25372,Timothy J. Walz,James P. Mcgovern,1
25382,Timothy J. Walz,David Scott,1
25383,Timothy J. Walz,Derek Kilmer,1
25395,Timothy J. Walz,Steny H. Hoyer,1
25404,Timothy J. Walz,Lois Frankel,1
25407,Timothy J. Walz,Jon Runyan,1
25411,Timothy J. Walz,Brian Higgins,1
25419,Timothy J. Walz,Rick Larsen,1
25421,Timothy J. Walz,Robert A. Brady,1
25427,Timothy J. Walz,Nick J. Rahall,1
25430,Timothy J. Walz,Marcy Kaptur,1
25431,Timothy J. Walz,Timothy H. Bishop,1
25433,Timothy J. Walz,Ann Kirkpatrick,1
25434,Timothy J. Walz,Joyce Beatty,1
25437,Timothy J. Walz,Elizabeth H. Esty,1
25440,Timothy J. Walz,Richard Nolan,1
25446,Timothy J. Walz,Mike Quigley,1
25448,Timothy J. Walz,Tulsi Gabbard,1
25458,Timothy J. Walz,Ed Perlmutter,1
25465,Timothy J. Walz,John A. Yarmuth,1
25469,Timothy J. Walz,John B. Larson,1
25473,Timothy J. Walz,G. K. Butterfield,1
25474,Timothy J. Walz,John C. Carney,1
25477,Timothy J. Walz,Adam B. Schiff,1
25491,Timothy J. Walz,Kurt Schrader,1
25498,Timothy J. Walz,Mark Pocan,1
25507,Timothy J. Walz,Peter A. Defazio,1
25508,Timothy J. Walz,William J. Pascrell,1
25524,Timothy J. Walz,John Garamendi,1
25526,Timothy J. Walz,Frank A. Lobiondo,1
25535,Timothy J. Walz,Nancy Pelosi,1
25537,Timothy J. Walz,Mike Thompson,1
25538,Timothy J. Walz,Gary C. Peters,1
25539,Timothy J. Walz,Michael E. Capuano,1
25540,Timothy J. Walz,Chaka Fattah,1
25543,Timothy J. Walz,Paul Tonko,1
25546,Timothy J. Walz,Carolyn Mccarthy,1
25560,Timothy J. Walz,Andre Carson,1
25561,Timothy J. Walz,Keith Ellison,1
25565,Timothy J. Walz,Ann M. Kuster,1
25568,Timothy J. Walz,Colleen W. Hanabusa,1
25569,Timothy J. Walz,Albio Sires,1
25570,Timothy J. Walz,Peter Welch,1
25575,Timothy J. Walz,Jerry Mcnerney,1
25576,Timothy J. Walz,Henry Cuellar,1
25580,Timothy J. Walz,Bruce L. Braley,1
25583,Timothy J. Walz,Pete P. Gallego,1
25585,Timothy J. Walz,Ron Kind,1
25586,Timothy J. Walz,Doris O. Matsui,1
25587,Timothy J. Walz,William L. Owens,1
25588,Timothy J. Walz,John P. Sarbanes,1
25591,Timothy J. Walz,Louise M. Slaughter,1
25592,Timothy J. Walz,William L. Enyart,1
25593,Timothy J. Walz,Cheri Bustos,1
25603,Timothy J. Walz,Matt Cartwright,1
25604,Timothy J. Walz,Lois Capps,1
25605,Timothy J. Walz,Kathy Castor,1
25606,Timothy J. Walz,Joe Courtney,1
25629,Timothy J. Walz,Tim Ryan,1
25630,Timothy J. Walz,Sean Patrick Maloney,1
25632,Timothy J. Walz,Gloria Negrete Mcleod,1
25633,Timothy J. Walz,Diana Degette,1
25634,Timothy J. Walz,Ben Ray Lujan,1
25635,Timothy J. Walz,Beto O'Rourke,1
25636,Timothy J. Walz,Mark Takano,1
25639,Timothy J. Walz,Julia Brownley,1
25640,Timothy J. Walz,Rosa Delauro,1
25641,Timothy J. Walz,Bill Foster,1
25643,Timothy J. Walz,Daniel B. Maffei,1
25644,Timothy J. Walz,Allyson Y. Schwartz,1
25649,Timothy J. Walz,Tom Latham,1
25650,Timothy J. Walz,"Robert C. ""Bobby"" Scott",1
25651,Timothy J. Walz,Richard E. Neal,1
25652,Timothy J. Walz,Tammy Duckworth,1
25653,Timothy J. Walz,Daniel William Lipinski,1
25654,Timothy J. Walz,Terri A. Sewell,1
25665,Timothy J. Walz,Stephen F. Lynch,1
25666,Timothy J. Walz,Betty Mccollum,1
25669,Timothy J. Walz,C. A. Dutch Ruppersberger,1
25670,Timothy J. Walz,Carol Shea-Porter,1
25672,Timothy J. Walz,Dina Titus,1
25674,Timothy J. Walz,Ed Pastor,1
25678,Timothy J. Walz,Raul Ruiz,1
25679,Timothy J. Walz,Chellie Pingree,1
25685,Timothy J. Walz,Kyrsten Sinema,1
25686,Timothy J. Walz,Suzanne Bonamici,1
25687,Timothy J. Walz,Gerald E. Connolly,1
25695,Timothy J. Walz,Emanuel Cleaver,1
25697,Timothy J. Walz,Christopher P. Gibson,1
25698,Timothy J. Walz,Ron Barber,1
25701,Timothy J. Walz,Steve Israel,1
25706,Timothy J. Walz,Joe Garcia,1
25708,Timothy J. Walz,James R. Langevin,1
25710,Timothy J. Walz,Joaquin Castro,1
25711,Timothy J. Walz,Mike Mcintyre,1
25714,Timothy J. Walz,Daniel T. Kildee,1
25716,Timothy J. Walz,Lloyd Doggett,1
25725,Timothy J. Walz,"Henry C. ""Hank"" Johnson",1
25731,Timothy J. Walz,Nydia M. Velazquez,1
25737,Timothy J. Walz,Steven Horsford,1
25742,Timothy J. Walz,Marc A. Veasey,1
25743,Timothy J. Walz,Peter J. Visclosky,1
25745,Timothy J. Walz,Nita M. Lowey,1
25746,Timothy J. Walz,Niki Tsongas,1
25747,Timothy J. Walz,Filemon Vela,1
25750,Timothy J. Walz,Suzan K. Delbene,1
25753,Timothy J. Walz,David Loebsack,1
25754,Timothy J. Walz,John F. Tierney,1
25761,Timothy J. Walz,Mike Doyle,1
25762,Timothy J. Walz,Denny Heck,1
25763,Timothy J. Walz,Adam Smith,1
25764,Timothy J. Walz,Collin C. Peterson,1
25772,Timothy J. Walz,Ami Bera,1
25773,Timothy J. Walz,Robin L. Kelly,1
25774,Timothy J. Walz,Michelle Lujan Grisham,1
25778,Timothy J. Walz,David E. Price,1
25786,Timothy J. Walz,Joseph P. Kennedy,1
25793,Timothy J. Walz,Sanford D. Bishop,1
25794,Timothy J. Walz,Ruben Hinojosa,1
25795,Timothy J. Walz,Bradley Scott Schneider,1
25797,Timothy J. Walz,Anna G. Eshoo,1
25800,Timothy J. Walz,William R. Keating,1
25801,Timothy J. Walz,Grace F. Napolitano,1
25811,Christopher H. Smith,Ileana Ros-Lehtinen,1
25818,Christopher H. Smith,Bill Shuster,1
25822,Christopher H. Smith,Jeff Fortenberry,1
25823,Christopher H. Smith,Jeff Miller,1
25829,Christopher H. Smith,Leonard Lance,1
25833,Christopher H. Smith,Harold Rogers,1
25837,Christopher H. Smith,Michael G. Grimm,1
25839,Christopher H. Smith,Lou Barletta,1
25843,Christopher H. Smith,Peter T. King,1
25852,Christopher H. Smith,Jon Runyan,1
25854,Christopher H. Smith,Ander Crenshaw,1
25862,Christopher H. Smith,Scott Garrett,1
25865,Christopher H. Smith,Joe Wilson,1
25883,Christopher H. Smith,Jim Gerlach,1
25896,Christopher H. Smith,Mark Meadows,1
25898,Christopher H. Smith,Patrick Meehan,1
25916,Christopher H. Smith,Adam Kinzinger,1
25920,Christopher H. Smith,Tom Marino,1
25940,Christopher H. Smith,Jackie Walorski,1
25945,Christopher H. Smith,Spencer Bachus,1
25958,Christopher H. Smith,Rodney Frelinghuysen,1
25961,Christopher H. Smith,Michael G. Fitzpatrick,1
25971,Christopher H. Smith,Frank A. Lobiondo,1
25996,Christopher H. Smith,Charles W. Dent,1
25999,Christopher H. Smith,F. James Sensenbrenner,1
26007,Christopher H. Smith,Jaime Herrera Beutler,1
26014,Christopher H. Smith,Albio Sires,1
26019,Christopher H. Smith,Steve Chabot,1
26026,Christopher H. Smith,Howard Coble,1
26045,Christopher H. Smith,Gus M. Bilirakis,1
26061,Christopher H. Smith,Robert J. Wittman,1
26063,Christopher H. Smith,John M. Shimkus,1
26092,Christopher H. Smith,Robert Pittenger,1
26094,Christopher H. Smith,Tom Latham,1
26098,Christopher H. Smith,Daniel William Lipinski,1
26142,Christopher H. Smith,Christopher P. Gibson,1
26148,Christopher H. Smith,Glenn Thompson,1
26167,Christopher H. Smith,John L. Mica,1
26180,Christopher H. Smith,Tim Murphy,1
26181,Christopher H. Smith,J. Randy Forbes,1
26186,Christopher H. Smith,Peter J. Roskam,1
26193,Christopher H. Smith,Mario Diaz-Balart,1
26210,Christopher H. Smith,Trey Gowdy,1
26216,Christopher H. Smith,Keith J. Rothfus,1
26227,Christopher H. Smith,Frank R. Wolf,1
26230,Christopher H. Smith,Kay Granger,1
26231,Christopher H. Smith,Joseph P. Kennedy,1
26243,Christopher H. Smith,Randy K. Weber,1
26255,Reid J. Ribble,Pete Sessions,1
26263,Reid J. Ribble,Bill Shuster,1
26266,Reid J. Ribble,John Abney Culberson,1
26267,Reid J. Ribble,Jeff Fortenberry,1
26268,Reid J. Ribble,Jeff Miller,1
26269,Reid J. Ribble,Tom Petri,1
26280,Reid J. Ribble,Bill Flores,1
26283,Reid J. Ribble,K. Michael Conaway,1
26284,Reid J. Ribble,Lou Barletta,1
26289,Reid J. Ribble,Mike Kelly,1
26290,Reid J. Ribble,Steve Scalise,1
26291,Reid J. Ribble,Paul Ryan,1
26296,Reid J. Ribble,Trey Radel,1
26299,Reid J. Ribble,Ander Crenshaw,1
26302,Reid J. Ribble,Ted S. Yoho,1
26307,Reid J. Ribble,Scott Garrett,1
26310,Reid J. Ribble,Joe Wilson,1
26315,Reid J. Ribble,Tom Graves,1
26316,Reid J. Ribble,Robert B. Aderholt,1
26318,Reid J. Ribble,Doug Collins,1
26319,Reid J. Ribble,Shelley Moore Capito,1
26322,Reid J. Ribble,Rob Woodall,1
26325,Reid J. Ribble,Ken Calvert,1
26328,Reid J. Ribble,Jim Gerlach,1
26333,Reid J. Ribble,Sean P. Duffy,1
26334,Reid J. Ribble,Lynn Jenkins,1
26335,Reid J. Ribble,David B. Mckinley,1
26337,Reid J. Ribble,Gregg Harper,1
26339,Reid J. Ribble,Austin Scott,1
26340,Reid J. Ribble,Dan Benishek,1
26341,Reid J. Ribble,Mark Meadows,1
26342,Reid J. Ribble,E. Scott Rigell,1
26344,Reid J. Ribble,Mike Rogers,1
26345,Reid J. Ribble,Richard Hudson,1
26346,Reid J. Ribble,Lee Terry,1
26347,Reid J. Ribble,Blake Farenthold,1
26349,Reid J. Ribble,Robert W. Goodlatte,1
26350,Reid J. Ribble,David Schweikert,1
26352,Reid J. Ribble,Steven M. Palazzo,1
26354,Reid J. Ribble,Jim Bridenstine,1
26356,Reid J. Ribble,Mick Mulvaney,1
26358,Reid J. Ribble,James Lankford,1
26361,Reid J. Ribble,Adam Kinzinger,1
26368,Reid J. Ribble,"Eric A. ""Rick"" Crawford",1
26369,Reid J. Ribble,Louie Gohmert,1
26372,Reid J. Ribble,Steve King,1
26373,Reid J. Ribble,Martha Roby,1
26375,Reid J. Ribble,Andy Harris,1
26378,Reid J. Ribble,Andy Barr,1
26379,Reid J. Ribble,Kerry L. Bentivolio,1
26380,Reid J. Ribble,Tom Price,1
26381,Reid J. Ribble,Kurt Schrader,1
26382,Reid J. Ribble,John Barrow,1
26384,Reid J. Ribble,Scott Perry,1
26385,Reid J. Ribble,Jackie Walorski,1
26386,Reid J. Ribble,Randy Neugebauer,1
26390,Reid J. Ribble,Spencer Bachus,1
26391,Reid J. Ribble,Jason Smith,1
26393,Reid J. Ribble,Tim Huelskamp,1
26394,Reid J. Ribble,Ron Desantis,1
26399,Reid J. Ribble,Tom Reed,1
26400,Reid J. Ribble,Michael K. Simpson,1
26401,Reid J. Ribble,Jack Kingston,1
26402,Reid J. Ribble,Tom Cotton,1
26405,Reid J. Ribble,John R. Carter,1
26406,Reid J. Ribble,Michael G. Fitzpatrick,1
26407,Reid J. Ribble,Tom Mcclintock,1
26408,Reid J. Ribble,Mo Brooks,1
26409,Reid J. Ribble,Jeff Duncan,1
26410,Reid J. Ribble,Todd C. Young,1
26411,Reid J. Ribble,John Kline,1
26412,Reid J. Ribble,Jo Bonner,1
26415,Reid J. Ribble,H. Morgan Griffith,1
26418,Reid J. Ribble,Luke Messer,1
26422,Reid J. Ribble,Aaron Schock,1
26423,Reid J. Ribble,Steve Stivers,1
26426,Reid J. Ribble,Cathy Mcmorris Rodgers,1
26431,Reid J. Ribble,Cory Gardner,1
26434,Reid J. Ribble,Doug Lamalfa,1
26438,Reid J. Ribble,Phil Gingrey,1
26440,Reid J. Ribble,Charles W. Boustany,1
26441,Reid J. Ribble,Charles W. Dent,1
26442,Reid J. Ribble,Richard L. Hanna,1
26443,Reid J. Ribble,John J. Duncan,1
26444,Reid J. Ribble,F. James Sensenbrenner,1
26445,Reid J. Ribble,Pete Olson,1
26446,Reid J. Ribble,Ralph M. Hall,1
26447,Reid J. Ribble,Bill Huizenga,1
26449,Reid J. Ribble,Larry Bucshon,1
26452,Reid J. Ribble,Jaime Herrera Beutler,1
26454,Reid J. Ribble,Jim Jordan,1
26456,Reid J. Ribble,Markwayne Mullin,1
26463,Reid J. Ribble,Robert Hurt,1
26464,Reid J. Ribble,Steve Chabot,1
26469,Reid J. Ribble,David P. Roe,1
26471,Reid J. Ribble,Howard Coble,1
26472,Reid J. Ribble,Jeff Denham,1
26480,Reid J. Ribble,Edward Whitfield,1
26486,Reid J. Ribble,Cynthia M. Lummis,1
26488,Reid J. Ribble,Stevan Pearce,1
26489,Reid J. Ribble,Mark E. Amodei,1
26497,Reid J. Ribble,Scott Desjarlais,1
26498,Reid J. Ribble,Randy Hultgren,1
26500,Reid J. Ribble,Dennis A. Ross,1
26505,Reid J. Ribble,Greg Walden,1
26506,Reid J. Ribble,Robert J. Wittman,1
26508,Reid J. Ribble,John M. Shimkus,1
26509,Reid J. Ribble,Paul A. Gosar,1
26511,Reid J. Ribble,Stephen Lee Fincher,1
26512,Reid J. Ribble,Kristi L. Noem,1
26516,Reid J. Ribble,Vicky Hartzler,1
26521,Reid J. Ribble,Sam Graves,1
26532,Reid J. Ribble,Raul R. Labrador,1
26535,Reid J. Ribble,Tim Walberg,1
26536,Reid J. Ribble,Brad R. Wenstrup,1
26537,Reid J. Ribble,Robert Pittenger,1
26539,Reid J. Ribble,Tom Latham,1
26545,Reid J. Ribble,Thomas Massie,1
26547,Reid J. Ribble,Diane Black,1
26548,Reid J. Ribble,Rodney Davis,1
26551,Reid J. Ribble,John Fleming,1
26552,Reid J. Ribble,Joseph J. Heck,1
26553,Reid J. Ribble,Bill Johnson,1
26558,Reid J. Ribble,Todd Rokita,1
26561,Reid J. Ribble,Scott R. Tipton,1
26563,Reid J. Ribble,David G. Valadao,1
26565,Reid J. Ribble,Mike Coffman,1
26571,Reid J. Ribble,Renee L. Ellmers,1
26578,Reid J. Ribble,Steve Daines,1
26580,Reid J. Ribble,Billy Long,1
26581,Reid J. Ribble,Blaine Luetkemeyer,1
26583,Reid J. Ribble,Bill Posey,1
26586,Reid J. Ribble,Tom Cole,1
26587,Reid J. Ribble,Christopher P. Gibson,1
26589,Reid J. Ribble,Marsha Blackburn,1
26590,Reid J. Ribble,William M. Thornberry,1
26592,Reid J. Ribble,Steve Womack,1
26593,Reid J. Ribble,Glenn Thompson,1
26594,Reid J. Ribble,Daniel Webster,1
26597,Reid J. Ribble,Kevin Yoder,1
26603,Reid J. Ribble,Patrick J. Tiberi,1
26607,Reid J. Ribble,Chris Collins,1
26608,Reid J. Ribble,Brett Guthrie,1
26609,Reid J. Ribble,Mike Pompeo,1
26612,Reid J. Ribble,John L. Mica,1
26613,Reid J. Ribble,Tim Griffin,1
26614,Reid J. Ribble,Michele Bachmann,1
26616,Reid J. Ribble,Ann Wagner,1
26618,Reid J. Ribble,Steve Southerland,1
26619,Reid J. Ribble,James B. Renacci,1
26620,Reid J. Ribble,Marlin A. Stutzman,1
26625,Reid J. Ribble,Tim Murphy,1
26626,Reid J. Ribble,J. Randy Forbes,1
26628,Reid J. Ribble,Frank D. Lucas,1
26629,Reid J. Ribble,Lamar Smith,1
26631,Reid J. Ribble,Peter J. Roskam,1
26641,Reid J. Ribble,Robert E. Latta,1
26642,Reid J. Ribble,"Charles J. ""Chuck"" Fleischmann",1
26645,Reid J. Ribble,Rodney Alexander,1
26646,Reid J. Ribble,Bob Gibbs,1
26649,Reid J. Ribble,Susan W. Brooks,1
26654,Reid J. Ribble,Collin C. Peterson,1
26655,Reid J. Ribble,Trey Gowdy,1
26656,Reid J. Ribble,Mike Rogers.1,1
26657,Reid J. Ribble,Adrian Smith,1
26660,Reid J. Ribble,Roger Williams,1
26661,Reid J. Ribble,Keith J. Rothfus,1
26665,Reid J. Ribble,Alan Nunnelee,1
26670,Reid J. Ribble,Richard B. Nugent,1
26671,Reid J. Ribble,David P. Joyce,1
26673,Reid J. Ribble,George Holding,1
26674,Reid J. Ribble,Kenny Marchant,1
26675,Reid J. Ribble,Kay Granger,1
26679,Reid J. Ribble,Lynn A. Westmoreland,1
26682,Reid J. Ribble,Tom Rice,1
26688,Reid J. Ribble,Randy K. Weber,1
26689,Reid J. Ribble,Kevin Cramer,1
26695,Reid J. Ribble,Bradley Byrne,1
26696,Reid J. Ribble,Patrick Mchenry,1
26700,Tom Graves,Pete Sessions,1
26708,Tom Graves,Bill Shuster,1
26709,Tom Graves,Jason Chaffetz,1
26710,Tom Graves,Trent Franks,1
26711,Tom Graves,John Abney Culberson,1
26712,Tom Graves,Jeff Fortenberry,1
26713,Tom Graves,Jeff Miller,1
26715,Tom Graves,Bill Cassidy,1
26719,Tom Graves,Leonard Lance,1
26721,Tom Graves,Michael T. Mccaul,1
26723,Tom Graves,Harold Rogers,1
26724,Tom Graves,Dave Camp,1
26725,Tom Graves,Bill Flores,1
26728,Tom Graves,K. Michael Conaway,1
26729,Tom Graves,Lou Barletta,1
26734,Tom Graves,Mike Kelly,1
26735,Tom Graves,Steve Scalise,1
26737,Tom Graves,Duncan D. Hunter,1
26740,Tom Graves,Walter B. Jones,1
26741,Tom Graves,Trey Radel,1
26744,Tom Graves,Ander Crenshaw,1
26747,Tom Graves,Ted S. Yoho,1
26748,Tom Graves,Gary Miller,1
26752,Tom Graves,Scott Garrett,1
26755,Tom Graves,Joe Wilson,1
26759,Tom Graves,Reid J. Ribble,1
26761,Tom Graves,Robert B. Aderholt,1
26763,Tom Graves,Doug Collins,1
26764,Tom Graves,Shelley Moore Capito,1
26767,Tom Graves,Rob Woodall,1
26770,Tom Graves,Ken Calvert,1
26778,Tom Graves,Sean P. Duffy,1
26779,Tom Graves,Lynn Jenkins,1
26780,Tom Graves,David B. Mckinley,1
26782,Tom Graves,Gregg Harper,1
26784,Tom Graves,Austin Scott,1
26785,Tom Graves,Dan Benishek,1
26786,Tom Graves,Mark Meadows,1
26787,Tom Graves,E. Scott Rigell,1
26789,Tom Graves,Mike Rogers,1
26790,Tom Graves,Richard Hudson,1
26791,Tom Graves,Lee Terry,1
26792,Tom Graves,Blake Farenthold,1
26794,Tom Graves,Robert W. Goodlatte,1
26795,Tom Graves,David Schweikert,1
26797,Tom Graves,Steven M. Palazzo,1
26798,Tom Graves,Sam Johnson,1
26799,Tom Graves,Jim Bridenstine,1
26801,Tom Graves,Mick Mulvaney,1
26803,Tom Graves,James Lankford,1
26805,Tom Graves,Rob Bishop,1
26806,Tom Graves,Adam Kinzinger,1
26810,Tom Graves,Tom Marino,1
26813,Tom Graves,"Eric A. ""Rick"" Crawford",1
26814,Tom Graves,Louie Gohmert,1
26817,Tom Graves,Steve King,1
26818,Tom Graves,Martha Roby,1
26820,Tom Graves,Andy Harris,1
26821,Tom Graves,Justin Amash,1
26823,Tom Graves,Andy Barr,1
26824,Tom Graves,Kerry L. Bentivolio,1
26825,Tom Graves,Tom Price,1
26827,Tom Graves,John Barrow,1
26828,Tom Graves,Paul C. Broun,1
26829,Tom Graves,Scott Perry,1
26830,Tom Graves,Jackie Walorski,1
26831,Tom Graves,Randy Neugebauer,1
26832,Tom Graves,Matt Salmon,1
26835,Tom Graves,Spencer Bachus,1
26836,Tom Graves,Jason Smith,1
26837,Tom Graves,Vern Buchanan,1
26838,Tom Graves,Tim Huelskamp,1
26839,Tom Graves,Ron Desantis,1
26841,Tom Graves,Ted Poe,1
26844,Tom Graves,Tom Reed,1
26845,Tom Graves,Michael K. Simpson,1
26846,Tom Graves,Jack Kingston,1
26847,Tom Graves,Tom Cotton,1
26848,Tom Graves,Rodney Frelinghuysen,1
26850,Tom Graves,John R. Carter,1
26852,Tom Graves,Tom Mcclintock,1
26853,Tom Graves,Mo Brooks,1
26854,Tom Graves,Jeff Duncan,1
26855,Tom Graves,Todd C. Young,1
26856,Tom Graves,John Kline,1
26857,Tom Graves,Jo Bonner,1
26860,Tom Graves,H. Morgan Griffith,1
26863,Tom Graves,Luke Messer,1
26867,Tom Graves,Aaron Schock,1
26868,Tom Graves,Steve Stivers,1
26871,Tom Graves,Cathy Mcmorris Rodgers,1
26876,Tom Graves,Cory Gardner,1
26879,Tom Graves,Doug Lamalfa,1
26880,Tom Graves,Michael C. Burgess,1
26883,Tom Graves,Phil Gingrey,1
26884,Tom Graves,Doug Lamborn,1
26885,Tom Graves,Charles W. Boustany,1
26886,Tom Graves,Charles W. Dent,1
26888,Tom Graves,John J. Duncan,1
26889,Tom Graves,F. James Sensenbrenner,1
26890,Tom Graves,Pete Olson,1
26891,Tom Graves,Ralph M. Hall,1
26892,Tom Graves,Bill Huizenga,1
26894,Tom Graves,Larry Bucshon,1
26897,Tom Graves,Jaime Herrera Beutler,1
26899,Tom Graves,Jim Jordan,1
26901,Tom Graves,Markwayne Mullin,1
26902,Tom Graves,Joseph R. Pitts,1
26908,Tom Graves,Robert Hurt,1
26909,Tom Graves,Steve Chabot,1
26914,Tom Graves,David P. Roe,1
26916,Tom Graves,Howard Coble,1
26917,Tom Graves,Jeff Denham,1
26924,Tom Graves,Steve Stockman,1
26925,Tom Graves,Edward Whitfield,1
26930,Tom Graves,Doc Hastings,1
26931,Tom Graves,Cynthia M. Lummis,1
26933,Tom Graves,Stevan Pearce,1
26934,Tom Graves,Mark E. Amodei,1
26935,Tom Graves,Gus M. Bilirakis,1
26937,Tom Graves,Kevin Brady,1
26942,Tom Graves,Scott Desjarlais,1
26943,Tom Graves,Randy Hultgren,1
26944,Tom Graves,Candice S. Miller,1
26945,Tom Graves,Dennis A. Ross,1
26950,Tom Graves,Greg Walden,1
26951,Tom Graves,Robert J. Wittman,1
26953,Tom Graves,John M. Shimkus,1
26954,Tom Graves,Paul A. Gosar,1
26956,Tom Graves,Stephen Lee Fincher,1
26957,Tom Graves,Kristi L. Noem,1
26958,Tom Graves,Erik Paulsen,1
26961,Tom Graves,Vicky Hartzler,1
26966,Tom Graves,Sam Graves,1
26977,Tom Graves,Raul R. Labrador,1
26980,Tom Graves,Tim Walberg,1
26981,Tom Graves,Brad R. Wenstrup,1
26982,Tom Graves,Robert Pittenger,1
26983,Tom Graves,Virginia Foxx,1
26984,Tom Graves,Tom Latham,1
26990,Tom Graves,Thomas Massie,1
26992,Tom Graves,Diane Black,1
26993,Tom Graves,Rodney Davis,1
26996,Tom Graves,John Fleming,1
26998,Tom Graves,Bill Johnson,1
27003,Tom Graves,Todd Rokita,1
27006,Tom Graves,Scott R. Tipton,1
27008,Tom Graves,David G. Valadao,1
27010,Tom Graves,Mike Coffman,1
27016,Tom Graves,Renee L. Ellmers,1
27019,Tom Graves,Chris Stewart,1
27023,Tom Graves,Steve Daines,1
27025,Tom Graves,Billy Long,1
27026,Tom Graves,Blaine Luetkemeyer,1
27028,Tom Graves,Bill Posey,1
27031,Tom Graves,Tom Cole,1
27034,Tom Graves,Marsha Blackburn,1
27035,Tom Graves,William M. Thornberry,1
27037,Tom Graves,Steve Womack,1
27038,Tom Graves,Glenn Thompson,1
27039,Tom Graves,Daniel Webster,1
27042,Tom Graves,Kevin Yoder,1
27048,Tom Graves,Patrick J. Tiberi,1
27052,Tom Graves,Chris Collins,1
27053,Tom Graves,Brett Guthrie,1
27054,Tom Graves,Mike Pompeo,1
27055,Tom Graves,Michael R. Turner,1
27057,Tom Graves,John L. Mica,1
27058,Tom Graves,Tim Griffin,1
27059,Tom Graves,Michele Bachmann,1
27061,Tom Graves,Ann Wagner,1
27063,Tom Graves,Steve Southerland,1
27064,Tom Graves,James B. Renacci,1
27065,Tom Graves,Marlin A. Stutzman,1
27070,Tom Graves,Tim Murphy,1
27071,Tom Graves,J. Randy Forbes,1
27073,Tom Graves,Frank D. Lucas,1
27074,Tom Graves,Lamar Smith,1
27076,Tom Graves,Peter J. Roskam,1
27083,Tom Graves,Mario Diaz-Balart,1
27086,Tom Graves,Robert E. Latta,1
