,From,To,edge
6054,Jay Rockefeller,Mark Lunsford Pryor,1
6055,Jay Rockefeller,Byron Leslie Dorgan,1
6064,Max Sieben Baucus,Charles Ernest Grassley,1
6094,Max Sieben Baucus,Ken Salazar,1
6101,Max Sieben Baucus,Blanche Lambert Lincoln,1
6113,Max Sieben Baucus,Tim Johnson,1
6121,Max Sieben Baucus,Kent Conrad,1
6141,Max Sieben Baucus,Conrad R. Burns,1
6149,Max Sieben Baucus,E. Benjamin Nelson,1
6155,Max Sieben Baucus,Mark Lunsford Pryor,1
6156,Max Sieben Baucus,Byron Leslie Dorgan,1
6157,Max Sieben Baucus,Craig Thomas,1
6170,Kent Conrad,Jesse Francis Bingaman,1
6195,Kent Conrad,Ken Salazar,1
6202,Kent Conrad,Blanche Lambert Lincoln,1
6210,Kent Conrad,John R. Thune,1
6213,Kent Conrad,Thomas Richard Harkin,1
6214,Kent Conrad,Tim Johnson,1
6221,Kent Conrad,Max Sieben Baucus,1
6228,Kent Conrad,Deborah Ann Stabenow,1
6230,Kent Conrad,Robert Carlyle Byrd,1
6242,Kent Conrad,Conrad R. Burns,1
6246,Kent Conrad,Mark Dayton,1
6248,Kent Conrad,Herbert H. Kohl,1
6250,Kent Conrad,E. Benjamin Nelson,1
6255,Kent Conrad,Evan Bayh,1
6256,Kent Conrad,Mark Lunsford Pryor,1
6257,Kent Conrad,Byron Leslie Dorgan,1
6258,Kent Conrad,Craig Thomas,1
6263,Lisa Murkowski,Pete Vichi Domenici,1
6304,Lisa Murkowski,Theodore F. Stevens,1
6310,Lisa Murkowski,Thad Cochran,1
6313,Lisa Murkowski,Elizabeth H. Dole,1
6330,Lisa Murkowski,Larry Edwin Craig,1
6343,Lisa Murkowski,Conrad R. Burns,1
6366,Joseph I. Lieberman,Ron Wyden,1
6372,Joseph I. Lieberman,Jesse Francis Bingaman,1
6376,Joseph I. Lieberman,James Merrill Jeffords,1
6377,Joseph I. Lieberman,Edward Moore Kennedy,1
6378,Joseph I. Lieberman,Dianne Feinstein,1
6379,Joseph I. Lieberman,Olympia J. Snowe,1
6381,Joseph I. Lieberman,Lincoln D. Chafee,1
6382,Joseph I. Lieberman,Paul Spyros Sarbanes,1
6383,Joseph I. Lieberman,Richard J. Durbin,1
6387,Joseph I. Lieberman,Christopher John Dodd,1
6388,Joseph I. Lieberman,Hillary R Clinton,1
6390,Joseph I. Lieberman,Mary Landrieu,1
6392,Joseph I. Lieberman,John F. Reed,1
6393,Joseph I. Lieberman,Maria Cantwell,1
6394,Joseph I. Lieberman,Barbara Boxer,1
6397,Joseph I. Lieberman,Ken Salazar,1
6398,Joseph I. Lieberman,Daniel Kohikina Akaka,1
6402,Joseph I. Lieberman,Charles E. Schumer,1
6408,Joseph I. Lieberman,Clarence William Nelson,1
6409,Joseph I. Lieberman,Carl Milton Levin,1
6410,Joseph I. Lieberman,Patty Murray,1
6416,Joseph I. Lieberman,Tim Johnson,1
6420,Joseph I. Lieberman,Jon S. Corzine,1
6427,Joseph I. Lieberman,Russell D. Feingold,1
6430,Joseph I. Lieberman,Deborah Ann Stabenow,1
6434,Joseph I. Lieberman,John Forbes Kerry,1
6435,Joseph I. Lieberman,Thomas R. Carper,1
6436,Joseph I. Lieberman,Barbara Ann Mikulski,1
6438,Joseph I. Lieberman,Susan Margaret Collins,1
6442,Joseph I. Lieberman,Barack Obama,1
6443,Joseph I. Lieberman,Joseph Robinette Biden,1
6448,Joseph I. Lieberman,Mark Dayton,1
6449,Joseph I. Lieberman,Frank R. Lautenberg,1
6450,Joseph I. Lieberman,Herbert H. Kohl,1
6453,Joseph I. Lieberman,Patrick Joseph Leahy,1
6457,Joseph I. Lieberman,Evan Bayh,1
6458,Joseph I. Lieberman,Mark Lunsford Pryor,1
6463,Joseph I. Lieberman,Robert Menendez,1
6467,Russell D. Feingold,Ron Wyden,1
6478,Russell D. Feingold,Edward Moore Kennedy,1
6479,Russell D. Feingold,Dianne Feinstein,1
6484,Russell D. Feingold,Richard J. Durbin,1
6488,Russell D. Feingold,Christopher John Dodd,1
6495,Russell D. Feingold,Barbara Boxer,1
6510,Russell D. Feingold,Carl Milton Levin,1
6521,Russell D. Feingold,Jon S. Corzine,1
6527,Russell D. Feingold,Joseph I. Lieberman,1
6531,Russell D. Feingold,Deborah Ann Stabenow,1
6535,Russell D. Feingold,John Forbes Kerry,1
6537,Russell D. Feingold,Barbara Ann Mikulski,1
6543,Russell D. Feingold,Barack Obama,1
6549,Russell D. Feingold,Mark Dayton,1
6550,Russell D. Feingold,Frank R. Lautenberg,1
6551,Russell D. Feingold,Herbert H. Kohl,1
6554,Russell D. Feingold,Patrick Joseph Leahy,1
6565,Saxby Chambliss,Mel Martinez,1
6567,Saxby Chambliss,A. Wayne Allard,1
6571,Saxby Chambliss,George F. Allen,1
6573,Saxby Chambliss,Jon Llewellyn Kyl,1
6591,Saxby Chambliss,Pat Roberts,1
6593,Saxby Chambliss,Jim Bunning,1
6608,Saxby Chambliss,Chester Trent Lott,1
6613,Saxby Chambliss,Thad Cochran,1
6614,Saxby Chambliss,John R. Thune,1
6616,Saxby Chambliss,Elizabeth H. Dole,1
6620,Saxby Chambliss,David Vitter,1
6631,Saxby Chambliss,Lindsey O. Graham,1
6639,Saxby Chambliss,Johnny Isakson,1
6658,Saxby Chambliss,Jeff Sessions,1
6663,Saxby Chambliss,Mitch Mcconnell,1
6664,Saxby Chambliss,Richard Burr,1
6670,Lindsey O. Graham,Charles Ernest Grassley,1
6672,Lindsey O. Graham,George F. Allen,1
6674,Lindsey O. Graham,Jon Llewellyn Kyl,1
6683,Lindsey O. Graham,James W. Demint,1
6694,Lindsey O. Graham,Jim Bunning,1
6709,Lindsey O. Graham,Chester Trent Lott,1
6717,Lindsey O. Graham,Elizabeth H. Dole,1
6731,Lindsey O. Graham,Saxby Chambliss,1
6740,Lindsey O. Graham,Johnny Isakson,1
6759,Lindsey O. Graham,Jeff Sessions,1
6765,Lindsey O. Graham,Richard Burr,1
6770,Deborah Ann Stabenow,Ron Wyden,1
6776,Deborah Ann Stabenow,Jesse Francis Bingaman,1
6780,Deborah Ann Stabenow,James Merrill Jeffords,1
6781,Deborah Ann Stabenow,Edward Moore Kennedy,1
6782,Deborah Ann Stabenow,Dianne Feinstein,1
6786,Deborah Ann Stabenow,Paul Spyros Sarbanes,1
6787,Deborah Ann Stabenow,Richard J. Durbin,1
6791,Deborah Ann Stabenow,Christopher John Dodd,1
6792,Deborah Ann Stabenow,Hillary R Clinton,1
6794,Deborah Ann Stabenow,Mary Landrieu,1
6796,Deborah Ann Stabenow,John F. Reed,1
6797,Deborah Ann Stabenow,Maria Cantwell,1
6798,Deborah Ann Stabenow,Barbara Boxer,1
6801,Deborah Ann Stabenow,Ken Salazar,1
6802,Deborah Ann Stabenow,Daniel Kohikina Akaka,1
6806,Deborah Ann Stabenow,Charles E. Schumer,1
6808,Deborah Ann Stabenow,Blanche Lambert Lincoln,1
6811,Deborah Ann Stabenow,Harry M. Reid,1
6812,Deborah Ann Stabenow,Clarence William Nelson,1
6813,Deborah Ann Stabenow,Carl Milton Levin,1
6814,Deborah Ann Stabenow,Patty Murray,1
6819,Deborah Ann Stabenow,Thomas Richard Harkin,1
6820,Deborah Ann Stabenow,Tim Johnson,1
6824,Deborah Ann Stabenow,Jon S. Corzine,1
6826,Deborah Ann Stabenow,Jay Rockefeller,1
6828,Deborah Ann Stabenow,Kent Conrad,1
6830,Deborah Ann Stabenow,Joseph I. Lieberman,1
6831,Deborah Ann Stabenow,Russell D. Feingold,1
6838,Deborah Ann Stabenow,John Forbes Kerry,1
6840,Deborah Ann Stabenow,Barbara Ann Mikulski,1
6842,Deborah Ann Stabenow,Susan Margaret Collins,1
6846,Deborah Ann Stabenow,Barack Obama,1
6851,Deborah Ann Stabenow,Michael Dewine,1
6852,Deborah Ann Stabenow,Mark Dayton,1
6853,Deborah Ann Stabenow,Frank R. Lautenberg,1
6854,Deborah Ann Stabenow,Herbert H. Kohl,1
6856,Deborah Ann Stabenow,E. Benjamin Nelson,1
6857,Deborah Ann Stabenow,Patrick Joseph Leahy,1
6861,Deborah Ann Stabenow,Evan Bayh,1
6862,Deborah Ann Stabenow,Mark Lunsford Pryor,1
6863,Deborah Ann Stabenow,Byron Leslie Dorgan,1
6867,Deborah Ann Stabenow,Robert Menendez,1
6869,Larry Edwin Craig,Pete Vichi Domenici,1
6870,Larry Edwin Craig,A. Wayne Allard,1
6874,Larry Edwin Craig,George F. Allen,1
6879,Larry Edwin Craig,Michael D. Crapo,1
6880,Larry Edwin Craig,Michael B. Enzi,1
6894,Larry Edwin Craig,Pat Roberts,1
6896,Larry Edwin Craig,Jim Bunning,1
6901,Larry Edwin Craig,Jim Inhofe,1
6906,Larry Edwin Craig,John E. Sununu,1
6916,Larry Edwin Craig,Thad Cochran,1
6917,Larry Edwin Craig,John R. Thune,1
6930,Larry Edwin Craig,Lisa Murkowski,1
6949,Larry Edwin Craig,Conrad R. Burns,1
6950,Larry Edwin Craig,Chuck Hagel,1
6960,Larry Edwin Craig,John Ensign,1
6965,Larry Edwin Craig,Craig Thomas,1
7028,Robert Carlyle Byrd,Jay Rockefeller,1
7030,Robert Carlyle Byrd,Kent Conrad,1
7064,Robert Carlyle Byrd,Mark Lunsford Pryor,1
7065,Robert Carlyle Byrd,Byron Leslie Dorgan,1
7071,Robert F. Bennett,Pete Vichi Domenici,1
7096,Robert F. Bennett,Pat Roberts,1
7106,Robert F. Bennett,Orrin Grant Hatch,1
7151,Robert F. Bennett,Conrad R. Burns,1
7168,Robert F. Bennett,Mitch Mcconnell,1
7174,John Forbes Kerry,Ron Wyden,1
7180,John Forbes Kerry,Jesse Francis Bingaman,1
7184,John Forbes Kerry,James Merrill Jeffords,1
7185,John Forbes Kerry,Edward Moore Kennedy,1
7186,John Forbes Kerry,Dianne Feinstein,1
7187,John Forbes Kerry,Olympia J. Snowe,1
7189,John Forbes Kerry,Lincoln D. Chafee,1
7190,John Forbes Kerry,Paul Spyros Sarbanes,1
7191,John Forbes Kerry,Richard J. Durbin,1
7195,John Forbes Kerry,Christopher John Dodd,1
7196,John Forbes Kerry,Hillary R Clinton,1
7198,John Forbes Kerry,Mary Landrieu,1
7200,John Forbes Kerry,John F. Reed,1
7201,John Forbes Kerry,Maria Cantwell,1
7202,John Forbes Kerry,Barbara Boxer,1
7205,John Forbes Kerry,Ken Salazar,1
7206,John Forbes Kerry,Daniel Kohikina Akaka,1
7210,John Forbes Kerry,Charles E. Schumer,1
7216,John Forbes Kerry,Clarence William Nelson,1
7217,John Forbes Kerry,Carl Milton Levin,1
7218,John Forbes Kerry,Patty Murray,1
7223,John Forbes Kerry,Thomas Richard Harkin,1
7224,John Forbes Kerry,Tim Johnson,1
7228,John Forbes Kerry,Jon S. Corzine,1
7234,John Forbes Kerry,Joseph I. Lieberman,1
7235,John Forbes Kerry,Russell D. Feingold,1
7238,John Forbes Kerry,Deborah Ann Stabenow,1
7244,John Forbes Kerry,Barbara Ann Mikulski,1
7250,John Forbes Kerry,Barack Obama,1
7251,John Forbes Kerry,Joseph Robinette Biden,1
7256,John Forbes Kerry,Mark Dayton,1
7257,John Forbes Kerry,Frank R. Lautenberg,1
7258,John Forbes Kerry,Herbert H. Kohl,1
7261,John Forbes Kerry,Patrick Joseph Leahy,1
7265,John Forbes Kerry,Evan Bayh,1
7266,John Forbes Kerry,Mark Lunsford Pryor,1
7271,John Forbes Kerry,Robert Menendez,1
7301,Thomas R. Carper,John F. Reed,1
7335,Thomas R. Carper,Joseph I. Lieberman,1
7345,Thomas R. Carper,Barbara Ann Mikulski,1
7355,Thomas R. Carper,Judd Gregg,1
7359,Thomas R. Carper,Herbert H. Kohl,1
7366,Thomas R. Carper,Evan Bayh,1
7376,Barbara Ann Mikulski,Ron Wyden,1
7382,Barbara Ann Mikulski,Jesse Francis Bingaman,1
7386,Barbara Ann Mikulski,James Merrill Jeffords,1
7387,Barbara Ann Mikulski,Edward Moore Kennedy,1
7388,Barbara Ann Mikulski,Dianne Feinstein,1
7392,Barbara Ann Mikulski,Paul Spyros Sarbanes,1
7393,Barbara Ann Mikulski,Richard J. Durbin,1
7397,Barbara Ann Mikulski,Christopher John Dodd,1
7398,Barbara Ann Mikulski,Hillary R Clinton,1
7400,Barbara Ann Mikulski,Mary Landrieu,1
7402,Barbara Ann Mikulski,John F. Reed,1
7403,Barbara Ann Mikulski,Maria Cantwell,1
7404,Barbara Ann Mikulski,Barbara Boxer,1
7407,Barbara Ann Mikulski,Ken Salazar,1
7408,Barbara Ann Mikulski,Daniel Kohikina Akaka,1
7412,Barbara Ann Mikulski,Charles E. Schumer,1
7414,Barbara Ann Mikulski,Blanche Lambert Lincoln,1
7417,Barbara Ann Mikulski,Harry M. Reid,1
7418,Barbara Ann Mikulski,Clarence William Nelson,1
7419,Barbara Ann Mikulski,Carl Milton Levin,1
7420,Barbara Ann Mikulski,Patty Murray,1
7425,Barbara Ann Mikulski,Thomas Richard Harkin,1
7426,Barbara Ann Mikulski,Tim Johnson,1
7430,Barbara Ann Mikulski,Jon S. Corzine,1
7432,Barbara Ann Mikulski,Jay Rockefeller,1
7436,Barbara Ann Mikulski,Joseph I. Lieberman,1
7437,Barbara Ann Mikulski,Russell D. Feingold,1
7440,Barbara Ann Mikulski,Deborah Ann Stabenow,1
7444,Barbara Ann Mikulski,John Forbes Kerry,1
7445,Barbara Ann Mikulski,Thomas R. Carper,1
7448,Barbara Ann Mikulski,Susan Margaret Collins,1
7450,Barbara Ann Mikulski,Daniel Ken Inouye,1
7452,Barbara Ann Mikulski,Barack Obama,1
7453,Barbara Ann Mikulski,Joseph Robinette Biden,1
7458,Barbara Ann Mikulski,Mark Dayton,1
7459,Barbara Ann Mikulski,Frank R. Lautenberg,1
7460,Barbara Ann Mikulski,Herbert H. Kohl,1
7462,Barbara Ann Mikulski,E. Benjamin Nelson,1
7463,Barbara Ann Mikulski,Patrick Joseph Leahy,1
7467,Barbara Ann Mikulski,Evan Bayh,1
7468,Barbara Ann Mikulski,Mark Lunsford Pryor,1
7469,Barbara Ann Mikulski,Byron Leslie Dorgan,1
7473,Barbara Ann Mikulski,Robert Menendez,1
7474,Johnny Isakson,Mel Martinez,1
7480,Johnny Isakson,George F. Allen,1
7486,Johnny Isakson,Michael B. Enzi,1
7491,Johnny Isakson,James W. Demint,1
7495,Johnny Isakson,Jim Talent,1
7500,Johnny Isakson,Pat Roberts,1
7502,Johnny Isakson,Jim Bunning,1
7506,Johnny Isakson,Lamar Alexander,1
7522,Johnny Isakson,Thad Cochran,1
7523,Johnny Isakson,John R. Thune,1
7525,Johnny Isakson,Elizabeth H. Dole,1
7529,Johnny Isakson,David Vitter,1
7530,Johnny Isakson,John Cornyn,1
7539,Johnny Isakson,Saxby Chambliss,1
7540,Johnny Isakson,Lindsey O. Graham,1
7562,Johnny Isakson,Christopher S. Bond,1
7565,Johnny Isakson,Tom Coburn,1
7567,Johnny Isakson,Jeff Sessions,1
7573,Johnny Isakson,Richard Burr,1
7588,Susan Margaret Collins,James Merrill Jeffords,1
7591,Susan Margaret Collins,Olympia J. Snowe,1
7593,Susan Margaret Collins,Lincoln D. Chafee,1
7597,Susan Margaret Collins,Norm Coleman,1
7599,Susan Margaret Collins,Christopher John Dodd,1
7600,Susan Margaret Collins,Hillary R Clinton,1
7602,Susan Margaret Collins,Mary Landrieu,1
7604,Susan Margaret Collins,John F. Reed,1
7605,Susan Margaret Collins,Maria Cantwell,1
7606,Susan Margaret Collins,Barbara Boxer,1
7616,Susan Margaret Collins,Blanche Lambert Lincoln,1
7622,Susan Margaret Collins,Patty Murray,1
7628,Susan Margaret Collins,Tim Johnson,1
7638,Susan Margaret Collins,Joseph I. Lieberman,1
7642,Susan Margaret Collins,Deborah Ann Stabenow,1
7648,Susan Margaret Collins,Barbara Ann Mikulski,1
7659,Susan Margaret Collins,Michael Dewine,1
7660,Susan Margaret Collins,Mark Dayton,1
7661,Susan Margaret Collins,Frank R. Lautenberg,1
7664,Susan Margaret Collins,E. Benjamin Nelson,1
7669,Susan Margaret Collins,Evan Bayh,1
7670,Susan Margaret Collins,Mark Lunsford Pryor,1
7676,Sam Brownback,Mel Martinez,1
7684,Sam Brownback,Jon Llewellyn Kyl,1
7686,Sam Brownback,Rick Santorum,1
7702,Sam Brownback,Pat Roberts,1
7704,Sam Brownback,Jim Bunning,1
7709,Sam Brownback,Jim Inhofe,1
7727,Sam Brownback,Elizabeth H. Dole,1
7765,Sam Brownback,E. Benjamin Nelson,1
7767,Sam Brownback,Tom Coburn,1
7769,Sam Brownback,Jeff Sessions,1
7774,Sam Brownback,Mitch Mcconnell,1
7796,Daniel Ken Inouye,Paul Spyros Sarbanes,1
7806,Daniel Ken Inouye,John F. Reed,1
7807,Daniel Ken Inouye,Maria Cantwell,1
7808,Daniel Ken Inouye,Barbara Boxer,1
7812,Daniel Ken Inouye,Daniel Kohikina Akaka,1
7819,Daniel Ken Inouye,Theodore F. Stevens,1
7824,Daniel Ken Inouye,Patty Murray,1
7850,Daniel Ken Inouye,Barbara Ann Mikulski,1
7862,Daniel Ken Inouye,Mark Dayton,1
7863,Daniel Ken Inouye,Frank R. Lautenberg,1
7864,Daniel Ken Inouye,Herbert H. Kohl,1
7872,Daniel Ken Inouye,Mark Lunsford Pryor,1
7873,Daniel Ken Inouye,Byron Leslie Dorgan,1
7972,Arlen Specter,Evan Bayh,1
7993,Barack Obama,Edward Moore Kennedy,1
7999,Barack Obama,Richard J. Durbin,1
8003,Barack Obama,Christopher John Dodd,1
8004,Barack Obama,Hillary R Clinton,1
8010,Barack Obama,Barbara Boxer,1
8013,Barack Obama,Ken Salazar,1
8025,Barack Obama,Carl Milton Levin,1
8031,Barack Obama,Thomas Richard Harkin,1
8042,Barack Obama,Joseph I. Lieberman,1
8043,Barack Obama,Russell D. Feingold,1
8046,Barack Obama,Deborah Ann Stabenow,1
8050,Barack Obama,John Forbes Kerry,1
8052,Barack Obama,Barbara Ann Mikulski,1
8059,Barack Obama,Joseph Robinette Biden,1
8064,Barack Obama,Mark Dayton,1
8066,Barack Obama,Herbert H. Kohl,1
8069,Barack Obama,Patrick Joseph Leahy,1
8073,Barack Obama,Evan Bayh,1
8083,Joseph Robinette Biden,Ron Wyden,1
8087,Joseph Robinette Biden,Richard Green Lugar,1
8099,Joseph Robinette Biden,Paul Spyros Sarbanes,1
8100,Joseph Robinette Biden,Richard J. Durbin,1
8104,Joseph Robinette Biden,Christopher John Dodd,1
8109,Joseph Robinette Biden,John F. Reed,1
8110,Joseph Robinette Biden,Maria Cantwell,1
8111,Joseph Robinette Biden,Barbara Boxer,1
8114,Joseph Robinette Biden,Ken Salazar,1
8119,Joseph Robinette Biden,Charles E. Schumer,1
8125,Joseph Robinette Biden,Clarence William Nelson,1
8126,Joseph Robinette Biden,Carl Milton Levin,1
8143,Joseph Robinette Biden,Joseph I. Lieberman,1
8151,Joseph Robinette Biden,John Forbes Kerry,1
8153,Joseph Robinette Biden,Barbara Ann Mikulski,1
8159,Joseph Robinette Biden,Barack Obama,1
8162,Joseph Robinette Biden,Chuck Hagel,1
8166,Joseph Robinette Biden,Frank R. Lautenberg,1
8170,Joseph Robinette Biden,Patrick Joseph Leahy,1
8181,Conrad R. Burns,Mel Martinez,1
8182,Conrad R. Burns,Pete Vichi Domenici,1
8183,Conrad R. Burns,A. Wayne Allard,1
8187,Conrad R. Burns,George F. Allen,1
8192,Conrad R. Burns,Michael D. Crapo,1
8193,Conrad R. Burns,Michael B. Enzi,1
8202,Conrad R. Burns,Jim Talent,1
8207,Conrad R. Burns,Pat Roberts,1
8209,Conrad R. Burns,Jim Bunning,1
8223,Conrad R. Burns,Theodore F. Stevens,1
8224,Conrad R. Burns,Chester Trent Lott,1
8229,Conrad R. Burns,Thad Cochran,1
8230,Conrad R. Burns,John R. Thune,1
8235,Conrad R. Burns,Kay Bailey Hutchison,1
8241,Conrad R. Burns,Max Sieben Baucus,1
8242,Conrad R. Burns,Kent Conrad,1
8243,Conrad R. Burns,Lisa Murkowski,1
8249,Conrad R. Burns,Larry Edwin Craig,1
8251,Conrad R. Burns,Robert F. Bennett,1
8269,Conrad R. Burns,Christopher S. Bond,1
8270,Conrad R. Burns,E. Benjamin Nelson,1
8273,Conrad R. Burns,John Ensign,1
8276,Conrad R. Burns,Mark Lunsford Pryor,1
8277,Conrad R. Burns,Byron Leslie Dorgan,1
8278,Conrad R. Burns,Craig Thomas,1
8282,Chuck Hagel,Mel Martinez,1
8283,Chuck Hagel,Pete Vichi Domenici,1
8286,Chuck Hagel,Charles Ernest Grassley,1
8289,Chuck Hagel,Richard Green Lugar,1
8303,Chuck Hagel,Jim Talent,1
8304,Chuck Hagel,Norm Coleman,1
8308,Chuck Hagel,Pat Roberts,1
8314,Chuck Hagel,Lamar Alexander,1
8320,Chuck Hagel,John E. Sununu,1
8330,Chuck Hagel,Thad Cochran,1
8331,Chuck Hagel,John R. Thune,1
8333,Chuck Hagel,Elizabeth H. Dole,1
8335,Chuck Hagel,Tim Johnson,1
8350,Chuck Hagel,Larry Edwin Craig,1
8362,Chuck Hagel,Joseph Robinette Biden,1
8366,Chuck Hagel,Michael Dewine,1
8371,Chuck Hagel,E. Benjamin Nelson,1
8377,Chuck Hagel,Mark Lunsford Pryor,1
8421,Judd Gregg,John E. Sununu,1
8455,Judd Gregg,Thomas R. Carper,1
8476,Judd Gregg,Jeff Sessions,1
8506,Michael Dewine,Norm Coleman,1
8529,Michael Dewine,Clarence William Nelson,1
8534,Michael Dewine,George V. Voinovich,1
8551,Michael Dewine,Deborah Ann Stabenow,1
8559,Michael Dewine,Susan Margaret Collins,1
8566,Michael Dewine,Chuck Hagel,1
8578,Michael Dewine,Evan Bayh,1
8588,Mark Dayton,Ron Wyden,1
8594,Mark Dayton,Jesse Francis Bingaman,1
8598,Mark Dayton,James Merrill Jeffords,1
8599,Mark Dayton,Edward Moore Kennedy,1
8604,Mark Dayton,Paul Spyros Sarbanes,1
8605,Mark Dayton,Richard J. Durbin,1
8607,Mark Dayton,Norm Coleman,1
8609,Mark Dayton,Christopher John Dodd,1
8610,Mark Dayton,Hillary R Clinton,1
8612,Mark Dayton,Mary Landrieu,1
8614,Mark Dayton,John F. Reed,1
8615,Mark Dayton,Maria Cantwell,1
8616,Mark Dayton,Barbara Boxer,1
8619,Mark Dayton,Ken Salazar,1
8620,Mark Dayton,Daniel Kohikina Akaka,1
8624,Mark Dayton,Charles E. Schumer,1
8626,Mark Dayton,Blanche Lambert Lincoln,1
8629,Mark Dayton,Harry M. Reid,1
8630,Mark Dayton,Clarence William Nelson,1
8631,Mark Dayton,Carl Milton Levin,1
8632,Mark Dayton,Patty Murray,1
8637,Mark Dayton,Thomas Richard Harkin,1
8638,Mark Dayton,Tim Johnson,1
8642,Mark Dayton,Jon S. Corzine,1
8646,Mark Dayton,Kent Conrad,1
8648,Mark Dayton,Joseph I. Lieberman,1
8649,Mark Dayton,Russell D. Feingold,1
8652,Mark Dayton,Deborah Ann Stabenow,1
8656,Mark Dayton,John Forbes Kerry,1
8658,Mark Dayton,Barbara Ann Mikulski,1
8660,Mark Dayton,Susan Margaret Collins,1
8662,Mark Dayton,Daniel Ken Inouye,1
8664,Mark Dayton,Barack Obama,1
8671,Mark Dayton,Frank R. Lautenberg,1
8672,Mark Dayton,Herbert H. Kohl,1
8674,Mark Dayton,E. Benjamin Nelson,1
8675,Mark Dayton,Patrick Joseph Leahy,1
8679,Mark Dayton,Evan Bayh,1
8680,Mark Dayton,Mark Lunsford Pryor,1
8681,Mark Dayton,Byron Leslie Dorgan,1
8699,Frank R. Lautenberg,James Merrill Jeffords,1
8700,Frank R. Lautenberg,Edward Moore Kennedy,1
8701,Frank R. Lautenberg,Dianne Feinstein,1
8705,Frank R. Lautenberg,Paul Spyros Sarbanes,1
8706,Frank R. Lautenberg,Richard J. Durbin,1
8710,Frank R. Lautenberg,Christopher John Dodd,1
8711,Frank R. Lautenberg,Hillary R Clinton,1
8713,Frank R. Lautenberg,Mary Landrieu,1
8715,Frank R. Lautenberg,John F. Reed,1
8716,Frank R. Lautenberg,Maria Cantwell,1
8717,Frank R. Lautenberg,Barbara Boxer,1
8721,Frank R. Lautenberg,Daniel Kohikina Akaka,1
8725,Frank R. Lautenberg,Charles E. Schumer,1
8731,Frank R. Lautenberg,Clarence William Nelson,1
8732,Frank R. Lautenberg,Carl Milton Levin,1
8733,Frank R. Lautenberg,Patty Murray,1
8738,Frank R. Lautenberg,Thomas Richard Harkin,1
8739,Frank R. Lautenberg,Tim Johnson,1
8743,Frank R. Lautenberg,Jon S. Corzine,1
8749,Frank R. Lautenberg,Joseph I. Lieberman,1
8750,Frank R. Lautenberg,Russell D. Feingold,1
8753,Frank R. Lautenberg,Deborah Ann Stabenow,1
8757,Frank R. Lautenberg,John Forbes Kerry,1
8759,Frank R. Lautenberg,Barbara Ann Mikulski,1
8761,Frank R. Lautenberg,Susan Margaret Collins,1
8763,Frank R. Lautenberg,Daniel Ken Inouye,1
8766,Frank R. Lautenberg,Joseph Robinette Biden,1
8771,Frank R. Lautenberg,Mark Dayton,1
8773,Frank R. Lautenberg,Herbert H. Kohl,1
8776,Frank R. Lautenberg,Patrick Joseph Leahy,1
8780,Frank R. Lautenberg,Evan Bayh,1
8781,Frank R. Lautenberg,Mark Lunsford Pryor,1
8786,Frank R. Lautenberg,Robert Menendez,1
8796,Herbert H. Kohl,Jesse Francis Bingaman,1
8801,Herbert H. Kohl,Edward Moore Kennedy,1
8802,Herbert H. Kohl,Dianne Feinstein,1
8806,Herbert H. Kohl,Paul Spyros Sarbanes,1
8807,Herbert H. Kohl,Richard J. Durbin,1
8811,Herbert H. Kohl,Christopher John Dodd,1
8812,Herbert H. Kohl,Hillary R Clinton,1
8814,Herbert H. Kohl,Mary Landrieu,1
8816,Herbert H. Kohl,John F. Reed,1
8817,Herbert H. Kohl,Maria Cantwell,1
8818,Herbert H. Kohl,Barbara Boxer,1
8821,Herbert H. Kohl,Ken Salazar,1
8826,Herbert H. Kohl,Charles E. Schumer,1
8828,Herbert H. Kohl,Blanche Lambert Lincoln,1
8831,Herbert H. Kohl,Harry M. Reid,1
8832,Herbert H. Kohl,Clarence William Nelson,1
8833,Herbert H. Kohl,Carl Milton Levin,1
8834,Herbert H. Kohl,Patty Murray,1
8839,Herbert H. Kohl,Thomas Richard Harkin,1
8840,Herbert H. Kohl,Tim Johnson,1
8846,Herbert H. Kohl,Jay Rockefeller,1
8848,Herbert H. Kohl,Kent Conrad,1
8850,Herbert H. Kohl,Joseph I. Lieberman,1
8851,Herbert H. Kohl,Russell D. Feingold,1
8854,Herbert H. Kohl,Deborah Ann Stabenow,1
8858,Herbert H. Kohl,John Forbes Kerry,1
8859,Herbert H. Kohl,Thomas R. Carper,1
8860,Herbert H. Kohl,Barbara Ann Mikulski,1
8864,Herbert H. Kohl,Daniel Ken Inouye,1
8866,Herbert H. Kohl,Barack Obama,1
8872,Herbert H. Kohl,Mark Dayton,1
8873,Herbert H. Kohl,Frank R. Lautenberg,1
8877,Herbert H. Kohl,Patrick Joseph Leahy,1
8881,Herbert H. Kohl,Evan Bayh,1
8882,Herbert H. Kohl,Mark Lunsford Pryor,1
8883,Herbert H. Kohl,Byron Leslie Dorgan,1
8909,Christopher S. Bond,Jim Talent,1
8914,Christopher S. Bond,Pat Roberts,1
8929,Christopher S. Bond,Blanche Lambert Lincoln,1
8937,Christopher S. Bond,John R. Thune,1
8943,Christopher S. Bond,David Vitter,1
8962,Christopher S. Bond,Johnny Isakson,1
8969,Christopher S. Bond,Conrad R. Burns,1
8983,Christopher S. Bond,Mark Lunsford Pryor,1
8985,Christopher S. Bond,Craig Thomas,1
