,From,To,edge
102185,Betty Mccollum,Grace F. Napolitano,1
102187,Betty Mccollum,Joe Baca,1
102189,Betty Mccollum,Albert R. Wynn,1
102192,Betty Mccollum,Sheila Jackson-Lee,1
102193,Betty Mccollum,Gregory W. Meeks,1
102194,Betty Mccollum,Betty Sutton,1
102195,Betty Mccollum,Maurice D. Hinchey,1
102197,Betty Mccollum,Patrick J. Kennedy,1
102202,Betty Mccollum,Danny K. Davis,1
102206,Betty Mccollum,Timothy H. Bishop,1
102208,Betty Mccollum,Patrick J. Murphy,1
102212,Betty Mccollum,Bob Filner,1
102214,Betty Mccollum,Stephanie Tubbs Jones,1
102217,Betty Mccollum,Nita M. Lowey,1
102219,Betty Mccollum,Carolyn Cheeks Kilpatrick,1
102223,Betty Mccollum,Timothy J. Walz,1
102224,Betty Mccollum,Robert A. Brady,1
102225,Betty Mccollum,John J. Hall,1
102228,Betty Mccollum,Raul M. Grijalva,1
102229,Betty Mccollum,Robert E. Andrews,1
102230,Betty Mccollum,Donna M. Christensen,1
102231,Betty Mccollum,William D. Delahunt,1
102234,Betty Mccollum,Steve Cohen,1
102239,Betty Mccollum,Steven R. Rothman,1
102240,Betty Mccollum,Donald M. Payne,1
102246,Betty Mccollum,Mark Udall,1
102247,Betty Mccollum,Chris Van Hollen,1
102250,Betty Mccollum,Zoe Lofgren,1
102251,Betty Mccollum,Frank Pallone,1
102252,Betty Mccollum,Dennis J. Kucinich,1
102254,Betty Mccollum,Steve Israel,1
102259,Betty Mccollum,Al Green,1
102261,Betty Mccollum,Gene Green,1
102262,Betty Mccollum,Ed Perlmutter,1
102263,Betty Mccollum,Carol Shea-Porter,1
102264,Betty Mccollum,Collin C. Peterson,1
102269,Betty Mccollum,Dale E. Kildee,1
102270,Betty Mccollum,Barney Frank,1
102274,Betty Mccollum,Mazie K. Hirono,1
102275,Betty Mccollum,Stephen F. Lynch,1
102277,Betty Mccollum,John Conyers,1
102283,Betty Mccollum,Paul E. Kanjorski,1
102284,Betty Mccollum,James P. Moran,1
102285,Betty Mccollum,Neil Abercrombie,1
102289,Betty Mccollum,Edward J. Markey,1
102291,Betty Mccollum,Madeleine Z. Bordallo,1
102293,Betty Mccollum,Mike Doyle,1
102295,Betty Mccollum,Earl Blumenauer,1
102296,Betty Mccollum,Henry A. Waxman,1
102297,Betty Mccollum,George Miller,1
102299,Betty Mccollum,Rush D. Holt,1
102300,Betty Mccollum,Robert Wexler,1
102304,Betty Mccollum,Marcy Kaptur,1
102307,Betty Mccollum,Peter A. Defazio,1
102308,Betty Mccollum,Tammy Baldwin,1
102309,Betty Mccollum,Diane E. Watson,1
102310,Betty Mccollum,Jason Altmire,1
102311,Betty Mccollum,Thomas H. Allen,1
102312,Betty Mccollum,Maxine Waters,1
102313,Betty Mccollum,G. K. Butterfield,1
102314,Betty Mccollum,Mike Ross,1
102320,Betty Mccollum,Nick J. Rahall,1
102323,Betty Mccollum,Gary L. Ackerman,1
102324,Betty Mccollum,Andre Carson,1
102327,Betty Mccollum,Rosa Delauro,1
102330,Betty Mccollum,Yvette D. Clarke,1
102332,Betty Mccollum,Jane Harman,1
102336,Betty Mccollum,James R. Langevin,1
102337,Betty Mccollum,William J. Pascrell,1
102343,Betty Mccollum,Rick Boucher,1
102345,Betty Mccollum,Jim Mcdermott,1
102346,Betty Mccollum,Allyson Y. Schwartz,1
102348,Betty Mccollum,Jerrold Nadler,1
102351,Betty Mccollum,James P. Mcgovern,1
102354,Betty Mccollum,Juanita M. Millender-Mcdonald,1
102359,Betty Mccollum,James E. Clyburn,1
102360,Betty Mccollum,Linda T. Sanchez,1
102362,Betty Mccollum,"Henry C. ""Hank"" Johnson",1
102364,Betty Mccollum,Darlene Hooley,1
102365,Betty Mccollum,Lynn Woolsey,1
102366,Betty Mccollum,Norman Dicks,1
102369,Betty Mccollum,Michael A. Arcuri,1
102371,Betty Mccollum,John P. Murtha,1
102374,Betty Mccollum,David R. Obey,1
102376,Betty Mccollum,Xavier Becerra,1
102377,Betty Mccollum,Jesse L. Jackson,1
102380,Betty Mccollum,Anna G. Eshoo,1
102381,Betty Mccollum,Brian Baird,1
102382,Betty Mccollum,Peter Welch,1
102384,Betty Mccollum,Brian Higgins,1
102386,Betty Mccollum,Doris O. Matsui,1
102389,Betty Mccollum,Sanford D. Bishop,1
102391,Betty Mccollum,Brad Sherman,1
102392,Betty Mccollum,Anthony D. Weiner,1
102393,Betty Mccollum,Keith Ellison,1
102396,Betty Mccollum,Joseph Crowley,1
102397,Betty Mccollum,Howard L. Berman,1
102399,Betty Mccollum,John B. Larson,1
102401,Betty Mccollum,Susan A. Davis,1
102402,Betty Mccollum,Charles A. Gonzalez,1
102403,Betty Mccollum,Melissa L. Bean,1
102404,Betty Mccollum,Lois Capps,1
102405,Betty Mccollum,Michael E. Capuano,1
102410,Betty Mccollum,Diana Degette,1
102413,Betty Mccollum,Leonard L. Boswell,1
102414,Betty Mccollum,Wm. Lacy Clay,1
102415,Betty Mccollum,William J. Jefferson,1
102417,Betty Mccollum,Dennis Moore,1
102418,Betty Mccollum,Tim Ryan,1
102419,Betty Mccollum,Sam Farr,1
102423,Betty Mccollum,Victor F. Snyder,1
102424,Betty Mccollum,Hilda L. Solis,1
102425,Betty Mccollum,Pete Stark,1
102427,Betty Mccollum,Edolphus Towns,1
102428,Betty Mccollum,Ed Pastor,1
102432,Betty Mccollum,Daniel William Lipinski,1
102440,Betty Mccollum,Martin T. Meehan,1
102442,Betty Mccollum,Loretta Sanchez,1
102443,Betty Mccollum,David Wu,1
102444,Betty Mccollum,Artur Davis,1
102446,Betty Mccollum,John Lewis,1
102447,Betty Mccollum,James L. Oberstar,1
102448,Betty Mccollum,Silvestre Reyes,1
102453,Betty Mccollum,Jim Ramstad,1
102456,Betty Mccollum,Nydia M. Velazquez,1
102462,Betty Mccollum,Adam Smith,1
102463,Betty Mccollum,Ron Kind,1
102465,Betty Mccollum,Harry E. Mitchell,1
102469,Betty Mccollum,Rick Larsen,1
102470,Betty Mccollum,John W. Olver,1
102475,Betty Mccollum,John F. Tierney,1
102477,Betty Mccollum,Albio Sires,1
102479,Betty Mccollum,Lucille Roybal-Allard,1
102481,Betty Mccollum,Lloyd Doggett,1
102483,Betty Mccollum,Michael M. Honda,1
102487,Betty Mccollum,Luis V. Gutierrez,1
102490,Betty Mccollum,John P. Sarbanes,1
102499,Betty Mccollum,Ellen O. Tauscher,1
102500,Betty Mccollum,Tom Udall,1
102501,Betty Mccollum,Ron Klein,1
102507,Betty Mccollum,David Loebsack,1
102508,Betty Mccollum,Richard E. Neal,1
102509,Betty Mccollum,David E. Price,1
102510,Betty Mccollum,Jerry F. Costello,1
102511,Betty Mccollum,Steve Kagen,1
102512,Betty Mccollum,Sander M. Levin,1
102514,Betty Mccollum,Bruce L. Braley,1
102515,Betty Mccollum,Paul W. Hodes,1
102520,Betty Mccollum,Michael H. Michaud,1
102521,Betty Mccollum,Ruben Hinojosa,1
102525,Betty Mccollum,Bob Etheridge,1
102526,Betty Mccollum,"Robert C. ""Bobby"" Scott",1
102530,Betty Mccollum,Gwen Moore,1
102531,Betty Mccollum,Debbie Wasserman Schultz,1
102543,Betty Mccollum,Corrine Brown,1
102548,Betty Mccollum,Joe Courtney,1
102552,Betty Mccollum,C. A. Dutch Ruppersberger,1
102553,Betty Mccollum,Kathy Castor,1
102554,Betty Mccollum,Christopher Murphy,1
102557,Betty Mccollum,Ben Chandler,1
102558,Betty Mccollum,Chaka Fattah,1
102559,Betty Mccollum,Michael R. Mcnulty,1
102560,Betty Mccollum,Ciro D. Rodriguez,1
102562,Betty Mccollum,Julia Carson,1
102563,Betty Mccollum,Jerry Mcnerney,1
102565,Betty Mccollum,Joe Sestak,1
102567,Betty Mccollum,John A. Yarmuth,1
102571,Betty Mccollum,David Scott,1
102577,Betty Mccollum,Phil Hare,1
102586,Betty Mccollum,Brad Miller,1
102589,Betty Mccollum,Melvin Watt,1
102596,Betty Mccollum,Niki Tsongas,1
102604,Kirsten E. Gillibrand,Louise M. Slaughter,1
102608,Kirsten E. Gillibrand,Adam B. Schiff,1
102610,Kirsten E. Gillibrand,Russ Carnahan,1
102611,Kirsten E. Gillibrand,Shelley Berkley,1
102613,Kirsten E. Gillibrand,Carolyn B. Maloney,1
102616,Kirsten E. Gillibrand,Jose E. Serrano,1
102618,Kirsten E. Gillibrand,Carolyn Mccarthy,1
102619,Kirsten E. Gillibrand,Christopher P. Carney,1
102624,Kirsten E. Gillibrand,Rahm Emanuel,1
102628,Kirsten E. Gillibrand,James H. Cooper,1
102632,Kirsten E. Gillibrand,Eliot L. Engel,1
102640,Kirsten E. Gillibrand,Stephanie Herseth Sandlin,1
102646,Kirsten E. Gillibrand,Betty Sutton,1
102647,Kirsten E. Gillibrand,Maurice D. Hinchey,1
102649,Kirsten E. Gillibrand,Patrick J. Kennedy,1
102658,Kirsten E. Gillibrand,Timothy H. Bishop,1
102659,Kirsten E. Gillibrand,Lincoln Davis,1
102660,Kirsten E. Gillibrand,Patrick J. Murphy,1
102664,Kirsten E. Gillibrand,Bob Filner,1
102669,Kirsten E. Gillibrand,Nita M. Lowey,1
102672,Kirsten E. Gillibrand,Solomon P. Ortiz,1
102675,Kirsten E. Gillibrand,Timothy J. Walz,1
102676,Kirsten E. Gillibrand,Robert A. Brady,1
102677,Kirsten E. Gillibrand,John J. Hall,1
102681,Kirsten E. Gillibrand,Robert E. Andrews,1
102683,Kirsten E. Gillibrand,William D. Delahunt,1
102691,Kirsten E. Gillibrand,Steven R. Rothman,1
102693,Kirsten E. Gillibrand,Mike Thompson,1
102694,Kirsten E. Gillibrand,"John R. ""Randy"" Kuhl",1
102698,Kirsten E. Gillibrand,Mark Udall,1
102699,Kirsten E. Gillibrand,Chris Van Hollen,1
102701,Kirsten E. Gillibrand,Bart Gordon,1
102706,Kirsten E. Gillibrand,Steve Israel,1
102712,Kirsten E. Gillibrand,Allen Jr. Boyd,1
102714,Kirsten E. Gillibrand,Ed Perlmutter,1
102715,Kirsten E. Gillibrand,Carol Shea-Porter,1
102716,Kirsten E. Gillibrand,Collin C. Peterson,1
102721,Kirsten E. Gillibrand,Dale E. Kildee,1
102727,Kirsten E. Gillibrand,Stephen F. Lynch,1
102728,Kirsten E. Gillibrand,Ike Skelton,1
102737,Kirsten E. Gillibrand,Neil Abercrombie,1
102745,Kirsten E. Gillibrand,Mike Doyle,1
102746,Kirsten E. Gillibrand,John Barrow,1
102756,Kirsten E. Gillibrand,Marcy Kaptur,1
102757,Kirsten E. Gillibrand,Bart Stupak,1
102760,Kirsten E. Gillibrand,Tammy Baldwin,1
102762,Kirsten E. Gillibrand,Jason Altmire,1
102763,Kirsten E. Gillibrand,Thomas H. Allen,1
102766,Kirsten E. Gillibrand,Mike Ross,1
102775,Kirsten E. Gillibrand,Gary L. Ackerman,1
102778,Kirsten E. Gillibrand,Gabrielle Giffords,1
102779,Kirsten E. Gillibrand,Rosa Delauro,1
102784,Kirsten E. Gillibrand,Jane Harman,1
102788,Kirsten E. Gillibrand,James R. Langevin,1
102795,Kirsten E. Gillibrand,Rick Boucher,1
102798,Kirsten E. Gillibrand,Allyson Y. Schwartz,1
102800,Kirsten E. Gillibrand,Jerrold Nadler,1
102814,Kirsten E. Gillibrand,"Henry C. ""Hank"" Johnson",1
102815,Kirsten E. Gillibrand,Dennis A. Cardoza,1
102818,Kirsten E. Gillibrand,Norman Dicks,1
102821,Kirsten E. Gillibrand,Michael A. Arcuri,1
102823,Kirsten E. Gillibrand,John P. Murtha,1
102832,Kirsten E. Gillibrand,Anna G. Eshoo,1
102833,Kirsten E. Gillibrand,Brian Baird,1
102834,Kirsten E. Gillibrand,Peter Welch,1
102836,Kirsten E. Gillibrand,Brian Higgins,1
102838,Kirsten E. Gillibrand,Doris O. Matsui,1
102839,Kirsten E. Gillibrand,Dan Boren,1
102841,Kirsten E. Gillibrand,Sanford D. Bishop,1
102844,Kirsten E. Gillibrand,Anthony D. Weiner,1
102847,Kirsten E. Gillibrand,Zachary T. Space,1
102848,Kirsten E. Gillibrand,Joseph Crowley,1
102851,Kirsten E. Gillibrand,John B. Larson,1
102853,Kirsten E. Gillibrand,Susan A. Davis,1
102855,Kirsten E. Gillibrand,Melissa L. Bean,1
102856,Kirsten E. Gillibrand,Lois Capps,1
102861,Kirsten E. Gillibrand,John T. Salazar,1
102862,Kirsten E. Gillibrand,Diana Degette,1
102865,Kirsten E. Gillibrand,Leonard L. Boswell,1
102869,Kirsten E. Gillibrand,Dennis Moore,1
102870,Kirsten E. Gillibrand,Tim Ryan,1
102874,Kirsten E. Gillibrand,Heath Shuler,1
102875,Kirsten E. Gillibrand,Victor F. Snyder,1
102878,Kirsten E. Gillibrand,John Tanner,1
102881,Kirsten E. Gillibrand,Thomas M. Reynolds,1
102886,Kirsten E. Gillibrand,Marion Berry,1
102889,Kirsten E. Gillibrand,Robert E. Cramer,1
102891,Kirsten E. Gillibrand,Jim Marshall,1
102892,Kirsten E. Gillibrand,Martin T. Meehan,1
102894,Kirsten E. Gillibrand,Loretta Sanchez,1
102903,Kirsten E. Gillibrand,Jim Matheson,1
102904,Kirsten E. Gillibrand,Charlie Melancon,1
102908,Kirsten E. Gillibrand,Nydia M. Velazquez,1
102914,Kirsten E. Gillibrand,Adam Smith,1
102915,Kirsten E. Gillibrand,Ron Kind,1
102917,Kirsten E. Gillibrand,Harry E. Mitchell,1
102921,Kirsten E. Gillibrand,Rick Larsen,1
102922,Kirsten E. Gillibrand,John W. Olver,1
102927,Kirsten E. Gillibrand,John F. Tierney,1
102929,Kirsten E. Gillibrand,Albio Sires,1
102940,Kirsten E. Gillibrand,Tim Holden,1
102942,Kirsten E. Gillibrand,John P. Sarbanes,1
102943,Kirsten E. Gillibrand,Peter J. Visclosky,1
102944,Kirsten E. Gillibrand,Brad Ellsworth,1
102946,Kirsten E. Gillibrand,Earl Pomeroy,1
102951,Kirsten E. Gillibrand,Ellen O. Tauscher,1
102952,Kirsten E. Gillibrand,Tom Udall,1
102953,Kirsten E. Gillibrand,Ron Klein,1
102956,Kirsten E. Gillibrand,Joe Donnelly,1
102958,Kirsten E. Gillibrand,Frank A. Lobiondo,1
102959,Kirsten E. Gillibrand,David Loebsack,1
102960,Kirsten E. Gillibrand,Richard E. Neal,1
102962,Kirsten E. Gillibrand,Jerry F. Costello,1
102963,Kirsten E. Gillibrand,Steve Kagen,1
102964,Kirsten E. Gillibrand,Sander M. Levin,1
102966,Kirsten E. Gillibrand,Bruce L. Braley,1
102967,Kirsten E. Gillibrand,Paul W. Hodes,1
102970,Kirsten E. Gillibrand,John M. Mchugh,1
102972,Kirsten E. Gillibrand,Michael H. Michaud,1
102977,Kirsten E. Gillibrand,Bob Etheridge,1
102983,Kirsten E. Gillibrand,Debbie Wasserman Schultz,1
102984,Kirsten E. Gillibrand,Charles A. Wilson,1
102985,Kirsten E. Gillibrand,James T. Walsh,1
102989,Kirsten E. Gillibrand,Baron P. Hill,1
102991,Kirsten E. Gillibrand,Nancy E. Boyda,1
102998,Kirsten E. Gillibrand,Tim Mahoney,1
103000,Kirsten E. Gillibrand,Joe Courtney,1
103004,Kirsten E. Gillibrand,C. A. Dutch Ruppersberger,1
103005,Kirsten E. Gillibrand,Kathy Castor,1
103006,Kirsten E. Gillibrand,Christopher Murphy,1
103009,Kirsten E. Gillibrand,Ben Chandler,1
103011,Kirsten E. Gillibrand,Michael R. Mcnulty,1
103012,Kirsten E. Gillibrand,Ciro D. Rodriguez,1
103015,Kirsten E. Gillibrand,Jerry Mcnerney,1
103017,Kirsten E. Gillibrand,Joe Sestak,1
103019,Kirsten E. Gillibrand,John A. Yarmuth,1
103025,Kirsten E. Gillibrand,Chet Edwards,1
103029,Kirsten E. Gillibrand,Phil Hare,1
103030,Kirsten E. Gillibrand,Nick Lampson,1
103039,Kirsten E. Gillibrand,Mike Mcintyre,1
103048,Kirsten E. Gillibrand,Niki Tsongas,1
103056,Anna G. Eshoo,Louise M. Slaughter,1
103057,Anna G. Eshoo,Barbara Lee,1
103058,Anna G. Eshoo,Tom Lantos,1
103060,Anna G. Eshoo,Adam B. Schiff,1
103061,Anna G. Eshoo,Janice D. Schakowsky,1
103062,Anna G. Eshoo,Russ Carnahan,1
103063,Anna G. Eshoo,Shelley Berkley,1
103065,Anna G. Eshoo,Carolyn B. Maloney,1
103066,Anna G. Eshoo,Bobby L. Rush,1
103068,Anna G. Eshoo,Jose E. Serrano,1
103069,Anna G. Eshoo,Christopher Shays,1
103070,Anna G. Eshoo,Carolyn Mccarthy,1
103072,Anna G. Eshoo,Emanuel Cleaver,1
103073,Anna G. Eshoo,Alcee L. Hastings,1
103076,Anna G. Eshoo,Rahm Emanuel,1
103081,Anna G. Eshoo,Jay Inslee,1
103082,Anna G. Eshoo,Eleanor Holmes Norton,1
103084,Anna G. Eshoo,Eliot L. Engel,1
103085,Anna G. Eshoo,Elijah E. Cummings,1
103089,Anna G. Eshoo,Grace F. Napolitano,1
103091,Anna G. Eshoo,Joe Baca,1
103093,Anna G. Eshoo,Albert R. Wynn,1
103098,Anna G. Eshoo,Betty Sutton,1
103099,Anna G. Eshoo,Maurice D. Hinchey,1
103101,Anna G. Eshoo,Patrick J. Kennedy,1
103106,Anna G. Eshoo,Danny K. Davis,1
103110,Anna G. Eshoo,Timothy H. Bishop,1
103113,Anna G. Eshoo,Heather Wilson,1
103116,Anna G. Eshoo,Bob Filner,1
103118,Anna G. Eshoo,Stephanie Tubbs Jones,1
103121,Anna G. Eshoo,Nita M. Lowey,1
103123,Anna G. Eshoo,Carolyn Cheeks Kilpatrick,1
103129,Anna G. Eshoo,John J. Hall,1
103132,Anna G. Eshoo,Raul M. Grijalva,1
103133,Anna G. Eshoo,Robert E. Andrews,1
103135,Anna G. Eshoo,William D. Delahunt,1
103138,Anna G. Eshoo,Steve Cohen,1
103143,Anna G. Eshoo,Steven R. Rothman,1
103144,Anna G. Eshoo,Donald M. Payne,1
103145,Anna G. Eshoo,Mike Thompson,1
103148,Anna G. Eshoo,John D. Dingell,1
103150,Anna G. Eshoo,Mark Udall,1
103151,Anna G. Eshoo,Chris Van Hollen,1
103153,Anna G. Eshoo,Bart Gordon,1
103154,Anna G. Eshoo,Zoe Lofgren,1
103155,Anna G. Eshoo,Frank Pallone,1
103156,Anna G. Eshoo,Dennis J. Kucinich,1
103158,Anna G. Eshoo,Steve Israel,1
103165,Anna G. Eshoo,Gene Green,1
103166,Anna G. Eshoo,Ed Perlmutter,1
103167,Anna G. Eshoo,Carol Shea-Porter,1
103172,Anna G. Eshoo,Mike Ferguson,1
103173,Anna G. Eshoo,Dale E. Kildee,1
103174,Anna G. Eshoo,Barney Frank,1
103178,Anna G. Eshoo,Mazie K. Hirono,1
103179,Anna G. Eshoo,Stephen F. Lynch,1
103183,Anna G. Eshoo,Mary Bono,1
103188,Anna G. Eshoo,James P. Moran,1
103189,Anna G. Eshoo,Neil Abercrombie,1
103193,Anna G. Eshoo,Edward J. Markey,1
103197,Anna G. Eshoo,Mike Doyle,1
103199,Anna G. Eshoo,Earl Blumenauer,1
103200,Anna G. Eshoo,Henry A. Waxman,1
103201,Anna G. Eshoo,George Miller,1
103203,Anna G. Eshoo,Rush D. Holt,1
103204,Anna G. Eshoo,Robert Wexler,1
103206,Anna G. Eshoo,Nancy Pelosi,1
103208,Anna G. Eshoo,Marcy Kaptur,1
103209,Anna G. Eshoo,Bart Stupak,1
103211,Anna G. Eshoo,Peter A. Defazio,1
103212,Anna G. Eshoo,Tammy Baldwin,1
103213,Anna G. Eshoo,Diane E. Watson,1
103214,Anna G. Eshoo,Jason Altmire,1
103215,Anna G. Eshoo,Thomas H. Allen,1
103216,Anna G. Eshoo,Maxine Waters,1
103224,Anna G. Eshoo,Nick J. Rahall,1
103227,Anna G. Eshoo,Gary L. Ackerman,1
103230,Anna G. Eshoo,Gabrielle Giffords,1
103231,Anna G. Eshoo,Rosa Delauro,1
103234,Anna G. Eshoo,Yvette D. Clarke,1
103236,Anna G. Eshoo,Jane Harman,1
103240,Anna G. Eshoo,James R. Langevin,1
103241,Anna G. Eshoo,William J. Pascrell,1
103247,Anna G. Eshoo,Rick Boucher,1
103249,Anna G. Eshoo,Jim Mcdermott,1
103250,Anna G. Eshoo,Allyson Y. Schwartz,1
103252,Anna G. Eshoo,Jerrold Nadler,1
103255,Anna G. Eshoo,James P. Mcgovern,1
103258,Anna G. Eshoo,Juanita M. Millender-Mcdonald,1
103264,Anna G. Eshoo,Linda T. Sanchez,1
103266,Anna G. Eshoo,"Henry C. ""Hank"" Johnson",1
103267,Anna G. Eshoo,Dennis A. Cardoza,1
103268,Anna G. Eshoo,Darlene Hooley,1
103269,Anna G. Eshoo,Lynn Woolsey,1
103270,Anna G. Eshoo,Norman Dicks,1
103273,Anna G. Eshoo,Michael A. Arcuri,1
103275,Anna G. Eshoo,John P. Murtha,1
103280,Anna G. Eshoo,Xavier Becerra,1
103281,Anna G. Eshoo,Jesse L. Jackson,1
103282,Anna G. Eshoo,Betty Mccollum,1
103283,Anna G. Eshoo,Kirsten E. Gillibrand,1
103285,Anna G. Eshoo,Brian Baird,1
103286,Anna G. Eshoo,Peter Welch,1
103288,Anna G. Eshoo,Brian Higgins,1
103290,Anna G. Eshoo,Doris O. Matsui,1
103295,Anna G. Eshoo,Brad Sherman,1
103296,Anna G. Eshoo,Anthony D. Weiner,1
103297,Anna G. Eshoo,Keith Ellison,1
103300,Anna G. Eshoo,Joseph Crowley,1
103301,Anna G. Eshoo,Howard L. Berman,1
103303,Anna G. Eshoo,John B. Larson,1
103305,Anna G. Eshoo,Susan A. Davis,1
103306,Anna G. Eshoo,Charles A. Gonzalez,1
103307,Anna G. Eshoo,Melissa L. Bean,1
103308,Anna G. Eshoo,Lois Capps,1
103309,Anna G. Eshoo,Michael E. Capuano,1
103314,Anna G. Eshoo,Diana Degette,1
103317,Anna G. Eshoo,Leonard L. Boswell,1
103318,Anna G. Eshoo,Wm. Lacy Clay,1
103321,Anna G. Eshoo,Dennis Moore,1
103322,Anna G. Eshoo,Tim Ryan,1
103323,Anna G. Eshoo,Sam Farr,1
103328,Anna G. Eshoo,Hilda L. Solis,1
103329,Anna G. Eshoo,Pete Stark,1
103331,Anna G. Eshoo,Edolphus Towns,1
103332,Anna G. Eshoo,Ed Pastor,1
103336,Anna G. Eshoo,Daniel William Lipinski,1
103344,Anna G. Eshoo,Martin T. Meehan,1
103346,Anna G. Eshoo,Loretta Sanchez,1
103347,Anna G. Eshoo,David Wu,1
103350,Anna G. Eshoo,John Lewis,1
103351,Anna G. Eshoo,James L. Oberstar,1
103352,Anna G. Eshoo,Silvestre Reyes,1
103355,Anna G. Eshoo,Jim Matheson,1
103360,Anna G. Eshoo,Nydia M. Velazquez,1
103366,Anna G. Eshoo,Adam Smith,1
103367,Anna G. Eshoo,Ron Kind,1
103373,Anna G. Eshoo,Rick Larsen,1
103374,Anna G. Eshoo,John W. Olver,1
103379,Anna G. Eshoo,John F. Tierney,1
103381,Anna G. Eshoo,Albio Sires,1
103383,Anna G. Eshoo,Lucille Roybal-Allard,1
103385,Anna G. Eshoo,Lloyd Doggett,1
103387,Anna G. Eshoo,Michael M. Honda,1
103391,Anna G. Eshoo,Luis V. Gutierrez,1
103394,Anna G. Eshoo,John P. Sarbanes,1
103403,Anna G. Eshoo,Ellen O. Tauscher,1
103404,Anna G. Eshoo,Tom Udall,1
103411,Anna G. Eshoo,David Loebsack,1
103412,Anna G. Eshoo,Richard E. Neal,1
103413,Anna G. Eshoo,David E. Price,1
103415,Anna G. Eshoo,Steve Kagen,1
103416,Anna G. Eshoo,Sander M. Levin,1
103418,Anna G. Eshoo,Bruce L. Braley,1
103419,Anna G. Eshoo,Paul W. Hodes,1
103424,Anna G. Eshoo,Michael H. Michaud,1
103425,Anna G. Eshoo,Ruben Hinojosa,1
103434,Anna G. Eshoo,Gwen Moore,1
103435,Anna G. Eshoo,Debbie Wasserman Schultz,1
103452,Anna G. Eshoo,Joe Courtney,1
103456,Anna G. Eshoo,C. A. Dutch Ruppersberger,1
103457,Anna G. Eshoo,Kathy Castor,1
103458,Anna G. Eshoo,Christopher Murphy,1
103461,Anna G. Eshoo,Ben Chandler,1
103462,Anna G. Eshoo,Chaka Fattah,1
103463,Anna G. Eshoo,Michael R. Mcnulty,1
103466,Anna G. Eshoo,Julia Carson,1
103467,Anna G. Eshoo,Jerry Mcnerney,1
103469,Anna G. Eshoo,Joe Sestak,1
103471,Anna G. Eshoo,John A. Yarmuth,1
103480,Anna G. Eshoo,Jim Costa,1
103481,Anna G. Eshoo,Phil Hare,1
103490,Anna G. Eshoo,Brad Miller,1
103495,Anna G. Eshoo,Laura Richardson,1
103500,Anna G. Eshoo,Niki Tsongas,1
103505,Anna G. Eshoo,Jackie Speier,1
103508,Brian Baird,Louise M. Slaughter,1
103512,Brian Baird,Adam B. Schiff,1
103514,Brian Baird,Russ Carnahan,1
103515,Brian Baird,Shelley Berkley,1
103517,Brian Baird,Carolyn B. Maloney,1
103524,Brian Baird,Emanuel Cleaver,1
103532,Brian Baird,James H. Cooper,1
103533,Brian Baird,Jay Inslee,1
103541,Brian Baird,Grace F. Napolitano,1
103551,Brian Baird,Maurice D. Hinchey,1
103553,Brian Baird,Patrick J. Kennedy,1
103562,Brian Baird,Timothy H. Bishop,1
103564,Brian Baird,Patrick J. Murphy,1
103568,Brian Baird,Bob Filner,1
103579,Brian Baird,Timothy J. Walz,1
103587,Brian Baird,William D. Delahunt,1
103595,Brian Baird,Steven R. Rothman,1
103597,Brian Baird,Mike Thompson,1
103602,Brian Baird,Mark Udall,1
103603,Brian Baird,Chris Van Hollen,1
103605,Brian Baird,Bart Gordon,1
103610,Brian Baird,Steve Israel,1
103618,Brian Baird,Ed Perlmutter,1
103625,Brian Baird,Dale E. Kildee,1
103630,Brian Baird,Mazie K. Hirono,1
103631,Brian Baird,Stephen F. Lynch,1
103640,Brian Baird,James P. Moran,1
103641,Brian Baird,Neil Abercrombie,1
103645,Brian Baird,Edward J. Markey,1
103649,Brian Baird,Mike Doyle,1
103650,Brian Baird,John Barrow,1
103651,Brian Baird,Earl Blumenauer,1
103652,Brian Baird,Henry A. Waxman,1
103653,Brian Baird,George Miller,1
103655,Brian Baird,Rush D. Holt,1
103663,Brian Baird,Peter A. Defazio,1
103664,Brian Baird,Tammy Baldwin,1
103666,Brian Baird,Jason Altmire,1
103667,Brian Baird,Thomas H. Allen,1
103670,Brian Baird,Mike Ross,1
103676,Brian Baird,Nick J. Rahall,1
103679,Brian Baird,Gary L. Ackerman,1
103682,Brian Baird,Gabrielle Giffords,1
103683,Brian Baird,Rosa Delauro,1
103688,Brian Baird,Jane Harman,1
103692,Brian Baird,James R. Langevin,1
103693,Brian Baird,William J. Pascrell,1
103697,Brian Baird,David G. Reichert,1
103701,Brian Baird,Jim Mcdermott,1
103702,Brian Baird,Allyson Y. Schwartz,1
103704,Brian Baird,Jerrold Nadler,1
103720,Brian Baird,Darlene Hooley,1
103722,Brian Baird,Norman Dicks,1
103725,Brian Baird,Michael A. Arcuri,1
103730,Brian Baird,David R. Obey,1
103733,Brian Baird,Jesse L. Jackson,1
103734,Brian Baird,Betty Mccollum,1
103735,Brian Baird,Kirsten E. Gillibrand,1
103736,Brian Baird,Anna G. Eshoo,1
103738,Brian Baird,Peter Welch,1
103740,Brian Baird,Brian Higgins,1
103742,Brian Baird,Doris O. Matsui,1
103755,Brian Baird,John B. Larson,1
103757,Brian Baird,Susan A. Davis,1
103760,Brian Baird,Lois Capps,1
103761,Brian Baird,Michael E. Capuano,1
103765,Brian Baird,John T. Salazar,1
103766,Brian Baird,Diana Degette,1
103769,Brian Baird,Leonard L. Boswell,1
