,From,To,edge
7354,Tim Johnson,Lisa Murkowski,1
7356,Tim Johnson,Mary Landrieu,1
7359,Tim Johnson,Barbara Ann Mikulski,1
7363,Tim Johnson,Harry M. Reid,1
7368,Tim Johnson,Patty Murray,1
7376,Tim Johnson,Thad Cochran,1
7377,Tim Johnson,Frank R. Lautenberg,1
7380,Tim Johnson,Jay Rockefeller,1
7388,Tim Johnson,Mark Dayton,1
7391,Tim Johnson,Byron Leslie Dorgan,1
7399,Tim Johnson,Mark Lunsford Pryor,1
7429,Jon Llewellyn Kyl,John Ensign,1
7430,Jon Llewellyn Kyl,Donald Lee Nickles,1
7436,Jon Llewellyn Kyl,Jim Inhofe,1
7457,Jon Llewellyn Kyl,Sam Brownback,1
7482,Jon Llewellyn Kyl,Rick Santorum,1
7483,Jon Llewellyn Kyl,Mitch Mcconnell,1
7485,Jon Llewellyn Kyl,Saxby Chambliss,1
7490,Jon Llewellyn Kyl,Jim Bunning,1
7492,Jon Llewellyn Kyl,John Cornyn,1
7494,Jon Llewellyn Kyl,Jeff Sessions,1
7503,Chester Trent Lott,Lindsey O. Graham,1
7526,Chester Trent Lott,Richard Craig Shelby,1
7536,Chester Trent Lott,Jim Inhofe,1
7548,Chester Trent Lott,Kay Bailey Hutchison,1
7576,Chester Trent Lott,Thad Cochran,1
7585,Chester Trent Lott,Saxby Chambliss,1
7590,Chester Trent Lott,Jim Bunning,1
7592,Chester Trent Lott,John Cornyn,1
7593,Chester Trent Lott,George F. Allen,1
7594,Chester Trent Lott,Jeff Sessions,1
7597,Chester Trent Lott,Elizabeth H. Dole,1
7609,Thad Cochran,Conrad R. Burns,1
7622,Thad Cochran,Blanche Lambert Lincoln,1
7656,Thad Cochran,Mary Landrieu,1
7666,Thad Cochran,Jim Talent,1
7673,Thad Cochran,Tim Johnson,1
7675,Thad Cochran,Chester Trent Lott,1
7685,Thad Cochran,Saxby Chambliss,1
7686,Thad Cochran,Robert F. Bennett,1
7690,Thad Cochran,Jim Bunning,1
7693,Thad Cochran,George F. Allen,1
7695,Thad Cochran,Zell Miller,1
7698,Thad Cochran,Peter Fitzgerald,1
7704,Frank R. Lautenberg,Joseph Robinette Biden,1
7707,Frank R. Lautenberg,Richard J. Durbin,1
7710,Frank R. Lautenberg,Patrick Joseph Leahy,1
7715,Frank R. Lautenberg,John Forbes Kerry,1
7717,Frank R. Lautenberg,Jon S. Corzine,1
7723,Frank R. Lautenberg,Herbert H. Kohl,1
7724,Frank R. Lautenberg,Maria Cantwell,1
7731,Frank R. Lautenberg,Paul Spyros Sarbanes,1
7732,Frank R. Lautenberg,Dianne Feinstein,1
7738,Frank R. Lautenberg,Charles E. Schumer,1
7741,Frank R. Lautenberg,Daniel Kohikina Akaka,1
7744,Frank R. Lautenberg,Deborah Ann Stabenow,1
7747,Frank R. Lautenberg,Joseph I. Lieberman,1
7751,Frank R. Lautenberg,Christopher John Dodd,1
7752,Frank R. Lautenberg,Edward Moore Kennedy,1
7756,Frank R. Lautenberg,Mary Landrieu,1
7759,Frank R. Lautenberg,Barbara Ann Mikulski,1
7760,Frank R. Lautenberg,Barbara Boxer,1
7763,Frank R. Lautenberg,Harry M. Reid,1
7765,Frank R. Lautenberg,Hillary R Clinton,1
7768,Frank R. Lautenberg,Patty Murray,1
7769,Frank R. Lautenberg,Carl Milton Levin,1
7771,Frank R. Lautenberg,James Merrill Jeffords,1
7773,Frank R. Lautenberg,Tim Johnson,1
7778,Frank R. Lautenberg,Ron Wyden,1
7781,Frank R. Lautenberg,John Edwards,1
7787,Frank R. Lautenberg,Lincoln D. Chafee,1
7788,Frank R. Lautenberg,Mark Dayton,1
7789,Frank R. Lautenberg,Thomas R. Carper,1
7796,Frank R. Lautenberg,John F. Reed,1
7799,Frank R. Lautenberg,Mark Lunsford Pryor,1
7804,Ron Wyden,Joseph Robinette Biden,1
7807,Ron Wyden,Richard J. Durbin,1
7815,Ron Wyden,John Forbes Kerry,1
7817,Ron Wyden,Jon S. Corzine,1
7823,Ron Wyden,Herbert H. Kohl,1
7824,Ron Wyden,Maria Cantwell,1
7832,Ron Wyden,Dianne Feinstein,1
7844,Ron Wyden,Deborah Ann Stabenow,1
7847,Ron Wyden,Joseph I. Lieberman,1
7851,Ron Wyden,Christopher John Dodd,1
7860,Ron Wyden,Barbara Boxer,1
7863,Ron Wyden,Harry M. Reid,1
7868,Ron Wyden,Patty Murray,1
7870,Ron Wyden,Russell D. Feingold,1
7877,Ron Wyden,Frank R. Lautenberg,1
7884,Ron Wyden,Gordon H. Smith,1
7889,Ron Wyden,Thomas R. Carper,1
7920,Robert Carlyle Byrd,Evan Bayh,1
8014,Jay Rockefeller,Thomas Richard Harkin,1
8015,Jay Rockefeller,John Forbes Kerry,1
8016,Jay Rockefeller,Jesse Francis Bingaman,1
8044,Jay Rockefeller,Deborah Ann Stabenow,1
8059,Jay Rockefeller,Barbara Ann Mikulski,1
8072,Jay Rockefeller,Max Sieben Baucus,1
8073,Jay Rockefeller,Tim Johnson,1
8089,Jay Rockefeller,Thomas R. Carper,1
8091,Jay Rockefeller,Byron Leslie Dorgan,1
8099,Jay Rockefeller,Mark Lunsford Pryor,1
8104,John Edwards,Joseph Robinette Biden,1
8107,John Edwards,Richard J. Durbin,1
8110,John Edwards,Patrick Joseph Leahy,1
8114,John Edwards,Thomas Richard Harkin,1
8115,John Edwards,John Forbes Kerry,1
8117,John Edwards,Jon S. Corzine,1
8120,John Edwards,Evan Bayh,1
8123,John Edwards,Herbert H. Kohl,1
8131,John Edwards,Paul Spyros Sarbanes,1
8132,John Edwards,Dianne Feinstein,1
8138,John Edwards,Charles E. Schumer,1
8144,John Edwards,Deborah Ann Stabenow,1
8145,John Edwards,Clarence William Nelson,1
8147,John Edwards,Joseph I. Lieberman,1
8151,John Edwards,Christopher John Dodd,1
8152,John Edwards,Edward Moore Kennedy,1
8156,John Edwards,Mary Landrieu,1
8159,John Edwards,Barbara Ann Mikulski,1
8160,John Edwards,Barbara Boxer,1
8163,John Edwards,Harry M. Reid,1
8165,John Edwards,Hillary R Clinton,1
8167,John Edwards,Daniel Robert Graham,1
8168,John Edwards,Patty Murray,1
8169,John Edwards,Carl Milton Levin,1
8171,John Edwards,James Merrill Jeffords,1
8177,John Edwards,Frank R. Lautenberg,1
8189,John Edwards,Thomas R. Carper,1
8196,John Edwards,John F. Reed,1
8197,John Edwards,Elizabeth H. Dole,1
8199,John Edwards,Mark Lunsford Pryor,1
8229,Rick Santorum,John Ensign,1
8230,Rick Santorum,Donald Lee Nickles,1
8233,Rick Santorum,A. Wayne Allard,1
8250,Rick Santorum,Lamar Alexander,1
8253,Rick Santorum,Arlen Specter,1
8257,Rick Santorum,Sam Brownback,1
8266,Rick Santorum,Jim Talent,1
8274,Rick Santorum,Jon Llewellyn Kyl,1
8283,Rick Santorum,Mitch Mcconnell,1
8290,Rick Santorum,Jim Bunning,1
8293,Rick Santorum,George F. Allen,1
8294,Rick Santorum,Jeff Sessions,1
8295,Rick Santorum,Zell Miller,1
8298,Rick Santorum,Peter Fitzgerald,1
8330,Mitch Mcconnell,Donald Lee Nickles,1
8350,Mitch Mcconnell,Lamar Alexander,1
8374,Mitch Mcconnell,Jon Llewellyn Kyl,1
8382,Mitch Mcconnell,Rick Santorum,1
8390,Mitch Mcconnell,Jim Bunning,1
8392,Mitch Mcconnell,John Cornyn,1
8397,Mitch Mcconnell,Elizabeth H. Dole,1
8439,Gordon H. Smith,Norm Coleman,1
8478,Gordon H. Smith,Ron Wyden,1
8503,Saxby Chambliss,Lindsey O. Graham,1
8526,Saxby Chambliss,Richard Craig Shelby,1
8530,Saxby Chambliss,Donald Lee Nickles,1
8533,Saxby Chambliss,A. Wayne Allard,1
8566,Saxby Chambliss,Jim Talent,1
8574,Saxby Chambliss,Jon Llewellyn Kyl,1
8575,Saxby Chambliss,Chester Trent Lott,1
8576,Saxby Chambliss,Thad Cochran,1
8590,Saxby Chambliss,Jim Bunning,1
8592,Saxby Chambliss,John Cornyn,1
8593,Saxby Chambliss,George F. Allen,1
8594,Saxby Chambliss,Jeff Sessions,1
8595,Saxby Chambliss,Zell Miller,1
8597,Saxby Chambliss,Elizabeth H. Dole,1
8608,Robert F. Bennett,Pete Vichi Domenici,1
8609,Robert F. Bennett,Conrad R. Burns,1
8613,Robert F. Bennett,Orrin Grant Hatch,1
8628,Robert F. Bennett,Michael D. Crapo,1
8633,Robert F. Bennett,A. Wayne Allard,1
8639,Robert F. Bennett,Norm Coleman,1
8643,Robert F. Bennett,John William Warner,1
8655,Robert F. Bennett,Chuck Hagel,1
8664,Robert F. Bennett,Christopher S. Bond,1
8666,Robert F. Bennett,Jim Talent,1
8676,Robert F. Bennett,Thad Cochran,1
8690,Robert F. Bennett,Jim Bunning,1
8693,Robert F. Bennett,George F. Allen,1
8695,Robert F. Bennett,Zell Miller,1
8697,Robert F. Bennett,Elizabeth H. Dole,1
8702,Lincoln D. Chafee,Susan Margaret Collins,1
8715,Lincoln D. Chafee,John Forbes Kerry,1
8717,Lincoln D. Chafee,Jon S. Corzine,1
8731,Lincoln D. Chafee,Paul Spyros Sarbanes,1
8732,Lincoln D. Chafee,Dianne Feinstein,1
8734,Lincoln D. Chafee,Olympia J. Snowe,1
8747,Lincoln D. Chafee,Joseph I. Lieberman,1
8751,Lincoln D. Chafee,Christopher John Dodd,1
8752,Lincoln D. Chafee,Edward Moore Kennedy,1
8760,Lincoln D. Chafee,Barbara Boxer,1
8771,Lincoln D. Chafee,James Merrill Jeffords,1
8777,Lincoln D. Chafee,Frank R. Lautenberg,1
8789,Lincoln D. Chafee,Thomas R. Carper,1
8796,Lincoln D. Chafee,John F. Reed,1
8801,Mark Dayton,Thomas Andrew Daschle,1
8807,Mark Dayton,Richard J. Durbin,1
8810,Mark Dayton,Patrick Joseph Leahy,1
8814,Mark Dayton,Thomas Richard Harkin,1
8815,Mark Dayton,John Forbes Kerry,1
8817,Mark Dayton,Jon S. Corzine,1
8819,Mark Dayton,Kent Conrad,1
8822,Mark Dayton,Blanche Lambert Lincoln,1
8823,Mark Dayton,Herbert H. Kohl,1
8824,Mark Dayton,Maria Cantwell,1
8827,Mark Dayton,E. Benjamin Nelson,1
8831,Mark Dayton,Paul Spyros Sarbanes,1
8838,Mark Dayton,Charles E. Schumer,1
8839,Mark Dayton,Norm Coleman,1
8844,Mark Dayton,Deborah Ann Stabenow,1
8851,Mark Dayton,Christopher John Dodd,1
8852,Mark Dayton,Edward Moore Kennedy,1
8859,Mark Dayton,Barbara Ann Mikulski,1
8860,Mark Dayton,Barbara Boxer,1
8863,Mark Dayton,Harry M. Reid,1
8865,Mark Dayton,Hillary R Clinton,1
8868,Mark Dayton,Patty Murray,1
8869,Mark Dayton,Carl Milton Levin,1
8871,Mark Dayton,James Merrill Jeffords,1
8873,Mark Dayton,Tim Johnson,1
8877,Mark Dayton,Frank R. Lautenberg,1
8891,Mark Dayton,Byron Leslie Dorgan,1
8896,Mark Dayton,John F. Reed,1
8899,Mark Dayton,Mark Lunsford Pryor,1
8904,Thomas R. Carper,Joseph Robinette Biden,1
8907,Thomas R. Carper,Richard J. Durbin,1
8915,Thomas R. Carper,John Forbes Kerry,1
8917,Thomas R. Carper,Jon S. Corzine,1
8920,Thomas R. Carper,Evan Bayh,1
8923,Thomas R. Carper,Herbert H. Kohl,1
8924,Thomas R. Carper,Maria Cantwell,1
8927,Thomas R. Carper,E. Benjamin Nelson,1
8931,Thomas R. Carper,Paul Spyros Sarbanes,1
8932,Thomas R. Carper,Dianne Feinstein,1
8937,Thomas R. Carper,Ernest Frederick Hollings,1
8938,Thomas R. Carper,Charles E. Schumer,1
8941,Thomas R. Carper,Daniel Kohikina Akaka,1
8944,Thomas R. Carper,Deborah Ann Stabenow,1
8947,Thomas R. Carper,Joseph I. Lieberman,1
8949,Thomas R. Carper,John Berlinger Breaux,1
8951,Thomas R. Carper,Christopher John Dodd,1
8952,Thomas R. Carper,Edward Moore Kennedy,1
8959,Thomas R. Carper,Barbara Ann Mikulski,1
8960,Thomas R. Carper,Barbara Boxer,1
8962,Thomas R. Carper,John E. Sununu,1
8963,Thomas R. Carper,Harry M. Reid,1
8965,Thomas R. Carper,Hillary R Clinton,1
8977,Thomas R. Carper,Frank R. Lautenberg,1
8978,Thomas R. Carper,Ron Wyden,1
8980,Thomas R. Carper,Jay Rockefeller,1
8981,Thomas R. Carper,John Edwards,1
8987,Thomas R. Carper,Lincoln D. Chafee,1
8991,Thomas R. Carper,Byron Leslie Dorgan,1
8996,Thomas R. Carper,John F. Reed,1
8999,Thomas R. Carper,Mark Lunsford Pryor,1
9003,Jim Bunning,Lindsey O. Graham,1
9009,Jim Bunning,Conrad R. Burns,1
9026,Jim Bunning,Richard Craig Shelby,1
9028,Jim Bunning,Michael D. Crapo,1
9029,Jim Bunning,John Ensign,1
9030,Jim Bunning,Donald Lee Nickles,1
9033,Jim Bunning,A. Wayne Allard,1
9036,Jim Bunning,Jim Inhofe,1
9050,Jim Bunning,Lamar Alexander,1
9054,Jim Bunning,Lisa Murkowski,1
9055,Jim Bunning,Chuck Hagel,1
9057,Jim Bunning,Sam Brownback,1
9066,Jim Bunning,Jim Talent,1
9074,Jim Bunning,Jon Llewellyn Kyl,1
9075,Jim Bunning,Chester Trent Lott,1
9076,Jim Bunning,Thad Cochran,1
9082,Jim Bunning,Rick Santorum,1
9083,Jim Bunning,Mitch Mcconnell,1
9085,Jim Bunning,Saxby Chambliss,1
9086,Jim Bunning,Robert F. Bennett,1
9093,Jim Bunning,George F. Allen,1
9094,Jim Bunning,Jeff Sessions,1
9095,Jim Bunning,Zell Miller,1
9097,Jim Bunning,Elizabeth H. Dole,1
9098,Jim Bunning,Peter Fitzgerald,1
9101,Byron Leslie Dorgan,Thomas Andrew Daschle,1
9115,Byron Leslie Dorgan,John Forbes Kerry,1
9119,Byron Leslie Dorgan,Kent Conrad,1
9122,Byron Leslie Dorgan,Blanche Lambert Lincoln,1
9123,Byron Leslie Dorgan,Herbert H. Kohl,1
9127,Byron Leslie Dorgan,E. Benjamin Nelson,1
9144,Byron Leslie Dorgan,Deborah Ann Stabenow,1
9156,Byron Leslie Dorgan,Mary Landrieu,1
9163,Byron Leslie Dorgan,Harry M. Reid,1
9173,Byron Leslie Dorgan,Tim Johnson,1
9180,Byron Leslie Dorgan,Jay Rockefeller,1
9188,Byron Leslie Dorgan,Mark Dayton,1
9189,Byron Leslie Dorgan,Thomas R. Carper,1
9199,Byron Leslie Dorgan,Mark Lunsford Pryor,1
9203,John Cornyn,Lindsey O. Graham,1
9229,John Cornyn,John Ensign,1
9230,John Cornyn,Donald Lee Nickles,1
9235,John Cornyn,Craig Thomas,1
9236,John Cornyn,Jim Inhofe,1
9248,John Cornyn,Kay Bailey Hutchison,1
9250,John Cornyn,Lamar Alexander,1
9274,John Cornyn,Jon Llewellyn Kyl,1
9275,John Cornyn,Chester Trent Lott,1
9283,John Cornyn,Mitch Mcconnell,1
9285,John Cornyn,Saxby Chambliss,1
9294,John Cornyn,Jeff Sessions,1
9303,George F. Allen,Lindsey O. Graham,1
9309,George F. Allen,Conrad R. Burns,1
9327,George F. Allen,E. Benjamin Nelson,1
9328,George F. Allen,Michael D. Crapo,1
9343,George F. Allen,John William Warner,1
9350,George F. Allen,Lamar Alexander,1
9354,George F. Allen,Lisa Murkowski,1
9357,George F. Allen,Sam Brownback,1
9361,George F. Allen,George V. Voinovich,1
9362,George F. Allen,John E. Sununu,1
9366,George F. Allen,Jim Talent,1
9375,George F. Allen,Chester Trent Lott,1
9376,George F. Allen,Thad Cochran,1
9382,George F. Allen,Rick Santorum,1
9385,George F. Allen,Saxby Chambliss,1
9386,George F. Allen,Robert F. Bennett,1
9390,George F. Allen,Jim Bunning,1
9394,George F. Allen,Jeff Sessions,1
9395,George F. Allen,Zell Miller,1
9397,George F. Allen,Elizabeth H. Dole,1
9398,George F. Allen,Peter Fitzgerald,1
9403,Jeff Sessions,Lindsey O. Graham,1
9426,Jeff Sessions,Richard Craig Shelby,1
9429,Jeff Sessions,John Ensign,1
9430,Jeff Sessions,Donald Lee Nickles,1
9433,Jeff Sessions,A. Wayne Allard,1
9436,Jeff Sessions,Jim Inhofe,1
9440,Jeff Sessions,Michael B. Enzi,1
9450,Jeff Sessions,Lamar Alexander,1
9457,Jeff Sessions,Sam Brownback,1
9466,Jeff Sessions,Jim Talent,1
9474,Jeff Sessions,Jon Llewellyn Kyl,1
9475,Jeff Sessions,Chester Trent Lott,1
9482,Jeff Sessions,Rick Santorum,1
9485,Jeff Sessions,Saxby Chambliss,1
9490,Jeff Sessions,Jim Bunning,1
9492,Jeff Sessions,John Cornyn,1
9493,Jeff Sessions,George F. Allen,1
9495,Jeff Sessions,Zell Miller,1
9497,Jeff Sessions,Elizabeth H. Dole,1
9498,Jeff Sessions,Peter Fitzgerald,1
9503,Zell Miller,Lindsey O. Graham,1
9526,Zell Miller,Richard Craig Shelby,1
9527,Zell Miller,E. Benjamin Nelson,1
9533,Zell Miller,A. Wayne Allard,1
9536,Zell Miller,Jim Inhofe,1
9562,Zell Miller,John E. Sununu,1
9576,Zell Miller,Thad Cochran,1
9582,Zell Miller,Rick Santorum,1
9585,Zell Miller,Saxby Chambliss,1
9586,Zell Miller,Robert F. Bennett,1
9590,Zell Miller,Jim Bunning,1
9593,Zell Miller,George F. Allen,1
9594,Zell Miller,Jeff Sessions,1
9597,Zell Miller,Elizabeth H. Dole,1
9602,John F. Reed,Susan Margaret Collins,1
9607,John F. Reed,Richard J. Durbin,1
9614,John F. Reed,Thomas Richard Harkin,1
9615,John F. Reed,John Forbes Kerry,1
9617,John F. Reed,Jon S. Corzine,1
9623,John F. Reed,Herbert H. Kohl,1
9631,John F. Reed,Paul Spyros Sarbanes,1
9638,John F. Reed,Charles E. Schumer,1
9641,John F. Reed,Daniel Kohikina Akaka,1
9644,John F. Reed,Deborah Ann Stabenow,1
9651,John F. Reed,Christopher John Dodd,1
9652,John F. Reed,Edward Moore Kennedy,1
9659,John F. Reed,Barbara Ann Mikulski,1
9660,John F. Reed,Barbara Boxer,1
9665,John F. Reed,Hillary R Clinton,1
9668,John F. Reed,Patty Murray,1
9669,John F. Reed,Carl Milton Levin,1
9671,John F. Reed,James Merrill Jeffords,1
9677,John F. Reed,Frank R. Lautenberg,1
9681,John F. Reed,John Edwards,1
9687,John F. Reed,Lincoln D. Chafee,1
9688,John F. Reed,Mark Dayton,1
9689,John F. Reed,Thomas R. Carper,1
9703,Elizabeth H. Dole,Lindsey O. Graham,1
9712,Elizabeth H. Dole,Richard Green Lugar,1
9726,Elizabeth H. Dole,Richard Craig Shelby,1
9727,Elizabeth H. Dole,E. Benjamin Nelson,1
9736,Elizabeth H. Dole,Jim Inhofe,1
9739,Elizabeth H. Dole,Norm Coleman,1
9748,Elizabeth H. Dole,Kay Bailey Hutchison,1
9750,Elizabeth H. Dole,Lamar Alexander,1
9753,Elizabeth H. Dole,Arlen Specter,1
9754,Elizabeth H. Dole,Lisa Murkowski,1
9755,Elizabeth H. Dole,Chuck Hagel,1
9757,Elizabeth H. Dole,Sam Brownback,1
9762,Elizabeth H. Dole,John E. Sununu,1
9775,Elizabeth H. Dole,Chester Trent Lott,1
9781,Elizabeth H. Dole,John Edwards,1
9783,Elizabeth H. Dole,Mitch Mcconnell,1
9785,Elizabeth H. Dole,Saxby Chambliss,1
9786,Elizabeth H. Dole,Robert F. Bennett,1
9790,Elizabeth H. Dole,Jim Bunning,1
9793,Elizabeth H. Dole,George F. Allen,1
9794,Elizabeth H. Dole,Jeff Sessions,1
9795,Elizabeth H. Dole,Zell Miller,1
9812,Peter Fitzgerald,Richard Green Lugar,1
9821,Peter Fitzgerald,Michael Dewine,1
9825,Peter Fitzgerald,Pat Roberts,1
9830,Peter Fitzgerald,Donald Lee Nickles,1
9836,Peter Fitzgerald,Jim Inhofe,1
9839,Peter Fitzgerald,Norm Coleman,1
9855,Peter Fitzgerald,Chuck Hagel,1
9857,Peter Fitzgerald,Sam Brownback,1
9866,Peter Fitzgerald,Jim Talent,1
9876,Peter Fitzgerald,Thad Cochran,1
9882,Peter Fitzgerald,Rick Santorum,1
9890,Peter Fitzgerald,Jim Bunning,1
9893,Peter Fitzgerald,George F. Allen,1
9894,Peter Fitzgerald,Jeff Sessions,1
9901,Mark Lunsford Pryor,Thomas Andrew Daschle,1
9902,Mark Lunsford Pryor,Susan Margaret Collins,1
9907,Mark Lunsford Pryor,Richard J. Durbin,1
9910,Mark Lunsford Pryor,Patrick Joseph Leahy,1
9914,Mark Lunsford Pryor,Thomas Richard Harkin,1
9915,Mark Lunsford Pryor,John Forbes Kerry,1
9920,Mark Lunsford Pryor,Evan Bayh,1
9922,Mark Lunsford Pryor,Blanche Lambert Lincoln,1
9923,Mark Lunsford Pryor,Herbert H. Kohl,1
9924,Mark Lunsford Pryor,Maria Cantwell,1
9927,Mark Lunsford Pryor,E. Benjamin Nelson,1
9938,Mark Lunsford Pryor,Charles E. Schumer,1
9941,Mark Lunsford Pryor,Daniel Kohikina Akaka,1
9944,Mark Lunsford Pryor,Deborah Ann Stabenow,1
9945,Mark Lunsford Pryor,Clarence William Nelson,1
9947,Mark Lunsford Pryor,Joseph I. Lieberman,1
9952,Mark Lunsford Pryor,Edward Moore Kennedy,1
9956,Mark Lunsford Pryor,Mary Landrieu,1
9959,Mark Lunsford Pryor,Barbara Ann Mikulski,1
9963,Mark Lunsford Pryor,Harry M. Reid,1
9969,Mark Lunsford Pryor,Carl Milton Levin,1
9971,Mark Lunsford Pryor,James Merrill Jeffords,1
9973,Mark Lunsford Pryor,Tim Johnson,1
9977,Mark Lunsford Pryor,Frank R. Lautenberg,1
9980,Mark Lunsford Pryor,Jay Rockefeller,1
9981,Mark Lunsford Pryor,John Edwards,1
9988,Mark Lunsford Pryor,Mark Dayton,1
9989,Mark Lunsford Pryor,Thomas R. Carper,1
9991,Mark Lunsford Pryor,Byron Leslie Dorgan,1
