,From,To,edge
103456,Scott H. Peters,Al Green,1
103458,Scott H. Peters,Pramila Jayapal,1
103460,Scott H. Peters,James H. Cooper,1
103464,Scott H. Peters,John P. Sarbanes,1
103467,Scott H. Peters,Andy Levin,1
103468,Scott H. Peters,Kweisi Mfume,1
103472,Scott H. Peters,Grace F. Napolitano,1
103475,Scott H. Peters,Mary Gay Scanlon,1
103476,Scott H. Peters,Bradley Scott Schneider,1
103477,Scott H. Peters,Kim Schrier,1
103478,Scott H. Peters,Greg Stanton,1
103482,Scott H. Peters,Norma J. Torres,1
103484,Scott H. Peters,Peter Welch,1
103489,Scott H. Peters,John Garamendi,1
103491,Scott H. Peters,Brendan F. Boyle,1
103494,Scott H. Peters,Angie Craig,1
103506,Scott H. Peters,Marcy Kaptur,1
103507,Scott H. Peters,Rick Larsen,1
103513,Scott H. Peters,William J. Pascrell,1
103515,Scott H. Peters,Brian Higgins,1
103518,Scott H. Peters,Adam B. Schiff,1
103520,Scott H. Peters,Nancy Pelosi,1
103521,Scott H. Peters,Bill Foster,1
103522,Scott H. Peters,Pete Aguilar,1
103525,Scott H. Peters,Nanette Diaz Barragan,1
103528,Scott H. Peters,Anthony G. Brown,1
103530,Scott H. Peters,Matt Cartwright,1
103533,Scott H. Peters,Gerald E. Connolly,1
103534,Scott H. Peters,Charlie Crist,1
103535,Scott H. Peters,Jason Crow,1
103536,Scott H. Peters,Mark Desaulnier,1
103537,Scott H. Peters,Debbie Dingell,1
103540,Scott H. Peters,Josh Harder,1
103545,Scott H. Peters,William R. Keating,1
103546,Scott H. Peters,Daniel T. Kildee,1
103547,Scott H. Peters,Derek Kilmer,1
103552,Scott H. Peters,Stephen F. Lynch,1
103553,Scott H. Peters,A. Donald Mceachin,1
103554,Scott H. Peters,Chris Pappas,1
103555,Scott H. Peters,Katie Porter,1
103556,Scott H. Peters,David E. Price,1
103558,Scott H. Peters,Lucille Roybal-Allard,1
103559,Scott H. Peters,Thomas R. Suozzi,1
103560,Scott H. Peters,Paul Tonko,1
103561,Scott H. Peters,David J. Trone,1
103563,Scott H. Peters,Juan Vargas,1
103565,Scott H. Peters,Salud O. Carbajal,1
103566,Scott H. Peters,Tony Cardenas,1
103567,Scott H. Peters,Joe Courtney,1
103568,Scott H. Peters,Ruben Gallego,1
103570,Scott H. Peters,Chrissy Houlahan,1
103571,Scott H. Peters,Ro Khanna,1
103572,Scott H. Peters,Alan S. Lowenthal,1
103574,Scott H. Peters,Raul Ruiz,1
103575,Scott H. Peters,Bonnie Watson Coleman,1
103579,Scott H. Peters,Lisa Blunt Rochester,1
103588,Scott H. Peters,"Henry C. ""Hank"" Johnson",1
103589,Scott H. Peters,Andy Kim,1
103590,Scott H. Peters,James R. Langevin,1
103591,Scott H. Peters,Ted Lieu,1
103593,Scott H. Peters,Frank Pallone,1
103594,Scott H. Peters,Chellie Pingree,1
103595,Scott H. Peters,C. A. Dutch Ruppersberger,1
103596,Scott H. Peters,Tim Ryan,1
103599,Scott H. Peters,Eric Swalwell,1
103601,Scott H. Peters,Lucy Mcbath,1
103602,Scott H. Peters,Colin Z. Allred,1
103604,Scott H. Peters,Julia Brownley,1
103605,Scott H. Peters,James E. Clyburn,1
103611,Scott H. Peters,Tom Malinowski,1
103612,Scott H. Peters,Seth Moulton,1
103616,Scott H. Peters,Judy Chu,1
103617,Scott H. Peters,David N. Cicilline,1
103621,Scott H. Peters,Steven Horsford,1
103622,Scott H. Peters,Hakeem S. Jeffries,1
103623,Scott H. Peters,Robin L. Kelly,1
103624,Scott H. Peters,Brenda L. Lawrence,1
103625,Scott H. Peters,Susie Lee,1
103629,Scott H. Peters,Donald Norcross,1
103632,Scott H. Peters,Deborah K. Ross,1
103633,Scott H. Peters,David Scott,1
103636,Scott H. Peters,Susan Wild,1
103637,Scott H. Peters,Lloyd Doggett,1
103639,Scott H. Peters,Carolyn Bourdeaux,1
103647,Scott H. Peters,Joseph D. Morelle,1
103650,Scott H. Peters,Mark Pocan,1
103651,Scott H. Peters,Mikie Sherrill,1
103653,Scott H. Peters,Dina Titus,1
103654,Scott H. Peters,Ritchie Torres,1
103656,Scott H. Peters,Suzanne Bonamici,1
103659,Scott H. Peters,Adriano Espaillat,1
103660,Scott H. Peters,James A. Himes,1
103661,Scott H. Peters,Ann M. Kuster,1
103663,Scott H. Peters,Brad Sherman,1
103665,Scott H. Peters,Maxine Waters,1
103666,Scott H. Peters,Madeleine Dean,1
103668,Scott H. Peters,Ami Bera,1
103672,Scott H. Peters,Jared Huffman,1
103673,Scott H. Peters,Mike Levin,1
103675,Scott H. Peters,Mike Quigley,1
103682,Scott H. Peters,Veronica Escobar,1
103684,Scott H. Peters,Sean Casten,1
103687,Scott H. Peters,Jimmy Gomez,1
103688,Scott H. Peters,Josh Gottheimer,1
103690,Scott H. Peters,Albio Sires,1
103691,Scott H. Peters,Adam Smith,1
103695,Scott H. Peters,Anna G. Eshoo,1
103699,Scott H. Peters,Lori Trahan,1
103700,Scott H. Peters,Marc A. Veasey,1
103702,Scott H. Peters,Mike Doyle,1
103705,Scott H. Peters,Jerry Mcnerney,1
103706,Scott H. Peters,Stephanie N. Murphy,1
103707,Scott H. Peters,Haley M. Stevens,1
103710,Scott H. Peters,Mike Thompson,1
103711,Scott H. Peters,Cheri Bustos,1
103717,Scott H. Peters,Tom O'Halleran,1
103723,Scott H. Peters,Rosa Delauro,1
103724,Scott H. Peters,Suzan K. Delbene,1
103725,Scott H. Peters,Lizzie Fletcher,1
103731,Scott H. Peters,Kathleen M. Rice,1
103736,Scott H. Peters,Katherine M. Clark,1
103739,Scott H. Peters,Kaiali'I Kahele,1
103747,Scott H. Peters,Ed Perlmutter,1
103748,Scott H. Peters,Steny H. Hoyer,1
103749,Scott H. Peters,Ann Kirkpatrick,1
103750,Scott H. Peters,Sylvia R. Garcia,1
103751,Scott H. Peters,Al Lawson,1
103759,Scott H. Peters,Jamie Raskin,1
103767,Scott H. Peters,Teresa Leger Fernandez,1
103768,Scott H. Peters,Marilyn Strickland,1
103770,Scott H. Peters,Elaine G. Luria,1
103773,Scott H. Peters,Elissa Slotkin,1
103774,Scott H. Peters,Lauren Underwood,1
103775,Scott H. Peters,Marie Newman,1
103776,Scott H. Peters,Jake Auchincloss,1
103777,Scott H. Peters,Val Butler Demings,1
103779,Scott H. Peters,Debbie Wasserman Schultz,1
103783,Scott H. Peters,Conor Lamb,1
103784,Scott H. Peters,Jim Costa,1
103790,Scott H. Peters,Filemon Vela,1
103795,Scott H. Peters,J. Luis Correa,1
103797,Scott H. Peters,Frederica S. Wilson,1
103800,Scott H. Peters,Frank J. Mrvan,1
103849,Tom Reed,Carol D. Miller,1
103859,Tom Reed,Kevin Hern,1
103890,Tom Reed,Jodey C. Arrington,1
103928,Tom Reed,Neal P. Dunn,1
103933,Tom Reed,Richard Hudson,1
103948,Tom Reed,Ann Wagner,1
103952,Tom Reed,Troy Balderson,1
103967,Tom Reed,Andrew R. Garbarino,1
103971,Tom Reed,Chris Jacobs,1
103978,Tom Reed,Darin Lahood,1
103979,Tom Reed,Billy Long,1
104027,Tom Reed,Elise M. Stefanik,1
104029,Tom Reed,Lee M. Zeldin,1
104044,Tom Reed,Kevin Brady,1
104057,Tom Reed,John R. Moolenaar,1
104063,Tom Reed,Jason Smith,1
104073,Tom Reed,Rodney Davis,1
104086,Tom Reed,Steve Stivers,1
104105,Tom Reed,Tom Rice,1
104121,Tom Reed,Jackie Walorski,1
104137,Tom Reed,Lloyd Smucker,1
104144,Tom Reed,Mike Kelly,1
104171,Tom Reed,Claudia Tenney,1
104189,Tom Reed,David Schweikert,1
104209,Tom Reed,Brad R. Wenstrup,1
104211,Tom Reed,Ron Estes,1
104223,Tom Reed,A. Drew Ferguson,1
104234,Tom Reed,Sam Graves,1
104247,Deborah K. Ross,James P. Mcgovern,1
104248,Deborah K. Ross,Zoe Lofgren,1
104249,Deborah K. Ross,John A. Yarmuth,1
104250,Deborah K. Ross,Joyce Beatty,1
104251,Deborah K. Ross,Bobby L. Rush,1
104255,Deborah K. Ross,Nydia M. Velazquez,1
104256,Deborah K. Ross,Barbara Lee,1
104257,Deborah K. Ross,Sheila Jackson Lee,1
104261,Deborah K. Ross,Sean Patrick Maloney,1
104262,Deborah K. Ross,Lois Frankel,1
104263,Deborah K. Ross,Joe Neguse,1
104264,Deborah K. Ross,Jennifer Wexton,1
104265,Deborah K. Ross,Dwight Evans,1
104266,Deborah K. Ross,Mark Takano,1
104267,Deborah K. Ross,Eleanor Holmes Norton,1
104268,Deborah K. Ross,Janice D. Schakowsky,1
104270,Deborah K. Ross,Kathy Castor,1
104275,Deborah K. Ross,Jimmy Panetta,1
104277,Deborah K. Ross,Nikema Williams,1
104279,Deborah K. Ross,Dean Phillips,1
104280,Deborah K. Ross,Donald S. Beyer,1
104281,Deborah K. Ross,Theodore E. Deutch,1
104285,Deborah K. Ross,Steve Cohen,1
104286,Deborah K. Ross,Gregory W. Meeks,1
104287,Deborah K. Ross,Jackie Speier,1
104290,Deborah K. Ross,Alma S. Adams,1
104291,Deborah K. Ross,Kurt Schrader,1
104292,Deborah K. Ross,Linda T. Sanchez,1
104293,Deborah K. Ross,Grace Meng,1
104297,Deborah K. Ross,Doris O. Matsui,1
104298,Deborah K. Ross,Carolyn B. Maloney,1
104299,Deborah K. Ross,Peter A. Defazio,1
104303,Deborah K. Ross,"Robert C. ""Bobby"" Scott",1
104304,Deborah K. Ross,Diana Degette,1
104305,Deborah K. Ross,Jesus G. Garcia,1
104307,Deborah K. Ross,Raja Krishnamoorthi,1
104308,Deborah K. Ross,John B. Larson,1
104313,Deborah K. Ross,Betty Mccollum,1
104314,Deborah K. Ross,Al Green,1
104316,Deborah K. Ross,Pramila Jayapal,1
104318,Deborah K. Ross,James H. Cooper,1
104322,Deborah K. Ross,John P. Sarbanes,1
104323,Deborah K. Ross,Ron Kind,1
104325,Deborah K. Ross,Andy Levin,1
104326,Deborah K. Ross,Kweisi Mfume,1
104328,Deborah K. Ross,Gwen Moore,1
104330,Deborah K. Ross,Grace F. Napolitano,1
104333,Deborah K. Ross,Mary Gay Scanlon,1
104334,Deborah K. Ross,Bradley Scott Schneider,1
104335,Deborah K. Ross,Kim Schrier,1
104336,Deborah K. Ross,Greg Stanton,1
104339,Deborah K. Ross,Rashida Tlaib,1
104340,Deborah K. Ross,Norma J. Torres,1
104342,Deborah K. Ross,Peter Welch,1
104347,Deborah K. Ross,John Garamendi,1
104349,Deborah K. Ross,Brendan F. Boyle,1
104352,Deborah K. Ross,Angie Craig,1
104359,Deborah K. Ross,Raul M. Grijalva,1
104361,Deborah K. Ross,Alcee L. Hastings,1
104364,Deborah K. Ross,Marcy Kaptur,1
104365,Deborah K. Ross,Rick Larsen,1
104369,Deborah K. Ross,Jerrold Nadler,1
104371,Deborah K. Ross,William J. Pascrell,1
104373,Deborah K. Ross,Brian Higgins,1
104376,Deborah K. Ross,Adam B. Schiff,1
104379,Deborah K. Ross,Bill Foster,1
104380,Deborah K. Ross,Pete Aguilar,1
104383,Deborah K. Ross,Nanette Diaz Barragan,1
104384,Deborah K. Ross,Karen Bass,1
104386,Deborah K. Ross,Anthony G. Brown,1
104388,Deborah K. Ross,Matt Cartwright,1
104389,Deborah K. Ross,Ed Case,1
104390,Deborah K. Ross,Joaquin Castro,1
104391,Deborah K. Ross,Gerald E. Connolly,1
104392,Deborah K. Ross,Charlie Crist,1
104393,Deborah K. Ross,Jason Crow,1
104394,Deborah K. Ross,Mark Desaulnier,1
104395,Deborah K. Ross,Debbie Dingell,1
104401,Deborah K. Ross,Mondaire Jones,1
104403,Deborah K. Ross,William R. Keating,1
104404,Deborah K. Ross,Daniel T. Kildee,1
104405,Deborah K. Ross,Derek Kilmer,1
104410,Deborah K. Ross,Stephen F. Lynch,1
104411,Deborah K. Ross,A. Donald Mceachin,1
104412,Deborah K. Ross,Chris Pappas,1
104413,Deborah K. Ross,Katie Porter,1
104414,Deborah K. Ross,David E. Price,1
104416,Deborah K. Ross,Lucille Roybal-Allard,1
104417,Deborah K. Ross,Thomas R. Suozzi,1
104418,Deborah K. Ross,Paul Tonko,1
104419,Deborah K. Ross,David J. Trone,1
104421,Deborah K. Ross,Juan Vargas,1
104423,Deborah K. Ross,Salud O. Carbajal,1
104424,Deborah K. Ross,Tony Cardenas,1
104425,Deborah K. Ross,Joe Courtney,1
104426,Deborah K. Ross,Ruben Gallego,1
104428,Deborah K. Ross,Chrissy Houlahan,1
104429,Deborah K. Ross,Ro Khanna,1
104430,Deborah K. Ross,Alan S. Lowenthal,1
104432,Deborah K. Ross,Raul Ruiz,1
104433,Deborah K. Ross,Bonnie Watson Coleman,1
104434,Deborah K. Ross,Cori Bush,1
104437,Deborah K. Ross,Lisa Blunt Rochester,1
104439,Deborah K. Ross,G. K. Butterfield,1
104440,Deborah K. Ross,Yvette D. Clarke,1
104441,Deborah K. Ross,Antonio Delgado,1
104446,Deborah K. Ross,"Henry C. ""Hank"" Johnson",1
104447,Deborah K. Ross,Andy Kim,1
104448,Deborah K. Ross,James R. Langevin,1
104449,Deborah K. Ross,Ted Lieu,1
104451,Deborah K. Ross,Frank Pallone,1
104452,Deborah K. Ross,Chellie Pingree,1
104453,Deborah K. Ross,C. A. Dutch Ruppersberger,1
104454,Deborah K. Ross,Tim Ryan,1
104457,Deborah K. Ross,Eric Swalwell,1
104459,Deborah K. Ross,Lucy Mcbath,1
104460,Deborah K. Ross,Colin Z. Allred,1
104462,Deborah K. Ross,Julia Brownley,1
104463,Deborah K. Ross,James E. Clyburn,1
104469,Deborah K. Ross,Tom Malinowski,1
104470,Deborah K. Ross,Seth Moulton,1
104472,Deborah K. Ross,Terri A. Sewell,1
104474,Deborah K. Ross,Judy Chu,1
104475,Deborah K. Ross,David N. Cicilline,1
104476,Deborah K. Ross,Sharice Davids,1
104477,Deborah K. Ross,Jahana Hayes,1
104479,Deborah K. Ross,Steven Horsford,1
104480,Deborah K. Ross,Hakeem S. Jeffries,1
104481,Deborah K. Ross,Robin L. Kelly,1
104482,Deborah K. Ross,Brenda L. Lawrence,1
104483,Deborah K. Ross,Susie Lee,1
104487,Deborah K. Ross,Donald Norcross,1
104488,Deborah K. Ross,Scott H. Peters,1
104491,Deborah K. Ross,David Scott,1
104494,Deborah K. Ross,Susan Wild,1
104495,Deborah K. Ross,Lloyd Doggett,1
104496,Deborah K. Ross,Earl Blumenauer,1
104497,Deborah K. Ross,Carolyn Bourdeaux,1
104499,Deborah K. Ross,Andre Carson,1
104505,Deborah K. Ross,Joseph D. Morelle,1
104506,Deborah K. Ross,Ilhan Omar,1
104507,Deborah K. Ross,Stacey E. Plaskett,1
104508,Deborah K. Ross,Mark Pocan,1
104509,Deborah K. Ross,Mikie Sherrill,1
104510,Deborah K. Ross,Eddie Bernice Johnson,1
104511,Deborah K. Ross,Dina Titus,1
104512,Deborah K. Ross,Ritchie Torres,1
104514,Deborah K. Ross,Suzanne Bonamici,1
104517,Deborah K. Ross,Adriano Espaillat,1
104518,Deborah K. Ross,James A. Himes,1
104519,Deborah K. Ross,Ann M. Kuster,1
104521,Deborah K. Ross,Brad Sherman,1
104523,Deborah K. Ross,Maxine Waters,1
104524,Deborah K. Ross,Madeleine Dean,1
104526,Deborah K. Ross,Ami Bera,1
104530,Deborah K. Ross,Jared Huffman,1
104531,Deborah K. Ross,Mike Levin,1
104533,Deborah K. Ross,Mike Quigley,1
104535,Deborah K. Ross,Darren Soto,1
104540,Deborah K. Ross,Veronica Escobar,1
104541,Deborah K. Ross,Cynthia Axne,1
104542,Deborah K. Ross,Sean Casten,1
104543,Deborah K. Ross,Danny K. Davis,1
104545,Deborah K. Ross,Jimmy Gomez,1
104546,Deborah K. Ross,Josh Gottheimer,1
104548,Deborah K. Ross,Albio Sires,1
104549,Deborah K. Ross,Adam Smith,1
104552,Deborah K. Ross,Emanuel Cleaver,1
104553,Deborah K. Ross,Anna G. Eshoo,1
104556,Deborah K. Ross,Donald M. Payne,1
104557,Deborah K. Ross,Lori Trahan,1
104558,Deborah K. Ross,Marc A. Veasey,1
104560,Deborah K. Ross,Mike Doyle,1
104562,Deborah K. Ross,Abigail Davis Spanberger,1
104563,Deborah K. Ross,Jerry Mcnerney,1
104564,Deborah K. Ross,Stephanie N. Murphy,1
104565,Deborah K. Ross,Haley M. Stevens,1
104568,Deborah K. Ross,Mike Thompson,1
104569,Deborah K. Ross,Cheri Bustos,1
104575,Deborah K. Ross,Tom O'Halleran,1
104576,Deborah K. Ross,Gregorio Kilili Camacho Sablan,1
104581,Deborah K. Ross,Rosa Delauro,1
104582,Deborah K. Ross,Suzan K. Delbene,1
104583,Deborah K. Ross,Lizzie Fletcher,1
104589,Deborah K. Ross,Kathleen M. Rice,1
104590,Deborah K. Ross,Vicente Gonzalez,1
104593,Deborah K. Ross,Jamaal Bowman,1
104594,Deborah K. Ross,Katherine M. Clark,1
104597,Deborah K. Ross,Kaiali'I Kahele,1
104605,Deborah K. Ross,Ed Perlmutter,1
104606,Deborah K. Ross,Steny H. Hoyer,1
104607,Deborah K. Ross,Ann Kirkpatrick,1
104608,Deborah K. Ross,Sylvia R. Garcia,1
104609,Deborah K. Ross,Al Lawson,1
104612,Deborah K. Ross,Sanford D. Bishop,1
104617,Deborah K. Ross,Jamie Raskin,1
104625,Deborah K. Ross,Teresa Leger Fernandez,1
104626,Deborah K. Ross,Marilyn Strickland,1
104627,Deborah K. Ross,Richard E. Neal,1
104628,Deborah K. Ross,Elaine G. Luria,1
104631,Deborah K. Ross,Elissa Slotkin,1
104632,Deborah K. Ross,Lauren Underwood,1
104633,Deborah K. Ross,Marie Newman,1
104634,Deborah K. Ross,Jake Auchincloss,1
104635,Deborah K. Ross,Val Butler Demings,1
104637,Deborah K. Ross,Debbie Wasserman Schultz,1
104641,Deborah K. Ross,Conor Lamb,1
104642,Deborah K. Ross,Jim Costa,1
104648,Deborah K. Ross,Filemon Vela,1
104653,Deborah K. Ross,J. Luis Correa,1
104655,Deborah K. Ross,Frederica S. Wilson,1
104658,Deborah K. Ross,Frank J. Mrvan,1
104664,Deborah K. Ross,Bennie Thompson,1
104674,Deborah K. Ross,Debra A. Haaland,1
104676,David Scott,James P. Mcgovern,1
104677,David Scott,Zoe Lofgren,1
104678,David Scott,John A. Yarmuth,1
104679,David Scott,Joyce Beatty,1
104680,David Scott,Bobby L. Rush,1
104684,David Scott,Nydia M. Velazquez,1
104685,David Scott,Barbara Lee,1
104686,David Scott,Sheila Jackson Lee,1
104690,David Scott,Sean Patrick Maloney,1
104691,David Scott,Lois Frankel,1
104692,David Scott,Joe Neguse,1
104693,David Scott,Jennifer Wexton,1
104694,David Scott,Dwight Evans,1
104695,David Scott,Mark Takano,1
104696,David Scott,Eleanor Holmes Norton,1
104697,David Scott,Janice D. Schakowsky,1
104699,David Scott,Kathy Castor,1
104704,David Scott,Jimmy Panetta,1
104706,David Scott,Nikema Williams,1
104708,David Scott,Dean Phillips,1
104709,David Scott,Donald S. Beyer,1
104710,David Scott,Theodore E. Deutch,1
104714,David Scott,Steve Cohen,1
104715,David Scott,Gregory W. Meeks,1
104716,David Scott,Jackie Speier,1
104719,David Scott,Alma S. Adams,1
104720,David Scott,Kurt Schrader,1
104721,David Scott,Linda T. Sanchez,1
104722,David Scott,Grace Meng,1
104726,David Scott,Doris O. Matsui,1
104727,David Scott,Carolyn B. Maloney,1
104728,David Scott,Peter A. Defazio,1
104732,David Scott,"Robert C. ""Bobby"" Scott",1
104733,David Scott,Diana Degette,1
104734,David Scott,Jesus G. Garcia,1
104736,David Scott,Raja Krishnamoorthi,1
104737,David Scott,John B. Larson,1
104742,David Scott,Betty Mccollum,1
104743,David Scott,Al Green,1
104745,David Scott,Pramila Jayapal,1
104746,David Scott,Alexandria Ocasio-Cortez,1
104747,David Scott,James H. Cooper,1
104751,David Scott,John P. Sarbanes,1
104754,David Scott,Andy Levin,1
104755,David Scott,Kweisi Mfume,1
104757,David Scott,Gwen Moore,1
104759,David Scott,Grace F. Napolitano,1
104762,David Scott,Mary Gay Scanlon,1
104763,David Scott,Bradley Scott Schneider,1
104764,David Scott,Kim Schrier,1
104765,David Scott,Greg Stanton,1
104768,David Scott,Rashida Tlaib,1
104769,David Scott,Norma J. Torres,1
104771,David Scott,Peter Welch,1
104776,David Scott,John Garamendi,1
104778,David Scott,Brendan F. Boyle,1
104781,David Scott,Angie Craig,1
104788,David Scott,Raul M. Grijalva,1
104790,David Scott,Alcee L. Hastings,1
104793,David Scott,Marcy Kaptur,1
104794,David Scott,Rick Larsen,1
104798,David Scott,Jerrold Nadler,1
104800,David Scott,William J. Pascrell,1
104802,David Scott,Brian Higgins,1
104804,David Scott,Ayanna Pressley,1
104805,David Scott,Adam B. Schiff,1
104807,David Scott,Nancy Pelosi,1
104808,David Scott,Bill Foster,1
104809,David Scott,Pete Aguilar,1
104812,David Scott,Nanette Diaz Barragan,1
104813,David Scott,Karen Bass,1
104815,David Scott,Anthony G. Brown,1
104817,David Scott,Matt Cartwright,1
104819,David Scott,Joaquin Castro,1
104820,David Scott,Gerald E. Connolly,1
104821,David Scott,Charlie Crist,1
104822,David Scott,Jason Crow,1
104823,David Scott,Mark Desaulnier,1
104824,David Scott,Debbie Dingell,1
104830,David Scott,Mondaire Jones,1
104832,David Scott,William R. Keating,1
104833,David Scott,Daniel T. Kildee,1
104834,David Scott,Derek Kilmer,1
104839,David Scott,Stephen F. Lynch,1
104840,David Scott,A. Donald Mceachin,1
104841,David Scott,Chris Pappas,1
104842,David Scott,Katie Porter,1
104843,David Scott,David E. Price,1
104845,David Scott,Lucille Roybal-Allard,1
104846,David Scott,Thomas R. Suozzi,1
104847,David Scott,Paul Tonko,1
104848,David Scott,David J. Trone,1
104850,David Scott,Juan Vargas,1
104852,David Scott,Salud O. Carbajal,1
104853,David Scott,Tony Cardenas,1
104854,David Scott,Joe Courtney,1
104855,David Scott,Ruben Gallego,1
104857,David Scott,Chrissy Houlahan,1
104858,David Scott,Ro Khanna,1
104859,David Scott,Alan S. Lowenthal,1
104861,David Scott,Raul Ruiz,1
104862,David Scott,Bonnie Watson Coleman,1
104863,David Scott,Cori Bush,1
104866,David Scott,Lisa Blunt Rochester,1
104868,David Scott,G. K. Butterfield,1
104869,David Scott,Yvette D. Clarke,1
104870,David Scott,Antonio Delgado,1
104875,David Scott,"Henry C. ""Hank"" Johnson",1
104876,David Scott,Andy Kim,1
104877,David Scott,James R. Langevin,1
104878,David Scott,Ted Lieu,1
104880,David Scott,Frank Pallone,1
104881,David Scott,Chellie Pingree,1
104882,David Scott,C. A. Dutch Ruppersberger,1
104883,David Scott,Tim Ryan,1
104886,David Scott,Eric Swalwell,1
104888,David Scott,Lucy Mcbath,1
104889,David Scott,Colin Z. Allred,1
104891,David Scott,Julia Brownley,1
104892,David Scott,James E. Clyburn,1
104898,David Scott,Tom Malinowski,1
104899,David Scott,Seth Moulton,1
104901,David Scott,Terri A. Sewell,1
104903,David Scott,Judy Chu,1
104904,David Scott,David N. Cicilline,1
104905,David Scott,Sharice Davids,1
104906,David Scott,Jahana Hayes,1
104908,David Scott,Steven Horsford,1
104909,David Scott,Hakeem S. Jeffries,1
104910,David Scott,Robin L. Kelly,1
104911,David Scott,Brenda L. Lawrence,1
104912,David Scott,Susie Lee,1
104916,David Scott,Donald Norcross,1
104917,David Scott,Scott H. Peters,1
104919,David Scott,Deborah K. Ross,1
104923,David Scott,Susan Wild,1
104924,David Scott,Lloyd Doggett,1
104925,David Scott,Earl Blumenauer,1
104926,David Scott,Carolyn Bourdeaux,1
104928,David Scott,Andre Carson,1
104934,David Scott,Joseph D. Morelle,1
104935,David Scott,Ilhan Omar,1
104936,David Scott,Stacey E. Plaskett,1
104937,David Scott,Mark Pocan,1
104938,David Scott,Mikie Sherrill,1
104939,David Scott,Eddie Bernice Johnson,1
104940,David Scott,Dina Titus,1
104941,David Scott,Ritchie Torres,1
104943,David Scott,Suzanne Bonamici,1
104946,David Scott,Adriano Espaillat,1
104947,David Scott,James A. Himes,1
104948,David Scott,Ann M. Kuster,1
104950,David Scott,Brad Sherman,1
104952,David Scott,Maxine Waters,1
104953,David Scott,Madeleine Dean,1
104955,David Scott,Ami Bera,1
104959,David Scott,Jared Huffman,1
104960,David Scott,Mike Levin,1
104962,David Scott,Mike Quigley,1
104964,David Scott,Darren Soto,1
104969,David Scott,Veronica Escobar,1
104970,David Scott,Cynthia Axne,1
104971,David Scott,Sean Casten,1
104972,David Scott,Danny K. Davis,1
104974,David Scott,Jimmy Gomez,1
104975,David Scott,Josh Gottheimer,1
104977,David Scott,Albio Sires,1
104978,David Scott,Adam Smith,1
104981,David Scott,Emanuel Cleaver,1
104982,David Scott,Anna G. Eshoo,1
104985,David Scott,Donald M. Payne,1
104986,David Scott,Lori Trahan,1
104987,David Scott,Marc A. Veasey,1
104989,David Scott,Mike Doyle,1
104991,David Scott,Abigail Davis Spanberger,1
104992,David Scott,Jerry Mcnerney,1
104993,David Scott,Stephanie N. Murphy,1
104994,David Scott,Haley M. Stevens,1
104997,David Scott,Mike Thompson,1
104998,David Scott,Cheri Bustos,1
105004,David Scott,Tom O'Halleran,1
105005,David Scott,Gregorio Kilili Camacho Sablan,1
105010,David Scott,Rosa Delauro,1
105011,David Scott,Suzan K. Delbene,1
105012,David Scott,Lizzie Fletcher,1
105018,David Scott,Kathleen M. Rice,1
105019,David Scott,Vicente Gonzalez,1
105022,David Scott,Jamaal Bowman,1
105023,David Scott,Katherine M. Clark,1
105026,David Scott,Kaiali'I Kahele,1
105034,David Scott,Ed Perlmutter,1
105035,David Scott,Steny H. Hoyer,1
105036,David Scott,Ann Kirkpatrick,1
105037,David Scott,Sylvia R. Garcia,1
105038,David Scott,Al Lawson,1
105041,David Scott,Sanford D. Bishop,1
105044,David Scott,Henry Cuellar,1
105046,David Scott,Jamie Raskin,1
105054,David Scott,Teresa Leger Fernandez,1
105055,David Scott,Marilyn Strickland,1
105056,David Scott,Richard E. Neal,1
105057,David Scott,Elaine G. Luria,1
105060,David Scott,Elissa Slotkin,1
105061,David Scott,Lauren Underwood,1
105062,David Scott,Marie Newman,1
105063,David Scott,Jake Auchincloss,1
105064,David Scott,Val Butler Demings,1
105066,David Scott,Debbie Wasserman Schultz,1
105070,David Scott,Conor Lamb,1
105071,David Scott,Jim Costa,1
105077,David Scott,Filemon Vela,1
105082,David Scott,J. Luis Correa,1
105084,David Scott,Frederica S. Wilson,1
105087,David Scott,Frank J. Mrvan,1
105093,David Scott,Bennie Thompson,1
105103,David Scott,Debra A. Haaland,1
105110,Jason Smith,Cathy Mcmorris Rodgers,1
105111,Jason Smith,Guy Reschenthaler,1
105116,Jason Smith,Bryan Steil,1
105117,Jason Smith,Thomas P. Tiffany,1
105118,Jason Smith,Lauren Boebert,1
105129,Jason Smith,Steve Scalise,1
105130,Jason Smith,Glenn Thompson,1
105131,Jason Smith,Andy Barr,1
105132,Jason Smith,Ted Budd,1
105136,Jason Smith,Carol D. Miller,1
105140,Jason Smith,Dusty Johnson,1
105141,Jason Smith,Ralph Norman,1
105142,Jason Smith,Scott Perry,1
105146,Jason Smith,Kevin Hern,1
105147,Jason Smith,Vern Buchanan,1
105153,Jason Smith,Michael Cloud,1
105168,Jason Smith,Andy Biggs,1
105177,Jason Smith,Jodey C. Arrington,1
105178,Jason Smith,Steve Womack,1
105179,Jason Smith,Trey Hollingsworth,1
105182,Jason Smith,Robert E. Latta,1
105185,Jason Smith,Alexander X. Mooney,1
105187,Jason Smith,Gregory Murphy,1
105195,Jason Smith,W. Gregory Steube,1
105196,Jason Smith,"Charles J. ""Chuck"" Fleischmann",1
105199,Jason Smith,Tim Walberg,1
105202,Jason Smith,Rick W. Allen,1
