,From,To,edge
44343,Ralph M. Hall,Charles F. Bass,1
44345,Ralph M. Hall,Kevin Yoder,1
44353,Ralph M. Hall,Patrick Mchenry,1
44354,Ralph M. Hall,Sam Graves,1
44356,Ralph M. Hall,Jack Kingston,1
44357,Ralph M. Hall,Jon Runyan,1
44359,Ralph M. Hall,Renee L. Ellmers,1
44363,Ralph M. Hall,Sue Wilkins Myrick,1
44364,Ralph M. Hall,Dennis A. Ross,1
44365,Ralph M. Hall,Frank C. Guinta,1
44366,Ralph M. Hall,John M. Shimkus,1
44373,Ralph M. Hall,Steve Stivers,1
44377,Ralph M. Hall,Aaron Schock,1
44380,Ralph M. Hall,Frank D. Lucas,1
44383,Ralph M. Hall,Kevin Mccarthy,1
44384,Ralph M. Hall,James Lankford,1
44386,Ralph M. Hall,Christopher P. Gibson,1
44387,Ralph M. Hall,Joseph J. Heck,1
44390,Ralph M. Hall,Michael K. Simpson,1
44391,Ralph M. Hall,John Kline,1
44392,Ralph M. Hall,Donald Manzullo,1
44393,Ralph M. Hall,Kristi L. Noem,1
44394,Ralph M. Hall,David Rivera,1
44404,Ralph M. Hall,Mike Rogers.1,1
44406,Ralph M. Hall,Bill Cassidy,1
44411,Ralph M. Hall,Jo Bonner,1
44413,Ralph M. Hall,Tom Marino,1
44416,Ralph M. Hall,Thaddeus G. Mccotter,1
44419,Ralph M. Hall,Chip Cravaack,1
44420,Ralph M. Hall,Richard B. Nugent,1
44421,Ralph M. Hall,Howard Coble,1
44422,Ralph M. Hall,Bob Gibbs,1
44424,Ralph M. Hall,Trey Gowdy,1
44425,Ralph M. Hall,Ken Calvert,1
44426,Ralph M. Hall,Steven C. Latourette,1
44431,Ralph M. Hall,Lynn A. Westmoreland,1
44432,Ralph M. Hall,Lou Barletta,1
44434,Ralph M. Hall,Kenny Marchant,1
44435,Ralph M. Hall,Mario Diaz-Balart,1
44436,Ralph M. Hall,James B. Renacci,1
44439,Ralph M. Hall,Peter J. Roskam,1
44441,Ralph M. Hall,Mike Pence,1
44442,Ralph M. Hall,Raul R. Labrador,1
44444,Ralph M. Hall,Dan Benishek,1
44445,Ralph M. Hall,Alan Nunnelee,1
44449,Ralph M. Hall,"Charles J. ""Chuck"" Fleischmann",1
44452,Ralph M. Hall,Rodney Frelinghuysen,1
44453,Ralph M. Hall,Joe L. Barton,1
44454,Ralph M. Hall,John Barrow,1
44455,Ralph M. Hall,Larry Bucshon,1
44456,Ralph M. Hall,Daniel Webster,1
44457,Ralph M. Hall,"Eric A. ""Rick"" Crawford",1
44458,Ralph M. Hall,Andy Harris,1
44459,Ralph M. Hall,Todd Rokita,1
44460,Ralph M. Hall,Ander Crenshaw,1
44465,Ralph M. Hall,Mo Brooks,1
44466,Ralph M. Hall,Rick Berg,1
44467,Ralph M. Hall,Austin Scott,1
44468,Ralph M. Hall,Steven M. Palazzo,1
44471,Ralph M. Hall,Christopher J. Lee,1
44472,Ralph M. Hall,Kay Granger,1
44475,Ralph M. Hall,Mike Kelly,1
44476,Ralph M. Hall,Todd C. Young,1
44478,Ralph M. Hall,Mark E. Amodei,1
44479,Ralph M. Hall,Tim Huelskamp,1
44480,Ralph M. Hall,Jean Schmidt,1
44483,Ralph M. Hall,Bill Huizenga,1
44487,Ralph M. Hall,David P. Roe,1
44488,Ralph M. Hall,Steve Austria,1
44490,Ralph M. Hall,Steve Southerland,1
44496,Ralph M. Hall,Adrian Smith,1
44497,Ralph M. Hall,Tim Walberg,1
44504,David Loebsack,Tim Ryan,1
44505,David Loebsack,Leonard L. Boswell,1
44507,David Loebsack,Colleen W. Hanabusa,1
44537,David Loebsack,Ed Perlmutter,1
44541,David Loebsack,Michael G. Fitzpatrick,1
44566,David Loebsack,Robert E. Andrews,1
44567,David Loebsack,Marcy Kaptur,1
44587,David Loebsack,Robert A. Brady,1
44588,David Loebsack,Ben Ray Lujan,1
44596,David Loebsack,Tammy Baldwin,1
44598,David Loebsack,Eddie Bernice Johnson,1
44602,David Loebsack,Christopher Murphy,1
44605,David Loebsack,Tom Latham,1
44614,David Loebsack,Adam B. Schiff,1
44616,David Loebsack,John B. Larson,1
44621,David Loebsack,Steve Israel,1
44622,David Loebsack,Todd Russell Platts,1
44632,David Loebsack,Peter A. Defazio,1
44641,David Loebsack,Dan Boren,1
44643,David Loebsack,Kurt Schrader,1
44646,David Loebsack,James P. Mcgovern,1
44648,David Loebsack,Shelley Berkley,1
44651,David Loebsack,Betty Sutton,1
44652,David Loebsack,John C. Carney,1
44653,David Loebsack,Kathy Castor,1
44656,David Loebsack,John A. Yarmuth,1
44659,David Loebsack,Mike Mcintyre,1
44660,David Loebsack,Zoe Lofgren,1
44669,David Loebsack,William R. Keating,1
44675,David Loebsack,Niki Tsongas,1
44676,David Loebsack,Timothy J. Walz,1
44680,David Loebsack,Mazie K. Hirono,1
44686,David Loebsack,Joe Baca,1
44687,David Loebsack,Chris Van Hollen,1
44688,David Loebsack,Steve Cohen,1
44690,David Loebsack,Rush D. Holt,1
44693,David Loebsack,Chellie Pingree,1
44694,David Loebsack,Ron Kind,1
44699,David Loebsack,Gerald E. Connolly,1
44706,David Loebsack,Diana Degette,1
44708,David Loebsack,William L. Owens,1
44712,David Loebsack,Rosa Delauro,1
44715,David Loebsack,Loretta Sanchez,1
44716,David Loebsack,Jerry Mcnerney,1
44718,David Loebsack,Lloyd Doggett,1
44721,David Loebsack,William J. Pascrell,1
44723,David Loebsack,James R. Langevin,1
44724,David Loebsack,Nita M. Lowey,1
44730,David Loebsack,Barney Frank,1
44736,David Loebsack,Larry Kissell,1
44741,David Loebsack,Joe Courtney,1
44742,David Loebsack,Mark S. Critz,1
44759,David Loebsack,Dale E. Kildee,1
44764,David Loebsack,Bruce L. Braley,1
44768,David Loebsack,Collin C. Peterson,1
44769,David Loebsack,Peter Welch,1
44771,David Loebsack,G. K. Butterfield,1
44778,David Loebsack,Betty Mccollum,1
44780,David Loebsack,John F. Tierney,1
44781,David Loebsack,Joe Donnelly,1
44782,David Loebsack,Maurice D. Hinchey,1
44785,David Loebsack,Albio Sires,1
44789,David Loebsack,Stephen F. Lynch,1
44791,David Loebsack,Nick J. Rahall,1
44793,David Loebsack,Susan A. Davis,1
44800,David Loebsack,Timothy H. Bishop,1
44805,David Loebsack,Brian Higgins,1
44807,David Loebsack,Martin Heinrich,1
44820,David Loebsack,Silvestre Reyes,1
44821,David Loebsack,Lucille Roybal-Allard,1
44824,David Loebsack,Luis V. Gutierrez,1
44827,David Loebsack,Charles A. Gonzalez,1
44833,David Loebsack,James A. Himes,1
44840,David Loebsack,Steven R. Rothman,1
44841,David Loebsack,Linda T. Sanchez,1
44842,David Loebsack,John P. Sarbanes,1
44843,David Loebsack,Paul Tonko,1
44844,David Loebsack,Gary L. Ackerman,1
44848,David Loebsack,Mike Ross,1
44850,David Loebsack,Andre Carson,1
44853,David Loebsack,C. A. Dutch Ruppersberger,1
44855,David Loebsack,Brad Miller,1
44857,David Loebsack,Jason Altmire,1
44859,David Loebsack,Doris O. Matsui,1
44860,David Loebsack,Carolyn Mccarthy,1
44862,David Loebsack,David E. Price,1
44868,David Loebsack,David N. Cicilline,1
44872,David Loebsack,Ed Pastor,1
44882,David Loebsack,Michael H. Michaud,1
44883,David Loebsack,John W. Olver,1
44891,David Loebsack,Ruben Hinojosa,1
44892,David Loebsack,Michael E. Capuano,1
44893,David Loebsack,Mike Doyle,1
44895,David Loebsack,Debbie Wasserman Schultz,1
44899,David Loebsack,John Barrow,1
44907,David Loebsack,Mike Thompson,1
44908,David Loebsack,Jerry F. Costello,1
44909,David Loebsack,Grace F. Napolitano,1
44919,David Loebsack,Russ Carnahan,1
44922,David Loebsack,Richard E. Neal,1
44926,David Loebsack,Tim Holden,1
44927,David Loebsack,Allyson Y. Schwartz,1
44930,David Loebsack,Ben Chandler,1
44934,David Loebsack,John Garamendi,1
44938,David Loebsack,Emanuel Cleaver,1
44940,David Loebsack,Suzanne Bonamici,1
44947,Gregg Harper,Benjamin Quayle,1
44954,Gregg Harper,Walter B. Jones,1
44955,Gregg Harper,Patrick Meehan,1
44958,Gregg Harper,Sandy Adams,1
44960,Gregg Harper,Paul Ryan,1
44961,Gregg Harper,Scott Garrett,1
44962,Gregg Harper,Michael T. Mccaul,1
44963,Gregg Harper,Ann Marie Buerkle,1
44965,Gregg Harper,Jeff Denham,1
44971,Gregg Harper,Trent Franks,1
44972,Gregg Harper,Randy Hultgren,1
44974,Gregg Harper,David Schweikert,1
44975,Gregg Harper,Mary Bono Mack,1
44977,Gregg Harper,Candice S. Miller,1
44978,Gregg Harper,J. Randy Forbes,1
44981,Gregg Harper,Tim Murphy,1
44985,Gregg Harper,Spencer Bachus,1
44986,Gregg Harper,Michael G. Fitzpatrick,1
44988,Gregg Harper,David B. Mckinley,1
44989,Gregg Harper,Robert J. Wittman,1
44990,Gregg Harper,Mike Pompeo,1
44994,Gregg Harper,Rob Woodall,1
44997,Gregg Harper,Jeff Miller,1
44998,Gregg Harper,K. Michael Conaway,1
44999,Gregg Harper,Ted Poe,1
45000,Gregg Harper,Shelley Moore Capito,1
45001,Gregg Harper,Cathy Mcmorris Rodgers,1
45002,Gregg Harper,Vicky Hartzler,1
45003,Gregg Harper,Fred Upton,1
45005,Gregg Harper,Marsha Blackburn,1
45007,Gregg Harper,Thomas J. Rooney,1
45008,Gregg Harper,Rodney Alexander,1
45009,Gregg Harper,Diane Black,1
45010,Gregg Harper,Robert B. Aderholt,1
45014,Gregg Harper,Billy Long,1
45015,Gregg Harper,Tim Scott,1
45019,Gregg Harper,Joe Wilson,1
45020,Gregg Harper,Pete Sessions,1
45021,Gregg Harper,Bill Flores,1
45022,Gregg Harper,Michael R. Turner,1
45023,Gregg Harper,Rob Bishop,1
45025,Gregg Harper,Mike Rogers,1
45026,Gregg Harper,Robert W. Goodlatte,1
45031,Gregg Harper,Jo Ann Emerson,1
45035,Gregg Harper,Connie Mack,1
45039,Gregg Harper,Harold Rogers,1
45040,Gregg Harper,Robert T. Schilling,1
45042,Gregg Harper,Gus M. Bilirakis,1
45044,Gregg Harper,Ralph M. Hall,1
45048,Gregg Harper,Howard P. Mckeon,1
45049,Gregg Harper,Bill Shuster,1
45050,Gregg Harper,Tom Latham,1
45051,Gregg Harper,Tom Reed,1
45052,Gregg Harper,Lynn Jenkins,1
45054,Gregg Harper,Reid J. Ribble,1
45055,Gregg Harper,Steve Chabot,1
45056,Gregg Harper,Phil Gingrey,1
45057,Gregg Harper,Francisco Quico Canseco,1
45058,Gregg Harper,Paul C. Broun,1
45060,Gregg Harper,Scott Desjarlais,1
45062,Gregg Harper,Martha Roby,1
45063,Gregg Harper,Dave Camp,1
45065,Gregg Harper,Sam Johnson,1
45067,Gregg Harper,Todd Russell Platts,1
45068,Gregg Harper,Steve King,1
45069,Gregg Harper,Lee Terry,1
45070,Gregg Harper,John R. Carter,1
45071,Gregg Harper,Randy Neugebauer,1
45072,Gregg Harper,Cliff Stearns,1
45074,Gregg Harper,John Fleming,1
45075,Gregg Harper,Greg Walden,1
45076,Gregg Harper,Vern Buchanan,1
45079,Gregg Harper,H. Morgan Griffith,1
45081,Gregg Harper,Jeb Hensarling,1
45082,Gregg Harper,W. Todd Akin,1
45083,Gregg Harper,Tom Price,1
45085,Gregg Harper,John Abney Culberson,1
45086,Gregg Harper,Dan Boren,1
45094,Gregg Harper,Tom Mcclintock,1
45095,Gregg Harper,Steve Scalise,1
45099,Gregg Harper,John L. Mica,1
45100,Gregg Harper,Mike Coffman,1
45102,Gregg Harper,Geoff Davis,1
45107,Gregg Harper,Charles W. Boustany,1
45108,Gregg Harper,Dan Burton,1
45110,Gregg Harper,John J. Duncan,1
45112,Gregg Harper,Doc Hastings,1
45113,Gregg Harper,Jaime Herrera Beutler,1
45115,Gregg Harper,Robert E. Latta,1
45116,Gregg Harper,Devin Nunes,1
45118,Gregg Harper,Lamar Smith,1
45119,Gregg Harper,William M. Thornberry,1
45123,Gregg Harper,Edward Whitfield,1
45124,Gregg Harper,Patrick J. Tiberi,1
45126,Gregg Harper,Brian P. Bilbray,1
45127,Gregg Harper,Paul A. Gosar,1
45128,Gregg Harper,John Sullivan,1
45129,Gregg Harper,Michael C. Burgess,1
45130,Gregg Harper,Glenn Thompson,1
45134,Gregg Harper,Jeff Duncan,1
45136,Gregg Harper,Bill Johnson,1
45137,Gregg Harper,Jim Matheson,1
45141,Gregg Harper,Blake Farenthold,1
45142,Gregg Harper,Nan A. S. Hayworth,1
45147,Gregg Harper,Scott R. Tipton,1
45148,Gregg Harper,Steve Womack,1
45149,Gregg Harper,Doug Lamborn,1
45152,Gregg Harper,Robert Hurt,1
45156,Gregg Harper,Duncan D. Hunter,1
45158,Gregg Harper,Marlin A. Stutzman,1
45165,Gregg Harper,Jason Chaffetz,1
45167,Gregg Harper,Jim Jordan,1
45171,Gregg Harper,Bill Posey,1
45172,Gregg Harper,Allen B. West,1
45178,Gregg Harper,Charles W. Dent,1
45179,Gregg Harper,Denny Rehberg,1
45180,Gregg Harper,Virginia Foxx,1
45183,Gregg Harper,E. Scott Rigell,1
45188,Gregg Harper,Jeff Fortenberry,1
45189,Gregg Harper,Cory Gardner,1
45190,Gregg Harper,Tim Griffin,1
45191,Gregg Harper,Wally Herger,1
45192,Gregg Harper,Adam Kinzinger,1
45193,Gregg Harper,Leonard Lance,1
45194,Gregg Harper,Cynthia M. Lummis,1
45196,Gregg Harper,Gary Miller,1
45197,Gregg Harper,Stevan Pearce,1
45200,Gregg Harper,Brett Guthrie,1
45201,Gregg Harper,Joseph R. Pitts,1
45202,Gregg Harper,Ed Royce,1
45203,Gregg Harper,Jeffrey M. Landry,1
45206,Gregg Harper,Judy Biggert,1
45207,Gregg Harper,Roscoe G. Bartlett,1
45208,Gregg Harper,Kevin Brady,1
45210,Gregg Harper,Stephen Lee Fincher,1
45212,Gregg Harper,Tom Graves,1
45215,Gregg Harper,Michele Bachmann,1
45217,Gregg Harper,Tom Cole,1
45218,Gregg Harper,Louie Gohmert,1
45219,Gregg Harper,Frank A. Lobiondo,1
45221,Gregg Harper,Elton Gallegly,1
45222,Gregg Harper,Sean P. Duffy,1
45226,Gregg Harper,Joe Donnelly,1
45228,Gregg Harper,Blaine Luetkemeyer,1
45231,Gregg Harper,C. W. Bill Young,1
45232,Gregg Harper,Pete Olson,1
45233,Gregg Harper,Charles F. Bass,1
45235,Gregg Harper,Kevin Yoder,1
45243,Gregg Harper,Patrick Mchenry,1
45244,Gregg Harper,Sam Graves,1
45246,Gregg Harper,Jack Kingston,1
45247,Gregg Harper,Jon Runyan,1
45249,Gregg Harper,Renee L. Ellmers,1
45253,Gregg Harper,Sue Wilkins Myrick,1
45254,Gregg Harper,Dennis A. Ross,1
45255,Gregg Harper,Frank C. Guinta,1
45256,Gregg Harper,John M. Shimkus,1
45259,Gregg Harper,Jeff Flake,1
45260,Gregg Harper,Tom Petri,1
45263,Gregg Harper,Steve Stivers,1
45267,Gregg Harper,Aaron Schock,1
45270,Gregg Harper,Frank D. Lucas,1
45273,Gregg Harper,Kevin Mccarthy,1
45274,Gregg Harper,James Lankford,1
45276,Gregg Harper,Christopher P. Gibson,1
45277,Gregg Harper,Joseph J. Heck,1
45280,Gregg Harper,Michael K. Simpson,1
45281,Gregg Harper,John Kline,1
45282,Gregg Harper,Donald Manzullo,1
45283,Gregg Harper,Kristi L. Noem,1
45284,Gregg Harper,David Rivera,1
45294,Gregg Harper,Mike Rogers.1,1
45296,Gregg Harper,Bill Cassidy,1
45301,Gregg Harper,Jo Bonner,1
45303,Gregg Harper,Tom Marino,1
45306,Gregg Harper,Thaddeus G. Mccotter,1
45309,Gregg Harper,Chip Cravaack,1
45310,Gregg Harper,Richard B. Nugent,1
45311,Gregg Harper,Howard Coble,1
45312,Gregg Harper,Bob Gibbs,1
45314,Gregg Harper,Trey Gowdy,1
45315,Gregg Harper,Ken Calvert,1
45316,Gregg Harper,Steven C. Latourette,1
45321,Gregg Harper,Lynn A. Westmoreland,1
45322,Gregg Harper,Lou Barletta,1
45324,Gregg Harper,Kenny Marchant,1
45325,Gregg Harper,Mario Diaz-Balart,1
45326,Gregg Harper,James B. Renacci,1
45329,Gregg Harper,Peter J. Roskam,1
45331,Gregg Harper,Mike Pence,1
45332,Gregg Harper,Raul R. Labrador,1
45334,Gregg Harper,Dan Benishek,1
45335,Gregg Harper,Alan Nunnelee,1
45339,Gregg Harper,"Charles J. ""Chuck"" Fleischmann",1
45342,Gregg Harper,Rodney Frelinghuysen,1
45343,Gregg Harper,Joe L. Barton,1
45344,Gregg Harper,John Barrow,1
45345,Gregg Harper,Larry Bucshon,1
45346,Gregg Harper,Daniel Webster,1
45347,Gregg Harper,"Eric A. ""Rick"" Crawford",1
45348,Gregg Harper,Andy Harris,1
45349,Gregg Harper,Todd Rokita,1
45350,Gregg Harper,Ander Crenshaw,1
45355,Gregg Harper,Mo Brooks,1
45356,Gregg Harper,Rick Berg,1
45357,Gregg Harper,Austin Scott,1
45358,Gregg Harper,Steven M. Palazzo,1
45362,Gregg Harper,Kay Granger,1
45365,Gregg Harper,Mike Kelly,1
45366,Gregg Harper,Todd C. Young,1
45369,Gregg Harper,Tim Huelskamp,1
45370,Gregg Harper,Jean Schmidt,1
45373,Gregg Harper,Bill Huizenga,1
45377,Gregg Harper,David P. Roe,1
45378,Gregg Harper,Steve Austria,1
45380,Gregg Harper,Steve Southerland,1
45386,Gregg Harper,Adrian Smith,1
45387,Gregg Harper,Tim Walberg,1
45394,Christopher Murphy,Tim Ryan,1
45395,Christopher Murphy,Leonard L. Boswell,1
45397,Christopher Murphy,Colleen W. Hanabusa,1
45398,Christopher Murphy,Steny H. Hoyer,1
45404,Christopher Murphy,Kathleen C. Hochul,1
45411,Christopher Murphy,Eleanor Holmes Norton,1
45414,Christopher Murphy,Edward J. Markey,1
45418,Christopher Murphy,Rick Larsen,1
45421,Christopher Murphy,Corrine Brown,1
45427,Christopher Murphy,Ed Perlmutter,1
45428,Christopher Murphy,Joseph Crowley,1
45429,Christopher Murphy,Carolyn B. Maloney,1
45432,Christopher Murphy,Jackie Speier,1
45440,Christopher Murphy,Bob Filner,1
45456,Christopher Murphy,Robert E. Andrews,1
45457,Christopher Murphy,Marcy Kaptur,1
45458,Christopher Murphy,Eliot L. Engel,1
45462,Christopher Murphy,John D. Dingell,1
45469,Christopher Murphy,John Lewis,1
45472,Christopher Murphy,James P. Moran,1
45473,Christopher Murphy,Keith Ellison,1
45474,Christopher Murphy,Chaka Fattah,1
45475,Christopher Murphy,Jerrold Nadler,1
45477,Christopher Murphy,Robert A. Brady,1
45478,Christopher Murphy,Ben Ray Lujan,1
45479,Christopher Murphy,Alcee L. Hastings,1
45482,Christopher Murphy,Jose E. Serrano,1
45486,Christopher Murphy,Tammy Baldwin,1
45490,Christopher Murphy,David Loebsack,1
45504,Christopher Murphy,Adam B. Schiff,1
45506,Christopher Murphy,John B. Larson,1
45511,Christopher Murphy,Steve Israel,1
45518,Christopher Murphy,Jesse L. Jackson,1
45522,Christopher Murphy,Peter A. Defazio,1
45532,Christopher Murphy,Wm. Lacy Clay,1
45534,Christopher Murphy,Adam Smith,1
45535,Christopher Murphy,Donna F. Edwards,1
45536,Christopher Murphy,James P. Mcgovern,1
45537,Christopher Murphy,Theodore E. Deutch,1
45538,Christopher Murphy,Shelley Berkley,1
45541,Christopher Murphy,Betty Sutton,1
45542,Christopher Murphy,John C. Carney,1
45543,Christopher Murphy,Kathy Castor,1
45546,Christopher Murphy,John A. Yarmuth,1
45550,Christopher Murphy,Zoe Lofgren,1
45554,Christopher Murphy,Yvette D. Clarke,1
45556,Christopher Murphy,Anna G. Eshoo,1
45559,Christopher Murphy,William R. Keating,1
45565,Christopher Murphy,Niki Tsongas,1
45566,Christopher Murphy,Timothy J. Walz,1
45570,Christopher Murphy,Mazie K. Hirono,1
45576,Christopher Murphy,Joe Baca,1
45577,Christopher Murphy,Chris Van Hollen,1
45578,Christopher Murphy,Steve Cohen,1
45580,Christopher Murphy,Rush D. Holt,1
45583,Christopher Murphy,Chellie Pingree,1
45588,Christopher Murphy,Lois Capps,1
45589,Christopher Murphy,Gerald E. Connolly,1
45595,Christopher Murphy,Laura Richardson,1
45596,Christopher Murphy,Diana Degette,1
45599,Christopher Murphy,Gene Green,1
45602,Christopher Murphy,Rosa Delauro,1
45604,Christopher Murphy,Edolphus Towns,1
45605,Christopher Murphy,Loretta Sanchez,1
45606,Christopher Murphy,Jerry Mcnerney,1
45607,Christopher Murphy,"Henry C. ""Hank"" Johnson",1
45609,Christopher Murphy,Janice D. Schakowsky,1
45611,Christopher Murphy,William J. Pascrell,1
45613,Christopher Murphy,James R. Langevin,1
45614,Christopher Murphy,Nita M. Lowey,1
45615,Christopher Murphy,Gwen Moore,1
45618,Christopher Murphy,Elijah E. Cummings,1
45620,Christopher Murphy,Barney Frank,1
45621,Christopher Murphy,Charles B. Rangel,1
45622,Christopher Murphy,Gary C. Peters,1
45627,Christopher Murphy,Norman Dicks,1
45629,Christopher Murphy,Sam Farr,1
45631,Christopher Murphy,Joe Courtney,1
45632,Christopher Murphy,Mark S. Critz,1
45640,Christopher Murphy,Jim Mcdermott,1
45644,Christopher Murphy,Mike Quigley,1
45649,Christopher Murphy,Dale E. Kildee,1
45654,Christopher Murphy,Bruce L. Braley,1
45659,Christopher Murphy,Peter Welch,1
45668,Christopher Murphy,Betty Mccollum,1
45669,Christopher Murphy,Howard L. Berman,1
45670,Christopher Murphy,John F. Tierney,1
45672,Christopher Murphy,Maurice D. Hinchey,1
45675,Christopher Murphy,Albio Sires,1
45679,Christopher Murphy,Stephen F. Lynch,1
45681,Christopher Murphy,Nick J. Rahall,1
45682,Christopher Murphy,Daniel William Lipinski,1
45683,Christopher Murphy,Susan A. Davis,1
45684,Christopher Murphy,Frank Pallone,1
45685,Christopher Murphy,Peter J. Visclosky,1
45687,Christopher Murphy,George Miller,1
45690,Christopher Murphy,Timothy H. Bishop,1
45693,Christopher Murphy,"Robert C. ""Bobby"" Scott",1
45695,Christopher Murphy,Brian Higgins,1
45697,Christopher Murphy,Martin Heinrich,1
45702,Christopher Murphy,Sander M. Levin,1
45706,Christopher Murphy,Jay Inslee,1
45707,Christopher Murphy,Lynn Woolsey,1
45710,Christopher Murphy,Silvestre Reyes,1
45711,Christopher Murphy,Lucille Roybal-Allard,1
45713,Christopher Murphy,Brad Sherman,1
45714,Christopher Murphy,Luis V. Gutierrez,1
45716,Christopher Murphy,Louise M. Slaughter,1
45717,Christopher Murphy,Charles A. Gonzalez,1
45723,Christopher Murphy,James A. Himes,1
45730,Christopher Murphy,Steven R. Rothman,1
45731,Christopher Murphy,Linda T. Sanchez,1
45732,Christopher Murphy,John P. Sarbanes,1
45733,Christopher Murphy,Paul Tonko,1
45734,Christopher Murphy,Gary L. Ackerman,1
45740,Christopher Murphy,Andre Carson,1
45743,Christopher Murphy,C. A. Dutch Ruppersberger,1
45745,Christopher Murphy,Brad Miller,1
45747,Christopher Murphy,Jason Altmire,1
45749,Christopher Murphy,Doris O. Matsui,1
45750,Christopher Murphy,Carolyn Mccarthy,1
45752,Christopher Murphy,David E. Price,1
45758,Christopher Murphy,David N. Cicilline,1
45762,Christopher Murphy,Ed Pastor,1
45764,Christopher Murphy,Karen Bass,1
45772,Christopher Murphy,Michael H. Michaud,1
45773,Christopher Murphy,John W. Olver,1
45778,Christopher Murphy,Henry A. Waxman,1
45782,Christopher Murphy,Michael E. Capuano,1
45783,Christopher Murphy,Mike Doyle,1
45785,Christopher Murphy,Debbie Wasserman Schultz,1
45789,Christopher Murphy,John Barrow,1
45798,Christopher Murphy,Jerry F. Costello,1
45799,Christopher Murphy,Grace F. Napolitano,1
45804,Christopher Murphy,Nydia M. Velazquez,1
45805,Christopher Murphy,Hansen Clarke,1
45809,Christopher Murphy,Russ Carnahan,1
45812,Christopher Murphy,Richard E. Neal,1
45816,Christopher Murphy,Tim Holden,1
45817,Christopher Murphy,Allyson Y. Schwartz,1
45820,Christopher Murphy,Ben Chandler,1
45821,Christopher Murphy,Janice Hahn,1
45824,Christopher Murphy,John Garamendi,1
45828,Christopher Murphy,Emanuel Cleaver,1
45830,Christopher Murphy,Suzanne Bonamici,1
45835,Howard P. Mckeon,David Dreier,1
45837,Howard P. Mckeon,Benjamin Quayle,1
45841,Howard P. Mckeon,Dana Rohrabacher,1
45848,Howard P. Mckeon,Sandy Adams,1
45852,Howard P. Mckeon,Michael T. Mccaul,1
45853,Howard P. Mckeon,Ann Marie Buerkle,1
45855,Howard P. Mckeon,Jeff Denham,1
45861,Howard P. Mckeon,Trent Franks,1
45865,Howard P. Mckeon,Mary Bono Mack,1
45867,Howard P. Mckeon,Candice S. Miller,1
45868,Howard P. Mckeon,J. Randy Forbes,1
45870,Howard P. Mckeon,Daniel Edward Lungren,1
45871,Howard P. Mckeon,Tim Murphy,1
45875,Howard P. Mckeon,Spencer Bachus,1
45878,Howard P. Mckeon,David B. Mckinley,1
45880,Howard P. Mckeon,Mike Pompeo,1
45884,Howard P. Mckeon,Rob Woodall,1
45886,Howard P. Mckeon,Darrell E. Issa,1
45887,Howard P. Mckeon,Jeff Miller,1
45888,Howard P. Mckeon,K. Michael Conaway,1
45889,Howard P. Mckeon,Ted Poe,1
45890,Howard P. Mckeon,Shelley Moore Capito,1
45891,Howard P. Mckeon,Cathy Mcmorris Rodgers,1
45892,Howard P. Mckeon,Vicky Hartzler,1
45893,Howard P. Mckeon,Fred Upton,1
45895,Howard P. Mckeon,Marsha Blackburn,1
45897,Howard P. Mckeon,Thomas J. Rooney,1
45898,Howard P. Mckeon,Rodney Alexander,1
45899,Howard P. Mckeon,Diane Black,1
45904,Howard P. Mckeon,Billy Long,1
45909,Howard P. Mckeon,Joe Wilson,1
45910,Howard P. Mckeon,Pete Sessions,1
45911,Howard P. Mckeon,Bill Flores,1
45912,Howard P. Mckeon,Michael R. Turner,1
45913,Howard P. Mckeon,Rob Bishop,1
45915,Howard P. Mckeon,Mike Rogers,1
45916,Howard P. Mckeon,Robert W. Goodlatte,1
45925,Howard P. Mckeon,Connie Mack,1
45929,Howard P. Mckeon,Harold Rogers,1
45930,Howard P. Mckeon,Robert T. Schilling,1
45932,Howard P. Mckeon,Gus M. Bilirakis,1
45934,Howard P. Mckeon,Ralph M. Hall,1
45936,Howard P. Mckeon,Gregg Harper,1
45939,Howard P. Mckeon,Bill Shuster,1
45942,Howard P. Mckeon,Lynn Jenkins,1
45945,Howard P. Mckeon,Steve Chabot,1
45946,Howard P. Mckeon,Phil Gingrey,1
45947,Howard P. Mckeon,Francisco Quico Canseco,1
45948,Howard P. Mckeon,Paul C. Broun,1
45950,Howard P. Mckeon,Scott Desjarlais,1
45952,Howard P. Mckeon,Martha Roby,1
45955,Howard P. Mckeon,Sam Johnson,1
45957,Howard P. Mckeon,Todd Russell Platts,1
45958,Howard P. Mckeon,Steve King,1
45959,Howard P. Mckeon,Lee Terry,1
45960,Howard P. Mckeon,John R. Carter,1
45961,Howard P. Mckeon,Randy Neugebauer,1
45962,Howard P. Mckeon,Cliff Stearns,1
45964,Howard P. Mckeon,John Fleming,1
45965,Howard P. Mckeon,Greg Walden,1
45966,Howard P. Mckeon,Vern Buchanan,1
45969,Howard P. Mckeon,H. Morgan Griffith,1
45971,Howard P. Mckeon,Jeb Hensarling,1
45972,Howard P. Mckeon,W. Todd Akin,1
45973,Howard P. Mckeon,Tom Price,1
45975,Howard P. Mckeon,John Abney Culberson,1
45984,Howard P. Mckeon,Tom Mcclintock,1
45985,Howard P. Mckeon,Steve Scalise,1
45989,Howard P. Mckeon,John L. Mica,1
45990,Howard P. Mckeon,Mike Coffman,1
45992,Howard P. Mckeon,Geoff Davis,1
