,From,To,edge
72432,Bart Gordon,Robert A. Brady,1
72438,Bart Gordon,Steve Driehaus,1
72439,Bart Gordon,Timothy H. Bishop,1
72443,Bart Gordon,Betty Sutton,1
72444,Bart Gordon,Ben Chandler,1
72447,Bart Gordon,John P. Sarbanes,1
72448,Bart Gordon,Zachary T. Space,1
72449,Bart Gordon,Frank R. Wolf,1
72451,Bart Gordon,Frank A. Lobiondo,1
72460,Bart Gordon,Mike Rogers,1
72462,Bart Gordon,Tom Latham,1
72464,Bart Gordon,Parker Griffith,1
72471,Bart Gordon,Jerry Mcnerney,1
72472,Bart Gordon,Frank Kratovil,1
72473,Bart Gordon,James H. Cooper,1
72478,Bart Gordon,Dale E. Kildee,1
72484,Bart Gordon,Gabrielle Giffords,1
72485,Bart Gordon,Christopher Murphy,1
72486,Bart Gordon,John Barrow,1
72489,Bart Gordon,Jason Altmire,1
72491,Bart Gordon,Brad Miller,1
72496,Bart Gordon,Tim Murphy,1
72503,Bart Gordon,David Loebsack,1
72504,Bart Gordon,Betsy Markey,1
72508,Bart Gordon,Allen Jr. Boyd,1
72509,Bart Gordon,Carol Shea-Porter,1
72512,Bart Gordon,Jim Gerlach,1
72517,Bart Gordon,Eric J. J. Massa,1
72519,Bart Gordon,John P. Murtha,1
72522,Bart Gordon,C. A. Dutch Ruppersberger,1
72524,Bart Gordon,John A. Yarmuth,1
72525,Bart Gordon,Joe Donnelly,1
72526,Bart Gordon,Paul Tonko,1
72529,Bart Gordon,Dina Titus,1
72530,Bart Gordon,Suzanne M. Kosmas,1
72537,Bart Gordon,David Scott,1
72538,Bart Gordon,David Wu,1
72539,Bart Gordon,Adam Smith,1
72543,Bart Gordon,Daniel B. Maffei,1
72545,Bart Gordon,Timothy J. Walz,1
72549,Bart Gordon,Kathleen A. Dahlkemper,1
72550,Bart Gordon,Mike Rogers.1,1
72552,Bart Gordon,Mike Mcintyre,1
72555,Bart Gordon,Tim Holden,1
72561,Bart Gordon,Victor F. Snyder,1
72562,Bart Gordon,John W. Olver,1
72563,Bart Gordon,Brett Guthrie,1
72569,Bart Gordon,Parker Griffith.1,1
72573,Bart Gordon,C. W. Bill Young,1
72576,Janice D. Schakowsky,Louise M. Slaughter,1
72577,Janice D. Schakowsky,Sheila Jackson-Lee,1
72578,Janice D. Schakowsky,Tammy Baldwin,1
72580,Janice D. Schakowsky,Barbara Lee,1
72581,Janice D. Schakowsky,Donald M. Payne,1
72582,Janice D. Schakowsky,Sam Farr,1
72584,Janice D. Schakowsky,Carolyn B. Maloney,1
72585,Janice D. Schakowsky,Gerald E. Connolly,1
72586,Janice D. Schakowsky,Nita M. Lowey,1
72588,Janice D. Schakowsky,Gwen Moore,1
72589,Janice D. Schakowsky,Tim Ryan,1
72595,Janice D. Schakowsky,Wm. Lacy Clay,1
72596,Janice D. Schakowsky,Steve Cohen,1
72597,Janice D. Schakowsky,Maurice D. Hinchey,1
72602,Janice D. Schakowsky,Diane E. Watson,1
72603,Janice D. Schakowsky,Bobby L. Rush,1
72605,Janice D. Schakowsky,Marcy Kaptur,1
72610,Janice D. Schakowsky,Danny K. Davis,1
72611,Janice D. Schakowsky,John Lewis,1
72612,Janice D. Schakowsky,Jerrold Nadler,1
72614,Janice D. Schakowsky,Elijah E. Cummings,1
72615,Janice D. Schakowsky,Rush D. Holt,1
72616,Janice D. Schakowsky,Michael E. Capuano,1
72617,Janice D. Schakowsky,Carolyn Mccarthy,1
72620,Janice D. Schakowsky,Carolyn Cheeks Kilpatrick,1
72622,Janice D. Schakowsky,Laura Richardson,1
72623,Janice D. Schakowsky,Alcee L. Hastings,1
72624,Janice D. Schakowsky,Emanuel Cleaver,1
72628,Janice D. Schakowsky,David E. Price,1
72631,Janice D. Schakowsky,James P. Mcgovern,1
72633,Janice D. Schakowsky,John J. Hall,1
72639,Janice D. Schakowsky,Zoe Lofgren,1
72641,Janice D. Schakowsky,Chris Van Hollen,1
72642,Janice D. Schakowsky,Patrick J. Kennedy,1
72646,Janice D. Schakowsky,Gregory W. Meeks,1
72650,Janice D. Schakowsky,Allyson Y. Schwartz,1
72652,Janice D. Schakowsky,Shelley Berkley,1
72656,Janice D. Schakowsky,G. K. Butterfield,1
72658,Janice D. Schakowsky,Donna M. Christensen,1
72659,Janice D. Schakowsky,Eddie Bernice Johnson,1
72660,Janice D. Schakowsky,Robert E. Andrews,1
72663,Janice D. Schakowsky,Linda T. Sanchez,1
72668,Janice D. Schakowsky,George Miller,1
72670,Janice D. Schakowsky,Chellie Pingree,1
72671,Janice D. Schakowsky,Howard L. Berman,1
72674,Janice D. Schakowsky,John Conyers,1
72677,Janice D. Schakowsky,Adam B. Schiff,1
72678,Janice D. Schakowsky,Bob Filner,1
72679,Janice D. Schakowsky,Edolphus Towns,1
72685,Janice D. Schakowsky,Susan A. Davis,1
72688,Janice D. Schakowsky,Al Green,1
72689,Janice D. Schakowsky,Mazie K. Hirono,1
72691,Janice D. Schakowsky,Dennis J. Kucinich,1
72694,Janice D. Schakowsky,Paul W. Hodes,1
72696,Janice D. Schakowsky,James A. Himes,1
72698,Janice D. Schakowsky,Joe Courtney,1
72701,Janice D. Schakowsky,Eleanor Holmes Norton,1
72704,Janice D. Schakowsky,Jesse L. Jackson,1
72705,Janice D. Schakowsky,Jackie Speier,1
72706,Janice D. Schakowsky,Charles B. Rangel,1
72709,Janice D. Schakowsky,Jane Harman,1
72710,Janice D. Schakowsky,Mary Jo Kilroy,1
72715,Janice D. Schakowsky,Steven R. Rothman,1
72716,Janice D. Schakowsky,Jim Mcdermott,1
72720,Janice D. Schakowsky,Jose E. Serrano,1
72724,Janice D. Schakowsky,Gene Green,1
72725,Janice D. Schakowsky,Anna G. Eshoo,1
72727,Janice D. Schakowsky,Lois Capps,1
72729,Janice D. Schakowsky,Debbie Wasserman Schultz,1
72731,Janice D. Schakowsky,Sanford D. Bishop,1
72732,Janice D. Schakowsky,Anthony D. Weiner,1
72734,Janice D. Schakowsky,Jared Polis,1
72735,Janice D. Schakowsky,Robert Wexler,1
72740,Janice D. Schakowsky,Henry A. Waxman,1
72741,Janice D. Schakowsky,James R. Langevin,1
72746,Janice D. Schakowsky,Lynn Woolsey,1
72747,Janice D. Schakowsky,Neil Abercrombie,1
72752,Janice D. Schakowsky,Eliot L. Engel,1
72754,Janice D. Schakowsky,Mike Doyle,1
72760,Janice D. Schakowsky,Joe Baca,1
72763,Janice D. Schakowsky,Doris O. Matsui,1
72767,Janice D. Schakowsky,Betty Mccollum,1
72774,Janice D. Schakowsky,Edward J. Markey,1
72775,Janice D. Schakowsky,Joseph Crowley,1
72781,Janice D. Schakowsky,Donna F. Edwards,1
72785,Janice D. Schakowsky,Michael H. Michaud,1
72790,Janice D. Schakowsky,Daniel William Lipinski,1
72792,Janice D. Schakowsky,"Henry C. ""Hank"" Johnson",1
72795,Janice D. Schakowsky,Lucille Roybal-Allard,1
72797,Janice D. Schakowsky,Raul M. Grijalva,1
72803,Janice D. Schakowsky,Joe Sestak,1
72804,Janice D. Schakowsky,Albio Sires,1
72808,Janice D. Schakowsky,Diana Degette,1
72810,Janice D. Schakowsky,Chaka Fattah,1
72811,Janice D. Schakowsky,Charles A. Gonzalez,1
72812,Janice D. Schakowsky,"Robert C. ""Bobby"" Scott",1
72814,Janice D. Schakowsky,Peter A. Defazio,1
72824,Janice D. Schakowsky,Michael M. Honda,1
72828,Janice D. Schakowsky,Maxine Waters,1
72830,Janice D. Schakowsky,Stephen F. Lynch,1
72837,Janice D. Schakowsky,Rosa Delauro,1
72839,Janice D. Schakowsky,Brian Higgins,1
72840,Janice D. Schakowsky,Kendrick B. Meek,1
72841,Janice D. Schakowsky,Russ Carnahan,1
72844,Janice D. Schakowsky,James L. Oberstar,1
72847,Janice D. Schakowsky,Dennis Moore,1
72849,Janice D. Schakowsky,Gary L. Ackerman,1
72851,Janice D. Schakowsky,Kathy Castor,1
72852,Janice D. Schakowsky,Jay Inslee,1
72854,Janice D. Schakowsky,James P. Moran,1
72855,Janice D. Schakowsky,Brad Sherman,1
72857,Janice D. Schakowsky,Luis V. Gutierrez,1
72859,Janice D. Schakowsky,Bruce L. Braley,1
72862,Janice D. Schakowsky,Keith Ellison,1
72864,Janice D. Schakowsky,Barney Frank,1
72869,Janice D. Schakowsky,Lloyd Doggett,1
72872,Janice D. Schakowsky,Yvette D. Clarke,1
72880,Janice D. Schakowsky,Robert A. Brady,1
72881,Janice D. Schakowsky,Phil Hare,1
72882,Janice D. Schakowsky,Grace F. Napolitano,1
72883,Janice D. Schakowsky,Frank Pallone,1
72885,Janice D. Schakowsky,John F. Tierney,1
72887,Janice D. Schakowsky,Timothy H. Bishop,1
72888,Janice D. Schakowsky,Earl Blumenauer,1
72891,Janice D. Schakowsky,Betty Sutton,1
72895,Janice D. Schakowsky,John P. Sarbanes,1
72900,Janice D. Schakowsky,Pete Stark,1
72903,Janice D. Schakowsky,Steve Israel,1
72918,Janice D. Schakowsky,Nydia M. Velazquez,1
72919,Janice D. Schakowsky,Jerry Mcnerney,1
72926,Janice D. Schakowsky,Dale E. Kildee,1
72933,Janice D. Schakowsky,Christopher Murphy,1
72935,Janice D. Schakowsky,Alan Grayson,1
72939,Janice D. Schakowsky,Brad Miller,1
72940,Janice D. Schakowsky,Bill Delahunt,1
72942,Janice D. Schakowsky,Loretta Sanchez,1
72945,Janice D. Schakowsky,Peter Welch,1
72946,Janice D. Schakowsky,Corrine Brown,1
72951,Janice D. Schakowsky,David Loebsack,1
72957,Janice D. Schakowsky,Carol Shea-Porter,1
72961,Janice D. Schakowsky,Sander M. Levin,1
72962,Janice D. Schakowsky,Richard E. Neal,1
72965,Janice D. Schakowsky,Eric J. J. Massa,1
72971,Janice D. Schakowsky,Marcia L. Fudge,1
72972,Janice D. Schakowsky,John A. Yarmuth,1
72974,Janice D. Schakowsky,Paul Tonko,1
72977,Janice D. Schakowsky,Dina Titus,1
72982,Janice D. Schakowsky,Niki Tsongas,1
72986,Janice D. Schakowsky,David Wu,1
72987,Janice D. Schakowsky,Adam Smith,1
72988,Janice D. Schakowsky,Andre Carson,1
72991,Janice D. Schakowsky,Daniel B. Maffei,1
72999,Janice D. Schakowsky,Mike Quigley,1
73006,Janice D. Schakowsky,Ed Pastor,1
73010,Janice D. Schakowsky,John W. Olver,1
73015,Janice D. Schakowsky,Judy Chu,1
73027,Patrick J. Tiberi,Jerry Lewis,1
73035,Patrick J. Tiberi,Scott Garrett,1
73038,Patrick J. Tiberi,Vern Buchanan,1
73039,Patrick J. Tiberi,Mary Bono Mack,1
73040,Patrick J. Tiberi,K. Michael Conaway,1
73041,Patrick J. Tiberi,John Abney Culberson,1
73042,Patrick J. Tiberi,John Linder,1
73047,Patrick J. Tiberi,Glenn Thompson,1
73048,Patrick J. Tiberi,Connie Mack,1
73049,Patrick J. Tiberi,Zach Wamp,1
73054,Patrick J. Tiberi,Leonard Lance,1
73056,Patrick J. Tiberi,Todd Tiahrt,1
73066,Patrick J. Tiberi,Geoff Davis,1
73067,Patrick J. Tiberi,J. Randy Forbes,1
73073,Patrick J. Tiberi,Ileana Ros-Lehtinen,1
73074,Patrick J. Tiberi,Robert E. Latta,1
73078,Patrick J. Tiberi,Jerry Moran,1
73080,Patrick J. Tiberi,Vernon J. Ehlers,1
73082,Patrick J. Tiberi,Rodney Alexander,1
73083,Patrick J. Tiberi,Edward Whitfield,1
73088,Patrick J. Tiberi,David G. Reichert,1
73091,Patrick J. Tiberi,Peter Hoekstra,1
73092,Patrick J. Tiberi,Sue Wilkins Myrick,1
73095,Patrick J. Tiberi,Marsha Blackburn,1
73096,Patrick J. Tiberi,Henry E. Brown,1
73102,Patrick J. Tiberi,Michael C. Burgess,1
73109,Patrick J. Tiberi,Charles W. Boustany,1
73110,Patrick J. Tiberi,Phil Gingrey,1
73112,Patrick J. Tiberi,Joe Wilson,1
73114,Patrick J. Tiberi,Jeff Fortenberry,1
73117,Patrick J. Tiberi,John L. Mica,1
73120,Patrick J. Tiberi,Lee Terry,1
73124,Patrick J. Tiberi,Bill Posey,1
73129,Patrick J. Tiberi,Mike Coffman,1
73131,Patrick J. Tiberi,Christopher J. Lee,1
73135,Patrick J. Tiberi,Roy Blunt,1
73140,Patrick J. Tiberi,Brian P. Bilbray,1
73148,Patrick J. Tiberi,John A. Boccieri,1
73150,Patrick J. Tiberi,John M. Shimkus,1
73156,Patrick J. Tiberi,Cathy Mcmorris Rodgers,1
73159,Patrick J. Tiberi,Jim Jordan,1
73161,Patrick J. Tiberi,Pete Sessions,1
73162,Patrick J. Tiberi,John A. Boehner,1
73167,Patrick J. Tiberi,Michael N. Castle,1
73170,Patrick J. Tiberi,Trent Franks,1
73171,Patrick J. Tiberi,Howard P. Mckeon,1
73174,Patrick J. Tiberi,John R. Carter,1
73176,Patrick J. Tiberi,Joe L. Barton,1
73178,Patrick J. Tiberi,Kevin Brady,1
73181,Patrick J. Tiberi,Gary Miller,1
73184,Patrick J. Tiberi,Jo Ann Emerson,1
73190,Patrick J. Tiberi,Kay Granger,1
73192,Patrick J. Tiberi,Rodney Frelinghuysen,1
73193,Patrick J. Tiberi,Denny Rehberg,1
73197,Patrick J. Tiberi,John Shadegg,1
73199,Patrick J. Tiberi,Peter T. King,1
73201,Patrick J. Tiberi,Travis Childers,1
73203,Patrick J. Tiberi,Robert W. Goodlatte,1
73204,Patrick J. Tiberi,Rob Bishop,1
73205,Patrick J. Tiberi,Candice S. Miller,1
73206,Patrick J. Tiberi,Todd Russell Platts,1
73207,Patrick J. Tiberi,Steve King,1
73210,Patrick J. Tiberi,Aaron Schock,1
73213,Patrick J. Tiberi,Don E. Young,1
73214,Patrick J. Tiberi,Virginia Foxx,1
73216,Patrick J. Tiberi,Michele Bachmann,1
73220,Patrick J. Tiberi,Louie Gohmert,1
73224,Patrick J. Tiberi,Michael R. Turner,1
73225,Patrick J. Tiberi,Tom Price,1
73226,Patrick J. Tiberi,Ralph M. Hall,1
73228,Patrick J. Tiberi,Jason Chaffetz,1
73230,Patrick J. Tiberi,Jeb Hensarling,1
73231,Patrick J. Tiberi,Randy Neugebauer,1
73237,Patrick J. Tiberi,Christopher H. Smith,1
73239,Patrick J. Tiberi,Tom Cole,1
73241,Patrick J. Tiberi,John Sullivan,1
73242,Patrick J. Tiberi,Duncan D. Hunter,1
73247,Patrick J. Tiberi,Sam Johnson,1
73249,Patrick J. Tiberi,Jeff Miller,1
73250,Patrick J. Tiberi,Adam H. Putnam,1
73255,Patrick J. Tiberi,Robert J. Wittman,1
73257,Patrick J. Tiberi,Wally Herger,1
73263,Patrick J. Tiberi,Ken Calvert,1
73265,Patrick J. Tiberi,Walter B. Jones,1
73266,Patrick J. Tiberi,Thomas J. Rooney,1
73267,Patrick J. Tiberi,Steve Scalise,1
73268,Patrick J. Tiberi,Lamar Smith,1
73269,Patrick J. Tiberi,Mike Ross,1
73280,Patrick J. Tiberi,F. James Sensenbrenner,1
73281,Patrick J. Tiberi,Bill Shuster,1
73282,Patrick J. Tiberi,Steven C. Latourette,1
73283,Patrick J. Tiberi,Gus M. Bilirakis,1
73284,Patrick J. Tiberi,Ginny Brown-Waite,1
73286,Patrick J. Tiberi,Dean Heller,1
73290,Patrick J. Tiberi,John Boozman,1
73294,Patrick J. Tiberi,John Kline,1
73296,Patrick J. Tiberi,Charles W. Dent,1
73298,Patrick J. Tiberi,Bill Cassidy,1
73304,Patrick J. Tiberi,Ander Crenshaw,1
73306,Patrick J. Tiberi,W. Todd Akin,1
73309,Patrick J. Tiberi,Joseph R. Pitts,1
73313,Patrick J. Tiberi,Cliff Stearns,1
73314,Patrick J. Tiberi,Fred Upton,1
73315,Patrick J. Tiberi,Stephen E. Buyer,1
73319,Patrick J. Tiberi,Dan Burton,1
73321,Patrick J. Tiberi,Jim Matheson,1
73325,Patrick J. Tiberi,Paul Ryan,1
73326,Patrick J. Tiberi,Judy Biggert,1
73332,Patrick J. Tiberi,Tom Petri,1
73334,Patrick J. Tiberi,Steve Driehaus,1
73337,Patrick J. Tiberi,Shelley Moore Capito,1
73344,Patrick J. Tiberi,Zachary T. Space,1
73345,Patrick J. Tiberi,Frank R. Wolf,1
73346,Patrick J. Tiberi,Mark Steven Kirk,1
73347,Patrick J. Tiberi,Frank A. Lobiondo,1
73349,Patrick J. Tiberi,Frank D. Lucas,1
73352,Patrick J. Tiberi,Kenny Marchant,1
73353,Patrick J. Tiberi,Patrick Mchenry,1
73355,Patrick J. Tiberi,David P. Roe,1
73356,Patrick J. Tiberi,Mike Rogers,1
73357,Patrick J. Tiberi,Dave Camp,1
73358,Patrick J. Tiberi,Tom Latham,1
73359,Patrick J. Tiberi,Artur Davis,1
73360,Patrick J. Tiberi,Parker Griffith,1
73361,Patrick J. Tiberi,Lynn Jenkins,1
73365,Patrick J. Tiberi,Jean Schmidt,1
73370,Patrick J. Tiberi,Mario Diaz-Balart,1
73371,Patrick J. Tiberi,Timothy V. Johnson,1
73373,Patrick J. Tiberi,Erik Paulsen,1
73376,Patrick J. Tiberi,Donald Manzullo,1
73378,Patrick J. Tiberi,Thaddeus G. Mccotter,1
73379,Patrick J. Tiberi,John Campbell,1
73382,Patrick J. Tiberi,John Barrow,1
73384,Patrick J. Tiberi,Doc Hastings,1
73385,Patrick J. Tiberi,Jason Altmire,1
73386,Patrick J. Tiberi,Roscoe G. Bartlett,1
73389,Patrick J. Tiberi,Mark Edward Souder,1
73391,Patrick J. Tiberi,Kevin Mccarthy,1
73392,Patrick J. Tiberi,Tim Murphy,1
73395,Patrick J. Tiberi,J. Gresham Barrett,1
73397,Patrick J. Tiberi,Mary Fallin,1
73398,Patrick J. Tiberi,Blaine Luetkemeyer,1
73401,Patrick J. Tiberi,Nathan Deal,1
73402,Patrick J. Tiberi,Steve Austria,1
73403,Patrick J. Tiberi,Spencer Bachus,1
73406,Patrick J. Tiberi,Eric Cantor,1
73407,Patrick J. Tiberi,Michael K. Simpson,1
73408,Patrick J. Tiberi,Jim Gerlach,1
73411,Patrick J. Tiberi,Devin Nunes,1
73412,Patrick J. Tiberi,Pete Olson,1
73414,Patrick J. Tiberi,Tom Mcclintock,1
73416,Patrick J. Tiberi,Michael T. Mccaul,1
73417,Patrick J. Tiberi,William M. Thornberry,1
73423,Patrick J. Tiberi,John J. Duncan,1
73427,Patrick J. Tiberi,Mike Pence,1
73428,Patrick J. Tiberi,Bob Inglis,1
73429,Patrick J. Tiberi,John Fleming,1
73437,Patrick J. Tiberi,Robert B. Aderholt,1
73438,Patrick J. Tiberi,Greg Walden,1
73440,Patrick J. Tiberi,Sam Graves,1
73442,Patrick J. Tiberi,Howard Coble,1
73443,Patrick J. Tiberi,Peter J. Roskam,1
73444,Patrick J. Tiberi,Harold Rogers,1
73446,Patrick J. Tiberi,Mike Rogers.1,1
73452,Patrick J. Tiberi,Adrian Smith,1
73453,Patrick J. Tiberi,Lincoln Diaz-Balart,1
73455,Patrick J. Tiberi,Jack Kingston,1
73456,Patrick J. Tiberi,Cynthia M. Lummis,1
73459,Patrick J. Tiberi,Brett Guthrie,1
73462,Patrick J. Tiberi,Gregg Harper,1
73464,Patrick J. Tiberi,George P. Radanovich,1
73465,Patrick J. Tiberi,Parker Griffith.1,1
73466,Patrick J. Tiberi,Jo Bonner,1
73469,Patrick J. Tiberi,C. W. Bill Young,1
73471,Patrick J. Tiberi,Tom Graves,1
73472,Henry A. Waxman,Louise M. Slaughter,1
73474,Henry A. Waxman,Tammy Baldwin,1
73476,Henry A. Waxman,Barbara Lee,1
73477,Henry A. Waxman,Donald M. Payne,1
73478,Henry A. Waxman,Sam Farr,1
73480,Henry A. Waxman,Carolyn B. Maloney,1
73481,Henry A. Waxman,Gerald E. Connolly,1
73482,Henry A. Waxman,Nita M. Lowey,1
73484,Henry A. Waxman,Gwen Moore,1
73491,Henry A. Waxman,Wm. Lacy Clay,1
73492,Henry A. Waxman,Steve Cohen,1
73493,Henry A. Waxman,Maurice D. Hinchey,1
73498,Henry A. Waxman,Diane E. Watson,1
73499,Henry A. Waxman,Bobby L. Rush,1
73506,Henry A. Waxman,Danny K. Davis,1
73507,Henry A. Waxman,John Lewis,1
73508,Henry A. Waxman,Jerrold Nadler,1
73510,Henry A. Waxman,Elijah E. Cummings,1
73511,Henry A. Waxman,Rush D. Holt,1
73512,Henry A. Waxman,Michael E. Capuano,1
73513,Henry A. Waxman,Carolyn Mccarthy,1
73518,Henry A. Waxman,Laura Richardson,1
73519,Henry A. Waxman,Alcee L. Hastings,1
73520,Henry A. Waxman,Emanuel Cleaver,1
73524,Henry A. Waxman,David E. Price,1
73527,Henry A. Waxman,James P. Mcgovern,1
73529,Henry A. Waxman,John J. Hall,1
73532,Henry A. Waxman,Ron Klein,1
73534,Henry A. Waxman,John D. Dingell,1
73535,Henry A. Waxman,Zoe Lofgren,1
73537,Henry A. Waxman,Chris Van Hollen,1
73538,Henry A. Waxman,Patrick J. Kennedy,1
73542,Henry A. Waxman,Gregory W. Meeks,1
73546,Henry A. Waxman,Allyson Y. Schwartz,1
73548,Henry A. Waxman,Shelley Berkley,1
73556,Henry A. Waxman,Robert E. Andrews,1
73559,Henry A. Waxman,Linda T. Sanchez,1
73564,Henry A. Waxman,George Miller,1
73566,Henry A. Waxman,Chellie Pingree,1
73567,Henry A. Waxman,Howard L. Berman,1
73570,Henry A. Waxman,John Conyers,1
73573,Henry A. Waxman,Adam B. Schiff,1
73574,Henry A. Waxman,Bob Filner,1
73575,Henry A. Waxman,Edolphus Towns,1
73576,Henry A. Waxman,Dennis A. Cardoza,1
73581,Henry A. Waxman,Susan A. Davis,1
73585,Henry A. Waxman,Mazie K. Hirono,1
73587,Henry A. Waxman,Dennis J. Kucinich,1
73589,Henry A. Waxman,Brian Baird,1
73590,Henry A. Waxman,Paul W. Hodes,1
73600,Henry A. Waxman,Jesse L. Jackson,1
73601,Henry A. Waxman,Jackie Speier,1
73602,Henry A. Waxman,Charles B. Rangel,1
73605,Henry A. Waxman,Jane Harman,1
73606,Henry A. Waxman,Mary Jo Kilroy,1
73611,Henry A. Waxman,Steven R. Rothman,1
73612,Henry A. Waxman,Jim Mcdermott,1
73616,Henry A. Waxman,Jose E. Serrano,1
73621,Henry A. Waxman,Anna G. Eshoo,1
73623,Henry A. Waxman,Lois Capps,1
73625,Henry A. Waxman,Debbie Wasserman Schultz,1
73628,Henry A. Waxman,Anthony D. Weiner,1
73630,Henry A. Waxman,Jared Polis,1
73631,Henry A. Waxman,Robert Wexler,1
73634,Henry A. Waxman,Janice D. Schakowsky,1
73637,Henry A. Waxman,James R. Langevin,1
73642,Henry A. Waxman,Lynn Woolsey,1
73643,Henry A. Waxman,Neil Abercrombie,1
73648,Henry A. Waxman,Eliot L. Engel,1
73650,Henry A. Waxman,Mike Doyle,1
73656,Henry A. Waxman,Joe Baca,1
73659,Henry A. Waxman,Doris O. Matsui,1
73660,Henry A. Waxman,Xavier Becerra,1
73663,Henry A. Waxman,Betty Mccollum,1
73667,Henry A. Waxman,John B. Larson,1
73670,Henry A. Waxman,Edward J. Markey,1
73671,Henry A. Waxman,Joseph Crowley,1
73677,Henry A. Waxman,Donna F. Edwards,1
73688,Henry A. Waxman,"Henry C. ""Hank"" Johnson",1
73691,Henry A. Waxman,Lucille Roybal-Allard,1
73693,Henry A. Waxman,Raul M. Grijalva,1
73700,Henry A. Waxman,Albio Sires,1
73702,Henry A. Waxman,Ellen O. Tauscher,1
73704,Henry A. Waxman,Diana Degette,1
73706,Henry A. Waxman,Chaka Fattah,1
73707,Henry A. Waxman,Charles A. Gonzalez,1
73708,Henry A. Waxman,"Robert C. ""Bobby"" Scott",1
73710,Henry A. Waxman,Peter A. Defazio,1
73720,Henry A. Waxman,Michael M. Honda,1
73724,Henry A. Waxman,Maxine Waters,1
73726,Henry A. Waxman,Stephen F. Lynch,1
73733,Henry A. Waxman,Rosa Delauro,1
73735,Henry A. Waxman,Brian Higgins,1
73745,Henry A. Waxman,Gary L. Ackerman,1
73747,Henry A. Waxman,Kathy Castor,1
73748,Henry A. Waxman,Jay Inslee,1
73750,Henry A. Waxman,James P. Moran,1
73751,Henry A. Waxman,Brad Sherman,1
73753,Henry A. Waxman,Luis V. Gutierrez,1
73755,Henry A. Waxman,Bruce L. Braley,1
73758,Henry A. Waxman,Keith Ellison,1
73760,Henry A. Waxman,Barney Frank,1
73765,Henry A. Waxman,Lloyd Doggett,1
73768,Henry A. Waxman,Yvette D. Clarke,1
73775,Henry A. Waxman,James E. Clyburn,1
73776,Henry A. Waxman,Robert A. Brady,1
73777,Henry A. Waxman,Phil Hare,1
73778,Henry A. Waxman,Grace F. Napolitano,1
73779,Henry A. Waxman,Frank Pallone,1
73781,Henry A. Waxman,John F. Tierney,1
73784,Henry A. Waxman,Earl Blumenauer,1
73786,Henry A. Waxman,Jim Costa,1
73787,Henry A. Waxman,Betty Sutton,1
73791,Henry A. Waxman,John P. Sarbanes,1
73796,Henry A. Waxman,Pete Stark,1
73799,Henry A. Waxman,Steve Israel,1
73814,Henry A. Waxman,Nydia M. Velazquez,1
73815,Henry A. Waxman,Jerry Mcnerney,1
73820,Henry A. Waxman,Mike Thompson,1
73822,Henry A. Waxman,Dale E. Kildee,1
73829,Henry A. Waxman,Christopher Murphy,1
73831,Henry A. Waxman,Alan Grayson,1
73835,Henry A. Waxman,Brad Miller,1
73836,Henry A. Waxman,Bill Delahunt,1
73838,Henry A. Waxman,Loretta Sanchez,1
73841,Henry A. Waxman,Peter Welch,1
73853,Henry A. Waxman,Carol Shea-Porter,1
73857,Henry A. Waxman,Sander M. Levin,1
73858,Henry A. Waxman,Richard E. Neal,1
73868,Henry A. Waxman,John A. Yarmuth,1
73870,Henry A. Waxman,Paul Tonko,1
73873,Henry A. Waxman,Dina Titus,1
73878,Henry A. Waxman,Niki Tsongas,1
73882,Henry A. Waxman,David Wu,1
73883,Henry A. Waxman,Adam Smith,1
73884,Henry A. Waxman,Andre Carson,1
73887,Henry A. Waxman,Daniel B. Maffei,1
73895,Henry A. Waxman,Mike Quigley,1
73898,Henry A. Waxman,Nancy Pelosi,1
73902,Henry A. Waxman,Ed Pastor,1
73906,Henry A. Waxman,John W. Olver,1
73911,Henry A. Waxman,Judy Chu,1
73915,Henry A. Waxman,John Garamendi,1
73920,James R. Langevin,Louise M. Slaughter,1
73922,James R. Langevin,Tammy Baldwin,1
73924,James R. Langevin,Barbara Lee,1
73925,James R. Langevin,Donald M. Payne,1
73926,James R. Langevin,Sam Farr,1
73928,James R. Langevin,Carolyn B. Maloney,1
73929,James R. Langevin,Gerald E. Connolly,1
73930,James R. Langevin,Nita M. Lowey,1
73932,James R. Langevin,Gwen Moore,1
73933,James R. Langevin,Tim Ryan,1
73939,James R. Langevin,Wm. Lacy Clay,1
73940,James R. Langevin,Steve Cohen,1
73941,James R. Langevin,Maurice D. Hinchey,1
73947,James R. Langevin,Bobby L. Rush,1
73948,James R. Langevin,Norman Dicks,1
73949,James R. Langevin,Marcy Kaptur,1
73953,James R. Langevin,Michael A. Arcuri,1
73954,James R. Langevin,Danny K. Davis,1
73955,James R. Langevin,John Lewis,1
73956,James R. Langevin,Jerrold Nadler,1
73958,James R. Langevin,Elijah E. Cummings,1
73959,James R. Langevin,Rush D. Holt,1
73960,James R. Langevin,Michael E. Capuano,1
73961,James R. Langevin,Carolyn Mccarthy,1
73966,James R. Langevin,Laura Richardson,1
73967,James R. Langevin,Alcee L. Hastings,1
73968,James R. Langevin,Emanuel Cleaver,1
73971,James R. Langevin,Bob Etheridge,1
73972,James R. Langevin,David E. Price,1
73975,James R. Langevin,James P. Mcgovern,1
73977,James R. Langevin,John J. Hall,1
73980,James R. Langevin,Ron Klein,1
73983,James R. Langevin,Zoe Lofgren,1
